Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,5.696721194481604E-4
15,0.0,5.696721194481604E-4
16,0.0,0.03179969485899761
17,0.0,0.03179969485899761
18,0.002886700990197671,0.08913888923297109
19,0.002886700990197671,0.08913888923297109
20,0.056402015832882624,0.584576577532184
21,0.056402015832882624,0.584576577532184
22,0.10997300823250922,1.8800580233663755
23,0.10997300823250922,1.8800580233663755
24,0.7432631071125522,5.352810292599081
25,0.7432631071125522,5.352810292599081
26,1.5212463588386764,9.990120632613817
27,1.5212463588386764,9.990120632613817
28,2.915482492982578,16.32228082774468
29,2.915482492982578,16.32228082774468
30,4.999462416104228,23.52475710051144
31,4.999462416104228,23.52475710051144
32,7.4760820126354215,30.963887993120686
33,7.4760820126354215,30.963887993120686
34,10.599222267461107,39.04013052708345
35,10.599222267461107,39.04013052708345
36,13.822018269662916,45.96326649009235
37,13.822018269662916,45.96326649009235
38,17.424130106307512,52.8522326983664
39,17.424130106307512,52.8522326983664
40,20.665631542908287,58.60336171084376
41,20.665631542908287,58.60336171084376
42,24.074633410689497,64.2291017392564
43,24.074633410689497,64.2291017392564
44,27.35122906932885,68.90991734991847
45,27.35122906932885,68.90991734991847
46,30.611850612021733,73.17208901929855
47,30.611850612021733,73.17208901929855
48,33.7824004144804,76.85295144071151
49,33.7824004144804,76.85295144071151
50,37.09974031999556,79.87875781040553
51,37.09974031999556,79.87875781040553
52,40.18798759302882,82.65611844036867
53,40.18798759302882,82.65611844036867
54,43.09934609933507,85.02053517642392
55,43.09934609933507,85.02053517642392
56,45.92066443087584,86.92447771416495
57,45.92066443087584,86.92447771416495
58,48.54099580038209,88.61077348735527
59,48.54099580038209,88.61077348735527
60,51.0348011660047,90.03806927575688
61,51.0348011660047,90.03806927575688
62,53.531821703157824,91.23116788247738
63,53.531821703157824,91.23116788247738
64,55.875081713132936,92.32664941770297
65,55.875081713132936,92.32664941770297
66,58.0067787749184,93.22157188502914
67,58.0067787749184,93.22157188502914
68,60.19462195201236,93.96323888841688
69,60.19462195201236,93.96323888841688
70,62.20914103592888,94.59882644009839
71,62.20914103592888,94.59882644009839
72,64.06508615706177,95.16645493767075
73,64.06508615706177,95.16645493767075
74,65.8779735841138,95.65472435950869
75,65.8779735841138,95.65472435950869
76,67.64381869048243,96.07560925509082
77,67.64381869048243,96.07560925509082
78,69.32467953307244,96.43447086438131
79,69.32467953307244,96.43447086438131
80,70.92646081343933,96.75482597261403
81,70.92646081343933,96.75482597261403
82,72.40680266199438,97.01452370745102
83,72.40680266199438,97.01452370745102
84,73.8637969560631,97.25720672276843
85,73.8637969560631,97.25720672276843
86,75.28015742880108,97.45912230111456
87,75.28015742880108,97.45912230111456
88,76.56318894342242,97.63863141758516
89,76.56318894342242,97.63863141758516
90,77.7934679869322,97.79044691969287
91,77.7934679869322,97.79044691969287
92,78.9738162284919,97.93343240991234
93,78.9738162284919,97.93343240991234
94,80.10183528215069,98.05551321409604
95,80.10183528215069,98.05551321409604
96,81.17589910957716,98.16629615936552
97,81.17589910957716,98.16629615936552
98,82.21509672087734,98.25859010873809
99,82.21509672087734,98.25859010873809
100,83.16815612127098,98.3530087539202
101,83.16815612127098,98.3530087539202
102,84.10320170790519,98.43256354322033
103,84.10320170790519,98.43256354322033
104,84.96045336944641,98.50876265214542
105,84.96045336944641,98.50876265214542
106,85.78313314593258,98.5713677983572
107,85.78313314593258,98.5713677983572
108,86.56717856143905,98.6312914174829
109,86.56717856143905,98.6312914174829
110,87.2973889328948,98.68526179602699
111,87.2973889328948,98.68526179602699
112,87.97056842820703,98.73758564889447
113,87.97056842820703,98.73758564889447
114,88.60949355633853,98.78509838225
115,88.60949355633853,98.78509838225
116,89.18498754609219,98.82827799825486
117,89.18498754609219,98.82827799825486
118,89.75007714303293,98.86863507595194
119,89.75007714303293,98.86863507595194
120,90.28427773803179,98.90672964790363
121,90.28427773803179,98.90672964790363
122,90.77736973460539,98.94331379753123
123,90.77736973460539,98.94331379753123
124,91.26294468404737,98.97366463172433
125,91.26294468404737,98.97366463172433
126,91.69283631546077,99.00562700840449
127,91.69283631546077,99.00562700840449
128,92.10773365490876,99.03265092193062
129,92.10773365490876,99.03265092193062
130,92.50119086456668,99.0587188027359
131,92.50119086456668,99.0587188027359
132,92.86200990863775,99.08421194286537
133,92.86200990863775,99.08421194286537
134,93.20693479842701,99.11337278768308
135,93.20693479842701,99.11337278768308
136,93.52833801118821,99.13670897803163
137,93.52833801118821,99.13670897803163
138,93.84638635567173,99.15954115089902
139,93.84638635567173,99.15954115089902
140,94.14408411256919,99.17923979881297
141,94.14408411256919,99.17923979881297
142,94.4234210001704,99.2031439161657
143,94.4234210001704,99.2031439161657
144,94.68624662999241,99.22071905272719
145,94.68624662999241,99.22071905272719
146,94.92864353905937,99.24376908978154
147,94.92864353905937,99.24376908978154
148,95.15558888071085,99.26335351010407
149,95.15558888071085,99.26335351010407
150,95.37793971528158,99.28863911977714
151,95.37793971528158,99.28863911977714
152,95.58562578029097,99.30566729160465
153,95.58562578029097,99.30566729160465
154,95.78114852550851,99.32740102121457
155,95.78114852550851,99.32740102121457
156,95.96512486753664,99.34394808526224
157,95.96512486753664,99.34394808526224
158,96.13442050120462,99.36404381951527
159,96.13442050120462,99.36404381951527
160,96.29718798659509,99.3772507728897
161,96.29718798659509,99.3772507728897
162,96.44320768398757,99.39401176796345
163,96.44320768398757,99.39401176796345
164,96.58493498956054,99.40620558502643
165,96.58493498956054,99.40620558502643
166,96.71843817997255,99.42094736095697
167,96.71843817997255,99.42094736095697
168,96.84347148929545,99.43192916556826
169,96.84347148929545,99.43192916556826
170,96.964173185056,99.44389487413179
171,96.964173185056,99.44389487413179
172,97.07460170155663,99.4539362557007
173,97.07460170155663,99.4539362557007
174,97.17830579936741,99.46482160072128
175,97.17830579936741,99.46482160072128
176,97.27921644739442,99.47309011051253
177,97.27921644739442,99.47309011051253
178,97.37133280011817,99.48475383039688
179,97.37133280011817,99.48475383039688
180,97.4573638372019,99.49321796104398
181,97.4573638372019,99.49321796104398
182,97.5423955149715,99.50141935749342
183,97.5423955149715,99.50141935749342
184,97.62171340708674,99.50938346312795
185,97.62171340708674,99.50938346312795
186,97.69328982996998,99.5167266490347
187,97.69328982996998,99.5167266490347
188,97.76189900830686,99.52366150222824
189,97.76189900830686,99.52366150222824
190,97.82852079095825,99.52994880318926
191,97.82852079095825,99.52994880318926
192,97.89354499550878,99.53625130134456
193,97.89354499550878,99.53625130134456
194,97.95231780717656,99.54235551617283
195,97.95231780717656,99.54235551617283
196,98.00925811753662,99.54979998705069
197,98.00925811753662,99.54979998705069
198,98.06261870987524,99.55529162190349
199,98.06261870987524,99.55529162190349
200,98.11374230796899,99.56270666134317
201,98.11374230796899,99.56270666134317
202,98.16444503391551,99.56828354946813
203,98.16444503391551,99.56828354946813
204,98.214720441768,99.5743004877351
205,98.214720441768,99.5743004877351
206,98.26031406853652,99.57994462775044
207,98.26031406853652,99.57994462775044
208,98.30444361030239,99.5856981880088
209,98.30444361030239,99.5856981880088
210,98.34431603434662,99.5911852035706
211,98.34431603434662,99.5911852035706
212,98.38293590657612,99.59634101839373
213,98.38293590657612,99.59634101839373
214,98.42044573448153,99.60100287352631
215,98.42044573448153,99.60100287352631
216,98.45802612875565,99.6064988414592
217,98.45802612875565,99.6064988414592
218,98.49191504543556,99.61004609769802
219,98.49191504543556,99.61004609769802
220,98.52503264131175,99.6145996007072
221,98.52503264131175,99.6145996007072
222,98.55488216759197,99.61873066492618
223,98.55488216759197,99.61873066492618
224,98.58600355033457,99.62227236097452
225,98.58600355033457,99.62227236097452
226,98.61614522739166,99.62598802161324
227,98.61614522739166,99.62598802161324
228,98.6449120970903,99.6297193617392
229,98.6449120970903,99.6297193617392
230,98.67035293260223,99.63294182290385
231,98.67035293260223,99.63294182290385
232,98.69794753778437,99.63563306315275
233,98.69794753778437,99.63563306315275
234,98.72537013129798,99.63822174184006
235,98.72537013129798,99.63822174184006
236,98.75031990947356,99.64127692014824
237,98.75031990947356,99.64127692014824
238,98.77552373708502,99.64323346277628
239,98.77552373708502,99.64323346277628
