Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize50//,data//output//runtimePerformance//NSGA2//SolutionSetSize100//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize300//,data//output//runtimePerformance//NSGA2//SolutionSetSize400//,data//output//runtimePerformance//NSGA2//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.055310686323692966,0.0,0.0,0.0,0.0,0.0
8,0.1799350136245003,0.0,0.0,0.0,0.0,0.0
9,0.2674610808659079,0.0,0.0,0.0,0.0,0.0
10,0.3352427508630814,0.0,0.0,0.0,0.0,0.0
11,0.44544373341913956,0.0,0.0,0.0,0.0,0.0
12,0.5787034627291796,0.0,0.0,0.0,0.0,0.0
13,0.4911423527767864,0.0,0.0,0.0,0.0,0.0
14,0.850422201830211,0.009165143941815885,0.0,0.0,0.0,0.0
15,1.1194251848522863,0.011135691930018305,0.0,0.0,0.0,0.0
16,1.0055067770906523,0.011281324666551545,0.0,0.0,0.0,0.0
17,1.3026191707488664,0.0810749379986537,0.0,0.0,0.0,0.0
18,1.3790089224275652,0.12466667721987047,0.0,0.0,0.0,0.0
19,1.437008935401685,0.18385333427136402,0.0,0.0,0.0,0.0
20,1.6277648018553783,0.23616515660741122,0.02694998236893314,0.0,0.0,0.0
21,1.6247949048844994,0.4795988299945881,0.02694998236893314,0.0,0.0,0.0
22,1.7577082841286493,0.6401791928850161,0.02811522676204402,0.0,0.0,0.0
23,1.9391576846706462,0.8797082919925571,0.02811522676204402,0.0,0.0,0.0
24,2.420062638652796,1.013800538405547,0.10495349245705748,0.0,0.0,0.0
25,2.5680389136169044,1.196936455317083,0.10495349245705748,0.0,0.0,0.0
26,2.6283905840588133,1.2794967938567556,0.1189663814452363,0.0,0.0,0.0
27,2.7720352980079634,1.493622577185773,0.1189663814452363,0.0,0.0,0.0
28,2.694644370347711,1.7530059885429983,0.17599912675501578,0.0,0.0015532826518088138,0.0
29,2.5151962119535014,2.176616632307928,0.17599912675501578,0.0,0.0015532826518088138,0.0
30,2.4538099826962863,2.4813160634420153,0.17599912675501578,0.0,0.0015532826518088138,0.0
31,2.398681720640674,2.817550557299338,0.17599912675501578,0.0,0.0015532826518088138,0.0
32,2.3277716672133018,2.9129627711419204,0.3418211884557861,0.0,0.0015532826518088138,0.0
33,2.501404230411811,3.2213294029668127,0.3418211884557861,0.00362244116925935,0.0015532826518088138,0.0
34,2.3096861581791996,3.3294079950266107,0.5015186627052122,0.00362244116925935,0.0015532826518088138,0.0
35,2.3458405860083222,3.458877410986555,0.5015186627052122,0.00362244116925935,0.0015532826518088138,0.0
36,2.4634401494685076,3.853469183304307,0.7113983525410337,0.010761496982467506,0.0015532826518088138,0.0
37,2.354016967240593,4.0279018623923175,0.7113983525410337,0.010761496982467506,0.0015532826518088138,0.0
38,2.624963391496661,4.181068618825547,0.7919509002741971,0.010761496982467506,0.0015532826518088138,0.0
39,2.5972978621714993,4.606685170663019,0.7919509002741971,0.053326285005550415,0.0015532826518088138,0.0
40,2.435923219825829,5.1125031708604425,0.9204058373029615,0.053326285005550415,0.0015532826518088138,0.0
41,2.374910189808105,5.202155984776222,0.9204058373029615,0.053326285005550415,0.0015532826518088138,0.0
42,2.160422413177159,5.677542195837991,1.1107403564307075,0.19635592221912612,0.0015532826518088138,0.0
43,2.6200657302502703,6.0702158094300955,1.1107403564307075,0.19635592221912612,0.0015532826518088138,0.0
44,2.800554830493637,6.129679890523616,1.3948085473984082,0.19635592221912612,0.08073498517766572,0.0
45,2.8123208472983734,6.36477701762266,1.3948085473984082,0.27241546510834963,0.08073498517766572,7.547029948011223E-5
46,2.8775590843737775,6.359817062704515,1.7898944898236222,0.27241546510834963,0.08073498517766572,7.547029948011223E-5
47,3.0256412762114415,6.906740886040996,1.7898944898236222,0.27241546510834963,0.08073498517766572,7.547029948011223E-5
48,2.7957401025034425,7.088366019764929,2.1570097484275204,0.4050271288008975,0.13155606396817948,7.547029948011223E-5
49,2.7125677519842024,7.7026745822251605,2.1570097484275204,0.4050271288008975,0.13155606396817948,7.547029948011223E-5
50,2.6950515559813715,8.110365266160708,2.469785704929332,0.4050271288008975,0.13155606396817948,7.547029948011223E-5
51,3.1645325651546874,8.274599231652152,2.469785704929332,0.6120187899536413,0.13155606396817948,7.547029948011223E-5
52,2.6515789788610067,8.243463143812708,2.735190941139225,0.6120187899536413,0.2761100484572916,7.547029948011223E-5
53,2.5870306495537654,8.3684336891169,2.735190941139225,0.6120187899536413,0.2761100484572916,7.547029948011223E-5
