Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize400//,data//output//runtimePerformance//DECMO2//SolutionSetSize400//,data//output//runtimePerformance//DECMO2++//SolutionSetSize400//,data//output//runtimePerformance//SPEA2//SolutionSetSize400//,data//output//runtimePerformance//GDE3//SolutionSetSize400//,data//output//runtimePerformance//NSGA2//SolutionSetSize400//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize400//
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.02035110676483111
14,0.0,0.0,0.0,0.0,0.0,0.0,0.02035110676483111
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0203937679391304
16,0.0,0.0,0.0,0.0,0.0,0.0,0.08348935197721168
17,0.0,0.0,0.0,0.0,0.0,0.0,0.31290854825032965
18,0.0,0.0,0.0,0.0,0.0,0.0,0.5630568850872933
19,0.0,0.0,0.0,0.0,0.0,0.0,1.0786310002837578
20,0.0,0.010042876478167428,0.0,0.0,0.0,0.0,1.457275887299494
21,0.0,0.010042876478167428,0.0,0.0,0.0,0.0,2.2412160562593364
22,0.0,0.010042876478167428,0.0,0.0,0.0,0.0,2.8898113994110695
23,0.0,0.010042876478167428,0.0,0.0,0.0,0.0,3.672715873755789
24,0.0,0.024235190159415727,0.04731194561939448,0.0,0.0,0.0,4.3846314323124655
25,0.0,0.024235190159415727,0.04731194561939448,0.0,0.0,0.0,5.009728714426387
26,0.0,0.024235190159415727,0.04731194561939448,0.0,0.0,0.0,5.874721223171616
