Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize50//,data//output//runtimePerformance//NSGA2//SolutionSetSize100//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize300//,data//output//runtimePerformance//NSGA2//SolutionSetSize400//,data//output//runtimePerformance//NSGA2//SolutionSetSize500//
0,0.1730627659872287,0.18915586076776983,0.6005745162370811,0.5544589595154488,0.8205655518391984,0.7183854592215903
1,0.6387180966329654,0.36251335644292404,0.6005745162370811,0.5544589595154488,0.8205655518391984,0.7183854592215903
2,1.7719260189708301,0.5374618772206851,1.0676306619681273,0.5544589595154488,0.8205655518391984,0.7183854592215903
3,4.739323416719648,1.1260636406656737,1.0676306619681273,1.047522891123143,0.8205655518391984,0.7183854592215903
4,9.748116093835591,2.5238594853698477,2.087326506269297,1.047522891123143,1.3244099523485722,0.7183854592215903
5,15.618852363102409,4.445986604883622,2.087326506269297,1.047522891123143,1.3244099523485722,1.622263969770442
6,23.004078503406447,7.507515897572025,3.615456971442476,2.5083596265256505,1.3244099523485722,1.622263969770442
7,30.917310225179744,11.347410088789006,3.615456971442476,2.5083596265256505,1.3244099523485722,1.622263969770442
8,38.66742683892457,16.046629998831488,6.652851129391263,2.5083596265256505,2.653413707072899,1.622263969770442
9,45.827005089584695,20.45935021390448,6.652851129391263,4.764020021858346,2.653413707072899,1.622263969770442
10,51.71716404180457,25.604910861731828,10.464076177794588,4.764020021858346,2.653413707072899,2.9929335939028023
11,57.117735514652004,30.109366734739762,10.464076177794588,4.764020021858346,2.653413707072899,2.9929335939028023
12,61.76588674840395,35.36047517962546,15.254900974378453,8.51349735093876,5.029961474375915,2.9929335939028023
13,65.6524473268853,40.3852290155301,15.254900974378453,8.51349735093876,5.029961474375915,2.9929335939028023
14,69.25664188732279,44.760847432854334,21.0723820344829,8.51349735093876,5.029961474375915,2.9929335939028023
15,72.2455944873914,48.7337605604953,21.0723820344829,13.628548703325558,5.029961474375915,6.078990775870834
16,74.67806402856951,52.77268159517795,26.109163980393408,13.628548703325558,9.949918200389236,6.078990775870834
17,76.78448786852442,56.553684231904455,26.109163980393408,13.628548703325558,9.949918200389236,6.078990775870834
18,78.56412249586513,60.15205271059128,32.09637681023721,19.374670187784336,9.949918200389236,6.078990775870834
19,80.27840053621799,63.31354387948272,32.09637681023721,19.374670187784336,9.949918200389236,6.078990775870834
20,81.64451473591623,66.4994644116154,37.83133466917519,19.374670187784336,15.622409094621121,11.130605822235362
21,82.8264037438714,69.2909961744826,37.83133466917519,25.74724427672046,15.622409094621121,11.130605822235362
22,84.00858774381283,71.78612675899572,42.99386274852507,25.74724427672046,15.622409094621121,11.130605822235362
23,84.88955075583486,74.18258130887202,42.99386274852507,25.74724427672046,15.622409094621121,11.130605822235362
24,85.56592192034242,76.1753419710036,48.62064847860313,32.822580191165166,22.0918757036341,11.130605822235362
25,86.3582148623814,78.14649503716593,48.62064847860313,32.822580191165166,22.0918757036341,17.215185788740808
26,86.88114929464365,79.83384454487293,53.67350503205357,32.822580191165166,22.0918757036341,17.215185788740808
27,87.46722915369038,81.2443441263663,53.67350503205357,39.490373349431806,22.0918757036341,17.215185788740808
28,87.91968346799014,82.58601474153919,58.66789103793808,39.490373349431806,29.218372871726555,17.215185788740808
29,88.50618129495435,83.70066451071227,58.66789103793808,39.490373349431806,29.218372871726555,17.215185788740808
30,88.93010377751601,84.69765857761041,62.903686885278134,45.35484077969333,29.218372871726555,24.405629648872036
31,89.25890735274972,85.64146452381539,62.903686885278134,45.35484077969333,29.218372871726555,24.405629648872036
32,89.500247802574,86.50386356397694,66.7894653068998,45.35484077969333,35.65869669472241,24.405629648872036
33,89.75258284452867,87.26806799496354,66.7894653068998,50.9466460732152,35.65869669472241,24.405629648872036
34,90.02816640982174,87.93845970163949,70.16505335636688,50.9466460732152,35.65869669472241,24.405629648872036
35,90.16916146091958,88.56495732754446,70.16505335636688,50.9466460732152,35.65869669472241,31.269999874863668
36,90.39513892038083,89.17809676808375,73.11159841219903,56.43725622137976,41.91388132125995,31.269999874863668
37,90.62017750900559,89.66335360790475,73.11159841219903,56.43725622137976,41.91388132125995,31.269999874863668
38,90.64501105559336,90.16477073060658,75.9613545268112,56.43725622137976,41.91388132125995,31.269999874863668
39,90.83449791909541,90.62104767787865,75.9613545268112,61.035563657938184,41.91388132125995,31.269999874863668
40,90.94735962565711,91.00535547441874,78.52457233897562,61.035563657938184,48.67133673775082,38.80958335123282
41,91.0680286380317,91.39411599052073,78.52457233897562,61.035563657938184,48.67133673775082,38.80958335123282
42,91.11490709852744,91.7360808031448,80.79646864773459,65.57062056657102,48.67133673775082,38.80958335123282
43,91.24861979335348,92.01108448342065,80.79646864773459,65.57062056657102,48.67133673775082,38.80958335123282
44,91.46080742495622,92.24757068562548,82.84468247012973,65.57062056657102,53.967475656908434,38.80958335123282
45,91.5806820175271,92.48876716085728,82.84468247012973,69.80821059787917,53.967475656908434,45.521240915014616
46,91.70611898632295,92.72559803110313,84.62860597460617,69.80821059787917,53.967475656908434,45.521240915014616
