Comparison stage no.,data//output//runtimePerformance//DECMO2++//SolutionSetSize50//,data//output//runtimePerformance//DECMO2++//SolutionSetSize100//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize300//,data//output//runtimePerformance//DECMO2++//SolutionSetSize400//,data//output//runtimePerformance//DECMO2++//SolutionSetSize500//
0,0.010202049895549842,0.040975314988828955,0.36189638182004163,0.022035136326145018,0.13900595325538165,0.21312820739254518
1,0.6341976709147537,0.07897698041122028,0.36189638182004163,0.022035136326145018,0.13900595325538165,0.21312820739254518
2,5.541889466358291,0.47575349626400604,0.5316813503839048,0.022035136326145018,0.13900595325538165,0.21312820739254518
3,16.61013813428525,2.327741131004392,0.5316813503839048,0.1350303564074117,0.13900595325538165,0.21312820739254518
4,30.1383163959465,7.13308426090677,1.5565396483434881,0.1350303564074117,0.2778736982194081,0.21312820739254518
5,42.937427533376614,14.501427169603664,1.5565396483434881,0.1350303564074117,0.2778736982194081,0.5558572109708901
6,54.50974493900909,23.2758162605037,4.858966490840363,2.1076164706191465,0.2778736982194081,0.5558572109708901
7,63.811813661005075,34.08394722645582,4.858966490840363,2.1076164706191465,0.2778736982194081,0.5558572109708901
8,71.39875303220389,43.9110614614162,13.390532674356614,2.1076164706191465,2.4110998132657455,0.5558572109708901
9,76.91008274093493,52.0974512533849,13.390532674356614,7.913141166844763,2.4110998132657455,0.5558572109708901
10,81.51105875712297,60.22786980660656,24.16001780832219,7.913141166844763,2.4110998132657455,4.303590761603138
11,84.92417444648528,66.93043428748713,24.16001780832219,7.913141166844763,2.4110998132657455,4.303590761603138
12,87.79982837582287,72.55265712422717,36.099120742542254,18.573005424064675,9.46120135350223,4.303590761603138
13,89.94579852360675,77.34802404083426,36.099120742542254,18.573005424064675,9.46120135350223,4.303590761603138
14,91.75849008323748,81.37571801823539,48.622495289844416,18.573005424064675,9.46120135350223,4.303590761603138
15,93.19911238497701,84.49830464748072,48.622495289844416,32.08998822894027,9.46120135350223,10.967813926051875
16,94.3027421502943,87.20152219870502,58.631913227250585,32.08998822894027,21.443960357413648,10.967813926051875
17,95.16548068734605,89.26903366899934,58.631913227250585,32.08998822894027,21.443960357413648,10.967813926051875
18,95.81623852221091,90.94216474325523,67.20378415138859,44.004896553747784,21.443960357413648,10.967813926051875
19,96.36255078520863,92.29464540963764,67.20378415138859,44.004896553747784,21.443960357413648,10.967813926051875
20,96.78564321742665,93.46313238219092,74.33729231338043,44.004896553747784,35.09061055823653,24.350655578026128
21,97.22043196394846,94.4156057493778,74.33729231338043,56.20730692400714,35.09061055823653,24.350655578026128
22,97.59162277092244,95.15568837964148,80.33674366686925,56.20730692400714,35.09061055823653,24.350655578026128
23,97.88431399148222,95.88299696863193,80.33674366686925,56.20730692400714,35.09061055823653,24.350655578026128
24,98.12447658863637,96.49110501794678,85.21759398776173,66.45548295338315,49.03769281885322,24.350655578026128
25,98.29837088424361,96.93004714128726,85.21759398776173,66.45548295338315,49.03769281885322,38.36893990945763
26,98.45522147105332,97.312229742421,88.42440406936868,66.45548295338315,49.03769281885322,38.36893990945763
27,98.58361170253954,97.60155213149564,88.42440406936868,74.22509589571823,49.03769281885322,38.36893990945763
28,98.69671029844767,97.87763560299358,91.20590310877331,74.22509589571823,60.15993913892912,38.36893990945763
29,98.78835681594636,98.06114469527792,91.20590310877331,74.22509589571823,60.15993913892912,38.36893990945763
30,98.85001627415726,98.26162750161168,93.14044286704707,80.70551825197983,60.15993913892912,51.84594309577049
31,98.90486667578438,98.39469530326917,93.14044286704707,80.70551825197983,60.15993913892912,51.84594309577049
32,98.94704428111206,98.5344411018015,94.63698560318007,80.70551825197983,69.92725806413655,51.84594309577049
33,98.98089437616099,98.66420790143442,94.63698560318007,85.68025100774042,69.92725806413655,51.84594309577049
34,99.00433446253804,98.7605345089998,95.70727916848908,85.68025100774042,69.92725806413655,51.84594309577049
35,99.03109244292165,98.8469604444638,95.70727916848908,85.68025100774042,69.92725806413655,63.42966574328366
36,99.05306167785635,98.92455591826602,96.5839793949707,89.24310177836045,77.97168110029864,63.42966574328366
37,99.06494020140752,99.00291909392772,96.5839793949707,89.24310177836045,77.97168110029864,63.42966574328366
38,99.07406905720136,99.04793237003034,97.29320435340252,89.24310177836045,77.97168110029864,63.42966574328366
39,99.08598311266279,99.10558851698708,97.29320435340252,91.96696276183496,77.97168110029864,63.42966574328366
40,99.09208520372292,99.15559126569586,97.78580780284805,91.96696276183496,83.55090221148049,72.42337586889519
41,99.09305286206985,99.19006257995825,97.78580780284805,91.96696276183496,83.55090221148049,72.42337586889519
42,99.09731290707073,99.224447171394,98.18077285751694,93.89064210831886,83.55090221148049,72.42337586889519
43,99.1003138612723,99.26289399050876,98.18077285751694,93.89064210831886,83.55090221148049,72.42337586889519
44,99.10501733872276,99.29594020638564,98.5453837842667,93.89064210831886,87.98803989249859,72.42337586889519
45,99.10998115314902,99.33442001534065,98.5453837842667,95.34274838824666,87.98803989249859,79.71561810238464
46,99.11451704943951,99.3567485711347,98.77283739385652,95.34274838824666,87.98803989249859,79.71561810238464
47,99.11832857576313,99.37807802963785,98.77283739385652,95.34274838824666,87.98803989249859,79.71561810238464
48,99.12075383579733,99.40120602435626,98.94076821249443,96.46561980514157,91.42311236118576,79.71561810238464
49,99.12238018132525,99.42257340636912,98.94076821249443,96.46561980514157,91.42311236118576,79.71561810238464
50,99.12357182444089,99.44292407090484,99.080708308687,96.46561980514157,91.42311236118576,85.00576176401484
51,99.12627171867584,99.46650824808758,99.080708308687,97.31765164104782,91.42311236118576,85.00576176401484
52,99.12759676880457,99.4852593886013,99.1929484169097,97.31765164104782,93.68141210202006,85.00576176401484
53,99.12680974123846,99.50734004068485,99.1929484169097,97.31765164104782,93.68141210202006,85.00576176401484
54,99.12821588414994,99.52270170735287,99.28797562339959,97.94680762550867,93.68141210202006,85.00576176401484
55,99.13064165396558,99.53967226064036,99.28797562339959,97.94680762550867,93.68141210202006,89.35741275535858
56,99.1304753151058,99.5557431683202,99.35876364732289,97.94680762550867,95.3691278303363,89.35741275535858
57,99.1354884338162,99.56956976671317,99.35876364732289,98.3932738480071,95.3691278303363,89.35741275535858
58,99.13331517732972,99.57972611200307,99.42272844356559,98.3932738480071,95.3691278303363,89.35741275535858
59,99.14026606553058,99.5926539486108,99.42272844356559,98.3932738480071,95.3691278303363,89.35741275535858
60,99.13927238264769,99.59874132106496,99.47000887840194,98.70981208839324,96.58979629772152,92.45234083008546
61,99.14386563812265,99.6090613771003,99.47000887840194,98.70981208839324,96.58979629772152,92.45234083008546
62,99.14751914803824,99.61590719139723,99.5216444764605,98.70981208839324,96.58979629772152,92.45234083008546
63,99.14729872282143,99.62461209579345,99.5216444764605,98.97161515997458,96.58979629772152,92.45234083008546
64,99.14713347135316,99.62952799441844,99.56023549627272,98.97161515997458,97.40169843734304,92.45234083008546
65,99.14555631207838,99.63615410729987,99.56023549627272,98.97161515997458,97.40169843734304,94.4241174153042
66,99.14126114843795,99.64278032793979,99.59321738466569,99.16815572003782,97.40169843734304,94.4241174153042
67,99.14154818757194,99.6488579555696,99.59321738466569,99.16815572003782,97.40169843734304,94.4241174153042
68,99.14137097316782,99.65383525184501,99.62242392804355,99.16815572003782,98.0824380499659,94.4241174153042
69,99.14035217871033,99.6576019562466,99.62242392804355,99.31475424248445,98.0824380499659,94.4241174153042
70,99.13658730098075,99.6604848085504,99.6430049513459,99.31475424248445,98.0824380499659,96.02607971271235
71,99.14003000161794,99.6649840354682,99.6430049513459,99.31475424248445,98.0824380499659,96.02607971271235
72,99.14203489494791,99.66787698945132,99.66937133810424,99.42530561959315,98.50966076452848,96.02607971271235
73,99.14076180203219,99.67078999492901,99.66937133810424,99.42530561959315,98.50966076452848,96.02607971271235
74,99.1381766891851,99.67187248788822,99.68599173117101,99.42530561959315,98.50966076452848,96.02607971271235
75,99.14204134836571,99.67486459745774,99.68599173117101,99.51805230339875,98.50966076452848,97.06693811077285
76,99.14438510185673,99.67499327643382,99.69733683208267,99.51805230339875,98.87865398568991,97.06693811077285
77,99.14173367614329,99.67811500697502,99.69733683208267,99.51805230339875,98.87865398568991,97.06693811077285
78,99.13675543865999,99.67808302698543,99.71483294428099,99.58745457284289,98.87865398568991,97.06693811077285
79,99.137875628342,99.68021723109347,99.71483294428099,99.58745457284289,98.87865398568991,97.06693811077285
80,99.1380914258815,99.68142999216366,99.72145056022327,99.58745457284289,99.12364424537374,97.79141810931874
81,99.13773682758179,99.68303823455636,99.72145056022327,99.64251875408543,99.12364424537374,97.79141810931874
82,99.13940878190009,99.68407402900509,99.73411354890001,99.64251875408543,99.12364424537374,97.79141810931874
83,99.14421438821923,99.68386087920729,99.73411354890001,99.64251875408543,99.12364424537374,97.79141810931874
84,99.14349753741136,99.68436987898298,99.74425363287449,99.68214503945528,99.31606856229541,97.79141810931874
85,99.13922047958667,99.68468937581807,99.74425363287449,99.68214503945528,99.31606856229541,98.34860284068772
86,99.1441104274095,99.68515363544223,99.75389511138148,99.68214503945528,99.31606856229541,98.34860284068772
87,99.14672607667787,99.68554724419613,99.75389511138148,99.718028717262,99.31606856229541,98.34860284068772
88,99.15107021043023,99.68700055137981,99.75751435054981,99.718028717262,99.46128207887678,98.34860284068772
89,99.14584736173853,99.6865065054236,99.75751435054981,99.718028717262,99.46128207887678,98.34860284068772
90,99.14130624287333,99.68741653842282,99.76744166014313,99.74582600357212,99.46128207887678,98.74343892739603
91,99.14197293577283,99.68918143821014,99.76744166014313,99.74582600357212,99.46128207887678,98.74343892739603
92,99.14547021451591,99.6901890056394,99.76909402490966,99.74582600357212,99.56240097704698,98.74343892739603
93,99.14179816614826,99.68908830402846,99.76909402490966,99.76864315557675,99.56240097704698,98.74343892739603
94,99.14111042675252,99.68952725039632,99.78047614612657,99.76864315557675,99.56240097704698,98.74343892739603
95,99.13899408233549,99.68889373480071,99.78047614612657,99.76864315557675,99.56240097704698,99.04553329717456
96,99.13677752368338,99.68940239720271,99.7805819225211,99.78972561795507,99.6441580473648,99.04553329717456
97,99.14137236817224,99.69002670360365,99.7805819225211,99.78972561795507,99.6441580473648,99.04553329717456
98,99.14262316350707,99.68915509495966,99.78571412332248,99.78972561795507,99.6441580473648,99.04553329717456
99,99.14048866007266,99.68859765316544,99.78571412332248,99.80234085695452,99.6441580473648,99.04553329717456
100,99.14251665555877,99.69005805900092,99.78795950591712,99.80234085695452,99.70373920930545,99.294309440135
101,99.14441759485989,99.68923601982964,99.78795950591712,99.80234085695452,99.70373920930545,99.294309440135
102,99.14746380220285,99.68884695786508,99.79254102649298,99.81612516998213,99.70373920930545,99.294309440135
103,99.14916760170088,99.68764315087947,99.79254102649298,99.81612516998213,99.70373920930545,99.294309440135
104,99.14490905330312,99.68739289527254,99.79422906731835,99.81612516998213,99.74338343901111,99.294309440135
105,99.14572177891368,99.68781990439052,99.79422906731835,99.82816853745211,99.74338343901111,99.46455521674592
106,99.14804187790348,99.68759082181668,99.79690761531408,99.82816853745211,99.74338343901111,99.46455521674592
107,99.15115385707261,99.68667639577914,99.79690761531408,99.82816853745211,99.74338343901111,99.46455521674592
108,99.15410228155741,99.68796058715019,99.79718082818246,99.83847138122546,99.77742315738725,99.46455521674592
109,99.15277912738478,99.68668428787515,99.79718082818246,99.83847138122546,99.77742315738725,99.46455521674592
110,99.15572529484962,99.68640776054366,99.80361649971297,99.83847138122546,99.77742315738725,99.58291740359971
111,99.15224743043736,99.68673653521016,99.80361649971297,99.84715748688107,99.77742315738725,99.58291740359971
112,99.15248217779602,99.68629563615751,99.8028743497287,99.84715748688107,99.80684817072863,99.58291740359971
113,99.15236729814295,99.68690976848566,99.8028743497287,99.84715748688107,99.80684817072863,99.58291740359971
114,99.1521208689642,99.68667618037904,99.80655863855866,99.8545787844347,99.80684817072863,99.58291740359971
115,99.15201311161017,99.68676221683222,99.80655863855866,99.8545787844347,99.80684817072863,99.66848395742404
116,99.15214171200658,99.6856604931002,99.80209747015923,99.8545787844347,99.83150522899673,99.66848395742404
117,99.15301858227015,99.68593703572371,99.80209747015923,99.86098661004402,99.83150522899673,99.66848395742404
118,99.15505545217928,99.68634130552705,99.80779625079707,99.86098661004402,99.83150522899673,99.66848395742404
119,99.15143227384986,99.68671109231737,99.80779625079707,99.86098661004402,99.83150522899673,99.66848395742404
120,99.14377962342995,99.68788854990032,99.80696465502331,99.86710715506607,99.85089900079626,99.73372753239025
121,99.14136196192506,99.68792173758405,99.80696465502331,99.86710715506607,99.85089900079626,99.73372753239025
122,99.1460082840662,99.68732075059843,99.81148168140075,99.86710715506607,99.85089900079626,99.73372753239025
123,99.1471938493879,99.68674406730507,99.81148168140075,99.87333977471152,99.85089900079626,99.73372753239025
124,99.14938369333916,99.68748536518555,99.80795784665449,99.87333977471152,99.86557432766794,99.73372753239025
125,99.14785009120783,99.68721626524496,99.80795784665449,99.87333977471152,99.86557432766794,99.78262812966447
126,99.15143825359833,99.68618025860893,99.81352920244058,99.87922600002234,99.86557432766794,99.78262812966447
127,99.1520806098566,99.6868314084098,99.81352920244058,99.87922600002234,99.86557432766794,99.78262812966447
