Comparison stage no.,data//output//runtimePerformance//DECMO2//SolutionSetSize50//,data//output//runtimePerformance//DECMO2//SolutionSetSize100//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize300//,data//output//runtimePerformance//DECMO2//SolutionSetSize400//,data//output//runtimePerformance//DECMO2//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0032799071770237753,0.0,0.0,0.0,0.0,0.0
7,0.20196190713563086,0.0,0.0,0.0,0.0,0.0
8,0.5900187309582052,0.0,0.0,0.0,0.0,0.0
9,1.4198713600293618,0.0,0.0,0.0,0.0,0.0
10,2.2703546061125968,0.07562094019986107,0.0,0.0,0.0,0.0
11,4.151777849285317,0.07723763650608768,0.0,0.0,0.0,0.0
12,5.959353877770039,0.13982622089986257,0.006707073629277592,0.0,0.0,0.0
13,8.079719518088202,0.20074937438711113,0.006707073629277592,0.0,0.0,0.0
14,10.503808140215543,0.3243954905130711,0.0656344424939091,0.0,0.0,0.0
15,12.789425244622956,0.5378668527441783,0.0656344424939091,0.0,0.0,0.0
16,14.718489234597415,1.197978046448987,0.0656344424939091,0.0,0.0,0.0
17,16.823696205067343,1.7377134841924218,0.0656344424939091,0.0,0.0,0.0
18,18.575782139090364,2.3889265366180443,0.06617318492533288,0.0,0.0,0.0
19,20.576044051074163,3.1230042005608625,0.06617318492533288,0.0,0.0,0.0
20,22.247451755189328,4.042418542233923,0.1406846360191274,0.0,0.0,0.0
21,23.65831146470349,5.195419768921162,0.1406846360191274,0.013211657133111081,0.0,0.0
22,25.769083954318837,6.203398504984337,0.41515583265725586,0.013211657133111081,0.0,0.0
23,27.04838436435048,7.486062315032331,0.41515583265725586,0.013211657133111081,0.0,0.0
24,28.352835892459428,8.822231530973365,0.7761586219227743,0.013211657133111081,0.0,0.0
25,28.97762135088428,10.463575918508544,0.7761586219227743,0.013211657133111081,0.0,0.0
26,30.71509480664834,11.825913097751574,1.4365532219744002,0.013211657133111081,0.0,0.0
27,32.06185312222369,13.294456409908825,1.4365532219744002,0.04370792803133203,0.0,0.0
28,33.21595237297531,14.42472291009193,2.065173767122209,0.04370792803133203,0.007479812238660268,0.0
29,34.0562032142347,15.735110474330858,2.065173767122209,0.04370792803133203,0.007479812238660268,0.0
30,35.00162396110163,17.47237920369801,3.0624646879633377,0.11928403436452545,0.007479812238660268,0.0
31,35.948564136476335,18.956927571408716,3.0624646879633377,0.11928403436452545,0.007479812238660268,0.0
32,36.8135915678394,20.554040828439565,4.077374435479118,0.11928403436452545,0.03160968144318563,0.0
33,37.328995156308274,21.648847007179207,4.077374435479118,0.24925196457792298,0.03160968144318563,0.0
34,37.953109605942956,22.81854380258116,5.007806212446663,0.24925196457792298,0.03160968144318563,0.0
35,38.73279465449531,23.99641558537133,5.007806212446663,0.24925196457792298,0.03160968144318563,0.012886332121028868
36,39.63131591296698,25.430752893949414,5.872720774060954,0.7653527769798639,0.16210709585221086,0.012886332121028868
37,40.31000674346691,26.384137105035343,5.872720774060954,0.7653527769798639,0.16210709585221086,0.012886332121028868
38,40.75196333501963,27.33350477888856,7.056043187261478,0.7653527769798639,0.16210709585221086,0.012886332121028868
39,41.39063380677456,28.11725416915837,7.056043187261478,1.2368033098774234,0.16210709585221086,0.012886332121028868
40,41.87588488969241,29.23963759509362,8.66245086935657,1.2368033098774234,0.42768920593613546,0.08577117610757444
41,42.28973664171949,30.405338526054056,8.66245086935657,1.2368033098774234,0.42768920593613546,0.08577117610757444
42,42.85007635111934,31.188203110434532,10.321895866167727,1.9506447061895966,0.42768920593613546,0.08577117610757444
43,43.45497425778655,32.012523013415716,10.321895866167727,1.9506447061895966,0.42768920593613546,0.08577117610757444
44,43.82056375997422,33.04525515586039,11.512651542906502,1.9506447061895966,0.8684489867217858,0.08577117610757444
45,44.34900330452565,33.91126577324264,11.512651542906502,2.8778246866564707,0.8684489867217858,0.09106650466165367
46,44.71965036103879,34.83381112275105,12.711667377156138,2.8778246866564707,0.8684489867217858,0.09106650466165367
47,45.42928893691689,36.03016921080974,12.711667377156138,2.8778246866564707,0.8684489867217858,0.09106650466165367
48,45.85833119965336,36.60697820237351,14.409713304220691,4.184851386182375,1.4208921938673513,0.09106650466165367
49,46.17625196971474,37.27699323243693,14.409713304220691,4.184851386182375,1.4208921938673513,0.09106650466165367
50,46.56321213577285,38.257470171636875,15.994684584214902,4.184851386182375,1.4208921938673513,0.2268680304957799
51,46.76253479449431,39.01044117251034,15.994684584214902,5.794462447962876,1.4208921938673513,0.2268680304957799
52,47.094999112872436,39.843613732128325,17.756963781953402,5.794462447962876,2.2666150747455767,0.2268680304957799
