Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize500//,data//output//runtimePerformance//DECMO2//SolutionSetSize500//,data//output//runtimePerformance//DECMO2++//SolutionSetSize500//,data//output//runtimePerformance//SPEA2//SolutionSetSize500//,data//output//runtimePerformance//GDE3//SolutionSetSize500//,data//output//runtimePerformance//NSGA2//SolutionSetSize500//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.5349988993601096
15,0.0,0.0,0.0,0.0,0.0,0.0,0.8625459315554658
16,0.0,0.0,0.0,0.0,0.0,0.0,1.9515086666790633
17,0.0,0.0,0.0,0.0,0.0,0.0,2.4376567392386015
18,0.0,0.0,0.0,0.0,0.0,0.0,3.0026146785303496
19,0.0,0.0,0.0,0.0,0.0,0.0,3.999285539421137
20,0.0,0.0,0.0,0.0,0.0,0.0,4.33485130362282
21,0.0,0.0,0.0,0.0,0.0,0.0,4.520380514112136
22,0.0,0.0,0.0,0.0,0.0,0.0,5.142354057142084
23,0.0,0.0,0.0,0.0,0.0,0.0,5.28898206562009
24,0.0,0.0,0.0,0.0,0.0,0.0,5.966499555886054
25,0.0,0.0,0.0,0.0,0.0,0.0,5.975788572803472
26,0.0,0.0,0.0,0.0,0.0,0.0,5.988961533575246
27,0.0,0.0,0.0,0.0,0.0,0.0,6.197860374790355
28,0.0,0.0,0.0,0.0,0.0,0.0,6.447897121212125
