Comparison stage no.,data//output//runtimePerformance//SPEA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,52.68826707371315,53.48742218857711,52.836991437701286,56.3101670207119,53.25726096060514,53.198847178093466,53.04293623517052
1,52.68826707371315,53.48742218857711,52.836991437701286,56.3101670207119,53.25726096060514,53.198847178093466,53.04293623517052
2,52.68826707371315,58.43349269623661,57.42803649711207,56.3101670207119,58.04520621697753,57.66693402284089,57.17331105657267
3,52.68826707371315,58.43349269623661,57.42803649711207,55.51001297266607,58.04520621697753,57.66693402284089,57.17331105657267
4,57.91424362277567,63.626443104300776,61.86916314673779,54.235495382262386,62.844845703702326,63.93576151410814,65.43182269425571
5,57.91424362277567,63.626443104300776,61.86916314673779,53.02271168289091,62.844845703702326,63.93576151410814,65.43182269425571
6,62.965182203480396,68.4014801031301,65.97597306460348,52.88623925089762,67.1316922033027,69.15953294701258,71.12319160823967
7,62.965182203480396,68.4014801031301,65.97597306460348,54.009346723123755,67.1316922033027,69.15953294701258,71.12319160823967
8,67.26694080344318,72.37613653426872,69.51027361318175,55.84556412687329,70.78920077056355,73.51526646920328,75.51041113481797
9,67.26694080344318,72.37613653426872,69.51027361318175,58.12925552289007,70.78920077056355,73.51526646920328,75.51041113481797
10,71.10715643227522,75.85268510217345,72.44675409033376,60.04588110465535,73.91023586386308,77.10310463625699,78.93925311832734
11,71.10715643227522,75.85268510217345,72.44675409033376,62.00332820137988,73.91023586386308,77.10310463625699,78.93925311832734
12,74.51478992713506,78.77494280073927,75.12873738717933,63.488698609286345,76.6432533886816,80.05657410156736,81.7324029391508
