Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize50//,data//output//runtimePerformance//DECMO//SolutionSetSize100//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO//SolutionSetSize300//,data//output//runtimePerformance//DECMO//SolutionSetSize400//,data//output//runtimePerformance//DECMO//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.38428258743674293,0.0,0.0,0.0,0.0,0.0
12,1.4318972982922857,0.0,0.0,0.0,0.0,0.0
13,3.032075985342013,0.0,0.0,0.0,0.0,0.0
14,6.934229593616446,0.0,0.0,0.0,0.0,0.0
15,12.37196121482495,0.0,0.0,0.0,0.0,0.0
16,21.62710754347219,0.0,0.0,0.0,0.0,0.0
17,30.093508594312734,0.0,0.0,0.0,0.0,0.0
18,41.0800361585472,0.2671376806181374,0.0,0.0,0.0,0.0
19,48.94918173159304,0.592674127381521,0.0,0.0,0.0,0.0
20,56.97176513998424,0.6243169835885203,0.0,0.0,0.0,0.0
21,63.27553380811261,0.8368343635496194,0.0,0.0,0.0,0.0
22,70.53470508309736,1.5923245096858094,0.0,0.0,0.0,0.0
23,76.1173143278696,1.9235967149665534,0.0,0.0,0.0,0.0
24,80.00218158701014,3.6600667870112353,0.0,0.0,0.0,0.0
25,83.44259992642739,5.281560942825048,0.0,0.0,0.0,0.0
26,86.28769068461607,8.64955190159271,0.0,0.0,0.0,0.0
27,88.1190269362384,14.538955037657209,0.0,0.0,0.0,0.0
28,89.51514031819772,20.55718479339519,0.0,0.0,0.0,0.0
29,90.80024122348584,29.681814106060177,0.0,0.0,0.0,0.0
30,91.44194095992884,38.96081421478223,0.0,0.0,0.0,0.0
31,91.73089486435049,48.24021884158416,0.0,0.0,0.0,0.0
32,92.17510797806418,56.283961745574075,0.028271695546120013,0.0,0.0,0.0
33,92.41184412555013,63.19268910892918,0.028271695546120013,0.0,0.0,0.0
34,92.49853194159577,68.11230091610204,0.03798893416865332,0.0,0.0,0.0
35,92.76483595797552,72.2808417571568,0.03798893416865332,0.0,0.0,0.0
36,92.86097140520917,76.379189322602,0.6524113942557925,0.0,0.0,0.0
37,92.9522767692983,79.65798682817154,0.6524113942557925,0.0,0.0,0.0
38,93.04916068846241,82.59481636229499,0.6549410349728905,0.0,0.0,0.0
39,93.07631422983346,85.07974096338293,0.6549410349728905,0.0,0.0,0.0
40,93.07957662877962,87.40252623874551,0.9627410775692582,0.0,0.0,0.0
41,93.07985206523611,89.83670274664219,0.9627410775692582,0.0,0.0,0.0
42,93.11135029165173,91.9058065368155,1.6940187829559927,0.0,0.0,0.0
43,93.08888387472739,93.28478266882874,1.6940187829559927,0.0,0.0,0.0
44,93.132629435795,94.38520174565029,4.07010415339681,0.0,0.0,0.0
45,93.10819628338162,95.38691378585145,4.07010415339681,0.0,0.0,0.0
46,93.12332705493317,96.09741542856061,8.289118705424846,0.0,0.0,0.0
47,93.16010664186575,96.7145913327955,8.289118705424846,0.0,0.0,0.0
48,93.09187896375371,97.17570476997058,14.464047552709221,0.0,0.0,0.0
49,93.09980526648079,97.49172931274298,14.464047552709221,0.0,0.0,0.0
50,93.0796419088039,97.67070528098327,20.883445889424717,0.0,0.0,0.0
51,93.05988862999254,97.79832080993967,20.883445889424717,0.0,0.0,0.0
52,93.13094693665266,97.90865562276895,33.5481165429466,0.0,0.0,0.0
53,93.40936184433521,97.96627727280863,33.5481165429466,0.0,0.0,0.0
54,93.35184751123178,98.0216568574182,44.99374433099359,0.1596357729406261,0.0,0.0
55,93.33179739768957,98.0354867113067,44.99374433099359,0.1596357729406261,0.0,0.0
56,93.33866754804248,98.0852432948762,54.37577436181319,0.1596357729406261,0.0,0.0
57,93.59469290532455,98.11373764176254,54.37577436181319,0.7488061409879759,0.0,0.0
58,93.59797060775732,98.14497186746577,63.28353328044181,0.7488061409879759,0.0,0.0
59,93.62655626011487,98.15917517370765,63.28353328044181,0.7488061409879759,0.0,0.0
60,93.68022273479215,98.12310521669252,71.36467825979285,3.0076430581661935,0.0,0.0
61,93.71706640962705,98.16322696926964,71.36467825979285,3.0076430581661935,0.0,0.0
62,93.82691622102246,98.17454207231079,77.84336556744682,3.0076430581661935,0.0,0.0
63,93.93532422638691,98.18408568543806,77.84336556744682,5.7862294882361045,0.0,0.0
64,94.01329130637231,98.19113679642916,81.37282010562745,5.7862294882361045,0.7424417547494465,0.0
