Comparison stage no.,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,65.31413253761392,66.33895287042218,65.56934049181034,64.78385820859667
1,71.83290933155867,72.51657844501788,72.23996993855316,71.76433823466738
2,75.02563876588943,75.58721606783841,75.18462092349219,74.74599823960276
3,77.20060164451914,77.80049326739284,77.20521102442932,77.37536083192639
4,80.72739072936956,79.96806758668268,79.0524865238564,79.43480135836538
5,82.36634294000716,81.13779660405731,80.42801278632554,81.07679014781017
6,84.66295058034277,82.92284129667628,82.07826731674419,82.78234479975866
7,85.85496171605669,83.58653200963377,83.43088063602634,84.10777180979348
8,87.2643118348609,84.73077175140682,84.94261378412054,85.29387410973786
9,88.12432053382743,85.06745803349544,85.8560607557404,86.50806103249697
10,89.62896927525259,86.22042471011747,87.0368126709686,87.31774711307344
11,90.24934559752386,86.62927439895667,87.83019784389433,88.21863431502439
12,91.29178587875808,87.56987507294798,88.84406802359865,88.91962363417801
13,91.7931300199738,87.87110306195862,89.51223716876784,89.68821500032351
14,92.68492657611655,88.61694259591137,90.56466975715526,90.3160021551239
15,93.12621257289483,88.83715068849767,91.17168429090164,91.15671583530478
16,93.81340490126871,89.54361514360757,91.8630462569578,91.72471359597667
17,94.11223737447332,89.75654075931705,92.49958202173383,92.21626985269705
18,94.69129362845585,90.50482831416757,93.15151990277714,92.75015497676522
19,94.94115990776743,90.70655975429533,93.61190202082189,93.20027536937357
20,95.37592577050485,91.38584165927485,94.21541099436546,93.64225072247807
21,95.62088450221883,91.61106486377295,94.62511653345899,94.07593479275513
22,95.96631894213517,92.14320453214411,95.04916915506662,94.46224594361105
23,96.10876557022301,92.35392338275808,95.40084997968759,94.79970902790704
24,96.40200764826638,92.85862639737105,95.77553936171716,95.11967513103309
25,96.54653818700665,93.01495159380217,96.01939795165428,95.39130739881395
26,96.8126732812844,93.4286097360023,96.33575543136,95.6590319770665
27,96.94687173981596,93.55757597507953,96.55318506160664,95.90559339301007
28,97.13290801476359,93.95014624116025,96.79085878861123,96.15804961429303
29,97.22015141600252,94.06127534742245,96.98239999955194,96.38130214563996
30,97.41233140513478,94.40420361100036,97.18869152551846,96.58008930851855
31,97.47458151938197,94.52642623391544,97.34013621087324,96.74592395898223
32,97.63563153289451,94.88905082343541,97.51114500928763,96.92403413964189
33,97.7217656983691,95.00729486901237,97.62900006848463,97.07064237869348
34,97.84236023643963,95.27654847545112,97.77241119170515,97.20479966952875
35,97.89853509204175,95.37262906073842,97.8846844758789,97.32316492570085
36,97.99547204768918,95.60088467245288,98.0190327679966,97.43194501741705
37,98.03824211873982,95.696135830893,98.10469959594163,97.53210400579316
38,98.14101114217655,95.91780168898363,98.2085365167604,97.62881491840136
39,98.18810771268697,96.00154229321733,98.28173582767555,97.71429753283161
40,98.26173132915983,96.17919269099936,98.37938238786877,97.79206178941034
41,98.30102642076503,96.2712732287459,98.44011536523664,97.86773535482443
42,98.36939180489696,96.43292889358086,98.51227808731561,97.92978179401982
43,98.39307650269835,96.518711867225,98.5687554531189,97.98535867342292
44,98.44653844387358,96.65900896154217,98.630582610233,98.04707454491523
45,98.48231818652683,96.74041366109499,98.68335979128018,98.09918618268031
46,98.52811307779088,96.86520612300447,98.73546277933829,98.14888309277173
47,98.55126583709092,96.94452022996096,98.77178571021904,98.19690276173158
48,98.58852584298285,97.04717411149736,98.8145975420007,98.24324194356475
49,98.60775727848507,97.11381446329648,98.85116930102393,98.28101236206095
50,98.64810724276988,97.22312589872936,98.88596495919897,98.31434513114678
