Comparison stage no.,data//output//runtimePerformance//SPEA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize595//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
24,0.43045189135647915,1.1513783101819617,0.0,0.5855720742421965,0.21694734927635242,4.892355570580951,15.50393856225489
25,0.43045189135647915,1.1513783101819617,0.0,1.042115424310734,0.21694734927635242,4.892355570580951,15.50393856225489
26,1.6727657960584457,2.60235092283739,0.0,1.6069120515943807,0.8366573879913665,8.530881728041734,20.822974647449644
27,1.6727657960584457,2.60235092283739,0.0,2.279415905048435,0.8366573879913665,8.530881728041734,20.822974647449644
28,3.1155618398681133,4.432188835428126,0.0010979928949566673,3.0802388922730457,1.6905337560923561,12.879155659255472,26.177556904562575
29,3.1155618398681133,4.432188835428126,0.0010979928949566673,3.5767261300700537,1.6905337560923561,12.879155659255472,26.177556904562575
30,5.168450052759803,7.466381675193675,0.0010979928949566673,4.421632175935996,3.4330868434813246,16.801857207829336,32.101492962139716
31,5.168450052759803,7.466381675193675,0.0010979928949566673,5.437954154769035,3.4330868434813246,16.801857207829336,32.101492962139716
32,7.764423082047012,10.27062731563835,0.0010979928949566673,6.455092578565588,5.542314690177549,21.303202834319254,36.59115124171685
33,7.764423082047012,10.27062731563835,0.0010979928949566673,7.484418234201392,5.542314690177549,21.303202834319254,36.59115124171685
34,10.59219147583125,14.227471509212613,0.001161907949670418,8.53029601131452,7.8744956280743486,25.464499720776185,41.485056924471856
35,10.59219147583125,14.227471509212613,0.001161907949670418,9.570601969587697,7.8744956280743486,25.464499720776185,41.485056924471856
36,13.73441738414454,17.87574079253294,0.008879375579630746,10.424611470296249,11.345320092481465,29.708175118423075,45.2336957580031
37,13.73441738414454,17.87574079253294,0.008879375579630746,11.434669305294198,11.345320092481465,29.708175118423075,45.2336957580031
38,16.988121901685577,21.827845683798618,0.08992823471451303,12.498427636242447,14.344674794782478,34.5132178942421,48.79936129322114
39,16.988121901685577,21.827845683798618,0.08992823471451303,13.411151309337011,14.344674794782478,34.5132178942421,48.79936129322114
40,20.468516365362834,25.96469510060297,0.2521339128828997,14.408195146797983,17.700479344798097,38.347195685814,52.27383499523115
41,20.468516365362834,25.96469510060297,0.2521339128828997,15.640604362155011,17.700479344798097,38.347195685814,52.27383499523115
42,24.2356093421564,29.52198966372606,0.6261387794878168,16.577901359763775,20.817539994808048,42.02053803585499,55.21009049797213
43,24.2356093421564,29.52198966372606,0.6261387794878168,17.646301292620905,20.817539994808048,42.02053803585499,55.21009049797213
44,27.58904959522541,33.207453271565164,1.4868659835549913,18.766731799921445,24.08819029065696,45.37835625632162,57.867809999850905
45,27.58904959522541,33.207453271565164,1.4868659835549913,20.011156088674294,24.08819029065696,45.37835625632162,57.867809999850905
46,31.364397732650097,36.68148431878001,2.318935545141812,20.998712942624593,27.053918036605783,48.04749596447634,60.26589202215419
47,31.364397732650097,36.68148431878001,2.318935545141812,21.931190595600697,27.053918036605783,48.04749596447634,60.26589202215419
48,34.50437128210555,39.72862375868711,3.6175488127623807,22.766750920368516,30.028165458407326,50.99673867177907,62.32380411364139
49,34.50437128210555,39.72862375868711,3.6175488127623807,23.5741459180174,30.028165458407326,50.99673867177907,62.32380411364139
50,38.00360328673746,43.27917440594252,5.436616605148293,24.610392485320478,32.66814516575648,53.52812041124817,64.39083595463904
51,38.00360328673746,43.27917440594252,5.436616605148293,25.565857576590105,32.66814516575648,53.52812041124817,64.39083595463904
52,40.89713585096338,46.311246711250966,6.640681165447733,26.541076728783803,35.56691656101308,55.91893490227512,66.2732043884973
53,40.89713585096338,46.311246711250966,6.640681165447733,27.399529309606073,35.56691656101308,55.91893490227512,66.2732043884973
54,43.78311523021306,48.936920211243226,7.977436712347847,28.50977404009239,38.31357882264926,58.08530502104971,67.83006503393614
55,43.78311523021306,48.936920211243226,7.977436712347847,29.330196567433433,38.31357882264926,58.08530502104971,67.83006503393614
56,46.289933687985695,51.25110907967687,9.525359086087647,30.262292414664604,40.765835482230784,59.89372988827928,69.29218802067028
57,46.289933687985695,51.25110907967687,9.525359086087647,31.20207974339222,40.765835482230784,59.89372988827928,69.29218802067028
58,48.70097369199371,53.52392303956548,11.76003674260283,32.06275847072893,43.090046119433694,62.00068190436808,70.66410776906892
59,48.70097369199371,53.52392303956548,11.76003674260283,33.01504935111815,43.090046119433694,62.00068190436808,70.66410776906892
60,50.83308932578876,55.59107940181494,13.480722968828921,33.668119423431925,45.309691174239056,63.60024227181428,71.8578564985132
61,50.83308932578876,55.59107940181494,13.480722968828921,34.53160751441866,45.309691174239056,63.60024227181428,71.8578564985132
62,52.88854422632561,57.644480407711555,15.81548058258967,35.35049896429436,47.736370110213464,65.34364670736583,72.87689007533368
63,52.88854422632561,57.644480407711555,15.81548058258967,36.056724753182735,47.736370110213464,65.34364670736583,72.87689007533368
64,54.761401379974274,59.5184227827995,18.065974746082006,36.774613494286214,49.75666692042831,66.78814906022953,73.97416874362149
65,54.761401379974274,59.5184227827995,18.065974746082006,37.55582522244659,49.75666692042831,66.78814906022953,73.97416874362149
66,56.6293525797128,61.32656479497569,19.963472214197253,38.34007906953737,51.76210309846627,68.09660704982805,74.93243085159253
67,56.6293525797128,61.32656479497569,19.963472214197253,38.997499586817824,51.76210309846627,68.09660704982805,74.93243085159253
68,58.137061229681066,63.0103647836816,22.419902570859247,39.775475078999264,53.49269272096969,69.32858093263496,75.78793733700746
69,58.137061229681066,63.0103647836816,22.419902570859247,40.5216269829742,53.49269272096969,69.32858093263496,75.78793733700746
70,59.69693098889039,64.44456136135219,24.650140615953344,41.17717872167832,55.18971849304383,70.54494496684083,76.52577819108184
71,59.69693098889039,64.44456136135219,24.650140615953344,41.89016775597467,55.18971849304383,70.54494496684083,76.52577819108184
72,61.38470996457583,65.96332285816003,26.99852442767419,42.55459637867061,56.51531759833386,71.62062786513712,77.21215750888453
73,61.38470996457583,65.96332285816003,26.99852442767419,43.20013005248456,56.51531759833386,71.62062786513712,77.21215750888453
74,62.61404614760856,67.19720656693197,28.81528323101992,43.83650661917636,58.067873969220244,72.57503567098274,77.88819358191576
75,62.61404614760856,67.19720656693197,28.81528323101992,44.339923729405456,58.067873969220244,72.57503567098274,77.88819358191576
76,63.981919985626504,68.36929213587786,31.028082992570344,44.892407841308234,59.6758726424264,73.46463996369206,78.46558162796065
77,63.981919985626504,68.36929213587786,31.028082992570344,45.49198006581258,59.6758726424264,73.46463996369206,78.46558162796065
78,65.13329052365958,69.38243026213969,33.19179653620941,46.159214531369635,61.12810553223493,74.31611391009127,79.08081437859511
79,65.13329052365958,69.38243026213969,33.19179653620941,46.714499034667796,61.12810553223493,74.31611391009127,79.08081437859511
80,66.2894652708307,70.39708240421973,35.34062220088612,47.26184317956256,62.30101039399405,75.06215203334067,79.5948756532711
81,66.2894652708307,70.39708240421973,35.34062220088612,47.805123772233316,62.30101039399405,75.06215203334067,79.5948756532711
82,67.32500276845698,71.44986580028637,37.11069608529034,48.28520168078472,63.71879204720668,75.78395112382609,80.07163093241921
83,67.32500276845698,71.44986580028637,37.11069608529034,48.75013463793999,63.71879204720668,75.78395112382609,80.07163093241921
84,68.41382654770769,72.38751007850922,38.73125174693577,49.23471527931285,64.95587000581612,76.49875807626842,80.54017566611351
85,68.41382654770769,72.38751007850922,38.73125174693577,49.67368765878789,64.95587000581612,76.49875807626842,80.54017566611351
86,69.38487230750545,73.22782737837119,40.706806751062636,50.261533811201495,66.16357961272723,77.2312880453324,80.94868086902798
87,69.38487230750545,73.22782737837119,40.706806751062636,50.77789779284563,66.16357961272723,77.2312880453324,80.94868086902798
88,70.29499776455195,74.00917039203503,42.550703966072746,51.22172436518548,67.19362026589721,77.81748334194106,81.33489859148267
89,70.29499776455195,74.00917039203503,42.550703966072746,51.68183950368713,67.19362026589721,77.81748334194106,81.33489859148267
90,71.1541024982214,74.76827395911485,44.54338457008057,52.090301896127386,68.0961495331666,78.31591690034465,81.72979926648893
91,71.1541024982214,74.76827395911485,44.54338457008057,52.445481331637865,68.0961495331666,78.31591690034465,81.72979926648893
92,71.90707213688871,75.46930472315675,45.82453513513562,52.823066433861186,69.10211965352893,78.8038912744261,82.08916772045461
93,71.90707213688871,75.46930472315675,45.82453513513562,53.29184436278508,69.10211965352893,78.8038912744261,82.08916772045461
94,72.58692714657754,76.11911998725846,47.66299331922696,53.75580390497957,70.02387519734437,79.3415946487462,82.44246500771965
95,72.58692714657754,76.11911998725846,47.66299331922696,54.1764651521206,70.02387519734437,79.3415946487462,82.44246500771965
96,73.33645254792465,76.66821949580537,49.338157280314036,54.58855236985165,70.76544623192123,79.7851193353108,82.71125479320685
97,73.33645254792465,76.66821949580537,49.338157280314036,54.92973996102183,70.76544623192123,79.7851193353108,82.71125479320685
98,74.01180858309372,77.25367594419146,50.996090368948124,55.280024099502725,71.56885349432795,80.21751610170072,82.99937425329276
99,74.01180858309372,77.25367594419146,50.996090368948124,55.70444811778128,71.56885349432795,80.21751610170072,82.99937425329276
100,74.60647124975014,77.81195425927051,52.42491358814948,56.13067012327749,72.33540772643617,80.62363476181217,83.23009766648502
101,74.60647124975014,77.81195425927051,52.42491358814948,56.51950728290056,72.33540772643617,80.62363476181217,83.23009766648502
102,75.2610302317926,78.30146710345119,53.77557400319408,56.97051989197859,73.06593833640859,81.02501300277707,83.4886506707034
103,75.2610302317926,78.30146710345119,53.77557400319408,57.34337164461992,73.06593833640859,81.02501300277707,83.4886506707034
104,75.80220303139222,78.80598066883168,55.178375013075524,57.67203255642572,73.74149594495388,81.38811616757073,83.70625856196975
105,75.80220303139222,78.80598066883168,55.178375013075524,58.04070768131544,73.74149594495388,81.38811616757073,83.70625856196975
106,76.36771557573029,79.23614374095415,56.59133773135565,58.39403207135588,74.52218069521197,81.68569673490312,83.93382570021285
107,76.36771557573029,79.23614374095415,56.59133773135565,58.68905625622302,74.52218069521197,81.68569673490312,83.93382570021285
108,76.85926652219398,79.63479781411343,57.83418567718549,59.096409622002355,75.09380551534092,82.06136153211477,84.14748136621121
109,76.85926652219398,79.63479781411343,57.83418567718549,59.39647997860046,75.09380551534092,82.06136153211477,84.14748136621121
110,77.34708042164732,80.08420499616032,59.02231209538611,59.77595453223344,75.70873837603916,82.38192293263356,84.34334427564416
111,77.34708042164732,80.08420499616032,59.02231209538611,60.09404445980366,75.70873837603916,82.38192293263356,84.34334427564416
112,77.81948990569057,80.48058959966268,60.180412612635116,60.42317440753268,76.26524808732665,82.6959172734345,84.54675144756969
113,77.81948990569057,80.48058959966268,60.180412612635116,60.67085379829291,76.26524808732665,82.6959172734345,84.54675144756969
114,78.26813446684237,80.83869794790098,61.2653668195872,60.98576594191698,76.76866421619104,82.98273145993716,84.70799701111346
115,78.26813446684237,80.83869794790098,61.2653668195872,61.34702349221094,76.76866421619104,82.98273145993716,84.70799701111346
116,78.69174936005926,81.19827164503833,62.24492193303007,61.680447031665445,77.24926709931627,83.23658480695048,84.89294713928693
117,78.69174936005926,81.19827164503833,62.24492193303007,62.01992895908028,77.24926709931627,83.23658480695048,84.89294713928693
118,79.09977134969941,81.48667617438349,63.075041219234585,62.31489826352765,77.7041285275224,83.49053782317257,85.0549772207939
119,79.09977134969941,81.48667617438349,63.075041219234585,62.635945638177674,77.7041285275224,83.49053782317257,85.0549772207939
120,79.4844927059826,81.78967420768038,64.23958591822493,62.98148195085575,78.16754769601174,83.73718495097847,85.22781135272099
121,79.4844927059826,81.78967420768038,64.23958591822493,63.3477258791515,78.16754769601174,83.73718495097847,85.22781135272099
122,79.87149762633402,82.09928200849383,65.14297429326005,63.63555153987521,78.64868539515122,83.92645560231341,85.36404408386238
123,79.87149762633402,82.09928200849383,65.14297429326005,63.97874738619363,78.64868539515122,83.92645560231341,85.36404408386238
124,80.20957440382138,82.35823991448106,66.0356261314815,64.29962498796964,79.05741261256821,84.14881131090918,85.55027896711833
125,80.20957440382138,82.35823991448106,66.0356261314815,64.62563255339194,79.05741261256821,84.14881131090918,85.55027896711833
126,80.51501355045892,82.63668494071158,66.76320307595869,64.94755802246296,79.45433262242837,84.34166751995912,85.69290111189713
127,80.51501355045892,82.63668494071158,66.76320307595869,65.27299448946889,79.45433262242837,84.34166751995912,85.69290111189713
128,80.8233317986964,82.8748878922024,67.66263730272684,65.60138134831072,79.85335165255303,84.53614944996528,85.82077031063896
129,80.8233317986964,82.8748878922024,67.66263730272684,65.91558385078152,79.85335165255303,84.53614944996528,85.82077031063896
130,81.12642705723452,83.09544713212551,68.37600004947113,66.22286784729873,80.20000648633244,84.71993538279793,85.92884724016128
131,81.12642705723452,83.09544713212551,68.37600004947113,66.53945652253611,80.20000648633244,84.71993538279793,85.92884724016128
132,81.45912915411627,83.31825328444242,69.13498306533384,66.86087696423905,80.54550811973179,84.88479342334804,86.05463810238895
133,81.45912915411627,83.31825328444242,69.13498306533384,67.17557244614575,80.54550811973179,84.88479342334804,86.05463810238895
134,81.71894321078537,83.52327926893962,69.89376720056822,67.46095357848972,80.81690537394496,85.03331402902143,86.16316794125602
135,81.71894321078537,83.52327926893962,69.89376720056822,67.83430835040032,80.81690537394496,85.03331402902143,86.16316794125602
136,81.99851809180717,83.71481374641175,70.57740582995136,68.11831314176891,81.15183254458802,85.20850382685167,86.27395862824827
137,81.99851809180717,83.71481374641175,70.57740582995136,68.44109210105171,81.15183254458802,85.20850382685167,86.27395862824827
138,82.2570953840667,83.91556756234476,71.17505573593901,68.70618323647612,81.42573070052573,85.34946116245908,86.36972662913776
139,82.2570953840667,83.91556756234476,71.17505573593901,69.03178736447806,81.42573070052573,85.34946116245908,86.36972662913776
140,82.50473897749829,84.1052921978006,71.72326303573236,69.25007016221508,81.70759439434018,85.49752876562955,86.47225502460611
141,82.50473897749829,84.1052921978006,71.72326303573236,69.52292977189076,81.70759439434018,85.49752876562955,86.47225502460611
142,82.74270380650948,84.28391650194519,72.25802630568317,69.80949099004695,81.99312229272698,85.64002929459438,86.55460082589734
143,82.74270380650948,84.28391650194519,72.25802630568317,70.0935606275386,81.99312229272698,85.64002929459438,86.55460082589734
144,82.97711293066236,84.4744541621761,72.85584178139156,70.3364475437155,82.28709875354174,85.7836289801338,86.64699984505562
145,82.97711293066236,84.4744541621761,72.85584178139156,70.5861168919721,82.28709875354174,85.7836289801338,86.64699984505562
146,83.17980777972045,84.64057210647213,73.33249554054932,70.80635191206034,82.53548760524693,85.91304734220266,86.73809910089523
147,83.17980777972045,84.64057210647213,73.33249554054932,71.09290672144972,82.53548760524693,85.91304734220266,86.73809910089523
148,83.36797579074693,84.7992934887791,73.86967585507972,71.30043195598257,82.76401871093228,86.02570009790124,86.82496066294176
149,83.36797579074693,84.7992934887791,73.86967585507972,71.57462461786415,82.76401871093228,86.02570009790124,86.82496066294176
150,83.55984881657946,84.94177966355291,74.39096268148015,71.79907269506361,83.0304400414985,86.15486595552214,86.89002606935743
151,83.55984881657946,84.94177966355291,74.39096268148015,72.02094484464877,83.0304400414985,86.15486595552214,86.89002606935743
152,83.74857632565828,85.09104622484966,74.8142402647268,72.2845161871812,83.26327447259882,86.2686499493084,86.9633048749506
153,83.74857632565828,85.09104622484966,74.8142402647268,72.49652296417825,83.26327447259882,86.2686499493084,86.9633048749506
154,83.94217260689838,85.22821119289235,75.21521992836463,72.69048978654075,83.47138116589161,86.36467876707478,87.03260154301083
155,83.94217260689838,85.22821119289235,75.21521992836463,72.89363673023718,83.47138116589161,86.36467876707478,87.03260154301083
156,84.12237695165365,85.37635232931173,75.64394519990243,73.11824720456136,83.64735597503751,86.47779131492275,87.10993766830454
157,84.12237695165365,85.37635232931173,75.64394519990243,73.3297622055677,83.64735597503751,86.47779131492275,87.10993766830454
158,84.30989414381179,85.52209124759915,76.05005689097752,73.51494385938327,83.84190347044219,86.57333411968659,87.16917269244216
159,84.30989414381179,85.52209124759915,76.05005689097752,73.72204759088959,83.84190347044219,86.57333411968659,87.16917269244216
160,84.4671525118273,85.64542430260465,76.40520119004306,73.9522537320203,84.00469684667327,86.6722488810605,87.2359163130155
161,84.4671525118273,85.64542430260465,76.40520119004306,74.18887234489459,84.00469684667327,86.6722488810605,87.2359163130155
162,84.61266832524466,85.77866459163334,76.77807562547541,74.39715614687384,84.17825642527612,86.7709183593813,87.30197761695882
163,84.61266832524466,85.77866459163334,76.77807562547541,74.59300939540583,84.17825642527612,86.7709183593813,87.30197761695882
164,84.74943563317372,85.89646184494525,77.13210054592305,74.85451141467911,84.34459018005214,86.85554796658072,87.37798133006137
165,84.74943563317372,85.89646184494525,77.13210054592305,75.06733802538359,84.34459018005214,86.85554796658072,87.37798133006137
166,84.89790210882931,86.00458692162078,77.4753594424155,75.31038643373377,84.508597716763,86.95123648548532,87.43694360477882
167,84.89790210882931,86.00458692162078,77.4753594424155,75.47769005101952,84.508597716763,86.95123648548532,87.43694360477882
168,85.0270989887328,86.12208295550833,77.80486012528995,75.69504674289587,84.65979129604094,87.03986125490795,87.4972163653172
169,85.0270989887328,86.12208295550833,77.80486012528995,75.88291121716506,84.65979129604094,87.03986125490795,87.4972163653172
170,85.15417759308212,86.24869139066983,78.13955814325674,76.07607852501586,84.80607343009183,87.13139969426138,87.55595817666563
171,85.15417759308212,86.24869139066983,78.13955814325674,76.25864538405735,84.80607343009183,87.13139969426138,87.55595817666563
172,85.28316135997295,86.38133195180065,78.459964021835,76.44957019187275,84.94419185899025,87.2098553587778,87.61725420505073
173,85.28316135997295,86.38133195180065,78.459964021835,76.61108347334351,84.94419185899025,87.2098553587778,87.61725420505073
174,85.40291856172641,86.48928346577974,78.77964940164912,76.77724548797777,85.09999813442602,87.29378446716217,87.7095898862897
175,85.40291856172641,86.48928346577974,78.77964940164912,76.94044130804545,85.09999813442602,87.29378446716217,87.7095898862897
176,85.51420789761627,86.59606728365053,79.05306982330505,77.11173501871215,85.22554048349798,87.36781892871765,87.79207649531189
177,85.51420789761627,86.59606728365053,79.05306982330505,77.28085589031897,85.22554048349798,87.36781892871765,87.79207649531189
178,85.64369657516188,86.69516420378844,79.28463762897847,77.4524053401933,85.3579075661883,87.42431620186738,87.8612468325932
179,85.64369657516188,86.69516420378844,79.28463762897847,77.64383316566348,85.3579075661883,87.42431620186738,87.8612468325932
180,85.7455409754087,86.79197527637085,79.55727508734213,77.82432345078598,85.47797126164971,87.49779325198278,87.94197091889735
181,85.7455409754087,86.79197527637085,79.55727508734213,77.9889401550719,85.47797126164971,87.49779325198278,87.94197091889735
182,85.8533454624139,86.88999957345064,79.7915472599345,78.11711406093983,85.61604954311277,87.57342972048994,87.99102722386739
183,85.8533454624139,86.88999957345064,79.7915472599345,78.26548616354903,85.61604954311277,87.57342972048994,87.99102722386739
184,85.96447839742,86.98464806979415,80.07266401955494,78.4403522388475,85.7291871031253,87.65708421378554,88.07558497415506
185,85.96447839742,86.98464806979415,80.07266401955494,78.62882574346149,85.7291871031253,87.65708421378554,88.07558497415506
186,86.07401844372295,87.06707730718804,80.32497243057065,78.7868385085871,85.85795258575145,87.71751833234407,88.12428398173404
187,86.07401844372295,87.06707730718804,80.32497243057065,78.93759740944566,85.85795258575145,87.71751833234407,88.12428398173404
188,86.17398020402315,87.14848225416742,80.55747834331534,79.0741878153339,85.9722218793154,87.78728642019765,88.18266351332309
189,86.17398020402315,87.14848225416742,80.55747834331534,79.22163679246879,85.9722218793154,87.78728642019765,88.18266351332309
190,86.26101574218167,87.2402657321651,80.79067760306208,79.3480093274471,86.07380486891373,87.85463691573229,88.22684597739061
191,86.26101574218167,87.2402657321651,80.79067760306208,79.49171362009487,86.07380486891373,87.85463691573229,88.22684597739061
192,86.36021809521007,87.33014841740875,80.99332672208334,79.63295866050892,86.16450177396477,87.92239653584993,88.28003149088335
193,86.36021809521007,87.33014841740875,80.99332672208334,79.78666045055955,86.16450177396477,87.92239653584993,88.28003149088335
194,86.44938663891573,87.41443372603307,81.22239908565294,79.94773675999785,86.25376125455895,87.98699165292282,88.32610608083887
195,86.44938663891573,87.41443372603307,81.22239908565294,80.06178523498365,86.25376125455895,87.98699165292282,88.32610608083887
196,86.53056614386693,87.49095910139607,81.43379275172624,80.17092756811743,86.34270574142265,88.05833125899811,88.37422345851455
197,86.53056614386693,87.49095910139607,81.43379275172624,80.29039430973494,86.34270574142265,88.05833125899811,88.37422345851455
198,86.61785048533041,87.57701385757991,81.63006865256298,80.4750994683165,86.42254132556667,88.11172720264472,88.41745768591957
199,86.61785048533041,87.57701385757991,81.63006865256298,80.5900805131416,86.42254132556667,88.11172720264472,88.41745768591957
200,86.69839011299436,87.6483939195789,81.81671805388046,80.74953883684653,86.49857824932525,88.16511281385475,88.46653874142979
201,86.69839011299436,87.6483939195789,81.81671805388046,80.8701247241438,86.49857824932525,88.16511281385475,88.46653874142979
202,86.7788940476929,87.73179739954865,82.02361565800535,81.02790123806781,86.58572838092608,88.21882147942324,88.51438442363994
203,86.7788940476929,87.73179739954865,82.02361565800535,81.15285293957278,86.58572838092608,88.21882147942324,88.51438442363994
204,86.85357071845081,87.81798127972645,82.17937846764579,81.25908134233688,86.66760558204045,88.2716101953639,88.56516975259039
205,86.85357071845081,87.81798127972645,82.17937846764579,81.37235275860034,86.66760558204045,88.2716101953639,88.56516975259039
206,86.92073025439431,87.89208337433878,82.40494379277176,81.48149286036845,86.74819982410892,88.32592196913478,88.61251041638259
207,86.92073025439431,87.89208337433878,82.40494379277176,81.63350453172474,86.74819982410892,88.32592196913478,88.61251041638259
208,86.99642384148274,87.96201973528989,82.5759306332976,81.74555746272524,86.82519842580207,88.37307165692229,88.65194740652991
209,86.99642384148274,87.96201973528989,82.5759306332976,81.85556539069823,86.82519842580207,88.37307165692229,88.65194740652991
210,87.061563123543,88.03514379483929,82.72814954844078,81.96551814780979,86.89791099407825,88.41191209017512,88.69173501631525
211,87.061563123543,88.03514379483929,82.72814954844078,82.07542905006437,86.89791099407825,88.41191209017512,88.69173501631525
212,87.12168545387443,88.102434773328,82.91569572296838,82.19048245187489,86.97032522377208,88.46109736637322,88.74010592773548
213,87.12168545387443,88.102434773328,82.91569572296838,82.30546835311536,86.97032522377208,88.46109736637322,88.74010592773548
214,87.19228566452246,88.16781746346439,83.05123534322503,82.40182659399707,87.03708600169406,88.49872916618527,88.78177548040873
215,87.19228566452246,88.16781746346439,83.05123534322503,82.50323561223742,87.03708600169406,88.49872916618527,88.78177548040873
216,87.25955739259919,88.2310112503129,83.19597147671564,82.58919272252973,87.11773131525828,88.54370164266895,88.83210625774365
217,87.25955739259919,88.2310112503129,83.19597147671564,82.67074088846428,87.11773131525828,88.54370164266895,88.83210625774365
218,87.31621690533333,88.29342242642211,83.35601691602493,82.77669789779654,87.18397371106389,88.5910424890704,88.86678242990399
219,87.31621690533333,88.29342242642211,83.35601691602493,82.89282504078709,87.18397371106389,88.5910424890704,88.86678242990399
220,87.37206220971525,88.34896602646252,83.4823108877736,82.97509458574135,87.24834843936974,88.64097561627491,88.91476388610938
221,87.37206220971525,88.34896602646252,83.4823108877736,83.09484044888167,87.24834843936974,88.64097561627491,88.91476388610938
222,87.43637878143015,88.41057617093186,83.6222813450238,83.1725491332824,87.31703713914946,88.67787108954788,88.94993533611745
223,87.43637878143015,88.41057617093186,83.6222813450238,83.25356562860573,87.31703713914946,88.67787108954788,88.94993533611745
224,87.48968053981801,88.45306869532153,83.77734157934073,83.33330523095951,87.3780291122793,88.72126486092716,88.98870893297817
225,87.48968053981801,88.45306869532153,83.77734157934073,83.42095863732241,87.3780291122793,88.72126486092716,88.98870893297817
226,87.54082972795922,88.50881616891306,83.90077159320754,83.50095075405737,87.43797253403375,88.76168199923043,89.02176672644664
227,87.54082972795922,88.50881616891306,83.90077159320754,83.5859060716601,87.43797253403375,88.76168199923043,89.02176672644664
228,87.59970230607676,88.5562057192962,84.02906872576838,83.65858954516001,87.5067829093853,88.81081234061323,89.05940583467581
229,87.59970230607676,88.5562057192962,84.02906872576838,83.73647173524986,87.5067829093853,88.81081234061323,89.05940583467581
230,87.65333342237687,88.60858036769817,84.13846010666667,83.80992815265442,87.56436036275808,88.85134173484961,89.09500745356584
231,87.65333342237687,88.60858036769817,84.13846010666667,83.88977962348326,87.56436036275808,88.85134173484961,89.09500745356584
232,87.70479412303237,88.65883084407419,84.24706595618828,83.97597670513733,87.62038384877347,88.88328192169668,89.13419514988155
233,87.70479412303237,88.65883084407419,84.24706595618828,84.04459090433777,87.62038384877347,88.88328192169668,89.13419514988155
234,87.75126761974919,88.71059817998503,84.3539852630099,84.11862210927458,87.68058224030146,88.92865181356578,89.16696531827124
235,87.75126761974919,88.71059817998503,84.3539852630099,84.20181878487122,87.68058224030146,88.92865181356578,89.16696531827124
236,87.80230952459203,88.7612682002415,84.47810439416313,84.27693517742671,87.73590313479272,88.97424190284337,89.19890258000376
237,87.80230952459203,88.7612682002415,84.47810439416313,84.3589641739371,87.73590313479272,88.97424190284337,89.19890258000376
238,87.84890167248894,88.81079251360002,84.60057437845838,84.44441347007069,87.78931430135097,89.01373699097327,89.23958752781745
239,87.84890167248894,88.81079251360002,84.60057437845838,84.52344259379646,87.78931430135097,89.01373699097327,89.23958752781745
240,87.89419430453108,88.85949495619262,84.6949287754845,84.59427962194289,87.8412372744728,89.05678575999508,89.26828723681494
