Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize50//,data//output//runtimePerformance//DECMO2//SolutionSetSize50//,data//output//runtimePerformance//DECMO2++//SolutionSetSize50//,data//output//runtimePerformance//SPEA2//SolutionSetSize50//,data//output//runtimePerformance//GDE3//SolutionSetSize50//,data//output//runtimePerformance//NSGA2//SolutionSetSize50//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize50//
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0021578262053600834,0.0
5,0.0,0.019801405825580477,0.022167016731368228,0.015114839508683638,0.0,0.013464887220931534,0.0
6,0.0,0.07812423902570387,0.19079572881347046,0.060960594774133216,0.0,0.026522210474846517,0.0
7,0.051778864113289365,0.20362680331074398,0.8529349809081352,0.09747442330484496,0.0,0.11152917932046777,0.0
8,0.127285677242378,0.3510208644164987,1.2554069559759462,0.22640992062233084,3.6742554747947836E-4,0.4147103916960787,0.0
9,0.23479687960803133,0.819449406943768,2.074692768699288,0.36850506683570666,3.6742554747947836E-4,0.7798298578863735,0.0
10,0.3733320783185302,1.7340539493825844,3.051182334470998,0.7465984555189579,0.031568208899270714,1.2649530633754529,0.017079118092973453
11,0.8900849472557761,2.4415327551235873,4.485988212496335,1.1631284377479802,0.052890066221395526,1.6993623589000737,0.017079118092973453
12,1.1274581370123697,3.725583330276563,6.32245566172238,1.625974496420558,0.06667617208401848,2.39013884367791,0.06529182012494134
13,1.3161538036439726,4.932948383599392,7.860671698341597,2.5322337501245586,0.06667617208401848,2.935190139046148,0.08311868734418484
14,1.7483967993919036,6.375201040602123,9.347694857628593,3.4648962322289854,0.15132517652276545,3.705783679083072,0.1031967033952742
15,2.5248515517818544,7.750443438077614,11.127197231916092,4.759204750940226,0.30536863478223086,4.651032214118458,0.10365876112196883
16,3.109047574940652,9.218007711672673,12.728110856650062,5.897264066699437,0.3841316022896058,5.404688474247612,0.11955448958099028
17,4.008691677709521,10.4659889021906,14.29675711008648,6.843177262553063,0.5317952316206948,6.413159277902867,0.14279209994662473
