Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,7.712790231028345,8.113291496243338,7.735903016294977
3,7.712790231028345,8.113291496243338,7.735903016294977
4,9.449109587139118,9.795004465394623,10.363941654616706
5,9.449109587139118,9.795004465394623,10.363941654616706
6,10.180111861235655,11.092032769143243,11.680606398690838
7,10.180111861235655,11.092032769143243,11.680606398690838
8,10.78058442974282,12.40202189548697,13.141880348748467
9,10.78058442974282,12.40202189548697,13.141880348748467
10,11.326988093944427,13.435006788485818,14.279803097207408
11,11.326988093944427,13.435006788485818,14.279803097207408
12,11.878659894542956,14.443577860169999,15.248352995886497
13,11.878659894542956,14.443577860169999,15.248352995886497
14,12.301728559525873,15.333021045953535,15.947756411704598
15,12.301728559525873,15.333021045953535,15.947756411704598
16,12.688981412747708,15.963287741248635,16.606679820323112
17,12.688981412747708,15.963287741248635,16.606679820323112
18,13.038640906701609,16.557423124303874,17.212131190309908
19,13.038640906701609,16.557423124303874,17.212131190309908
20,13.46819304350911,17.165981941781173,17.679256699609347
21,13.46819304350911,17.165981941781173,17.679256699609347
22,14.227249977809594,17.620792593456155,18.10964074824563
23,14.227249977809594,17.620792593456155,18.10964074824563
24,15.152320729014814,17.999861909514426,18.54954545353755
25,15.152320729014814,17.999861909514426,18.54954545353755
26,15.75909755594779,18.417931751622305,19.009491484542423
27,15.75909755594779,18.417931751622305,19.009491484542423
28,16.254664081166162,18.798832947828362,19.391979373342902
29,16.254664081166162,18.798832947828362,19.391979373342902
30,16.7629798226273,19.181034130256307,19.83424619635565
31,16.7629798226273,19.181034130256307,19.83424619635565
32,17.20219800184806,19.522809464645672,20.230522684375266
33,17.20219800184806,19.522809464645672,20.230522684375266
34,17.635150571344404,19.880314563913206,20.62088757560901
35,17.635150571344404,19.880314563913206,20.62088757560901
36,17.957804862879524,20.209650263676835,21.16260788838167
37,17.957804862879524,20.209650263676835,21.16260788838167
38,18.277156972646235,20.543957063430728,21.618423640353953
39,18.277156972646235,20.543957063430728,21.618423640353953
40,18.612181694274888,20.965935365148006,22.073266205912585
41,18.612181694274888,20.965935365148006,22.073266205912585
42,18.99031965258162,21.43457649417157,22.68900070495801
43,18.99031965258162,21.43457649417157,22.68900070495801
44,19.31606869405024,21.78653197985391,23.310300251463573
45,19.31606869405024,21.78653197985391,23.310300251463573
46,19.631154898767818,22.2946297491062,24.089546020875115
47,19.631154898767818,22.2946297491062,24.089546020875115
48,19.942844451465366,22.768183139149517,25.083288581235784
49,19.942844451465366,22.768183139149517,25.083288581235784
50,20.239917225417898,23.384990899811417,25.980590917382358
51,20.239917225417898,23.384990899811417,25.980590917382358
52,20.50879973277456,23.901978106413353,26.99413946606431
53,20.50879973277456,23.901978106413353,26.99413946606431
54,20.81070221045493,24.554871089885093,28.18520193852157
55,20.81070221045493,24.554871089885093,28.18520193852157
56,21.157788126110002,25.097989309739027,29.437903694701166
57,21.157788126110002,25.097989309739027,29.437903694701166
58,21.448076249206682,25.912685771737216,30.724490025623535
59,21.448076249206682,25.912685771737216,30.724490025623535
60,21.78567565980051,26.61653132429006,32.092008678457475
61,21.78567565980051,26.61653132429006,32.092008678457475
62,22.324782224130672,27.670946783297843,33.52020929789715
63,22.324782224130672,27.670946783297843,33.52020929789715
64,22.924162684637032,28.724877480315612,34.84543268209781
65,22.924162684637032,28.724877480315612,34.84543268209781
66,23.533112749862415,30.06654997444783,36.450773497754916
67,23.533112749862415,30.06654997444783,36.450773497754916
68,24.0630995327555,31.404206157267573,38.14585163998493
69,24.0630995327555,31.404206157267573,38.14585163998493
70,24.739419330140638,32.64432110309985,39.402632135246385
71,24.739419330140638,32.64432110309985,39.402632135246385
72,25.27507005596607,34.008095119346706,40.729243657406876
73,25.27507005596607,34.008095119346706,40.729243657406876
74,25.99497922130791,35.315121765778294,42.1419900809777
75,25.99497922130791,35.315121765778294,42.1419900809777
76,26.654129305733896,36.6348991351466,43.6221907246025
77,26.654129305733896,36.6348991351466,43.6221907246025
78,27.25740900401107,37.95802144710746,44.98789991086836
79,27.25740900401107,37.95802144710746,44.98789991086836
80,27.743461640489482,39.2194822790235,46.35738210433746
81,27.743461640489482,39.2194822790235,46.35738210433746
82,28.649095207218494,40.55688306738572,47.3739430127782
83,28.649095207218494,40.55688306738572,47.3739430127782
84,29.569540334717022,41.56639526484442,48.60366280639203
85,29.569540334717022,41.56639526484442,48.60366280639203
86,30.277291960400422,42.68181831379047,49.78158364819362
87,30.277291960400422,42.68181831379047,49.78158364819362
88,31.133964043830975,43.702794237802365,51.13154968388617
89,31.133964043830975,43.702794237802365,51.13154968388617
90,31.9293174421485,44.9491724671442,52.38848876983956
91,31.9293174421485,44.9491724671442,52.38848876983956
92,32.87416145539464,45.958004820005186,53.89666744452006
93,32.87416145539464,45.958004820005186,53.89666744452006
94,33.67985200419779,47.02911959575708,55.39123872786554
95,33.67985200419779,47.02911959575708,55.39123872786554
96,34.29279564511493,47.96325820804509,56.82363448247264
97,34.29279564511493,47.96325820804509,56.82363448247264
98,35.09965456325929,48.93520578757071,58.25386147919291
99,35.09965456325929,48.93520578757071,58.25386147919291
100,35.956977744438824,50.12842597717254,59.7139782420382
101,35.956977744438824,50.12842597717254,59.7139782420382
102,37.073739039003954,51.37109011001597,61.03024516768109
103,37.073739039003954,51.37109011001597,61.03024516768109
104,38.03453934957429,52.58078086104299,62.50111995253813
105,38.03453934957429,52.58078086104299,62.50111995253813
106,39.00754316147657,53.936779160791694,63.938240970215
107,39.00754316147657,53.936779160791694,63.938240970215
108,39.95744615754645,55.02375848685913,65.60876883030048
