Comparison stage no.,data//output//runtimePerformance//SPEA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize595//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.013163773755914404,0.0
13,0.0,0.0,0.0,0.0,0.0,0.013163773755914404,0.0
14,0.0,0.0,0.0,0.0,0.0,0.12921817028887828,0.010090590549883021
15,0.0,0.0,0.0,0.0,0.0,0.12921817028887828,0.010090590549883021
16,0.0,0.0,0.0,0.0,0.0,0.12921817028887828,0.11846442228722721
17,0.0,0.0,0.0,0.0,0.0,0.12921817028887828,0.11846442228722721
18,0.0,0.0,0.0,0.0,0.0,0.12924432943498945,0.20413507418314542
19,0.0,0.0,0.0,0.0,0.0,0.12924432943498945,0.20413507418314542
20,0.0,0.0,0.0,0.0,0.0,0.2782660406083991,0.5975952706814252
21,0.0,0.0,0.0,0.0,0.0,0.2782660406083991,0.5975952706814252
22,0.029910766941151187,0.0,0.0,0.0,0.0,0.8235497047473003,1.3508980542145907
23,0.029910766941151187,0.0,0.0,0.0,0.0,0.8235497047473003,1.3508980542145907
24,0.14287692161494558,0.0,0.0,1.5072698663726113E-4,0.037504291429310485,1.389225695961627,1.8255592376631409
25,0.14287692161494558,0.0,0.0,1.5072698663726113E-4,0.037504291429310485,1.389225695961627,1.8255592376631409
