Comparison stage no.,data//output//runtimePerformance//SPEA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,0.02287987415323597,0.047955023215140474,0.0,0.18639321343573434,0.043994038845759614,0.005332164857552361,0.05440209227954097
1,0.02287987415323597,0.047955023215140474,0.0,0.18639321343573434,0.043994038845759614,0.005332164857552361,0.05440209227954097
2,0.02287987415323597,0.08522239093843822,0.0,0.18639321343573434,0.046484569969633904,0.005332164857552361,0.0894145894793417
3,0.02287987415323597,0.08522239093843822,0.0,0.18639321343573434,0.046484569969633904,0.005332164857552361,0.0894145894793417
4,0.03490094084459051,0.13332211266840643,0.011547033751961092,0.18639321343573434,0.1162006052502576,0.05301061070218641,0.21559408631126203
5,0.03490094084459051,0.13332211266840643,0.011547033751961092,0.18639321343573434,0.1162006052502576,0.05301061070218641,0.21559408631126203
6,0.14450759094092253,0.6358731730480273,0.041606132686816316,0.1658346198612651,0.2856882592118437,0.3792472893611638,0.8249941685001612
7,0.14450759094092253,0.6358731730480273,0.041606132686816316,0.1962517395337402,0.2856882592118437,0.3792472893611638,0.8249941685001612
8,0.3900329313274905,1.5745383417555108,0.05459528399176188,0.22497614600790913,0.456417362539723,1.4038984410054,2.9063321134630495
9,0.3900329313274905,1.5745383417555108,0.05459528399176188,0.21538493948681897,0.456417362539723,1.4038984410054,2.9063321134630495
10,0.689515815395034,3.244560438718281,0.17289944768845777,0.25338428659030876,0.7982204745801149,4.135891133678433,6.681516088707634
11,0.689515815395034,3.244560438718281,0.17289944768845777,0.2462407538052961,0.7982204745801149,4.135891133678433,6.681516088707634
12,1.2559283822913327,6.767097876565094,0.38271531859154156,0.2827420207213925,2.1127175563110585,7.852091258353484,13.160550096403266
13,1.2559283822913327,6.767097876565094,0.38271531859154156,0.3744348440468199,2.1127175563110585,7.852091258353484,13.160550096403266
14,2.825207978015093,10.750785902787285,0.7060565729530107,0.6348992128188294,3.6332055941480554,14.43092012577505,21.183416289832625
15,2.825207978015093,10.750785902787285,0.7060565729530107,0.9832695116931794,3.6332055941480554,14.43092012577505,21.183416289832625
16,5.349664875445727,15.69527931643598,1.3470548330885421,1.4863053969517355,5.810551096615334,21.237935967540054,30.616267116646988
17,5.349664875445727,15.69527931643598,1.3470548330885421,1.8971225060038301,5.810551096615334,21.237935967540054,30.616267116646988
18,8.991846460196268,21.4804000712245,2.648802951790369,2.7134513634194537,8.812421757565108,29.660658185738363,40.02945041511244
19,8.991846460196268,21.4804000712245,2.648802951790369,3.7702931538362976,8.812421757565108,29.660658185738363,40.02945041511244
20,12.750357410300078,27.919338028005363,4.332963040895355,4.659637854689732,11.906945224415807,37.56146876867856,48.94317106289152
21,12.750357410300078,27.919338028005363,4.332963040895355,5.822738398797794,11.906945224415807,37.56146876867856,48.94317106289152
22,18.410702980941632,34.4218637346788,7.05731348704642,7.64379661464461,17.07003168770206,45.50969200706357,56.53823065304419
23,18.410702980941632,34.4218637346788,7.05731348704642,9.165445936201406,17.07003168770206,45.50969200706357,56.53823065304419
24,24.196616984490337,40.63761115367097,9.93307115334388,11.532591098984373,23.407483709575406,52.81421238210744,63.06575473794205
25,24.196616984490337,40.63761115367097,9.93307115334388,13.337977737591263,23.407483709575406,52.81421238210744,63.06575473794205
26,29.686034628773854,46.64653326944783,14.051234468400672,15.688350157968886,28.720142309403627,59.21202521428756,68.52675145551403
27,29.686034628773854,46.64653326944783,14.051234468400672,18.31292249779272,28.720142309403627,59.21202521428756,68.52675145551403
28,35.212643023649285,52.233084516757586,19.413203580491423,21.000674922518247,35.547650189961935,64.59971121179386,72.60904754985526
29,35.212643023649285,52.233084516757586,19.413203580491423,23.38360908646895,35.547650189961935,64.59971121179386,72.60904754985526
30,41.44072996700407,57.30447790768529,24.099674000363166,26.686372815724617,42.12210355244585,69.20409417332927,76.06356436769441
31,41.44072996700407,57.30447790768529,24.099674000363166,29.92750713085876,42.12210355244585,69.20409417332927,76.06356436769441
32,46.99359078414131,61.92869145618967,28.947242529905555,32.59285235767158,47.91764522611299,73.03244939607417,78.61804198464877
33,46.99359078414131,61.92869145618967,28.947242529905555,35.00535270532519,47.91764522611299,73.03244939607417,78.61804198464877
