Comparison stage no.,data//output//runtimePerformance//DECMO2//SolutionSetSize50//,data//output//runtimePerformance//DECMO2//SolutionSetSize100//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize300//,data//output//runtimePerformance//DECMO2//SolutionSetSize400//,data//output//runtimePerformance//DECMO2//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.023405433625700012,0.0,0.0,0.0,0.0,0.0
5,0.031479711877813225,0.0,0.0,0.0,0.0,0.0
6,0.34983174587058136,0.0,0.0,0.0,0.0,0.0
7,1.2577818568778611,0.0,0.0,0.0,0.0,0.0
8,3.4360012571448646,0.0,0.0,0.0,0.0,0.0
9,7.532130385275054,0.0291999186002073,0.0,0.0,0.0,0.0
10,12.590599950598131,0.054639694726795474,0.0,0.0,0.0,0.0
11,18.014349931249523,0.414610477624294,0.0,0.0,0.0,0.0
12,24.183144870468077,1.179475189482623,0.0,0.0,0.0,0.0
13,30.81782675551584,2.6379918241834868,0.0,0.0,0.0,0.0
14,37.431397448028235,4.761872787663014,5.696721194481604E-4,0.0,0.0,0.0
15,43.044581503945544,7.845296465573572,5.696721194481604E-4,0.0,0.0,0.0
16,48.80124937438167,12.026726245012469,0.03179969485899761,0.0,0.0,0.0
17,53.59288864176146,16.127666688092535,0.03179969485899761,0.0,0.0,0.0
18,58.032869513022625,20.942243165405813,0.08913888923297109,0.0013306104322036972,0.0,0.0
19,61.79459621908687,25.420649527291957,0.08913888923297109,0.0013306104322036972,0.0,0.0
20,65.28702538758357,29.758245714166833,0.584576577532184,0.0013306104322036972,0.0,0.0
21,68.48011398380977,34.65157966716927,0.584576577532184,0.005234251939888787,0.0,0.0
22,71.17918681035492,39.20552812734344,1.8800580233663755,0.005234251939888787,0.0,0.0
23,73.78769238416201,43.442193056276786,1.8800580233663755,0.005234251939888787,0.0,0.0
24,76.05901957569576,47.69150969721655,5.352810292599081,0.08983335060814251,0.0,0.0
25,77.04653501839601,51.66601532162576,5.352810292599081,0.08983335060814251,0.0,2.863175676082121E-4
26,78.89018068849474,54.983206218606725,9.990120632613817,0.08983335060814251,0.0,2.863175676082121E-4
27,80.62149500977647,58.430736126316496,9.990120632613817,0.48453804069266426,0.0,2.863175676082121E-4
28,82.16303989051809,61.60378367384452,16.32228082774468,0.48453804069266426,0.0014023046885517888,2.863175676082121E-4
29,83.58820122072336,64.38961878169896,16.32228082774468,0.48453804069266426,0.0014023046885517888,2.863175676082121E-4
30,84.89853382596026,67.2223767393226,23.52475710051144,2.0934768239617987,0.0014023046885517888,2.863175676082121E-4
31,86.06684621350992,69.6060484852885,23.52475710051144,2.0934768239617987,0.0014023046885517888,2.863175676082121E-4
32,87.10042780440814,71.7653966181609,30.963887993120686,2.0934768239617987,0.11820563724248108,2.863175676082121E-4
33,88.04946911297596,73.96853151309729,30.963887993120686,5.021749290953928,0.11820563724248108,2.863175676082121E-4
34,88.92378665206081,75.96504650446705,39.04013052708345,5.021749290953928,0.11820563724248108,2.863175676082121E-4
35,89.73463447164684,77.74798617788312,39.04013052708345,5.021749290953928,0.11820563724248108,0.008830318163461139
36,90.38933986762709,79.43306271529116,45.96326649009235,10.341432220120906,0.8458331082827966,0.008830318163461139
37,91.07684721108473,80.94032093474988,45.96326649009235,10.341432220120906,0.8458331082827966,0.008830318163461139
38,91.67745796199756,82.38304679338576,52.8522326983664,10.341432220120906,0.8458331082827966,0.008830318163461139
39,92.22543231686322,83.62482215363293,52.8522326983664,17.37475226488834,0.8458331082827966,0.008830318163461139
40,92.73708994116632,84.75037331679312,58.60336171084376,17.37475226488834,3.243486650653381,0.2605344672668029
41,93.18227371070151,85.79502564354125,58.60336171084376,17.37475226488834,3.243486650653381,0.2605344672668029
42,93.6082383070123,86.77641964624272,64.2291017392564,25.303434031019577,3.243486650653381,0.2605344672668029
43,94.00348690158654,87.70437949831386,64.2291017392564,25.303434031019577,3.243486650653381,0.2605344672668029
44,94.39537723702591,88.59833601636844,68.90991734991847,25.303434031019577,8.686783190106201,0.2605344672668029
45,94.72531463356452,89.36399107740408,68.90991734991847,34.13669725882487,8.686783190106201,1.8298050636992271
46,95.03092617967899,90.09119778212384,73.17208901929855,34.13669725882487,8.686783190106201,1.8298050636992271
47,95.28780033223532,90.72336850235403,73.17208901929855,34.13669725882487,8.686783190106201,1.8298050636992271
48,95.524751983285,91.34495108846362,76.85295144071151,42.89680880726935,14.714356832325807,1.8298050636992271
49,95.74976447289744,91.90267154982631,76.85295144071151,42.89680880726935,14.714356832325807,1.8298050636992271
50,95.96558611312835,92.4075732323539,79.87875781040553,42.89680880726935,14.714356832325807,5.342444511643552
51,96.06342970233729,92.85665621033287,79.87875781040553,51.01752075717266,14.714356832325807,5.342444511643552
