Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.013186084721102359
25,0.0,0.013186084721102359
26,0.0,0.19153096744191986
27,0.0,0.19153096744191986
28,0.0,0.8210944919236893
29,0.0,0.8210944919236893
30,0.0,2.7213175614255127
31,0.0,2.7213175614255127
32,0.0,6.545540754104194
33,0.0,6.545540754104194
34,0.0,12.652841948796482
35,0.0,12.652841948796482
36,0.0,19.285665179324397
37,0.0,19.285665179324397
38,0.0,26.19278874974908
39,0.0,26.19278874974908
40,0.0,32.84201720165723
41,0.0,32.84201720165723
42,0.0,38.96513641170556
43,0.0,38.96513641170556
44,0.0,44.77035338862153
45,0.0,44.77035338862153
46,0.013507334105503354,49.76916159982671
47,0.013507334105503354,49.76916159982671
48,0.04891459519598343,54.27001555567876
49,0.04891459519598343,54.27001555567876
50,0.1626299047276561,58.08319003723732
51,0.1626299047276561,58.08319003723732
52,0.38729734957695683,61.28573281956696
53,0.38729734957695683,61.28573281956696
54,0.7998495763275912,64.24539769913284
55,0.7998495763275912,64.24539769913284
56,1.3433158122595412,66.84956480156471
57,1.3433158122595412,66.84956480156471
58,2.0835976181413782,69.42751615049211
59,2.0835976181413782,69.42751615049211
60,2.963410785556485,71.43016196805954
61,2.963410785556485,71.43016196805954
62,4.145901406155531,73.09809356979449
63,4.145901406155531,73.09809356979449
64,5.44782783138981,74.97282394322487
65,5.44782783138981,74.97282394322487
66,6.995678902247236,76.40489577886463
67,6.995678902247236,76.40489577886463
68,8.75958460761953,77.89165416161849
69,8.75958460761953,77.89165416161849
70,10.67729072283867,79.03693661186514
71,10.67729072283867,79.03693661186514
72,12.744904576416644,79.92549568727816
73,12.744904576416644,79.92549568727816
74,14.712244932057155,81.33042320104013
75,14.712244932057155,81.33042320104013
76,17.059991426166608,82.45682335860168
77,17.059991426166608,82.45682335860168
78,19.40228629523571,83.0936562017219
79,19.40228629523571,83.0936562017219
80,22.034180736152653,83.89421717150442
81,22.034180736152653,83.89421717150442
82,24.458643422923934,85.04140565676514
83,24.458643422923934,85.04140565676514
84,27.004679984113316,86.286104247864
85,27.004679984113316,86.286104247864
86,29.64914747247559,87.09142190326715
87,29.64914747247559,87.09142190326715
88,32.02011794802806,87.75791033741879
89,32.02011794802806,87.75791033741879
90,34.55468255568199,88.56740943830546
91,34.55468255568199,88.56740943830546
92,37.32917205915993,89.35022201706765
93,37.32917205915993,89.35022201706765
94,39.91026816347465,90.24555621556826
95,39.91026816347465,90.24555621556826
96,42.643495426045504,90.89730465739184
97,42.643495426045504,90.89730465739184
98,45.198879260308686,91.51673977054818
99,45.198879260308686,91.51673977054818
100,47.45718520529393,91.99029098398283
101,47.45718520529393,91.99029098398283
102,49.7134492841347,92.78914204831909
103,49.7134492841347,92.78914204831909
104,52.04596760859723,93.62118928533411
105,52.04596760859723,93.62118928533411
106,54.28635889182129,94.22253617101431
107,54.28635889182129,94.22253617101431
108,56.476878385561214,94.97147503726224
109,56.476878385561214,94.97147503726224
110,58.4914606017375,95.32418242304564
111,58.4914606017375,95.32418242304564
112,60.46051528805072,95.74007637685487
113,60.46051528805072,95.74007637685487
114,62.381388962840575,96.03902147886949
115,62.381388962840575,96.03902147886949
116,64.05014787053692,96.38733367041877
117,64.05014787053692,96.38733367041877
118,65.79387127772709,96.61174672589343
119,65.79387127772709,96.61174672589343
120,67.40823072770708,96.92612877633232
121,67.40823072770708,96.92612877633232
122,68.97450581381837,97.33227656943637
123,68.97450581381837,97.33227656943637
124,70.49152984903729,97.48316129241464
125,70.49152984903729,97.48316129241464
126,71.92566725277466,97.6799227142814
127,71.92566725277466,97.6799227142814
128,73.30647495874325,97.92680724305907
129,73.30647495874325,97.92680724305907
130,74.64315015708509,98.01327339621672
131,74.64315015708509,98.01327339621672
132,75.92739850172401,98.20890798956508
133,75.92739850172401,98.20890798956508
134,77.13849371461323,98.28440945401587
135,77.13849371461323,98.28440945401587
136,78.2513577562511,98.41957842412847
137,78.2513577562511,98.41957842412847
138,79.30681142133082,98.47216206353622
139,79.30681142133082,98.47216206353622
140,80.3229080178235,98.5184294739134
141,80.3229080178235,98.5184294739134
142,81.23957352778844,98.56888736287476
143,81.23957352778844,98.56888736287476
144,82.14657175181664,98.65431198710715
145,82.14657175181664,98.65431198710715
146,82.9931716799982,98.7483064983878
147,82.9931716799982,98.7483064983878
148,83.79935411157153,98.7762425925052
149,83.79935411157153,98.7762425925052
150,84.53797069311226,98.81580829500275
151,84.53797069311226,98.81580829500275
152,85.21114623967125,98.86386605514231
153,85.21114623967125,98.86386605514231
154,85.85660714558553,98.88852136728637
155,85.85660714558553,98.88852136728637
156,86.49628237024517,98.90831228262125
157,86.49628237024517,98.90831228262125
158,87.09857977319425,98.92229027183487
159,87.09857977319425,98.92229027183487
160,87.66021818846255,98.94061579516735
161,87.66021818846255,98.94061579516735
162,88.22083165860319,98.95280583857786
163,88.22083165860319,98.95280583857786
164,88.74187713654891,98.96654358577607
165,88.74187713654891,98.96654358577607
166,89.23833045761248,98.97809874482147
167,89.23833045761248,98.97809874482147
168,89.71944351957922,98.9881365061902
169,89.71944351957922,98.9881365061902
170,90.16275866430584,98.99846756624636
171,90.16275866430584,98.99846756624636
172,90.59345160852529,99.0088061453877
173,90.59345160852529,99.0088061453877
174,90.98582801869053,99.0174661189618
175,90.98582801869053,99.0174661189618
176,91.38125643322962,99.02585968067365
177,91.38125643322962,99.02585968067365
178,91.74928838606671,99.03427444469102
179,91.74928838606671,99.03427444469102
180,92.09448966849983,99.04320757890936
181,92.09448966849983,99.04320757890936
182,92.42105629373536,99.05173265799438
183,92.42105629373536,99.05173265799438
184,92.73672715740994,99.05889367223755
185,92.73672715740994,99.05889367223755
186,93.02838154926096,99.06598269895454
187,93.02838154926096,99.06598269895454
188,93.29862564245785,99.0729158660818
189,93.29862564245785,99.0729158660818
190,93.55586070744994,99.07947890183364
191,93.55586070744994,99.07947890183364
192,93.80604877338367,99.08530414995643
193,93.80604877338367,99.08530414995643
194,94.04187465518258,99.09160543998497
195,94.04187465518258,99.09160543998497
196,94.25567379584395,99.09743937078167
197,94.25567379584395,99.09743937078167
198,94.46296513870469,99.10224480827631
199,94.46296513870469,99.10224480827631
200,94.66265084223532,99.10822291321392
201,94.66265084223532,99.10822291321392
202,94.84765824054163,99.11306391870092
203,94.84765824054163,99.11306391870092
204,95.01788272181064,99.11867365086306
205,95.01788272181064,99.11867365086306
206,95.1795630981439,99.12216331250282
207,95.1795630981439,99.12216331250282
208,95.3298717890223,99.1291118561575
209,95.3298717890223,99.1291118561575
210,95.47553949401902,99.13396993465891
211,95.47553949401902,99.13396993465891
212,95.61094599755678,99.13849717875047
213,95.61094599755678,99.13849717875047
214,95.74662474983823,99.14161739863879
215,95.74662474983823,99.14161739863879
216,95.86683842832213,99.14640423817494
217,95.86683842832213,99.14640423817494
218,95.9865057743871,99.15141641902201
219,95.9865057743871,99.15141641902201
220,96.1023339240643,99.15458212970603
221,96.1023339240643,99.15458212970603
222,96.20868892189812,99.15825337299745
223,96.20868892189812,99.15825337299745
224,96.3082064836758,99.16116600255266
225,96.3082064836758,99.16116600255266
226,96.40626693387873,99.16371178958875
227,96.40626693387873,99.16371178958875
228,96.49513710265643,99.16772221137144
229,96.49513710265643,99.16772221137144
230,96.58322369277707,99.17138923786986
231,96.58322369277707,99.17138923786986
232,96.66650055715907,99.17325806358878
233,96.66650055715907,99.17325806358878
234,96.74801329391356,99.17557456976036
235,96.74801329391356,99.17557456976036
236,96.82634675499258,99.17951546076287
237,96.82634675499258,99.17951546076287
238,96.90338133729301,99.18166135339078
239,96.90338133729301,99.18166135339078
240,96.9706061552889,99.18499099004227
241,96.9706061552889,99.18499099004227
242,97.03890115253573,99.18778859154291
243,97.03890115253573,99.18778859154291
244,97.10246006159836,99.18840281272846
245,97.10246006159836,99.18840281272846
246,97.16640543424114,99.189223700938
247,97.16640543424114,99.189223700938
