Comparison stage no.,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,33.390076371152446,30.828486515327285
1,33.390076371152446,30.828486515327285
2,33.390076371152446,33.9472962547358
3,32.24810826397754,33.9472962547358
4,30.794400248782942,38.98832320660442
5,30.93212932510811,38.98832320660442
6,31.6959313413107,42.78332213870327
7,33.61091303121227,42.78332213870327
8,35.84183971432032,45.66461594983662
9,37.65242379732431,45.66461594983662
10,39.309380938646896,48.31746270365017
11,41.15134418848748,48.31746270365017
12,42.83470542971139,50.58865371436303
13,44.12523412052152,50.58865371436303
14,45.66000384553644,52.374519826934964
15,46.87787090650604,52.374519826934964
16,48.02658117036079,53.78369959129681
17,49.11110856448808,53.78369959129681
18,49.9402445185813,54.96970059325881
19,51.02662534281153,54.96970059325881
20,51.8721776994506,56.03368310078171
21,52.7221888753032,56.03368310078171
22,53.46131908608023,56.98705512427287
23,54.265512346553244,56.98705512427287
24,55.09182653044529,57.834159974190804
25,55.71682148263779,57.834159974190804
26,56.39439361981374,58.462167989876804
27,57.039440821989565,58.462167989876804
28,57.55346234145611,58.999248139172735
29,58.13557898106888,58.999248139172735
30,58.72127586390938,59.5269889767636
31,59.18631066681635,59.5269889767636
32,59.76184107215068,60.00659553364258
33,60.21963145950333,60.00659553364258
34,60.58576565170875,60.429041005098625
35,60.906147130549506,60.429041005098625
36,61.25119279576128,60.76868014189147
37,61.60203030015218,60.76868014189147
38,61.91122548466369,61.13213836496957
39,62.22323203509165,61.13213836496957
40,62.56664265175368,61.50077354347799
41,62.93268983724195,61.50077354347799
42,63.321524760222644,61.84419748092736
43,63.61809954524579,61.84419748092736
44,63.90275271639825,62.133778134269114
45,64.15052054885355,62.133778134269114
46,64.36042072442874,62.41451192991021
47,64.60778899873822,62.41451192991021
48,64.82024516534413,62.67796346535993
49,64.99566438533336,62.67796346535993
50,65.22639812715747,62.886784315442426
51,65.37603123037239,62.886784315442426
52,65.60482032169261,63.08963712443414
53,65.76275465838364,63.08963712443414
54,65.95777123407848,63.27704738806935
55,66.14259513640971,63.27704738806935
56,66.30315305820386,63.43464037372545
57,66.45694919283078,63.43464037372545
58,66.63892768538717,63.59755594892652
59,66.80537534411647,63.59755594892652
60,66.9785069879574,63.75605189026346
61,67.13749848445497,63.75605189026346
62,67.3073841844482,63.90126932467093
63,67.47626913632149,63.90126932467093
64,67.66130596852156,64.03609362069919
65,67.85512930342797,64.03609362069919
66,68.00936409140958,64.16061557385736
67,68.13726061301719,64.16061557385736
68,68.26898165568473,64.28619862393816
69,68.41887326595446,64.28619862393816
70,68.53381095887474,64.42021442208824
71,68.66407954149575,64.42021442208824
72,68.80187444244696,64.55580022092367
73,68.91485862469663,64.55580022092367
74,69.0501762508877,64.66078612877112
75,69.18313760022323,64.66078612877112
76,69.3383706243174,64.75718145473392
77,69.46408522981318,64.75718145473392
78,69.5598172554405,64.85435446857839
79,69.67501549630381,64.85435446857839
80,69.80823202418965,64.99832881904952
81,69.97282297298194,64.99832881904952
82,70.09006358759417,65.07612815548578
83,70.19802068914576,65.07612815548578
84,70.28563037998347,65.17230864157555
85,70.39392063250864,65.17230864157555
86,70.49393527445831,65.25738870726158
87,70.59863139362787,65.25738870726158
88,70.7188499726429,65.34976386306283
89,70.82079215655585,65.34976386306283
90,70.92301439233422,65.43775657761174
91,71.03313249147524,65.43775657761174
92,71.11508903778284,65.51861382195982
93,71.23294569016382,65.51861382195982
94,71.38897349547084,65.60185836043222
95,71.5031515352655,65.60185836043222
96,71.59368971084119,65.66276005394326
97,71.67173942897158,65.66276005394326
98,71.7824476005408,65.72591480447396
99,71.88125552077311,65.72591480447396
100,71.94605530304555,65.78575359862096
101,72.05216663919263,65.78575359862096
102,72.11286646971355,65.84697393992282
103,72.22759609648843,65.84697393992282
104,72.33923469416777,65.90476457248347
105,72.43601416016222,65.90476457248347
106,72.5198991484902,65.96921634446525
107,72.58573277010306,65.96921634446525
108,72.65621119566707,66.0762749280497
109,72.71725585196126,66.0762749280497
110,72.76856895961282,66.133741742138
111,72.85402221633545,66.133741742138
112,72.94566944275157,66.19593078436677
113,73.0191657806491,66.19593078436677
114,73.07540134086146,66.24508846028151
115,73.11547334648418,66.24508846028151
116,73.20295670243644,66.31852141091218
117,73.25659297890302,66.31852141091218
118,73.30700893534737,66.37614564884112
119,73.3789593506803,66.37614564884112
120,73.42566620454153,66.45131160969831
121,73.47279425575853,66.45131160969831
122,73.52638575638244,66.50900779029928
123,73.5863871599834,66.50900779029928
124,73.62780703187148,66.57787724060982
125,73.67719218479327,66.57787724060982
126,73.73385999175524,66.62854988996357
127,73.7842264144907,66.62854988996357
128,73.82892855375361,66.69672327215783
129,73.86778266480542,66.69672327215783
130,73.9159045506874,66.75627413706302
131,73.951379067559,66.75627413706302
132,74.00446877544658,66.80965209148634
133,74.04266617119576,66.80965209148634
134,74.08191486220439,66.87286582009675
135,74.12604185680341,66.87286582009675
136,74.16632250488422,66.92576661521926
137,74.20568631806644,66.92576661521926
138,74.24889231274243,66.99900884089014
139,74.28326275854364,66.99900884089014
140,74.33503269226375,67.07635337626176
141,74.3799637550697,67.07635337626176
142,74.42842648487779,67.11984253739847
143,74.46585534632156,67.11984253739847
144,74.51908679077782,67.1602752696189
145,74.55172974742176,67.1602752696189
146,74.58032416004026,67.21668786840873
147,74.60804849734116,67.21668786840873
148,74.65393125690129,67.27292252997478
149,74.69694400910637,67.27292252997478
150,74.74413669802847,67.3195208718867
151,74.77101448438093,67.3195208718867
152,74.80457324939621,67.34911876919594
153,74.8436218682236,67.34911876919594
154,74.87169158135741,67.39435085233572
155,74.89893963285051,67.39435085233572
156,74.9279658548538,67.45017735796762
157,74.94835098217493,67.45017735796762
158,74.97887030017287,67.51601214505025
159,75.0067047947855,67.51601214505025
160,75.03157260422155,67.55563044155747
161,75.06562276722184,67.55563044155747
162,75.09422385504477,67.6097240183306
163,75.11615735134048,67.6097240183306
164,75.13642716556747,67.65932077281883
165,75.16734517260082,67.65932077281883
166,75.19044046447125,67.7176905223274
167,75.21496176989041,67.7176905223274
168,75.23668835711639,67.76026843957385
169,75.26404485361645,67.76026843957385
170,75.2811526009396,67.80286260756593
171,75.31875842838826,67.80286260756593
172,75.33590642927759,67.84450439649933
173,75.35198891947948,67.84450439649933
174,75.37137025080227,67.89823135338753
175,75.39851957371519,67.89823135338753
176,75.41987241814019,67.94463593410578
177,75.43497024187349,67.94463593410578
178,75.45129420249481,68.02341095956902
179,75.46462002369461,68.02341095956902
180,75.4879454146578,68.07522466618003
181,75.50308670895268,68.07522466618003
182,75.51935297545688,68.11346648988402
183,75.5346203927548,68.11346648988402
184,75.55808170966229,68.16483801284159
185,75.57738599815525,68.16483801284159
186,75.59673652415378,68.20518414111507
187,75.61382713477232,68.20518414111507
188,75.63249412626783,68.25189540131542
189,75.64205584001866,68.25189540131542
190,75.65781436626531,68.33106481182375
191,75.6695942466704,68.33106481182375
192,75.68917806462001,68.37368123624053
193,75.70976814248226,68.37368123624053
194,75.72979602837194,68.42508292694141
195,75.74966473875011,68.42508292694141
196,75.77005037563764,68.464192808055
197,75.78323633736561,68.464192808055
198,75.78923025538074,68.53458108971964
199,75.8065319785188,68.53458108971964
200,75.82659654597397,68.58333474085836
201,75.84019698265656,68.58333474085836
202,75.86621767445112,68.63152168887183
203,75.88004387620066,68.63152168887183
204,75.88729086232601,68.67475452212832
205,75.89599484922542,68.67475452212832
206,75.91066326638592,68.72887901458529
207,75.91895733782277,68.72887901458529
208,75.92925217356408,68.75300877638975
209,75.9407883059074,68.75300877638975
210,75.95290742936444,68.79702710343604
211,75.96755243210869,68.79702710343604
212,75.9818364097169,68.82698677579012
213,75.99175927194334,68.82698677579012
214,75.99936874242931,68.87154641375842
215,76.00696722416744,68.87154641375842
216,76.01795914588088,68.9132945095444
217,76.0311945552301,68.9132945095444
218,76.04078057796873,68.95015888848667
219,76.05298210055912,68.95015888848667
220,76.0795580640478,69.0096861505732
221,76.08908086462165,69.0096861505732
222,76.10697458068664,69.03795736023898
223,76.11774310873884,69.03795736023898
224,76.132681354613,69.06305772346983
225,76.14747133987755,69.06305772346983
226,76.16301860572945,69.09316221433068
