Comparison stage no.,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,0.7110676198334361,0.3040745716989474
1,0.7110676198334361,0.3040745716989474
2,0.7110676198334361,0.6358206536248101
3,0.7110676198334361,0.6358206536248101
4,0.7110676198334361,2.2086317364912094
5,0.7110676198334361,2.2086317364912094
6,1.1894832467665095,5.026811618169175
7,1.6702171083693744,5.026811618169175
8,1.7750569591883714,10.159245183237509
9,2.1371444586800474,10.159245183237509
10,2.9052428279644023,16.207312980127867
11,4.725859677630376,16.207312980127867
12,6.302155420872839,23.42812052459363
13,7.952412756835968,23.42812052459363
14,10.48957343803504,31.06907640013617
15,12.905920881697364,31.06907640013617
16,15.497397106991032,38.52029135438126
17,19.49048223307649,38.52029135438126
18,23.256396363477393,45.38803286384402
19,27.841562060009363,45.38803286384402
20,31.20809903311852,51.895158627002566
21,34.317812343181735,51.895158627002566
22,37.997696810191535,57.440506605608135
23,41.46805084542997,57.440506605608135
24,45.44398117573011,62.213830455593154
25,49.03075126140675,62.213830455593154
26,52.63726490540475,66.53980660756403
27,55.70250230252755,66.53980660756403
28,58.510392300446526,70.14476762858321
29,61.00515933682965,70.14476762858321
30,63.35821892352039,72.96953543037138
31,65.75663222183476,72.96953543037138
32,67.66757392332688,75.20308297909621
33,69.87101477359792,75.20308297909621
34,71.51888320715359,77.36523867484141
35,73.22586219213015,77.36523867484141
36,74.75963810068644,79.25064199825026
37,76.17312819056447,79.25064199825026
38,77.46101870764802,80.94897179041999
39,78.68151551473225,80.94897179041999
40,79.92899859902735,82.30970088392013
41,80.9481380291704,82.30970088392013
42,81.96419578892203,83.55695605718515
43,82.9175805018105,83.55695605718515
44,83.76936349431516,84.53807133336885
45,84.58937035704749,84.53807133336885
46,85.33945573384877,85.43734789255868
47,86.01779566991164,85.43734789255868
48,86.63491045076444,86.2073064361976
49,87.20424506543311,86.2073064361976
50,87.78684672250313,86.91297072713776
51,88.31140773248816,86.91297072713776
52,88.80004620733526,87.68379279669439
53,89.23001918378769,87.68379279669439
54,89.65254851635395,88.31669202139527
55,90.06028067222249,88.31669202139527
56,90.40569961263876,88.91720315032119
57,90.75153787144282,88.91720315032119
58,91.06859995584588,89.45126283670199
59,91.3846810167032,89.45126283670199
60,91.67283180584603,89.96569905496024
61,91.94734439133208,89.96569905496024
62,92.18059743260164,90.31650748206408
63,92.42240359563425,90.31650748206408
64,92.68418508110287,90.73912039201363
65,92.9115490343573,90.73912039201363
66,93.11534617274722,91.13007966083121
67,93.31832080338465,91.13007966083121
68,93.49229036141413,91.51473226608191
69,93.65806300850517,91.51473226608191
70,93.82161197611943,91.85649591918941
