Comparison stage no.,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,29.489604641297962,29.486618821870962,29.481073186245162,29.496757167135847
1,29.6011198990897,29.573611258885464,29.583061234234194,29.587239363934454
2,29.64659528147802,29.61340899573589,29.632387587271953,29.63357802477191
3,29.677429103793813,29.647418018890843,29.658387026274347,29.648680391860534
4,29.804390806107193,29.734790533664558,29.72911395906566,29.661282966337172
5,29.85029561807601,29.74263536718028,29.774243049862896,29.681326369558093
6,29.94592886738451,29.824495308024872,29.86047637595194,29.720290925199432
7,29.96800508689249,29.837702506365343,29.8939106963655,29.75074894105501
8,30.050910087988235,29.9039209772679,29.968079357269374,29.79784714477813
9,30.079553769804594,29.921298386638824,30.00239153098978,29.84139736484814
10,30.155838868884587,29.98637967493407,30.051454802768994,29.878759369838328
11,30.177542360662212,29.996752845686363,30.08316112411404,29.916814932896763
12,30.230647561683405,30.0494361888163,30.13914871740878,29.965677687055404
13,30.247649953477072,30.062520089339518,30.1664849659129,30.004808056052635
14,30.295051865396427,30.101476305609303,30.21229933711321,30.033211306529417
15,30.312190057686394,30.11302900960566,30.247249242745845,30.065169369735116
16,30.34704752184426,30.158899108716707,30.2818728800191,30.090178466324534
17,30.362036941282327,30.17251781967552,30.301984731924787,30.120371495722047
18,30.391791649428267,30.200945149932064,30.32688827149205,30.148949082211473
19,30.405083732794232,30.20860155876598,30.356234857073915,30.174396410430138
20,30.42659390991713,30.241189661698048,30.381924038908124,30.19792577648609
21,30.444792207888575,30.24832745308352,30.397735808827736,30.219279185117625
22,30.46346990144617,30.282999234540046,30.42472357879386,30.235324157407064
23,30.47732910295367,30.289869072739705,30.4417859190952,30.25160215558593
24,30.48971252493301,30.313558645876242,30.461754614654236,30.268458448082434
25,30.49738636071584,30.319181674762795,30.47991633518945,30.283127686573007
26,30.51251169858934,30.35128004364792,30.49883515794449,30.29993043518278
27,30.519573782842613,30.3564578245117,30.513599260152997,30.313613639076582
28,30.536876902884153,30.382466573685214,30.526720789630986,30.329388700906495
