0.158571 0.841429 
0.160000 0.840000 
0.161429 0.838571 
0.162857 0.837143 
0.164286 0.835714 
0.165714 0.834286 
0.167143 0.832857 
0.168571 0.831429 
0.170000 0.830000 
0.171429 0.828571 
0.172857 0.827143 
0.174286 0.825714 
0.175714 0.824286 
0.177143 0.822857 
0.178571 0.821429 
0.180000 0.820000 
0.181429 0.818571 
0.182857 0.817143 
0.184286 0.815714 
0.185714 0.814286 
0.187143 0.812857 
0.188571 0.811429 
0.190000 0.810000 
0.191429 0.808571 
0.192857 0.807143 
0.194286 0.805714 
0.195714 0.804286 
0.197143 0.802857 
0.198571 0.801429 
0.200000 0.800000 
0.201429 0.798571 
0.202857 0.797143 
0.204286 0.795714 
0.205714 0.794286 
0.207143 0.792857 
0.208571 0.791429 
0.210000 0.790000 
0.211429 0.788571 
0.212857 0.787143 
0.214286 0.785714 
0.215714 0.784286 
0.217143 0.782857 
0.218571 0.781429 
0.220000 0.780000 
0.221429 0.778571 
0.222857 0.777143 
0.224286 0.775714 
0.225714 0.774286 
0.227143 0.772857 
0.228571 0.771429 
0.230000 0.770000 
0.231429 0.768571 
0.232857 0.767143 
0.234286 0.765714 
0.235714 0.764286 
0.237143 0.762857 
0.238571 0.761429 
0.240000 0.760000 
0.241429 0.758571 
0.242857 0.757143 
0.244286 0.755714 
0.245714 0.754286 
0.247143 0.752857 
0.248571 0.751429 
0.250000 0.750000 
0.251429 0.748571 
0.252857 0.747143 
0.254286 0.745714 
0.255714 0.744286 
0.257143 0.742857 
0.258571 0.741429 
0.260000 0.740000 
0.262857 0.737143 
0.264286 0.735714 
0.265714 0.734286 
0.267143 0.732857 
0.268571 0.731429 
0.270000 0.730000 
0.271429 0.728571 
0.272857 0.727143 
0.274286 0.725714 
0.275714 0.724286 
0.277143 0.722857 
0.278571 0.721429 
0.280000 0.720000 
0.281429 0.718571 
0.282857 0.717143 
0.284286 0.715714 
0.285714 0.714286 
0.287143 0.712857 
0.288571 0.711429 
0.290000 0.710000 
0.291429 0.708571 
0.292857 0.707143 
0.294286 0.705714 
0.295714 0.704286 
0.297143 0.702857 
0.298571 0.701429 
0.300000 0.700000 
0.301429 0.698571 
0.302857 0.697143 
0.304286 0.695714 
0.305714 0.694286 
0.307143 0.692857 
0.308571 0.691429 
0.310000 0.690000 
0.311429 0.688571 
0.312857 0.687143 
0.314286 0.685714 
0.315714 0.684286 
0.317143 0.682857 
0.318571 0.681429 
0.320000 0.680000 
0.321429 0.678571 
0.322857 0.677143 
0.324286 0.675714 
0.325714 0.674286 
0.327143 0.672857 
0.328571 0.671429 
0.330000 0.670000 
0.331429 0.668571 
0.332857 0.667143 
0.334286 0.665714 
0.335714 0.664286 
0.337143 0.662857 
0.338571 0.661429 
0.340000 0.660000 
0.341429 0.658571 
0.342857 0.657143 
0.344286 0.655714 
0.345714 0.654286 
0.347143 0.652857 
0.348571 0.651429 
0.350000 0.650000 
0.351429 0.648571 
0.352857 0.647143 
0.354286 0.645714 
0.355714 0.644286 
0.357143 0.642857 
0.358571 0.641429 
0.360000 0.640000 
0.361429 0.638571 
0.362857 0.637143 
0.364286 0.635714 
0.365714 0.634286 
0.367143 0.632857 
0.368571 0.631429 
0.370000 0.630000 
0.371429 0.628571 
0.372857 0.627143 
0.374286 0.625714 
0.375714 0.624286 
0.377143 0.622857 
0.378571 0.621429 
0.380000 0.620000 
0.381429 0.618571 
0.382857 0.617143 
0.384286 0.615714 
0.385714 0.614286 
0.387143 0.612857 
0.388571 0.611429 
0.390000 0.610000 
0.391429 0.608571 
0.392857 0.607143 
0.394286 0.605714 
0.395714 0.604286 
0.397143 0.602857 
0.398571 0.601429 
0.400000 0.600000 
0.401429 0.598571 
0.402857 0.597143 
0.404286 0.595714 
0.405714 0.594286 
0.407143 0.592857 
0.408571 0.591429 
0.410000 0.590000 
0.411429 0.588571 
0.412857 0.587143 
0.414286 0.585714 
0.415714 0.584286 
0.417143 0.582857 
0.418571 0.581429 
0.420000 0.580000 
0.421429 0.578571 
0.422857 0.577143 
0.424286 0.575714 
0.425714 0.574286 
0.427143 0.572857 
0.428571 0.571429 
0.430000 0.570000 
0.431429 0.568571 
0.432857 0.567143 
0.434286 0.565714 
0.435714 0.564286 
0.437143 0.562857 
0.438571 0.561429 
0.440000 0.560000 
0.441429 0.558571 
0.442857 0.557143 
0.444286 0.555714 
0.445714 0.554286 
0.447143 0.552857 
0.448571 0.551429 
0.450000 0.550000 
0.451429 0.548571 
0.452857 0.547143 
0.454286 0.545714 
0.455714 0.544286 
0.457143 0.542857 
0.458571 0.541429 
0.460000 0.540000 
0.461429 0.538571 
0.462857 0.537143 
0.464286 0.535714 
0.465714 0.534286 
0.467143 0.532857 
0.468571 0.531429 
0.470000 0.530000 
0.471429 0.528571 
0.472857 0.527143 
0.474286 0.525714 
0.475714 0.524286 
0.477143 0.522857 
0.478571 0.521429 
0.480000 0.520000 
0.481429 0.518571 
0.482857 0.517143 
0.484286 0.515714 
0.485714 0.514286 
0.487143 0.512857 
0.488571 0.511429 
0.490000 0.510000 
0.491429 0.508571 
0.492857 0.507143 
0.494286 0.505714 
0.495714 0.504286 
0.497143 0.502857 
0.498571 0.501429 
0.500000 0.500000 
0.501429 0.498571 
0.502857 0.497143 
0.504286 0.495714 
0.505714 0.494286 
0.507143 0.492857 
0.508571 0.491429 
0.510000 0.490000 
0.511429 0.488571 
0.512857 0.487143 
0.514286 0.485714 
0.515714 0.484286 
0.517143 0.482857 
0.518571 0.481429 
0.520000 0.480000 
0.521429 0.478571 
0.522857 0.477143 
0.524286 0.475714 
0.525714 0.474286 
0.527143 0.472857 
0.528571 0.471429 
0.530000 0.470000 
0.531429 0.468571 
0.532857 0.467143 
0.534286 0.465714 
0.535714 0.464286 
0.537143 0.462857 
0.538571 0.461429 
0.540000 0.460000 
0.541429 0.458571 
0.542857 0.457143 
0.544286 0.455714 
0.545714 0.454286 
0.547143 0.452857 
0.548571 0.451429 
0.550000 0.450000 
0.551429 0.448571 
0.552857 0.447143 
0.554286 0.445714 
0.555714 0.444286 
0.557143 0.442857 
0.558571 0.441429 
0.560000 0.440000 
0.561429 0.438571 
0.562857 0.437143 
0.564286 0.435714 
0.565714 0.434286 
0.567143 0.432857 
0.568571 0.431429 
0.570000 0.430000 
0.571429 0.428571 
0.572857 0.427143 
0.574286 0.425714 
0.575714 0.424286 
0.577143 0.422857 
0.578571 0.421429 
0.580000 0.420000 
0.581429 0.418571 
0.582857 0.417143 
0.584286 0.415714 
0.585714 0.414286 
0.587143 0.412857 
0.588571 0.411429 
0.590000 0.410000 
0.591429 0.408571 
0.592857 0.407143 
0.594286 0.405714 
0.595714 0.404286 
0.597143 0.402857 
0.598571 0.401429 
0.600000 0.400000 
0.601429 0.398571 
0.602857 0.397143 
0.604286 0.395714 
0.605714 0.394286 
0.607143 0.392857 
0.608571 0.391429 
0.610000 0.390000 
0.611429 0.388571 
0.612857 0.387143 
0.614286 0.385714 
0.615714 0.384286 
0.617143 0.382857 
0.618571 0.381429 
0.620000 0.380000 
0.621429 0.378571 
0.622857 0.377143 
0.624286 0.375714 
0.625714 0.374286 
0.627143 0.372857 
0.628571 0.371429 
0.630000 0.370000 
0.631429 0.368571 
0.632857 0.367143 
0.634286 0.365714 
0.635714 0.364286 
0.637143 0.362857 
0.638571 0.361429 
0.640000 0.360000 
0.641429 0.358571 
0.642857 0.357143 
0.644286 0.355714 
0.645714 0.354286 
0.647143 0.352857 
0.648571 0.351429 
0.650000 0.350000 
0.651429 0.348571 
0.652857 0.347143 
0.654286 0.345714 
0.655714 0.344286 
0.657143 0.342857 
0.658571 0.341429 
0.660000 0.340000 
0.661429 0.338571 
0.662857 0.337143 
0.664286 0.335714 
0.665714 0.334286 
0.667143 0.332857 
0.668571 0.331429 
0.670000 0.330000 
0.671429 0.328571 
0.672857 0.327143 
0.674286 0.325714 
0.675714 0.324286 
0.677143 0.322857 
0.678571 0.321429 
0.680000 0.320000 
0.681429 0.318571 
0.682857 0.317143 
0.684286 0.315714 
0.685714 0.314286 
0.687143 0.312857 
0.688571 0.311429 
0.690000 0.310000 
0.691429 0.308571 
0.692857 0.307143 
0.694286 0.305714 
0.695714 0.304286 
0.697143 0.302857 
0.698571 0.301429 
0.700000 0.300000 
0.701429 0.298571 
0.702857 0.297143 
0.704286 0.295714 
0.705714 0.294286 
0.707143 0.292857 
0.708571 0.291429 
0.710000 0.290000 
0.711429 0.288571 
0.712857 0.287143 
0.714286 0.285714 
0.715714 0.284286 
0.717143 0.282857 
0.718571 0.281429 
0.720000 0.280000 
0.721429 0.278571 
0.722857 0.277143 
0.724286 0.275714 
0.725714 0.274286 
0.727143 0.272857 
0.728571 0.271429 
0.730000 0.270000 
0.731429 0.268571 
0.732857 0.267143 
0.734286 0.265714 
0.735714 0.264286 
0.737143 0.262857 
0.738571 0.261429 
0.740000 0.260000 
0.741429 0.258571 
0.742857 0.257143 
0.744286 0.255714 
0.745714 0.254286 
0.747143 0.252857 
0.748571 0.251429 
0.750000 0.250000 
0.751429 0.248571 
0.752857 0.247143 
0.754286 0.245714 
0.755714 0.244286 
0.757143 0.242857 
0.758571 0.241429 
0.760000 0.240000 
0.761429 0.238571 
0.762857 0.237143 
0.764286 0.235714 
0.765714 0.234286 
0.767143 0.232857 
0.768571 0.231429 
0.770000 0.230000 
0.771429 0.228571 
0.772857 0.227143 
0.774286 0.225714 
0.775714 0.224286 
0.777143 0.222857 
0.778571 0.221429 
0.780000 0.220000 
0.781429 0.218571 
0.782857 0.217143 
0.784286 0.215714 
0.785714 0.214286 
0.787143 0.212857 
0.788571 0.211429 
0.790000 0.210000 
0.791429 0.208571 
0.792857 0.207143 
0.794286 0.205714 
0.795714 0.204286 
0.797143 0.202857 
0.798571 0.201429 
0.800000 0.200000 
0.801429 0.198571 
0.802857 0.197143 
0.804286 0.195714 
0.805714 0.194286 
0.807143 0.192857 
0.808571 0.191429 
0.810000 0.190000 
0.811429 0.188571 
0.812857 0.187143 
0.814286 0.185714 
0.815714 0.184286 
0.817143 0.182857 
0.818571 0.181429 
0.820000 0.180000 
0.821429 0.178571 
0.822857 0.177143 
0.824286 0.175714 
0.825714 0.174286 
0.827143 0.172857 
0.828571 0.171429 
0.830000 0.170000 
0.831429 0.168571 
0.832857 0.167143 
0.834286 0.165714 
0.835714 0.164286 
0.837143 0.162857 
0.838571 0.161429 
0.840000 0.160000 
0.841429 0.158571 
0.842857 0.157143 
0.844286 0.155714 
0.845714 0.154286 
0.847143 0.152857 
0.848571 0.151429 
0.850000 0.150000 
0.851429 0.148571 
0.852857 0.147143 
0.854286 0.145714 
0.855714 0.144286 
0.857143 0.142857 
0.858571 0.141429 
0.860000 0.140000 
0.861429 0.138571 
0.862857 0.137143 
0.864286 0.135714 
0.865714 0.134286 
0.867143 0.132857 
0.868571 0.131429 
0.870000 0.130000 
0.871429 0.128571 
0.872857 0.127143 
0.874286 0.125714 
0.875714 0.124286 
0.877143 0.122857 
0.878571 0.121429 
0.880000 0.120000 
0.881429 0.118571 
0.882857 0.117143 
0.884286 0.115714 
0.885714 0.114286 
0.887143 0.112857 
0.888571 0.111429 
0.890000 0.110000 
0.891429 0.108571 
0.892857 0.107143 
0.894286 0.105714 
0.895714 0.104286 
0.897143 0.102857 
0.898571 0.101429 
0.900000 0.100000 
0.901429 0.098571 
0.902857 0.097143 
0.904286 0.095714 
0.905714 0.094286 
0.907143 0.092857 
0.908571 0.091429 
0.910000 0.090000 
0.911429 0.088571 
0.912857 0.087143 
0.914286 0.085714 
0.915714 0.084286 
0.917143 0.082857 
0.918571 0.081429 
0.920000 0.080000 
0.921429 0.078571 
0.922857 0.077143 
0.924286 0.075714 
0.925714 0.074286 
0.927143 0.072857 
0.928571 0.071429 
0.930000 0.070000 
0.931429 0.068571 
0.932857 0.067143 
0.934286 0.065714 
0.935714 0.064286 
0.937143 0.062857 
0.938571 0.061429 
0.940000 0.060000 
0.941429 0.058571 
0.942857 0.057143 
0.944286 0.055714 
0.945714 0.054286 
0.947143 0.052857 
0.948571 0.051429 
0.950000 0.050000 
0.951429 0.048571 
0.952857 0.047143 
0.954286 0.045714 
0.955714 0.044286 
0.957143 0.042857 
0.958571 0.041429 
0.960000 0.040000 
0.961429 0.038571 
0.962857 0.037143 
0.964286 0.035714 
0.965714 0.034286 
0.967143 0.032857 
0.968571 0.031429 
0.970000 0.030000 
0.971429 0.028571 
0.972857 0.027143 
0.974286 0.025714 
0.975714 0.024286 
0.977143 0.022857 
0.978571 0.021429 
0.980000 0.020000 
0.981429 0.018571 
0.982857 0.017143 
0.984286 0.015714 
0.985714 0.014286 
0.987143 0.012857 
0.988571 0.011429 
0.990000 0.010000 
0.991429 0.008571 
0.992857 0.007143 
0.994286 0.005714 
0.995714 0.004286 
0.997143 0.002857 
0.998571 0.001429 
1.000000 0.000000 
