Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize500//,data//output//runtimePerformance//DECMO2//SolutionSetSize500//,data//output//runtimePerformance//DECMO2++//SolutionSetSize500//,data//output//runtimePerformance//SPEA2//SolutionSetSize500//,data//output//runtimePerformance//GDE3//SolutionSetSize500//,data//output//runtimePerformance//NSGA2//SolutionSetSize500//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0031498554677215854
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0031498554677215854
19,0.0,0.0,0.0,0.0,0.0,0.0,0.027162748135358017
20,0.0,0.0,0.0,0.0,0.0,0.0,0.04951546120961473
21,0.0,0.0,0.0,0.0,0.0,0.0,0.10996109102810656
22,0.0,0.0,0.0,0.0,0.0,0.0,0.12370717628011499
23,0.0,0.0,0.0,0.0,0.0,0.0,0.20475562156451174
24,0.0,0.0,0.0,0.0,0.0,0.0,0.4285666143240079
25,0.0,0.0,0.0,0.0,0.0,0.0,0.49058138748965163
26,0.0,0.0,0.0,0.0,0.0,0.0,0.5942717538979636
27,0.0,0.0,0.0,0.0,0.0,0.0,0.8059897391652616
28,0.0,0.0,0.0,0.0,0.0,0.0,0.9840028146914249
