Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize50//,data//output//runtimePerformance//DECMO2//SolutionSetSize50//,data//output//runtimePerformance//DECMO2++//SolutionSetSize50//,data//output//runtimePerformance//SPEA2//SolutionSetSize50//,data//output//runtimePerformance//GDE3//SolutionSetSize50//,data//output//runtimePerformance//NSGA2//SolutionSetSize50//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize50//
0,10.099438704152963,10.064253057053541,9.9982647437282,8.649252469373081,10.096787584419475,9.900091375038603,9.99060338210468
1,12.910877486602228,13.332609533066218,14.016156150528415,11.348194335987595,12.851167346078546,12.715159758419661,11.469837140605913
2,15.511341442658312,16.3150087512156,17.347784933630543,13.954697565005864,15.35018542024319,15.461471456893252,12.393447128083785
3,17.8995515399492,19.106775580315308,20.50200114134844,16.443887445291548,17.58657014221707,18.080206951005447,13.29246231805247
4,20.25180268856754,21.740198537542867,23.24935871911825,18.855978532834772,19.845728444645562,20.571001424111294,14.105381605458387
5,22.503974697949538,24.25948208947706,25.77001437222045,21.09315702658252,22.152191905031586,22.940366502262624,14.924598082875667
6,24.481847654914553,26.512021689619786,28.05163393284537,23.149536560490425,24.284062870781405,25.02558150766642,15.692808811983761
7,26.433118183076907,28.640567558994892,30.390551500530062,25.010988516011995,26.29312748262784,26.838155022526387,16.46519641166118
8,28.220255387074968,30.74385696792418,32.636175077778255,26.727440901298007,28.042034732578223,28.562643199664617,17.219621349925873
9,29.85234830909662,32.79951734227222,34.80819454084254,28.326569728478646,29.602439984039716,30.230947816863345,17.91179582726158
10,31.496251797447265,34.77300439168868,36.95846454928739,29.87162507101009,31.308057874970395,31.81183193416007,18.61079082458132
11,33.11861104185466,36.74582363746079,39.051483732202186,31.31698932590341,33.0199467915207,33.29821865680603,19.240086043918907
12,34.71874072288068,38.653312565108045,40.93304537324609,32.80885372243621,34.973578223143946,34.74893783096005,19.802078241753065
13,36.34167681848479,40.52805919360437,42.66645078303853,34.24741995660222,37.17580525905741,36.15412436394149,20.44960388795996
14,38.00525657951046,42.42126902933427,44.26746024145525,35.5948111681598,39.41676894973717,37.442730404697365,20.979212975623003
15,39.69758394526814,44.32494161543559,45.796455602518606,36.88720833977931,41.550786908180136,38.71235827189956,21.520195673937426
16,41.505114025117834,46.183700379291004,47.33366788519528,38.07336599711712,43.58841036392209,39.89171997075386,22.041849441421057
17,43.24213597323748,47.92016456832322,48.755868433968786,39.22338656244428,45.556030280758335,41.00574515299873,22.57153746889653
18,45.05682207006641,49.55760616022166,50.1363279625675,40.36852850591568,47.47657796067059,42.056527155320055,23.082618091905037
19,46.73633138665511,51.24895186337693,51.437232480254195,41.38889405584694,49.309344095013664,43.02187772341586,23.57896245881844
20,48.41658315643628,52.796524151124565,52.735684779333745,42.39102288700863,51.01875623856282,43.939710986800584,24.04192060141103
21,49.916700678089775,54.16728869183818,53.917675439563446,43.32589865127149,52.672626332057604,44.80972186781264,24.5140630025963
