Comparison stage no.,data//output//runtimePerformance//SPEA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize595//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,62.747496044007434,62.2652295743651,63.06454886607526,66.98271092487445,62.49639508191909,63.14689518433643,62.34622849424982
1,62.747496044007434,62.2652295743651,63.06454886607526,66.98271092487445,62.49639508191909,63.14689518433643,62.34622849424982
2,62.747496044007434,64.90902703816694,65.70648763479304,66.98271092487445,65.38029073895963,66.0810153519794,65.32557244241299
3,62.747496044007434,64.90902703816694,65.70648763479304,66.98271092487445,65.38029073895963,66.0810153519794,65.32557244241299
4,65.18969492466573,68.12993618977457,68.40219145051427,66.98271092487445,68.09989490027164,69.61399968344324,70.07002480422486
5,65.18969492466573,68.12993618977457,68.40219145051427,66.925905113276,68.09989490027164,69.61399968344324,70.07002480422486
6,67.73968057522845,71.05433893011865,70.39931088421854,66.27874512807368,70.80840255963034,72.98331026649286,73.34708614608307
7,67.73968057522845,71.05433893011865,70.39931088421854,65.96618814075586,70.80840255963034,72.98331026649286,73.34708614608307
8,70.40051643826868,73.63116329977169,73.00337347457312,66.64878326765302,73.22385471306295,75.49772758943584,76.39321258347546
9,70.40051643826868,73.63116329977169,73.00337347457312,67.52307534243955,73.22385471306295,75.49772758943584,76.39321258347546
10,72.68557187605839,76.07272135838352,74.79174875133613,68.5998537424103,75.00713109195992,77.9870131677921,78.58435861331103
11,72.68557187605839,76.07272135838352,74.79174875133613,69.89981570904756,75.00713109195992,77.9870131677921,78.58435861331103
12,74.69435710821884,77.91799228064,76.46197393039635,70.81780793289785,76.52585087781421,79.5968777477545,80.4498393518522
13,74.69435710821884,77.91799228064,76.46197393039635,72.1454571711483,76.52585087781421,79.5968777477545,80.4498393518522
