Comparison stage no.,data//output//runtimePerformance//GDE3//SolutionSetSize50//,data//output//runtimePerformance//GDE3//SolutionSetSize100//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize300//,data//output//runtimePerformance//GDE3//SolutionSetSize400//,data//output//runtimePerformance//GDE3//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.006144588617036005,0.0,0.0,0.0,0.0,0.0
12,0.027806212540702504,0.0,0.0,0.0,0.0,0.0
13,0.06946482072687737,0.0,0.0,0.0,0.0,0.0
14,0.2546563857342199,0.0,0.0,0.0,0.0,0.0
15,0.37840750120316435,0.0,0.0,0.0,0.0,0.0
16,0.9361992068276412,0.0,0.0,0.0,0.0,0.0
17,1.855110009719062,0.0,0.0,0.0,0.0,0.0
18,3.0206696310852172,0.0,0.0,0.0,0.0,0.0
19,3.940828309340352,0.026720489268516622,0.0,0.0,0.0,0.0
20,5.029786363066542,0.026720489268516622,0.0,0.0,0.0,0.0
21,6.670151751292848,0.026720489268516622,0.0,0.0,0.0,0.0
22,7.948614044523547,0.055036340395690116,0.0,0.0,0.0,0.0
23,9.893206388198617,0.07423976865545809,0.0,0.0,0.0,0.0
24,11.485685792002466,0.13524182048469152,0.0,0.0,0.0,0.0
25,13.413185455067818,0.15129464673885257,0.0,0.0,0.0,0.0
26,15.073154736037642,0.22616534181783182,0.0,0.0,0.0,0.0
27,17.052912301514425,0.3441857889890993,0.0,0.0,0.0,0.0
28,19.041747674468258,0.5916481724867277,0.0,0.0,0.0,0.0
29,20.599988282273188,0.9004374181289182,0.0,0.0,0.0,0.0
30,21.549820345432508,1.515824474556598,0.0,0.0,0.0,0.0
31,22.55969469282702,2.003963692527602,0.0,0.0,0.0,0.0
32,23.255624278880227,2.4938046178450706,0.0,0.0,0.0,0.0
33,24.019375328107397,3.065792152231147,0.0,0.0,0.0,0.0
34,24.889376784303884,3.71952490747805,0.009811652845041267,0.0,0.0,0.0
35,25.828745336251146,4.413235560576878,0.009811652845041267,0.0,0.0,0.0
36,25.795031323215724,5.364427070662558,0.06279949902570428,0.0,0.0054947157135367885,0.0
37,26.220923301699077,6.473364976559908,0.06279949902570428,0.0,0.0054947157135367885,0.0
38,26.456619030722727,7.433341414996029,0.06306028366114232,0.0,0.0054947157135367885,0.0
39,26.66519635703303,8.53299657461746,0.06306028366114232,0.0,0.0054947157135367885,0.0
40,27.12942186528622,9.56808590165915,0.11558549606033172,0.0,0.0054947157135367885,0.0
41,27.345773596393443,10.934028568611598,0.11558549606033172,0.0,0.0054947157135367885,0.0
42,27.915035756877092,12.164539310262132,0.2739523621700515,0.0,0.0054947157135367885,0.0
43,28.15213464246161,13.287146057243952,0.2739523621700515,0.0,0.0054947157135367885,0.0
44,28.29900392989126,14.670606132180597,0.3913050366325446,0.0,0.0054947157135367885,0.0
45,28.378483392472827,15.920013864505464,0.3913050366325446,0.01894537684754207,0.0054947157135367885,0.0
46,28.188846098423877,17.483658069804754,0.4646887143047353,0.01894537684754207,0.0054947157135367885,0.0
47,28.434105230476327,18.640146274032283,0.4646887143047353,0.01894537684754207,0.0054947157135367885,0.0
48,28.66798110682025,20.091320615363696,0.5776015334118351,0.024568356471735817,0.0054947157135367885,0.0
49,28.70622619846311,21.44185608746247,0.5776015334118351,0.024568356471735817,0.0054947157135367885,0.0
50,29.133570421604578,22.549087357653825,0.6217215990857173,0.024568356471735817,0.0054947157135367885,0.0
51,29.064160328986553,23.816853345272918,0.6217215990857173,0.024636625479503516,0.0054947157135367885,0.0
52,29.019180498824802,25.082935343160063,0.7834015306099753,0.024636625479503516,0.0054947157135367885,0.0
53,28.981079093891342,26.317487373890415,0.7834015306099753,0.024636625479503516,0.0054947157135367885,0.0
54,28.779309259727786,27.50152726885824,1.0574818746974881,0.049554720046504894,0.0054947157135367885,0.0
55,28.76250154679207,28.503140722057154,1.0574818746974881,0.049554720046504894,0.0054947157135367885,0.0
56,28.382102627583052,29.37378951821865,1.504140217529579,0.049554720046504894,0.005494715713536788,0.0
57,28.361918371503304,30.455224483384885,1.504140217529579,0.09672574947547305,0.005494715713536788,0.0
58,28.326831589742106,31.286867931746436,2.2233575079428327,0.09672574947547305,0.005494715713536788,0.0
59,28.350940804906312,32.0421697417534,2.2233575079428327,0.09672574947547305,0.005494715713536788,0.0
60,28.9521890970734,32.640561489117324,2.981414508949453,0.12124451463016447,0.005494715713536788,0.0
