Comparison stage no.,data//output//runtimePerformance//DECMO2//SolutionSetSize50//,data//output//runtimePerformance//DECMO2//SolutionSetSize100//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize300//,data//output//runtimePerformance//DECMO2//SolutionSetSize400//,data//output//runtimePerformance//DECMO2//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.008332953934333306,0.0,0.0,0.0,0.0,0.0
11,0.11014097748190584,0.0,0.0,0.0,0.0,0.0
12,0.2120662943443262,0.0,0.0,0.0,0.0,0.0
13,0.5203332415004096,0.0,0.0,0.0,0.0,0.0
14,1.1842942511705243,0.0,0.0,0.0,0.0,0.0
15,2.2914388327292095,0.008726385351667285,0.0,0.0,0.0,0.0
16,3.6356889010044102,0.131402104037819,0.0,0.0,0.0,0.0
17,5.016867856871654,0.3233754003423347,0.0,0.0,0.0,0.0
18,6.510959687630824,0.8427132923760519,0.0,0.0,0.0,0.0
19,8.128198194380687,1.4275070881587408,0.0,0.0,0.0,0.0
20,9.876747258743832,2.3341751264649564,0.0,0.0,0.0,0.0
21,11.830686662994742,3.4908944627092877,0.0,0.0,0.0,0.0
22,13.512180042694636,4.692819349585528,0.0,0.0,0.0,0.0
23,15.285574485980439,6.9145879712092295,0.0,0.0,0.0,0.0
24,16.885456210175917,8.979487738387137,0.013186084721102359,0.0,0.0,0.0
25,17.761044086038908,11.377768141873572,0.013186084721102359,0.0,0.0,0.0
26,19.499267072464782,14.079534685649083,0.19153096744191986,0.0,0.0,0.0
27,21.079376393944276,16.438561622752406,0.19153096744191986,0.0,0.0,0.0
28,22.636266529512763,19.37052265426169,0.8210944919236893,0.0,0.0,0.0
29,24.659758897197133,22.144131176647086,0.8210944919236893,0.0,0.0,0.0
30,26.77548271605417,24.818684273845225,2.7213175614255127,0.0,0.0,0.0
31,28.881266073421298,27.415506449566447,2.7213175614255127,0.0,0.0,0.0
32,30.789702860719686,30.10044630098291,6.545540754104194,0.0,0.0,0.0
33,33.247491732517155,32.51032593329906,6.545540754104194,1.1420929047977606E-4,0.0,0.0
34,35.520620391685924,35.00215815471116,12.652841948796482,1.1420929047977606E-4,0.0,0.0
35,38.12931179591386,37.3722497173213,12.652841948796482,1.1420929047977606E-4,0.0,0.0
36,40.42019039841853,39.83055792423877,19.285665179324397,0.019039871069089956,0.0,0.0
37,43.153448607278996,42.16026974712889,19.285665179324397,0.019039871069089956,0.0,0.0
38,45.38874123058925,44.31650771840878,26.19278874974908,0.019039871069089956,0.0,0.0
39,47.756606210595024,46.3750564690625,26.19278874974908,0.3671941358079977,0.0,0.0
40,50.27330617544064,48.367436114524345,32.84201720165723,0.3671941358079977,0.0,0.0
41,52.936190477995815,50.172557002323735,32.84201720165723,0.3671941358079977,0.0,0.0
42,55.24284816044832,52.19494164144267,38.96513641170556,2.3057367651256313,0.0,0.0
43,57.244789171680836,53.9937136622038,38.96513641170556,2.3057367651256313,0.0,0.0
44,59.84432002806431,55.531573991237195,44.77035338862153,2.3057367651256313,0.0023025684201567137,0.0
45,62.21038218824428,56.993543745228116,44.77035338862153,7.707509972091368,0.0023025684201567137,0.0
46,64.0353522667392,58.365155989961096,49.76916159982671,7.707509972091368,0.0023025684201567137,0.0
47,66.41209515594132,60.10161743030441,49.76916159982671,7.707509972091368,0.0023025684201567137,0.0
48,68.27422302406733,61.626093004245696,54.27001555567876,16.441997505627537,0.3174146666216794,0.0
49,70.35116884474236,63.50428674209222,54.27001555567876,16.441997505627537,0.3174146666216794,0.0
50,72.1401270983264,64.88569660079425,58.08319003723732,16.441997505627537,0.3174146666216794,7.849531117377975E-4
51,72.96196809492531,66.34155827144257,58.08319003723732,26.5690114028365,0.3174146666216794,7.849531117377975E-4
52,74.70362592718877,67.47378697067937,61.28573281956696,26.5690114028365,1.4526476600064069,7.849531117377975E-4
53,76.60115223718508,69.16540456605148,61.28573281956696,26.5690114028365,1.4526476600064069,7.849531117377975E-4
54,78.20743901105176,70.46408537511844,64.24539769913284,36.70839148328677,1.4526476600064069,7.849531117377975E-4
55,79.53923278387182,71.73873282532682,64.24539769913284,36.70839148328677,1.4526476600064069,0.003358431658706045
56,80.79941039058671,72.7488222074855,66.84956480156471,36.70839148328677,5.690739398206217,0.003358431658706045
57,81.8978434423012,74.03130251034452,66.84956480156471,46.46394444143277,5.690739398206217,0.003358431658706045
58,83.53241569600208,75.27842356024448,69.42751615049211,46.46394444143277,5.690739398206217,0.003358431658706045
