Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize100//,data//output//runtimePerformance//DECMO2//SolutionSetSize100//,data//output//runtimePerformance//DECMO2++//SolutionSetSize100//,data//output//runtimePerformance//SPEA2//SolutionSetSize100//,data//output//runtimePerformance//GDE3//SolutionSetSize100//,data//output//runtimePerformance//NSGA2//SolutionSetSize100//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize100//
0,47.86991595142917,48.18673384996522,47.19993851956247,46.9939395065191,47.979917388388245,47.427885583584064,47.6767179303259
1,52.658528394611714,53.107074435123124,51.62618517303693,46.9939395065191,52.661410890555956,52.77267216565924,49.93628871924457
2,57.784716706339964,59.16313430016507,59.450911780213666,52.001688879753004,57.171704317371194,58.218158081560865,50.03548626958313
3,62.30097945607383,64.14876029211284,65.73433868736508,57.396087068170445,61.553636733676555,63.02763331386512,49.09986663235162
4,66.21096845470524,68.67721174345115,70.4737421870652,62.444256476043506,65.49924636409006,67.55943455494602,50.273251454072465
5,69.67848972320371,72.29663023068248,74.32867356276842,66.68676085332183,68.7900369385606,71.33588650178713,51.932091427767716
6,72.87480877734319,75.37922788063156,77.33049884884225,70.11879844600651,71.65668852884238,74.60744977970433,53.56484457113708
7,75.5166364660452,78.02402261602312,79.86123415551081,73.15405935723378,74.21324420805672,77.26715747224566,55.29050240376221
8,77.79123257099681,80.22893026231715,81.98618660011044,75.73501901305401,76.4517783852163,79.67127408995569,56.87540063853075
9,79.72597035612675,82.19876551912151,83.65241322920518,78.1288207667506,78.34347606376274,81.78990031979018,58.748562049440956
10,81.40393922188179,83.82811045860358,85.03638918025726,80.20857974652739,80.1181797575228,83.5226796041316,60.57083121041995
11,82.98158579046786,85.25142438172504,86.21686063300551,81.90868509885026,81.61184849490796,85.03622647435509,62.1994498926043
12,84.38793765664877,86.41874994307456,87.20677137410306,83.4589826263725,82.98937789577613,86.3997418633126,63.98944759266333
13,85.5387012079135,87.39005377749342,88.03331553727621,84.80879494014438,84.17861801315503,87.53865849344973,65.34547168299058
14,86.54753254713155,88.30490112857639,88.76227087195642,85.99091226774266,85.22752301634584,88.59636143977207,66.620903328709
15,87.47125237534652,89.06474264415074,89.40765200444723,87.08854999162929,86.13334933202827,89.58095626453735,67.85138703412579
16,88.32823097973721,89.7151177969018,89.99347929688754,88.05973306024502,86.99800755675352,90.47332848506217,68.94574491383948
17,89.03956654805113,90.28691176811925,90.46911884376975,88.91534083326118,87.78783292297008,91.23572227026769,69.9380823210594
18,89.66746312973498,90.83291952329698,90.94373894312787,89.68151751307533,88.44399601925349,91.87103022831157,70.79453558002237
19,90.18759425349064,91.29101644809066,91.37509825979413,90.41047338256772,89.1399258917491,92.46763304961117,71.60995759803843
20,90.67647394353199,91.68509809680971,91.73445569793454,91.04217228499647,89.7415319725131,92.95760566529198,72.2649849295428
21,91.15058733471992,92.05689586056604,92.07690542579793,91.64702405144048,90.29431852071382,93.37867822134545,72.94192168078995
22,91.52235357675987,92.35759411912986,92.36904054159142,92.16084408970069,90.8013241507318,93.73253295178588,73.53613088899402
23,91.86344259994839,92.65837337298422,92.67999521062445,92.61965331366683,91.31144171860886,94.04623050146151,74.21260998141013
24,92.1981349099551,92.91621552830843,92.92268085940375,93.02100447434145,91.72740138672657,94.299219583685,74.73956951247774
25,92.47664831372991,93.21164161689633,93.10297435459378,93.39275373004669,92.14364328593017,94.54138692926445,75.29492643639848
26,92.7599606702778,93.42306416258043,93.35441892020614,93.73652645668514,92.51522429009718,94.73655328576645,75.87409638447669
27,93.02139395320727,93.62731051827855,93.54172844432757,94.01435083198932,92.87229875595767,94.9228650076569,76.41114632604265
28,93.2341532627033,93.82245559770274,93.8174491565508,94.29211062378305,93.17617437773428,95.06966931211414,76.81507084753505
29,93.4421550470522,94.04055153295317,94.00577966671491,94.53254694859658,93.47985972916766,95.22543756713083,77.21951384679738
30,93.62661840910923,94.24221329872839,94.27848357037824,94.74318942409325,93.76037825363134,95.37938323913859,77.61949810746962
31,93.80769217945654,94.42424290034445,94.45421379360208,94.93782544946468,93.99351325854649,95.50990312224452,77.97492025686931
32,93.97969023853057,94.64643261982809,94.69897620573825,95.13278945051931,94.22796216353245,95.62399428964704,78.28920588154526
33,94.14023907931575,94.79152776307524,94.83331967075061,95.30706868983022,94.44920556395931,95.70656515167431,78.66285518071726
34,94.2880661753279,94.99565336981512,95.08101577848642,95.46485191052916,94.6397761251305,95.79961459993802,79.03154889377055
35,94.40248265472529,95.14860408103395,95.2313640049717,95.60179271493467,94.82942734673118,95.87406471836172,79.35695646793937
36,94.54030501449574,95.29550532865441,95.39507876592576,95.73879631423054,95.01199587972245,95.93751142577126,79.63127692339579
37,94.6696154112315,95.43156045431918,95.5247886644588,95.85187038933896,95.16493582204488,96.01214171167591,79.9503223193878
38,94.78674736727221,95.5665024529418,95.70917008588295,95.96465464145905,95.31026919006437,96.10813135604567,80.2190565600313
39,94.89642407637669,95.69650312499145,95.82373811594115,96.07246511462519,95.43964841376774,96.17929287567675,80.49138292779179
40,94.9692326174999,95.81838994850885,95.98982004958008,96.16579798192748,95.56359487662053,96.24785760039023,80.78209607723356
41,95.07048755214095,95.91760172617869,96.09214184643139,96.25379137644812,95.67687747302779,96.32136553461,81.0119440182126
42,95.17858143672444,96.02223340385929,96.1966722668185,96.32848612241762,95.79348265326601,96.35234126821588,81.27932079542714
43,95.26472339781274,96.1113691368136,96.30000697280961,96.41234931375283,95.90406894884092,96.4208265612837,81.48859888920448
44,95.33595750815526,96.19309873923945,96.39590536059904,96.48412492652301,96.00181882248847,96.46661915531102,81.75629052387181
45,95.39123885701557,96.27488811072686,96.46702837126345,96.54848549440494,96.10126004479534,96.50959944047041,81.98792561064242
46,95.47475449851417,96.33531717710324,96.54034692865552,96.60307960575734,96.19472147059159,96.55591397831537,82.11219796108318
47,95.54562456512085,96.40685321783494,96.60387275934171,96.66340142137388,96.28236125844923,96.60021964503571,82.28285856817547
48,95.61194838194699,96.47290330157773,96.66415468938942,96.70882800659778,96.36122925002779,96.62683358699533,82.47524747829219
49,95.68249628151078,96.54266963899407,96.72957822559066,96.76474195345912,96.44456040969753,96.66994934377355,82.64060836836721
50,95.73192009853551,96.60510772939725,96.77591731115118,96.8168014119636,96.5199746606418,96.69830130585066,82.80542342797204
51,95.79384615037834,96.65533613818997,96.81705115573149,96.8663449538079,96.58287464302596,96.74503873824386,82.90298118099557
52,95.84485031765814,96.70027860896127,96.8648742570125,96.90670739506808,96.6477350291084,96.78284657178614,83.07809299543264
53,95.90143795011434,96.74356354017279,96.91091135131047,96.95100866763146,96.70895370069252,96.81080855793736,83.18233676904045
54,95.95784237377235,96.77820544046784,96.95118039007838,96.99147518428474,96.77100290910576,96.85472770983692,83.33097079928302
55,95.98968794442149,96.82512626735173,96.98907191969833,97.02973808845941,96.8299003395846,96.8755327110844,83.46080613528206
56,96.04184513924281,96.86041213124368,97.02538100298989,97.06051219503863,96.88462064403294,96.90227153318854,83.58191489007527
57,96.0930048288468,96.89626304849455,97.05125859805264,97.09073510531742,96.94032532435357,96.92788375170399,83.7198233645009
58,96.13107747719074,96.92772918652588,97.08815478681147,97.12150681459649,96.99226404752247,96.96788920085402,83.83533198013994
59,96.17301553669222,96.96315950312423,97.11511825160431,97.14978440117363,97.03469094013633,96.96783906056477,83.94974554057642
60,96.20108695895793,96.99927158587847,97.13907262254581,97.17660129924064,97.08554299240392,96.99305089493451,84.06930630318301
61,96.24715442486459,97.03006967538363,97.16703319818421,97.20280553589056,97.12848443870254,97.03144373453533,84.20484383605934
62,96.28215103816049,97.0620830380653,97.19709875779218,97.23206184814039,97.1697873807569,97.03981705727206,84.34554725424059
63,96.31780183337287,97.08772438475714,97.2165376702093,97.25882561603439,97.21722165333817,97.05407543484289,84.49531951737723
64,96.3618032110511,97.1125994763428,97.24650030079508,97.28844703438342,97.25849676093704,97.07702092016434,84.61933421021331
65,96.35619454782626,97.14086454815885,97.26892441244168,97.31075395741229,97.29501143970396,97.08833091755972,84.72372634016719
66,96.38927347752704,97.15902431996084,97.28762190674944,97.33629407045171,97.33028081255686,97.10638291856046,84.82784525647894
67,96.41919432945936,97.17675980064861,97.3063228386613,97.36597112576194,97.37161737541558,97.13540639852988,84.92156708765616
68,96.4500936173157,97.18861034498988,97.32196035803585,97.37993130104881,97.40466766776737,97.14694585994859,85.03596722017838
69,96.49009923436869,97.20431003318005,97.34782050008548,97.39801572163918,97.4360293252503,97.17322717392496,85.17770663839916
70,96.49634246444532,97.22559404372011,97.36178170155233,97.41724843338201,97.47215815255882,97.18377166562671,85.27802122595037
71,96.5319100189114,97.2407609177907,97.37699639014758,97.43898200157454,97.49949947248648,97.19496711182161,85.38492412061238
72,96.56610195049706,97.26234575101506,97.38690090337592,97.45647204304132,97.5301581326681,97.2161580980051,85.48912039588059
73,96.59792164274798,97.27825623771075,97.40581049974159,97.4759757892498,97.55830111052404,97.2301400833559,85.59396277454078
74,96.63713486412539,97.29222264486309,97.41665421294557,97.4995262960473,97.5812599440578,97.237358984569,85.66960367421837
75,96.64421244808099,97.31049958135993,97.42653567175034,97.51778810135391,97.60851071779085,97.24800704211881,85.73177066622812
76,96.68501538973379,97.32595847943783,97.42982853596669,97.52685337142022,97.63217402034714,97.25154080144395,85.81793338137648
77,96.70632847862025,97.33257364554962,97.44476857498073,97.54248168277503,97.6572074532604,97.27330408586016,85.92009474363002
78,96.73213519191752,97.3431255194064,97.453020521063,97.55985950556315,97.6796589424693,97.27863227386085,86.00456453986281
79,96.75559941926912,97.35356797188894,97.45938729777197,97.57400782643286,97.70406646708585,97.29186856866467,86.0735498923165
80,96.77043307412956,97.36011967318791,97.4707943658822,97.58555488081531,97.73251100475902,97.28897800401,86.1617895471706
81,96.79881382610243,97.37467695439936,97.47441827452955,97.59654452295676,97.75156670734206,97.29085117561502,86.24000309940949
82,96.82749190419973,97.38770676106573,97.47570531728009,97.61151143420226,97.77383820544439,97.31092312053164,86.32680412457293
83,96.8536837325938,97.39267028197986,97.48455477736948,97.63232205533865,97.79556555057998,97.30696480383517,86.4142232372905
84,96.87561239384905,97.39674728031169,97.49355515946215,97.64697259518172,97.81327955138427,97.31647099740195,86.49683497179515
85,96.86523513130253,97.41064831144895,97.49792460135019,97.65777037347571,97.83209240571198,97.33152903514438,86.58101639953355
86,96.87393060671339,97.43232454953825,97.50955823786961,97.66825285623531,97.84880109471997,97.35085457405906,86.6580907380933
87,96.89906883526726,97.44420543682564,97.51744733299275,97.68134334406506,97.86390653841083,97.35867289093359,86.71984977577573
88,96.91465249867895,97.4506797321838,97.52468095808653,97.69044554050652,97.88012894890784,97.37451836766105,86.77039882939683
89,96.93576055910005,97.4537232265024,97.53184011287641,97.70506115184118,97.89749046165757,97.38586935196855,86.8565475017114
90,96.93196619143357,97.46065706821655,97.53513385880011,97.71001381586255,97.91453699962413,97.40046580562769,86.91124428768042
91,96.95654471325525,97.47054789774887,97.54009948366652,97.72126325199343,97.93089045691839,97.4017569059516,86.9840950098709
92,96.976220883021,97.48202281162547,97.53903416215589,97.74174123527402,97.94865223741988,97.41663162963857,87.05991036377411
93,96.98845773827577,97.48532356098694,97.54208059664165,97.75409201238018,97.96447995876207,97.42023732205674,87.11003178642315
94,97.01636077971972,97.50022768813766,97.54326923445242,97.76526026294728,97.98175819716356,97.44689263705982,87.16718121952051
95,96.99925767671357,97.50681298539659,97.55094762853075,97.76880759358518,97.9958986225747,97.4298940163285,87.21289933905823
96,97.01371077695539,97.51037687983425,97.55777144656956,97.77576408428168,98.01071919080636,97.44215731326834,87.26931712579578
97,97.03273996710833,97.51579459996043,97.56256973804912,97.78514386740979,98.02154879578717,97.45680330592855,87.33363029372107
98,97.05590551764948,97.52071097004755,97.57060909902556,97.79048112408417,98.04088391339022,97.47524996064884,87.37819407268654
99,97.07860639966185,97.52638468914446,97.57371062284373,97.80534390260794,98.0526512411404,97.48034674329674,87.45450673677446
100,97.08497661509358,97.5368230861072,97.57973710711425,97.80869258077725,98.0640715884968,97.47211893008662,87.48965114997344
101,97.09553987288582,97.53940155014618,97.57851638706813,97.81406435530157,98.0787193666776,97.48061530811104,87.5484425535268
102,97.10100737671596,97.5414511325354,97.59285045217914,97.8223900063373,98.0914756684681,97.51494455110848,87.61074821779702
103,97.11736634728702,97.55077780918272,97.60498188307915,97.83470896370346,98.10622072556176,97.50291263701477,87.6730692104657
104,97.13445338255896,97.55566247818356,97.61096516457151,97.83967571706721,98.11480584888785,97.50234161150883,87.73309788843936
105,97.13011552219227,97.55979336158063,97.61352163536782,97.85071331636442,98.12607361833103,97.52060158355108,87.77444856265302
106,97.14615239458624,97.56026526033712,97.61863824026905,97.86058863743573,98.13944263349984,97.52452892882653,87.81690264232506
107,97.16762577750953,97.565954403826,97.62015721692715,97.86449124729725,98.14898623296375,97.54007985106017,87.86623072540392
108,97.17719120416285,97.57382548547139,97.6235736557597,97.86989761211673,98.15867945197914,97.5284521975107,87.91391249299902
109,97.19933291241064,97.5806588099659,97.63374682669783,97.88506176687919,98.17072814786863,97.546626482649,87.94244755041746
110,97.18765678919738,97.58283353018848,97.63970775134952,97.89299583807211,98.1825559664221,97.54822284859145,88.01960839540516
111,97.20975307560005,97.58846873367038,97.6421642842745,97.89824672757454,98.19074030602405,97.56906446401804,88.09285518629916
112,97.2258439540174,97.59532263915702,97.64991817444873,97.90199517528671,98.20247630148768,97.57993676212725,88.14880191951177
113,97.22355209637375,97.5919533462297,97.65770472639188,97.90112353042791,98.21373331360675,97.5703057354792,88.21116633983439
114,97.24853728232658,97.59966408270631,97.65434018659526,97.91569352659134,98.22337376064264,97.59038016154578,88.24856415865634
115,97.24851124281345,97.60640327222414,97.65321307575029,97.9203601107868,98.23267676152635,97.61429658218618,88.30285763996682
116,97.2710461236663,97.61080425761232,97.65702633849806,97.92407507173847,98.24455272250245,97.59789930857086,88.34404952819975
117,97.27511783476605,97.61569605779266,97.65045836669698,97.92877942793699,98.25015339154268,97.61153253092891,88.36632452597041
118,97.29767382689782,97.6242787373302,97.64710095240295,97.93435040786392,98.25813060014323,97.60594658710372,88.4247523546553
119,97.31173208909335,97.62957036015571,97.64940529260336,97.9357600998209,98.26701953871188,97.60245435176488,88.4738578586999
120,97.29605265293591,97.63930265230768,97.65518158227552,97.94375530642579,98.27555258973831,97.60425762870139,88.52689887362918
121,97.3255507361083,97.63511682846483,97.66273725357595,97.94754458528863,98.28350688170754,97.61246991912351,88.58440496221112
122,97.32973384284008,97.63714414273302,97.67042951744372,97.95261977174545,98.29019203949503,97.62269911692957,88.61805998364389
123,97.34177572014025,97.64046796261155,97.66635074263726,97.95251904451102,98.29365994564411,97.61327464964812,88.66849601544722
124,97.35422855953892,97.63709475426613,97.67097678595177,97.95267830161231,98.30230524775277,97.63280829735527,88.72426468462963
125,97.34858603502273,97.64012173129878,97.67767926436949,97.95770897115705,98.31303265894744,97.62485911726363,88.76706460038487
126,97.3553367597613,97.64810692363325,97.68671274623102,97.96848595186289,98.31848736041786,97.62561575123877,88.80965567769307
127,97.37538097491199,97.6532196958198,97.69111326063951,97.97269808273386,98.32373522471684,97.61303411511244,88.86919199123926
128,97.39242592945612,97.65009750813913,97.68942240684714,97.97509012049555,98.32944628026658,97.64004372926188,88.92038250120638
129,97.40596877979081,97.65137839597008,97.69887558085242,97.97682214068334,98.33706993623987,97.63171721816846,88.97310269275519
130,97.38748716291434,97.6627755817553,97.698445939795,97.9879838682602,98.34194507863323,97.6373984803854,89.00552678213559
131,97.40461105436103,97.66502490239795,97.69263269870336,97.9905915797212,98.35108559600873,97.64889897224978,89.00996060266388
132,97.41914469238058,97.66546291713613,97.69545057827072,97.99737584612838,98.35545559391709,97.65646185259978,89.02885226183783
133,97.43163569431675,97.67724818680779,97.69522183632786,97.99989368051097,98.36032552891228,97.65393362662743,89.08806234213132
134,97.43968782714438,97.6806832209883,97.70455614242846,98.00511873019714,98.36863623247855,97.65933924065946,89.1498548215756
135,97.42797654785463,97.68076772335347,97.71243270088118,98.00541131886472,98.37590696880598,97.65477570670475,89.1999999901872
136,97.44345232623445,97.67566996680837,97.71911411039937,98.01348383510395,98.3816433286341,97.65254521194461,89.24589784598484
137,97.43278712694229,97.68026274420464,97.71681952877387,98.01592373866949,98.38807740515588,97.66778861190771,89.30615674521236
138,97.45175163879524,97.68663105214495,97.72250759425732,98.01614163066841,98.39526542479386,97.6812146884682,89.33506775029132
139,97.46662579429672,97.70083533549727,97.71904000794596,98.0188938085071,98.40310015252356,97.7018860314255,89.39211422186916
140,97.44187739648122,97.70439096025966,97.72283247410566,98.02437728838464,98.40972140622958,97.68164938325602,89.42563807372599
141,97.46243130275981,97.70527754294146,97.72566735885601,98.02460721581795,98.41411872441535,97.69153114748146,89.47115969471194
142,97.47345135680978,97.68968717414283,97.72445458677575,98.0273359405078,98.42094731308961,97.69020619879545,89.51281582217723
143,97.48636620876913,97.68972203791844,97.72315266045572,98.0308516538479,98.42882866843544,97.67491841467191,89.55045187218238
144,97.49162877864295,97.6955947626391,97.72588120205725,98.03654321467113,98.4328684248449,97.68009075393823,89.60080662687237
145,97.48925959883569,97.69799806646516,97.73322419557765,98.03954774781788,98.44133626813255,97.69353358800467,89.65801053796443
146,97.4813870637275,97.70750107373873,97.73227196306252,98.04296346139071,98.44512687480088,97.70174927157926,89.70003056888154
147,97.48393203555122,97.70254052147034,97.73277683976075,98.05065051171943,98.44877772145094,97.70462813851054,89.74844030550456
148,97.49715105516597,97.69835805483487,97.742214957216,98.05465222368926,98.45218204351507,97.71687356394726,89.80078694015243
149,97.50013566346168,97.70340867750093,97.74965861886261,98.06061865159978,98.45736112452607,97.70376083664354,89.8513764777252
150,97.49021011550693,97.70637241882058,97.74720381766099,98.06785732081813,98.46377661773396,97.7209708245745,89.8907617994536
151,97.50912757860438,97.70740252070227,97.75156297858156,98.07503805045475,98.46833523009931,97.73101172982146,89.94669282695973
152,97.51185073855108,97.70775247744153,97.75344888778422,98.07574418125455,98.47365600891445,97.7278870065018,89.98940025173404
153,97.53207264885062,97.71690580855557,97.75538669710978,98.0836076591277,98.47974785692476,97.72592503398467,90.0328804769128
154,97.53773187107215,97.728205331988,97.75683825805315,98.08764927894752,98.48467334848479,97.7319110506129,90.06933115685048
155,97.52657688063994,97.72660429980029,97.76787025909138,98.08738057022802,98.4902416818447,97.75437156106054,90.07929417643021
156,97.55334926877636,97.7261003209207,97.7642260494518,98.08348810199085,98.49524216584933,97.74855230834893,90.1156699295774
157,97.55853896869549,97.72923749842465,97.76288098876357,98.08622256672041,98.4982069002586,97.73254496021018,90.16057641969157
158,97.55656940809571,97.72629346924248,97.77446027146858,98.08361792966242,98.50278901723185,97.73215821264664,90.1957989537052
159,97.5642228040966,97.7306304890288,97.76877184966582,98.09066412638133,98.50827383588238,97.73702037897701,90.23592507656039
