Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//,data//output//runtimePerformance//SPEA2//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize200//
0,0.04034289923857155,0.012610595415269777,0.36189638182004163,0.04652578320288864,0.262729036454101,0.09718190855545031,0.060442707142303105
1,0.04034289923857155,0.012610595415269777,0.36189638182004163,0.04652578320288864,0.262729036454101,0.09718190855545031,0.060442707142303105
2,0.08108011494916513,0.19692497331608833,0.5316813503839048,0.04652578320288864,0.4572075211869393,0.10195508048587151,0.2158472839232119
3,0.08108011494916513,0.19692497331608833,0.5316813503839048,0.04652578320288864,0.4572075211869393,0.10195508048587151,0.5175531469874789
4,0.27152951506303724,0.7966621081009089,1.5565396483434881,0.20699151456263165,0.9756625908858837,0.6530070747757282,0.7638562805392785
5,0.27152951506303724,0.7966621081009089,1.5565396483434881,0.20699151456263165,0.9756625908858837,0.6530070747757282,1.047606620871507
6,1.0729262694865687,2.740518553066851,4.858966490840363,0.5290442944193534,2.2682729264505626,1.910730649053264,1.4506006284840014
7,1.0729262694865687,2.740518553066851,4.858966490840363,0.5290442944193534,2.2682729264505626,1.910730649053264,1.735280333568697
8,2.5554534568686775,8.1310878613664,13.390532674356614,1.6320012161599662,3.7170121630120767,5.105582549564754,2.37670103663531
9,2.5554534568686775,8.1310878613664,13.390532674356614,1.6320012161599662,3.7170121630120767,5.105582549564754,2.844067241524046
10,6.093830761961267,17.346123864018587,24.16001780832219,3.705092289719264,6.78932243657678,10.214865357729119,3.7519086640013466
11,6.093830761961267,17.346123864018587,24.16001780832219,3.705092289719264,6.78932243657678,10.214865357729119,4.370732671928117
12,10.566062308418562,27.40911381925677,36.099120742542254,7.380533181540986,10.864214205960652,16.87134372881779,5.21507474691563
13,10.566062308418562,27.40911381925677,36.099120742542254,7.380533181540986,10.864214205960652,16.87134372881779,6.050914044682911
14,15.399402007057478,38.018648277542525,48.622495289844416,11.568587801923444,17.23617721252822,24.26470125775276,6.817805973333893
15,15.399402007057478,38.018648277542525,48.622495289844416,11.568587801923444,17.23617721252822,24.26470125775276,7.3891763754888915
16,20.702480184329367,47.17136712700321,58.631913227250585,16.260971408903252,23.91867785592479,30.523709558595147,7.923109289307295
17,20.702480184329367,47.17136712700321,58.631913227250585,16.260971408903252,23.91867785592479,30.523709558595147,8.503805628493932
18,26.806925469399562,56.18001297216693,67.20378415138859,22.197622917319922,31.579190450165278,37.3938430277531,9.469108867598178
19,26.806925469399562,56.18001297216693,67.20378415138859,22.197622917319922,31.579190450165278,37.3938430277531,10.429514733345025
20,32.6969377326392,64.65469531982271,74.33729231338043,27.840368914326387,39.107295258930904,42.62869290193577,10.963119775781353
21,32.6969377326392,64.65469531982271,74.33729231338043,27.840368914326387,39.107295258930904,42.62869290193577,11.855266624918823
22,40.29082298560281,71.63284283073381,80.33674366686925,32.909107718104806,46.11707460939114,48.33342978105115,12.686770711095404
23,40.29082298560281,71.63284283073381,80.33674366686925,32.909107718104806,46.11707460939114,48.33342978105115,13.549750445100525
24,46.20584521887467,77.63417140301766,85.21759398776173,39.00142555879856,52.407820561717536,54.099266552652495,14.50050803187307
25,46.20584521887467,77.63417140301766,85.21759398776173,39.00142555879856,52.407820561717536,54.099266552652495,15.374990237659492
26,52.42393820084244,82.59033187407223,88.42440406936868,44.00055358717402,57.76390855107355,58.90361707836947,16.02622516723004
27,52.42393820084244,82.59033187407223,88.42440406936868,44.00055358717402,57.76390855107355,58.90361707836947,17.091134685714326
28,57.850378421148704,86.72299663810925,91.20590310877331,48.70874320528879,62.79873583786097,63.011183796005696,18.02449534462014
29,57.850378421148704,86.72299663810925,91.20590310877331,48.70874320528879,62.79873583786097,63.011183796005696,19.073193118532622
30,62.227515072211126,89.78806608244895,93.14044286704707,52.927510554750754,67.78044715875548,66.82624478945834,20.309118671712167
31,62.227515072211126,89.78806608244895,93.14044286704707,52.927510554750754,67.78044715875548,66.82624478945834,21.332194455742314
32,66.6806780331979,92.07527721144685,94.63698560318007,57.36535679232569,72.83190717303299,70.38132222258461,22.547687575491743
33,66.6806780331979,92.07527721144685,94.63698560318007,57.36535679232569,72.83190717303299,70.38132222258461,23.967306060554584
34,70.5573286115342,94.03554911727129,95.70727916848908,60.81033367468912,76.67683481234542,73.65494668559333,24.986612213633993
35,70.5573286115342,94.03554911727129,95.70727916848908,60.81033367468912,76.67683481234542,73.65494668559333,26.32040240379359
36,74.51783357050162,95.35520994184267,96.5839793949707,64.28510512858166,79.79621685597927,76.73362294048844,27.677378594413028
37,74.51783357050162,95.35520994184267,96.5839793949707,64.28510512858166,79.79621685597927,76.73362294048844,28.803177020195527
38,77.89522663613901,96.35526886103162,97.29320435340252,67.45446119315545,82.51804410774021,79.39227707106305,30.26078502491125
