Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize50//,data//output//runtimePerformance//DECMO//SolutionSetSize100//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO//SolutionSetSize300//,data//output//runtimePerformance//DECMO//SolutionSetSize400//,data//output//runtimePerformance//DECMO//SolutionSetSize500//
166,85.4215395132158,87.54245847601089,84.4443959312521,78.31522305691004,71.39034588421124,64.06288043202609
167,85.43582007275901,87.56561765201745,84.4443959312521,78.31522305691004,71.39034588421124,64.06288043202609
168,85.4550765677948,87.59430958453562,84.58767240216699,78.77600390953117,72.27614682527474,64.06288043202609
169,85.48685449622877,87.62202236154512,84.58767240216699,78.77600390953117,72.27614682527474,64.06288043202609
170,85.51337671246606,87.64672250089895,84.73913625017157,78.77600390953117,72.27614682527474,65.50584629578182
171,85.52987374315151,87.68189252601302,84.73913625017157,79.20623896199608,72.27614682527474,65.50584629578182
172,85.54530416130942,87.71530856014573,84.88584613712413,79.20623896199608,73.17167104005209,65.50584629578182
173,85.57498558485457,87.74036963530858,84.88584613712413,79.20623896199608,73.17167104005209,65.50584629578182
174,85.61207930916301,87.76481795246865,85.02639401305372,79.62379089017422,73.17167104005209,65.50584629578182
175,85.62930644083376,87.78384242306598,85.02639401305372,79.62379089017422,73.17167104005209,66.77769374328481
176,85.64891100885905,87.81134122799183,85.15240339230373,79.62379089017422,73.98727131977951,66.77769374328481
177,85.66476204639403,87.84279779320825,85.15240339230373,79.99970805962887,73.98727131977951,66.77769374328481
178,85.68106480891778,87.8672435621485,85.28870305996149,79.99970805962887,73.98727131977951,66.77769374328481
179,85.70568513569775,87.8946598761938,85.28870305996149,79.99970805962887,73.98727131977951,66.77769374328481
180,85.72365063266174,87.9140248101241,85.40893059428588,80.34967270277836,74.67702870966275,68.14920323968863
181,85.7330525533646,87.94162751329674,85.40893059428588,80.34967270277836,74.67702870966275,68.14920323968863
182,85.74482059715507,87.96566334562084,85.54131854120712,80.34967270277836,74.67702870966275,68.14920323968863
183,85.76018205412691,87.99134617605496,85.54131854120712,80.75443922580106,74.67702870966275,68.14920323968863
184,85.77928096181526,88.01415924750675,85.65929116833738,80.75443922580106,75.3729298185074,68.14920323968863
185,85.80205615980775,88.02203472651786,85.65929116833738,80.75443922580106,75.3729298185074,69.20368560177624
186,85.824166918215,88.04936650853757,85.78145994312263,81.11910657146817,75.3729298185074,69.20368560177624
187,85.87362149003759,88.07044032381582,85.78145994312263,81.11910657146817,75.3729298185074,69.20368560177624
188,85.90643615143384,88.09310678962984,85.90087362731936,81.11910657146817,76.05426311637392,69.20368560177624
189,85.92137708352443,88.11562645982852,85.90087362731936,81.44041658891975,76.05426311637392,69.20368560177624
190,85.93927525751174,88.13822407227197,86.00027387887548,81.44041658891975,76.05426311637392,70.24027826692257
191,85.98754363315483,88.16298872366438,86.00027387887548,81.44041658891975,76.05426311637392,70.24027826692257
192,86.00064668310088,88.17840037201645,86.09559609540997,81.76515488181848,76.63791480541654,70.24027826692257
193,86.02625366699408,88.20868553858956,86.09559609540997,81.76515488181848,76.63791480541654,70.24027826692257
194,86.05042687081328,88.23041726474085,86.19138022934152,81.76515488181848,76.63791480541654,70.24027826692257
195,86.06275866417464,88.24737540610361,86.19138022934152,82.06054216950757,76.63791480541654,71.26868782265092
196,86.07855554593976,88.2667458157196,86.27971521053587,82.06054216950757,77.20704988741359,71.26868782265092
197,86.10409496219613,88.29551048286869,86.27971521053587,82.06054216950757,77.20704988741359,71.26868782265092
198,86.11460899541902,88.31103665224535,86.36358114619262,82.34085606254246,77.20704988741359,71.26868782265092
199,86.13909614102876,88.32952535629546,86.36358114619262,82.34085606254246,77.20704988741359,71.26868782265092
200,86.15387858591718,88.35073027430205,86.44098035519076,82.34085606254246,77.73891852913619,72.21287836359053
201,86.173925312489,88.37103474423164,86.44098035519076,82.60815838753173,77.73891852913619,72.21287836359053
202,86.19432859345962,88.38939643938564,86.53081612814279,82.60815838753173,77.73891852913619,72.21287836359053
203,86.20932685173418,88.40918168014241,86.53081612814279,82.60815838753173,77.73891852913619,72.21287836359053
