Comparison stage no.,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,67.85395648041668,68.05798282626448,67.75517687383078,67.07171282281628
1,74.46867396791758,73.9181452738607,73.27610059481724,73.54858311148503
2,77.02757111250845,76.72104951436582,76.03413935538221,76.49968187266244
3,78.86416991819662,78.81514808733607,78.06368315190784,79.00091906527257
4,81.81697417677545,81.17414268821268,80.04395736083421,81.48282479275102
5,83.54880922857996,82.12065668186362,81.7498662902133,83.35786853476172
6,85.50631541095399,84.15376503384351,83.3518707278157,84.89819571524974
7,86.85491506889159,84.82745695263186,84.72216732345316,86.22747162900619
8,88.57091860974157,86.43426316362974,86.21132585377137,87.57441729409776
9,89.50940048965312,86.90906792287043,87.1358926483389,88.6514002526147
10,90.90413269576185,88.22891604197916,88.46243211083011,89.61416671160839
11,91.58811024064683,88.74259643455518,89.29033379917006,90.4914450939018
12,92.56572669210325,89.85255146599657,90.41501418558339,91.25738129379647
13,93.08015523226885,90.29411254910525,91.08837331430031,91.8894814958617
14,93.92872612566366,91.29933591575589,91.99665429057465,92.55558448375638
15,94.37575428190745,91.63267242164062,92.52521457022483,93.14556652831365
16,95.12385983744193,92.54982909482759,93.2106635892702,93.66332275670779
17,95.45794648607726,92.81750841645992,93.77063298821969,94.15480364116652
18,95.94354339295579,93.56995109819454,94.454649964997,94.51109783972134
19,96.23204033010613,93.83879249382088,94.86059734628213,94.8636056459735
20,96.59824443012833,94.45406625091765,95.47431989262277,95.12821471255441
21,96.78725676502472,94.6605211714362,95.82332743241606,95.38148729152908
22,97.08728994954569,95.18554799123643,96.24590434576051,95.60625297272946
23,97.23257390836592,95.43627805798697,96.52616637574695,95.84574516431272
24,97.48523330644764,95.91037227450467,96.85931529702255,96.05927651252249
25,97.58567462463922,96.09196808416924,97.07729813189623,96.27209726572356
26,97.77560740898852,96.42064768183195,97.3577842593127,96.450609083345
27,97.86723523886967,96.57337163926141,97.55376763738546,96.58527437443226
28,98.0170556870113,96.82206835975866,97.7526916266415,96.71803486936678
29,98.08892663729799,96.9684143676348,97.90842539141694,96.8382168799728
30,98.20722914496494,97.17300096149246,98.0585148896018,96.97288468561806
31,98.27263903497484,97.30531180027934,98.17427742237231,97.06633190055291
32,98.38526402745411,97.47879985728527,98.30177712382653,97.16999799414157
33,98.43724854223537,97.58393837685279,98.40282019909534,97.26577479370957
34,98.5251671065641,97.73971485763664,98.5028074778661,97.36648356325085
35,98.56696413750406,97.8079673967302,98.58348071703917,97.46517880378825
36,98.64369653756333,97.93275843218035,98.6627065561681,97.53937298860701
37,98.67773582772125,97.99893840594058,98.72249591148496,97.6020509706629
38,98.74206506386962,98.10712212552797,98.78746849112036,97.67592226862541
39,98.77412442256065,98.15750820841079,98.8393530393411,97.73527848721137
40,98.827846973153,98.26041312757147,98.89600475800519,97.78966714571428
41,98.8557268176159,98.29674516896655,98.94025266190154,97.84609051709056
42,98.90363720389142,98.38770358417067,98.98566345271837,97.89445548918322
43,98.92621403535021,98.42571226067483,99.02880457943614,97.93539808997116
44,98.96693734064237,98.5015930599646,99.06825293183292,97.97614986743908
45,98.99003304340006,98.53295165071995,99.10198961073473,98.02148199326962
46,99.0223741754923,98.60420360949382,99.13590624202301,98.05618139858784
47,99.04353049210033,98.63445394629608,99.16459890222431,98.0958379427831
48,99.07851977241792,98.69717477225382,99.1903694691084,98.12601962987083
49,99.09570772847864,98.72322802205531,99.21499800758026,98.15484225189687
50,99.12754186546121,98.77546891066626,99.24210092624027,98.18575128685107
51,99.1433209712042,98.80048600807346,99.26457993837622,98.21062828161688
52,99.17102343070226,98.85189259664193,99.28771540125413,98.23579404328328
53,99.1853726850512,98.87050461475039,99.30435834051,98.25990157096719
54,99.20878318750175,98.9131097323437,99.32382525174283,98.281843607886
55,99.22208845697027,98.93074852721158,99.34103181973964,98.30522657499449
56,99.24654652167048,98.96607776591952,99.35586340725366,98.32848356598895
57,99.25942320584316,98.983163947074,99.37226452774107,98.35126113369171
58,99.27967016617697,99.01705256935712,99.3867798175048,98.37301558725787
59,99.28870498920679,99.03229376777556,99.4008141245663,98.39358928068188
60,99.30607561421203,99.06265811651429,99.41538037589795,98.41215556015847
61,99.31471802145361,99.07726025203486,99.42778828784218,98.43028125460972
62,99.33010706315143,99.10463955140592,99.44019677189507,98.44678007411109
63,99.3398443618668,99.11906218499965,99.45192874600768,98.46234963688478
64,99.3537895183683,99.14306588507749,99.46269369093221,98.47920169069339
65,99.3619115316271,99.15688133026187,99.47213682200031,98.4950326308299
66,99.37429593793357,99.17788022118668,99.48229385179546,98.50866133435053
67,99.38080452065988,99.19048392708648,99.49199818880942,98.52128963103695
68,99.39184052628853,99.21089271598395,99.50084358977719,98.5375037797267
69,99.3986669530288,99.22107999777417,99.50841483882289,98.54991522491768
70,99.4094763655895,99.23812420089483,99.51639119833034,98.56125301574318
71,99.41522251414958,99.24763530164508,99.52338249497123,98.57297679896108
72,99.42638233765078,99.26411323004477,99.53102265732848,98.58340231531163
73,99.432101726157,99.27326063448626,99.53766539868785,98.59472288476127
74,99.4404211885571,99.2882050536308,99.54465664489247,98.60662988759866
75,99.44616804076539,99.29707680545867,99.55125576155413,98.6220376543221
76,99.45463913013786,99.31086635826748,99.55692624538219,98.63492519611178
77,99.45937409907907,99.3188367597718,99.5625747757021,98.64428875907196
78,99.46959595078091,99.33206397519763,99.56864242717769,98.65509141794074
79,99.474262891505,99.34018324690378,99.5738188025205,98.67089323919147
80,99.4819707477639,99.3514734422184,99.57927907361315,98.68221133974234
81,99.4869539361495,99.35877258967996,99.58413268076873,98.69286823558792
82,99.49415212218845,99.36987556324478,99.58870965680568,98.70271095813582
83,99.49766745282184,99.37701426677361,99.59333553842507,98.71546116963688
84,99.50412071688872,99.38660513714784,99.5983775467236,98.72625044415545
