Comparison stage no.,data//output//runtimePerformance//DECMO2++//SolutionSetSize50//,data//output//runtimePerformance//DECMO2++//SolutionSetSize100//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize300//,data//output//runtimePerformance//DECMO2++//SolutionSetSize400//,data//output//runtimePerformance//DECMO2++//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.008632234870023476,0.0,0.0,0.0,0.0,0.0
12,0.025914912917376805,0.0031031771464291673,0.0,0.0,0.0,0.0
13,0.0629919933602591,0.02484003547664024,0.0,0.0,0.0,0.0
14,0.17410351325021584,0.03611254600446714,0.0,0.0,0.0,0.0
15,0.4323090795154461,0.11962294268308224,0.0,0.0,0.0,0.0
16,0.6831203006421505,0.37332507950053107,0.0,0.0,0.0,0.0
17,1.0883043949936995,0.9629470885590398,0.0,0.0,0.0,0.0
18,1.6336085971966638,2.0175082829115185,0.0,0.0,0.0,0.0
19,2.18755243826465,3.3187158671011465,0.0,0.0,0.0,0.0
20,2.8862225421191083,4.846858099489785,0.0,0.0,0.0,0.0
21,3.7735887020829395,6.585494563608594,0.0,0.0,0.0,0.0
22,4.691829301576504,8.65771552846246,0.07936194351360987,0.0,0.0,0.0
23,5.744478640581107,10.17787385450172,0.07936194351360987,0.0,0.0,0.0
24,6.849569092660285,12.313135095094658,0.32487835307560625,0.0,0.0,0.0
25,8.039648382765487,14.298991914088987,0.32487835307560625,0.0,0.0,0.0
26,9.512751170843842,16.556116582562538,1.5170748193397245,0.0,0.0,0.0
27,11.156027250329323,18.415940906763584,1.5170748193397245,0.0,0.0,0.0
28,12.712717387509437,20.701887115185,4.303013277955458,0.0,0.0,0.0
29,14.235421843296283,22.73026818227932,4.303013277955458,0.0,0.0,0.0
30,15.847223855050343,25.07624550663705,8.792308336004252,0.0023698291119250603,0.0,0.0
31,17.709934185397188,26.831566747128132,8.792308336004252,0.0023698291119250603,0.0,0.0
32,19.95009202006003,28.85678466763203,15.476467995429068,0.0023698291119250603,0.0,0.0
33,22.398107483803134,30.653346796728048,15.476467995429068,0.06194259876598118,0.0,0.0
34,24.563162369110497,32.85320605536433,22.577696541649427,0.06194259876598118,0.0,0.0
35,26.93330202189339,35.323677277616085,22.577696541649427,0.06194259876598118,0.0,0.0
36,29.38942315706401,37.20601188803952,30.81171871314054,0.8707215369307263,0.0,0.0
37,31.69675633244376,39.53928011951336,30.81171871314054,0.8707215369307263,0.0,0.0
38,34.30747206829415,41.588462125641286,37.68550906657601,0.8707215369307263,0.0,0.0
39,37.26626798391143,43.38247781248261,37.68550906657601,3.7004197582651313,0.0,0.0
40,40.01989895332326,45.235622902868336,44.69580902795218,3.7004197582651313,0.0,0.0
41,43.25968771383427,47.134617420342565,44.69580902795218,3.7004197582651313,0.0,0.0
42,45.64300280622736,49.3527556978127,49.94296131471077,10.261652018160222,0.0,0.0
43,48.42232771129825,50.984165920474545,49.94296131471077,10.261652018160222,0.0,0.0
44,50.786784192623394,53.08486743794932,55.151176540509326,10.261652018160222,0.23238862582802322,0.0
45,53.215821168940295,54.947608868244366,55.151176540509326,18.87907823704754,0.23238862582802322,0.0
46,55.20519365040927,56.77385131494705,59.51057527392468,18.87907823704754,0.23238862582802322,0.0
47,57.303563693927664,58.31861397737178,59.51057527392468,18.87907823704754,0.23238862582802322,0.0
48,59.71227775681861,59.827800933215904,63.81451262194512,29.966330555635366,2.0725170067452168,0.0
49,61.83018721939718,61.4818981260978,63.81451262194512,29.966330555635366,2.0725170067452168,0.0
50,63.83675228637238,63.02905336823519,66.96855211624198,29.966330555635366,2.0725170067452168,0.02678366852105299
51,66.47811470896875,64.48512910160561,66.96855211624198,40.511592809616396,2.0725170067452168,0.02678366852105299
52,68.75549683511487,65.77316161494427,70.2569680567976,40.511592809616396,8.176823793176169,0.02678366852105299
53,70.43610419665188,67.06430092797592,70.2569680567976,40.511592809616396,8.176823793176169,0.02678366852105299
54,72.1226221496892,68.43826973413688,72.7103386984873,49.957144722357675,8.176823793176169,0.02678366852105299
55,73.9988366937691,69.81653389814136,72.7103386984873,49.957144722357675,8.176823793176169,0.3526498337610397
56,75.72242611448453,71.16109560887706,75.11446785164654,49.957144722357675,18.654768488601967,0.3526498337610397
57,77.51937698616271,72.19808046121688,75.11446785164654,58.18429517793027,18.654768488601967,0.3526498337610397
