Comparison stage no.,data//output//runtimePerformance//GDE3//SolutionSetSize50//,data//output//runtimePerformance//GDE3//SolutionSetSize100//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize300//,data//output//runtimePerformance//GDE3//SolutionSetSize400//,data//output//runtimePerformance//GDE3//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.011028110234090996,0.0,0.0,0.0,0.0,0.0
7,0.1716145146611984,0.0,0.0,0.0,0.0,0.0
8,1.025231672516666,0.0,0.0,0.0,0.0,0.0
9,2.264164261088409,0.0,0.0,0.0,0.0,0.0
10,5.8321666026455725,0.0,0.0,0.0,0.0,0.0
11,10.70824984203153,0.0,0.0,0.0,0.0,0.0
12,16.699680213205493,0.0,0.0,0.0,0.0,0.0
13,23.13123407820392,0.0014914255976677658,0.0,0.0,0.0,0.0
14,30.485725120888247,0.029692374884328826,0.0,0.0,0.0,0.0
15,37.17478040362662,0.27787331554149014,0.0,0.0,0.0,0.0
16,43.18398232376262,0.7704941803063063,0.0,0.0,0.0,0.0
17,49.4319016406732,1.4754308833604912,0.0,0.0,0.0,0.0
18,54.9215650894531,3.0316680337013224,0.0,0.0,0.0,0.0
19,60.18803264093796,4.960924745355609,0.0,0.0,0.0,0.0
20,64.85088623048729,7.408385556231681,0.0,0.0,0.0,0.0
21,69.21643327608923,10.128384688174993,0.0,0.0,0.0,0.0
22,72.9238335758434,13.367044824181082,5.371690178682665E-4,0.0,0.0,0.0
23,76.13233860053154,17.00916777881193,5.371690178682665E-4,0.0,0.0,0.0
24,78.90533692077364,20.376260554344004,0.03905911129213834,0.0,0.0,0.0
25,81.46091170625763,23.801875724640468,0.03905911129213834,0.0,0.0,0.0
26,83.6430659206393,26.872137656560096,0.11576669167916127,0.0,0.0,0.0
27,85.56592105815443,30.485756763493143,0.11576669167916127,0.0,0.0,0.0
28,87.25449609385768,34.44225287499257,0.234224744735473,0.0,0.0,0.0
29,88.76002954088408,37.83679633107866,0.234224744735473,0.0,0.0,0.0
30,90.1045921917844,41.38803777396958,0.5977718247624307,0.018615262802908077,0.0,0.0
31,91.25685115215738,44.63642763480139,0.5977718247624307,0.018615262802908077,0.0,0.0
32,92.20748870137761,47.62422998328727,1.5532587048839022,0.018615262802908077,0.0,0.0
33,93.00646971681483,50.51119071040365,1.5532587048839022,0.026482346993890453,0.0,0.0
34,93.7172832602696,53.487308049355285,2.9672636387674522,0.026482346993890453,0.0,0.0
35,94.31417243866925,56.444687145227675,2.9672636387674522,0.026482346993890453,0.0,0.0
36,94.81725818097152,59.16000275152455,5.198483583792553,0.05267565918470442,0.0,0.0
37,95.24917266505302,61.616290019805916,5.198483583792553,0.05267565918470442,0.0,0.0
38,95.62921169570035,63.82126128362079,7.474795729282555,0.05267565918470442,0.0,0.0
39,95.97550287086547,66.17229304666081,7.474795729282555,0.16152523731736537,0.0,0.0
40,96.26892721434187,68.36416195112936,10.099339558498594,0.16152523731736537,0.00598273881686703,0.0
41,96.50016335840654,70.48327475511911,10.099339558498594,0.16152523731736537,0.00598273881686703,0.0
42,96.73249773753837,72.39025296790008,12.97276982472521,0.537356458168723,0.00598273881686703,0.0
43,96.92568582991784,74.121123508652,12.97276982472521,0.537356458168723,0.00598273881686703,0.0
44,97.09975509757574,75.79733429760076,16.336828633911775,0.537356458168723,0.03186121569046882,0.0
45,97.25144857584584,77.4438110388396,16.336828633911775,1.034941742328431,0.03186121569046882,0.0
46,97.3910971543511,78.93414972174554,19.697827376175994,1.034941742328431,0.03186121569046882,0.0
47,97.51673761557815,80.40024669120497,19.697827376175994,1.034941742328431,0.03186121569046882,0.0
48,97.63093086937722,81.67654728056205,23.54179619456209,1.9612535284718104,0.07044028985708078,0.0
49,97.72841472909182,82.92770619486117,23.54179619456209,1.9612535284718104,0.07044028985708078,0.0
50,97.81535079251476,84.08418716660125,27.100533107832565,1.9612535284718104,0.07044028985708078,0.025559496979489536
51,97.89680651445714,85.11472715013302,27.100533107832565,4.053293016982335,0.07044028985708078,0.025559496979489536
52,97.96732166947687,86.15809910617443,31.094137605711097,4.053293016982335,0.2393869923197841,0.025559496979489536
53,98.02801372147302,87.1175128473254,31.094137605711097,4.053293016982335,0.2393869923197841,0.025559496979489536
54,98.08540148611084,87.96645592928554,35.039310175975615,6.261806749569096,0.2393869923197841,0.025559496979489536
55,98.13749344061598,88.74882530594645,35.039310175975615,6.261806749569096,0.2393869923197841,0.06356347975628578
56,98.18596045833108,89.48049548825003,38.70771613182543,6.261806749569096,0.6372441642449689,0.06356347975628578
57,98.22799519375698,90.17344243174398,38.70771613182543,8.996173017163935,0.6372441642449689,0.06356347975628578
