Comparison stage no.,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize100//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize400//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize500//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize595//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize700//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize800//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize900//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize1000//
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,8.373387033180387E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,8.373387033180387E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,1.7654387290429608E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,2.616749518306011E-4,0.0,0.0,0.0,0.0,0.0,0.0016882095756407956,0.0,0.0
26,0.0,0.0,2.746243489565977E-4,0.0,0.0,0.0,0.0,0.0,0.0016882095756407956,0.0,0.0
27,0.0,0.0,2.746243489565977E-4,0.0,5.844066628463119E-5,0.0,0.0,0.0,0.0016882095756407956,0.0,0.0
28,0.0,0.0,2.9972954595945596E-4,1.447021896354232E-4,2.0036897038605214E-4,0.0,0.0,0.0,0.0016882095756407956,0.0,0.0
29,0.0,0.0,3.568810465881923E-4,1.4666808042009699E-4,0.0010669237767966533,0.0,0.0,0.0,0.0016991266404673142,0.0,0.0
30,0.0,0.0,7.658928518837005E-4,1.4666808042009693E-4,0.001241830880807478,0.0,0.0,0.0,0.0017198156517835266,0.0,0.0
31,0.0,0.0,7.441990593118916E-4,7.303389496121682E-4,0.0015669209458319643,0.0,0.0,0.0,0.0023111547593214314,0.0,0.0
32,0.0,0.0014590008354708345,8.112677166318029E-4,2.8545234816921287E-4,0.004106326296261397,0.0,0.0,0.0,0.0030974951597569945,0.0,0.0
33,0.0,0.0,0.001609737269213731,0.0,0.005172516166711992,0.0,0.0,0.0,0.003825131192783941,0.0,0.0
34,0.0,1.7438413086319265E-5,0.0020767344515257636,1.303787428402344E-4,0.005617645140547195,0.0,0.0,0.0,0.005389162939298734,0.0,0.0
35,0.0,7.731939738383591E-4,0.0024245100607460475,4.168920837404315E-4,0.005645191953865691,4.6464728792361645E-6,0.0,0.0,0.005959822475605323,0.0,0.0
36,0.0,0.0018018371429239215,0.004033475427946133,4.220684004402157E-4,0.006335605251987642,4.646472879236164E-6,0.0,0.0,0.00641835481734215,0.0,0.0
37,0.0,0.002096604906065818,0.004332388178670344,5.522307577884501E-4,0.007418176302705096,4.6464728792361645E-6,0.0,0.0,0.008060256241832616,0.0,0.0
38,0.0,0.003601884765942245,0.004989351499696526,0.0028046293607667887,0.007993932258118423,2.3214978905005316E-5,0.0,0.0,0.008325274764422397,0.0,0.0
39,0.0,0.006178309609565349,0.006365797991460764,0.0028278316035857728,0.00831650998761901,1.831198608094836E-4,0.0,0.0,0.008781680117861424,0.0,0.0
40,0.0,0.009503679273330335,0.0050240980043504135,0.00311597907587428,0.009644312690383525,2.5662699307389924E-4,0.0,0.0,0.008793199500778885,0.0,0.0
41,2.470780283586087E-5,0.01395614639418291,0.005084814570479416,0.003449377601498756,0.010389229538553483,3.1427864515285017E-4,0.0,0.0,0.00883866669807085,0.0,0.0
42,2.470780283586087E-5,0.016598614682793507,0.0069011049481416,0.004704407530488331,0.011287953757627003,4.304013920496647E-4,0.0,0.0,0.009395348078568368,0.0,0.0
43,2.470780283586087E-5,0.020797122249739838,0.00925274974813007,0.007501069193759124,0.012217518358297437,0.0013641321542506905,0.0,0.0,0.012033533989525384,0.0,0.0
44,2.470780283586087E-5,0.023945864780749337,0.008597731608672627,0.00926539913152523,0.02044100068782336,0.0014077332274092078,0.0,0.0,0.0143715724782738,0.0,0.0
45,4.7416160531606595E-4,0.031189910247445968,0.0085951320869358,0.012738264046951877,0.022695730914444746,0.0016490988683647934,0.0,0.0,0.01771514413787661,0.0,1.5381037172377867E-6
46,4.812824160452322E-4,0.03694893320450648,0.009562559105370906,0.015310365670331724,0.02793293725417966,0.0019707564933594763,0.0,0.0,0.018974923500065667,0.0,1.5381037172377867E-6
47,4.969985715819778E-4,0.04474040451205828,0.009656183261986332,0.015649262456311527,0.06595422195023956,0.003913467818734816,0.0,0.0,0.020570041323470584,0.0,6.176742785663604E-4
48,1.3597311887827995E-4,0.04910720893139966,0.014983492162178763,0.014137478220951525,0.0718907988345456,0.007589088202991005,0.0,0.0,0.02324997838506727,0.0,6.176742785663604E-4
49,2.231541421432236E-4,0.054653013202447996,0.018045899910422155,0.01668215789695335,0.07205411898648355,0.007678298884631927,0.0,0.0,0.02547722673285514,0.0,0.0013068001858064743
50,2.2315414214322372E-4,0.05732280695065869,0.017437019424761373,0.016435792334564457,0.08201542783556225,0.01590448193196258,0.0,1.1534062176059043E-4,0.025693783590722174,0.0,0.002314594983247461
51,2.396221512328497E-4,0.06250991549201908,0.020944446942405274,0.01797841735282997,0.08589858893554286,0.01737561021413299,0.0,8.241959550056969E-4,0.026514845706311126,0.0,0.002396629802398959
52,6.444831921796183E-4,0.06952728637530244,0.023831390414652567,0.020103512776869097,0.09212321018935501,0.019016622965322378,0.0,0.0014641829149441054,0.02637977597528892,0.0,0.004822127531274057
53,0.0019119485463477894,0.08340930429808127,0.027064133548511733,0.024011389463477112,0.09241802152722575,0.02032081723330302,0.0,0.0014746164603225758,0.027165964694932977,0.0,0.003073793626482355
54,0.002037674066722302,0.08905069953823146,0.027428263325066884,0.027319502549718877,0.10008042323234347,0.021470821506420032,0.0,0.0017074950396614404,0.028002090149476643,1.0786610376642402E-6,0.002932682182947175
55,0.002054822370954111,0.09959236445874688,0.025146630699851114,0.03184209133936065,0.10332616898305567,0.022508742317682892,3.1938180133151015E-5,0.0019386464835203512,0.028323932881229842,1.4479343577117278E-6,0.0029913156917741757
56,0.003449614316623358,0.1266670148966083,0.042956432433177795,0.03657446800207576,0.10669439175654626,0.0261354189923054,3.142921857114896E-5,0.0021802559970488028,0.034433974226891505,2.1557816937547934E-4,0.0033602789528978066
57,0.003554266511350732,0.1663934787897838,0.052308188937517736,0.03595003785419777,0.11245647163327917,0.027948524034038837,1.4064161132187355E-4,0.0022544580561772725,0.037138915048935545,0.001816420007613844,0.004326246883999961
58,0.006433921243718743,0.1765602498894492,0.0606331976367091,0.03525999851134874,0.11759159901088495,0.03759809764082461,1.4064161132187355E-4,0.0024318521530930677,0.04413682985335181,0.001817338449406611,0.0050118259327571
59,0.021089157728935912,0.20329446889622949,0.06943790795811301,0.0367079418547893,0.1301510138101046,0.05126474143804408,6.873031797352601E-4,0.0026703789538400995,0.04728612805323444,0.0018473791844519111,0.005281608518783975
