Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize50//,data//output//runtimePerformance//NSGA2//SolutionSetSize100//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize300//,data//output//runtimePerformance//NSGA2//SolutionSetSize400//,data//output//runtimePerformance//NSGA2//SolutionSetSize500//
0,23.43718243023455,24.14586979542907,30.94903472692713,34.801741498329264,37.87579746161027,39.579847411472585
1,33.2123702169704,29.599272159080055,30.94903472692713,34.801741498329264,37.87579746161027,39.579847411472585
2,42.051614323739855,35.03792220067799,36.91135622380725,34.801741498329264,37.87579746161027,39.579847411472585
3,50.06838256385221,40.394184884296436,36.91135622380725,39.561440641806925,37.87579746161027,39.579847411472585
4,56.66616062654881,45.157164443739475,42.21322630941848,39.561440641806925,42.617520121280236,39.579847411472585
5,61.75320680732994,49.516542048429216,42.21322630941848,39.561440641806925,42.617520121280236,44.49866385870761
6,66.0696604486846,53.704729355933125,47.513539988778966,45.15015532708137,42.617520121280236,44.49866385870761
7,69.46479683008091,57.72879550988823,47.513539988778966,45.15015532708137,42.617520121280236,44.49866385870761
8,72.37727340864902,60.91593078903962,52.572057329655784,45.15015532708137,48.04708901211529,44.49866385870761
9,74.54651101006563,63.89059360509432,52.572057329655784,50.29456114827448,48.04708901211529,44.49866385870761
10,76.23688351407517,66.57768092133753,56.95082965235133,50.29456114827448,48.04708901211529,49.912813293958564
11,77.49788420561445,69.17640835138796,56.95082965235133,50.29456114827448,48.04708901211529,49.912813293958564
12,78.50532248477468,71.35593493486206,61.23660075546225,55.47985946379599,53.48360578490189,49.912813293958564
13,79.32197637239068,73.31658360834516,61.23660075546225,55.47985946379599,53.48360578490189,49.912813293958564
14,79.97664581885121,74.99820282659246,64.91196890735982,55.47985946379599,53.48360578490189,49.912813293958564
15,80.62606207450706,76.57233323759279,64.91196890735982,59.76422740234531,53.48360578490189,55.457875919709444
16,81.11085172381762,77.94258714396018,68.23420445328529,59.76422740234531,58.52919352981802,55.457875919709444
17,81.52497558441213,79.19260074682052,68.23420445328529,59.76422740234531,58.52919352981802,55.457875919709444
18,81.9002283395025,80.31238932169177,70.9871224246667,63.84071383119011,58.52919352981802,55.457875919709444
19,82.26768402451357,81.34059561699972,70.9871224246667,63.84071383119011,58.52919352981802,55.457875919709444
20,82.57242070771798,82.29973722590834,73.52299611645768,63.84071383119011,62.84579875822759,60.215139259286396
21,82.77593952795714,83.1516991054785,73.52299611645768,67.31975898076284,62.84579875822759,60.215139259286396
22,82.98223901020513,83.89413914987911,75.68682787193777,67.31975898076284,62.84579875822759,60.215139259286396
23,83.26730688216598,84.5735542253056,75.68682787193777,67.31975898076284,62.84579875822759,60.215139259286396
24,83.49659941246993,85.20357009412633,77.65332753375633,70.54570206726474,66.7741643354843,60.215139259286396
25,83.61136793875275,85.74889064569793,77.65332753375633,70.54570206726474,66.7741643354843,64.63730447417333
26,83.81742346018333,86.2479664946857,79.3685655580396,70.54570206726474,66.7741643354843,64.63730447417333
27,83.99346727912307,86.71405711483584,79.3685655580396,73.37656989352274,66.7741643354843,64.63730447417333
28,84.07656534631434,87.14830946139503,80.82508445120736,73.37656989352274,70.38266567296672,64.63730447417333
29,84.24630946657665,87.53531896777386,80.82508445120736,73.37656989352274,70.38266567296672,64.63730447417333
30,84.4651178902378,87.90225707090866,82.17389671905528,75.81400642690991,70.38266567296672,68.53465542880616
31,84.63561195238239,88.23272977518758,82.17389671905528,75.81400642690991,70.38266567296672,68.53465542880616
32,84.71155223169347,88.55682394084513,83.38258731912843,75.81400642690991,73.5706828974599,68.53465542880616
33,84.77531219837155,88.84983309050241,83.38258731912843,78.10848383324083,73.5706828974599,68.53465542880616
34,84.89570191389383,89.12155683129998,84.43116714723237,78.10848383324083,73.5706828974599,68.53465542880616
35,84.98605335861022,89.3609748868707,84.43116714723237,78.10848383324083,73.5706828974599,71.87424497639105
36,85.02523131043327,89.62257962184232,85.368521289041,80.0255418543705,76.35696402790869,71.87424497639105
37,85.1534399519079,89.83424479857256,85.368521289041,80.0255418543705,76.35696402790869,71.87424497639105
38,85.23204888020784,90.04746974027213,86.21686715888477,80.0255418543705,76.35696402790869,71.87424497639105
39,85.29804942399198,90.2166091184248,86.21686715888477,81.80804474122856,76.35696402790869,71.87424497639105
40,85.37869892079581,90.38688286927452,86.96969364706894,81.80804474122856,78.83048285092227,74.98601591435076
41,85.42020931457611,90.55437209898999,86.96969364706894,81.80804474122856,78.83048285092227,74.98601591435076
42,85.53595233542678,90.70987195577776,87.70694934927833,83.3303900925247,78.83048285092227,74.98601591435076
43,85.6354415515474,90.84372243933848,87.70694934927833,83.3303900925247,78.83048285092227,74.98601591435076
44,85.66435632777838,90.96597313543998,88.3770978596216,83.3303900925247,80.90731794740633,74.98601591435076
45,85.72820637681248,91.09997955697916,88.3770978596216,84.71635195215381,80.90731794740633,77.65457484205808
46,85.76628699936192,91.2109640055899,88.97919333758223,84.71635195215381,80.90731794740633,77.65457484205808
47,85.8334604387758,91.33073556291914,88.97919333758223,84.71635195215381,80.90731794740633,77.65457484205808
48,85.93073274178784,91.45980078975647,89.5193198926976,85.9347810088262,82.72624565000946,77.65457484205808
49,85.92936644073906,91.58052859850021,89.5193198926976,85.9347810088262,82.72624565000946,77.65457484205808
50,85.97412480199714,91.69149485835686,89.99714042008748,85.9347810088262,82.72624565000946,79.93746767587244
51,86.02149956975988,91.79047859294307,89.99714042008748,87.03480655463804,82.72624565000946,79.93746767587244
52,85.96757738297335,91.88513292326765,90.47532509937723,87.03480655463804,84.28640850099922,79.93746767587244
53,86.08106025406998,91.98832957907622,90.47532509937723,87.03480655463804,84.28640850099922,79.93746767587244
54,86.03994794475253,92.08823826218119,90.91210941195081,88.02417885698598,84.28640850099922,79.93746767587244
55,86.08116728972703,92.16483696168997,90.91210941195081,88.02417885698598,84.28640850099922,82.04008495703573
56,86.15615673108066,92.24970555541168,91.30673301020475,88.02417885698598,85.67845604605239,82.04008495703573
57,86.1678992972989,92.33981582233496,91.30673301020475,88.89225772708818,85.67845604605239,82.04008495703573
58,86.16880803419804,92.41398737255264,91.68886655444211,88.89225772708818,85.67845604605239,82.04008495703573
59,86.21484250808084,92.51213729841163,91.68886655444211,88.89225772708818,85.67845604605239,82.04008495703573
60,86.2243099192298,92.56592440277433,92.04938533114013,89.66124799014207,86.92297021817228,83.80023508583726
