Comparison stage no.,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.07936194351360987
23,0.0,0.07936194351360987
24,0.0,0.32487835307560625
25,0.0,0.32487835307560625
26,0.0,1.5170748193397245
27,0.0,1.5170748193397245
28,0.0,4.303013277955458
29,0.0,4.303013277955458
30,0.0,8.792308336004252
31,0.0,8.792308336004252
32,0.0,15.476467995429068
33,0.0,15.476467995429068
34,0.0,22.577696541649427
35,0.0,22.577696541649427
36,0.0,30.81171871314054
37,0.0,30.81171871314054
38,0.0,37.68550906657601
39,0.0,37.68550906657601
40,0.0,44.69580902795218
41,0.0,44.69580902795218
42,0.0,49.94296131471077
43,0.0,49.94296131471077
44,0.0,55.151176540509326
45,0.0,55.151176540509326
46,0.0,59.51057527392468
47,0.0,59.51057527392468
48,0.0,63.81451262194512
49,0.0,63.81451262194512
50,0.0,66.96855211624198
51,0.0,66.96855211624198
52,0.0,70.2569680567976
53,0.0,70.2569680567976
54,0.0,72.7103386984873
55,0.0,72.7103386984873
56,0.0,75.11446785164654
57,0.0,75.11446785164654
58,0.0,77.03212135558583
59,0.0,77.03212135558583
60,0.0,78.95011656930868
61,0.0,78.95011656930868
62,0.0,80.51026952162798
63,0.0,80.51026952162798
64,0.0,82.33233130674874
65,0.0,82.33233130674874
66,0.0,83.80993729205811
67,0.0,83.80993729205811
68,0.0,84.93522875392203
69,0.0,84.93522875392203
70,0.0,86.16669374383699
71,0.0,86.16669374383699
72,0.0,87.12157374838318
73,0.0,87.12157374838318
74,0.0,88.09119253201023
75,0.0,88.09119253201023
76,0.0,89.02567060789693
77,0.0,89.02567060789693
78,0.0,89.72450832610141
79,0.0,89.72450832610141
80,0.0,90.46344532726374
81,0.0,90.46344532726374
82,0.0,91.31952500951436
83,0.0,91.31952500951436
84,0.0,91.8896112227322
85,0.0,91.8896112227322
86,0.0,92.55849502719755
87,0.0,92.55849502719755
88,0.0,93.16718266463026
89,0.0,93.16718266463026
90,0.0,93.70788841951281
91,0.0,93.70788841951281
92,0.0,94.14750513958184
93,0.0,94.14750513958184
94,0.0,94.41891498782269
95,0.0,94.41891498782269
96,0.0,95.17174982998387
97,0.0,95.17174982998387
98,0.0,95.56994449785809
99,0.0,95.56994449785809
100,0.0,95.86695693196064
101,0.0,95.86695693196064
102,1.9112310287939323E-4,96.04944196192224
103,2.0226166180000853E-4,96.04944196192224
104,2.2026961064282202E-4,96.3548888261613
105,8.425089456854281E-4,96.3548888261613
106,0.006929945013892004,96.6566811770061
107,0.006929945013892004,96.6566811770061
108,0.017846164821003627,96.82662804494456
109,0.02063447279791199,96.82662804494456
110,0.02795223218721189,97.02467286542146
111,0.02889867800740332,97.02467286542146
112,0.03347173800470075,97.35090107441692
113,0.03371371591711061,97.35090107441692
114,0.034703610073464404,97.48794748437022
115,0.03443259678893451,97.48794748437022
116,0.03908448173872245,97.59398075911889
117,0.049606852198657514,97.59398075911889
118,0.048601980164711525,97.70297177988174
119,0.0522785360408846,97.70297177988174
120,0.06346112050401281,97.90424921977824
121,0.06715873048386174,97.90424921977824
122,0.07249662673635553,97.99328648883687
123,0.07614459815221682,97.99328648883687
124,0.08023582864014196,98.10489853149272
125,0.08283702655988807,98.10489853149272
126,0.0872554112891024,98.16431848664116
127,0.0926281217200452,98.16431848664116
128,0.09411638643216014,98.2225612998004
129,0.09348942328190633,98.2225612998004
130,0.08580181356654062,98.27573566662004
131,0.08556600285342121,98.27573566662004
132,0.09080935698628392,98.33388604392795
133,0.09427470244528248,98.33388604392795
134,0.09739814365771673,98.3773861957144
135,0.09876365590285738,98.3773861957144
136,0.1005886451330918,98.41884438472195
137,0.10256278078584896,98.41884438472195
138,0.10471575716173796,98.45590172302066
139,0.11105217109857286,98.45590172302066
140,0.11313347651281577,98.49279389773076
141,0.11726904989093714,98.49279389773076
142,0.1194346510456415,98.52511341386098
143,0.12142151997907517,98.52511341386098
144,0.12809602574515416,98.5582521120661
145,0.13375603294693025,98.5582521120661
146,0.13816268618495386,98.58503960954722
147,0.14061002276281578,98.58503960954722
148,0.13900258876573288,98.61661552458852
149,0.14222657411554832,98.61661552458852
150,0.15674515903648037,98.63963385064616
151,0.16575034483762996,98.63963385064616
152,0.17652180866260092,98.66578051368444
153,0.18504955854641186,98.66578051368444
154,0.19077765467937557,98.68728932207598
155,0.20822516457223908,98.68728932207598
156,0.21631908935058256,98.7100135646702
157,0.2365866490428153,98.7100135646702
158,0.25653034433476685,98.73166145358032
159,0.2737596080142043,98.73166145358032
160,0.29643742622242597,98.75380340762767
161,0.30651493106032257,98.75380340762767
162,0.32470600968603724,98.77121089900831
163,0.3334026938227668,98.77121089900831
164,0.35486673187995965,98.79015578605292
165,0.3659548816145808,98.79015578605292
166,0.38506074339894447,98.8054666307622
167,0.4031489804683935,98.8054666307622
168,0.43223048992842383,98.8206768884557
169,0.4723124664795205,98.8206768884557
170,0.4800607199425374,98.83439498246551
171,0.5187460134931448,98.83439498246551
172,0.5398472948661027,98.85191911723471
173,0.5568040373446218,98.85191911723471
174,0.5978461182533391,98.86542283573354
175,0.6749432394728851,98.86542283573354
176,0.7013267430737836,98.88083487818385
177,0.7658001377692114,98.88083487818385
178,0.8353970333080054,98.89470966378241
179,1.0030544131540615,98.89470966378241
180,1.139306422992917,98.90641108848328
181,1.2141166237820464,98.90641108848328
182,1.2936473216072288,98.91764503161457
183,1.4237325150267646,98.91764503161457
184,1.5499001792163456,98.93062817325735
185,1.6889132971473584,98.93062817325735
186,1.8191782472580798,98.94127259617203
187,1.895384603331788,98.94127259617203
188,2.104363973892494,98.95124198517507
189,2.2448345109274483,98.95124198517507
190,2.4496907757732944,98.96028607930998
191,2.60697410085817,98.96028607930998
192,2.760835021342173,98.97006020920378
193,2.8998290353596876,98.97006020920378
194,3.144980772908494,98.97882825721555
195,3.3369425048790298,98.97882825721555
196,3.6129443553894083,98.98775345058436
197,3.7687201385869886,98.98775345058436
198,3.9541704754366713,98.99608413252729
199,4.170273429493183,98.99608413252729
200,4.473028618509821,99.00363442287004
201,4.685706361687096,99.00363442287004
202,5.001388992226193,99.01191819787617
203,5.202429905207649,99.01191819787617
204,5.44498271156889,99.01848534890978
205,5.667894523872512,99.01848534890978
206,5.865273966394312,99.0249101475078
207,6.106495989148839,99.0249101475078
208,6.320206901920413,99.03485647637187
209,6.563667395403215,99.03485647637187
210,6.901580843288355,99.0407047949165
211,7.266431432278406,99.0407047949165
212,7.630344379050046,99.04792413918452
213,8.065538517745633,99.04792413918452
214,8.45358606704197,99.05519062625666
215,8.74325557513938,99.05519062625666
216,9.082394409464737,99.06066425413759
217,9.389106121545536,99.06066425413759
218,9.789652261143294,99.06560410596842
219,10.242521899629015,99.06560410596842
220,10.646630200984275,99.07235433512614
221,11.000788562470632,99.07235433512614
222,11.358558713046623,99.07793805331251
223,11.759525995433881,99.07793805331251
224,12.34202996772869,99.08278690286214
225,12.925471344732003,99.08278690286214
226,13.520008121263452,99.08726272130743
227,14.001600523246838,99.08726272130743
228,14.45238308016419,99.09131687116067
229,14.8230832922821,99.09131687116067
230,15.324013638485381,99.09714255426483
231,15.944433299538188,99.09714255426483
232,16.48227092567422,99.10246443850448
233,17.14739596372334,99.10246443850448
234,17.60801024447845,99.106251076429
235,18.216508826806727,99.106251076429
236,18.601204692601936,99.11094365489599
237,19.20718933724449,99.11094365489599
238,19.72210005674579,99.11279132164272
239,20.186471339738624,99.11279132164272
240,20.849558830324227,99.11950435197282
241,21.62242984912727,99.11950435197282
242,22.24383211481078,99.12318566522003
243,22.880295094636622,99.12318566522003
244,23.728739199382698,99.12810518220185
245,24.586342960075417,99.12810518220185
246,25.18609821765725,99.13215163149103
247,25.903679309707066,99.13215163149103
248,26.499966483897104,99.13467531693829
249,27.08143667409029,99.13467531693829
250,27.84229270791694,99.13773211799234
251,28.480853711490838,99.13773211799234
252,29.327416638278997,99.1401645107852
253,30.15646989012371,99.1401645107852
254,31.000391506581316,99.14248179927789
