Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize500//,data//output//runtimePerformance//DECMO2//SolutionSetSize500//,data//output//runtimePerformance//DECMO2++//SolutionSetSize500//,data//output//runtimePerformance//SPEA2//SolutionSetSize500//,data//output//runtimePerformance//GDE3//SolutionSetSize500//,data//output//runtimePerformance//NSGA2//SolutionSetSize500//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.09956345889321765
11,0.0,0.0,0.0,0.0,0.0,0.0,0.09956345889321765
12,0.0,0.0,0.0,0.0,0.0,0.0,0.10105562564152999
13,0.0,0.0,0.0,0.0,0.0,0.0,0.13243907617312678
14,0.0,0.0,0.0,0.0,0.0,0.0,0.2345090976071878
15,0.0,0.0,0.0,0.0,0.0,0.0,0.2695926494676716
16,0.0,0.0,0.0,0.0,0.0,0.0,0.44715875160016094
17,0.0,0.0,0.0,0.0,0.0,0.0,0.7461871878477044
18,0.0,0.0,0.0,0.0,0.0,0.0,0.9153350332263597
19,0.0,0.0,0.0,0.0,0.0,0.0,1.5665771329087328
20,0.0,0.0,0.0,0.0,0.0,0.0,2.1812146481590857
21,0.0,0.0,0.0,0.0,0.0,0.0,2.8673707655346377
22,0.0,0.0,0.0,0.0,0.0,0.0,4.696003796660207
23,0.0,0.0,0.0,0.0,0.0,0.0,6.144866986383981
24,0.0,0.0,0.0,0.0,0.0,0.0,7.348327891041967
25,0.0,0.0,0.0,0.0,0.0,0.0,8.773292844521409
26,0.0,0.0,0.0,0.0,0.0,0.0,10.704197204366853
27,0.0,0.0,0.0,0.0,0.0,0.0,13.00456448462109
28,0.0,0.0,0.0,0.0,0.0,0.0,14.912558775903417
