Comparison stage no.,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.09200288549402895,0.0
7,0.09200288549402895,0.0
8,0.09200288549402895,0.0
9,0.09200288549402895,0.0
10,0.09200288549402895,0.0
11,0.09200288549402896,0.0
12,0.17462930555396924,0.006961085614734899
13,0.1752897655167484,0.006961085614734899
14,0.3921316704727773,0.0372667699829235
15,0.4043452191971545,0.0372667699829235
16,0.4043452191971545,0.03785801990100572
17,0.4043452191971545,0.03785801990100572
18,0.4043452191971545,0.20654688613172106
19,0.43315629268955147,0.20654688613172106
20,0.4541175809349992,0.45932555741737224
21,0.6033751356691633,0.45932555741737224
22,0.6037703569712559,0.737516574797179
23,0.6181875027183507,0.737516574797179
24,0.6181875027183507,1.6833951451754485
25,0.6208812302886765,1.6833951451754485
26,0.7254847997716226,2.1696752591503796
27,0.813064232077129,2.1696752591503796
28,0.8423312363494059,2.8492106586527886
29,0.8937779900934478,2.8492106586527886
30,0.9195413908801165,3.5557354923584272
31,0.9685022698283365,3.5557354923584272
32,0.9875021794376654,4.631267455619069
33,0.9916156954624363,4.631267455619069
34,0.9944764025933026,5.961722625052132
35,1.0080338062471026,5.961722625052132
36,1.0426612517354497,7.193015224510037
37,1.101599281034516,7.193015224510037
38,1.1493187535207747,8.433886611865422
39,1.2629692795993452,8.433886611865422
40,1.3134623806672605,9.34471255178425
41,1.3304757337499888,9.34471255178425
42,1.33850614599182,10.69786623996852
43,1.2674139268250904,10.69786623996852
44,1.2904956404486945,11.87981770485362
45,1.290521052083457,11.87981770485362
46,1.3681770537971825,13.197511890767325
47,1.461889465575785,13.197511890767325
48,1.5270929081235545,14.681560585938925
49,1.6275750357906045,14.681560585938925
50,1.729509753136021,15.759206063110149
51,1.950952018972885,15.759206063110149
52,1.9991259008588946,16.68397833478572
53,2.137068664954041,16.68397833478572
54,2.2850800257970687,17.627328414488836
55,2.398003324128028,17.627328414488836
56,2.626131304416089,18.762657426721074
57,2.7441168566573886,18.762657426721074
58,2.951823534962723,19.62616560677587
59,3.1184215358611174,19.62616560677587
60,3.286183764600916,20.57292063329892
61,3.5435034353900408,20.57292063329892
62,3.8037882971376518,21.717125162504377
63,4.205027466150543,21.717125162504377
64,4.445048004084971,22.633488274247
65,4.900659110885545,22.633488274247
66,5.169133525608675,23.916138160568202
67,5.25288431212181,23.916138160568202
68,5.395014010864149,24.70545485288943
69,6.025714853410558,24.70545485288943
70,6.678771498367874,25.504137029047648
71,6.980087407423728,25.504137029047648
72,7.481384642863801,26.19966211177307
73,7.736041584501632,26.19966211177307
74,8.208141451798546,26.91941271304866
75,8.808580711926849,26.91941271304866
76,9.469118470258177,28.074997324692934
77,9.686425462606001,28.074997324692934
78,10.546766036584199,28.815904520718178
79,11.041130887444437,28.815904520718178
80,11.412552465272737,29.78219805596684
81,11.860758886444856,29.78219805596684
82,12.098360745670508,30.472833780888358
83,12.4205718977114,30.472833780888358
84,12.949641101444156,31.619017104904916
85,13.688486521635426,31.619017104904916
86,14.120711778992224,32.67250416789183
87,14.709268036443893,32.67250416789183
88,15.173274477869809,33.694134718480186
89,15.763153607665545,33.694134718480186
90,16.377592275652802,34.412955417814985
91,16.74792394274912,34.412955417814985
92,17.130019398428736,35.3930149067009
93,17.713570324686618,35.3930149067009
94,17.85768561547942,35.882049206937836
95,18.34447140281805,35.882049206937836
96,18.83588542868178,36.61025716212099
97,19.404141384111345,36.61025716212099
98,20.139499327994958,37.242991937219095
99,20.684938223828386,37.242991937219095
100,21.18911561700375,37.89413417171203
101,22.001962023343694,37.89413417171203
102,22.488114982512982,38.408936604125834
103,22.8420496774352,38.408936604125834
104,23.52146990347003,39.28625414626945
105,23.757308565843985,39.28625414626945
106,24.2540166733944,39.87129815831535
107,24.720161863838204,39.87129815831535
108,25.206625510952165,40.48828955399886
109,25.792347200410763,40.48828955399886
110,26.055743296774757,41.2232013704988
111,26.511681873288307,41.2232013704988
112,26.807755573257523,41.61171525858423
113,27.26828280802083,41.61171525858423
114,27.735944592515104,42.04720190362262
115,28.009804818201406,42.04720190362262
116,28.176298632754165,42.90310277710722
117,28.335850966840827,42.90310277710722
118,28.593271151066173,43.463044370106836
119,28.941607525512726,43.463044370106836
120,29.533207348475095,43.8547537366156
121,29.83550283322601,43.8547537366156
122,30.15116076551268,44.36871616634907
123,30.599518209317182,44.36871616634907
124,30.971510929368982,44.81436724407871
125,31.211763063280234,44.81436724407871
126,31.54938777440521,45.361512690124044
127,31.64838797084736,45.361512690124044
128,31.870109943768867,45.87229714609145
129,32.04114926721342,45.87229714609145
130,32.41122004723745,46.14030347208279
131,32.61509152057688,46.14030347208279
132,33.04604785021937,46.58790266081514
133,33.35726389405342,46.58790266081514
134,33.68325227198874,47.07512479887341
135,33.97642281438412,47.07512479887341
136,34.36626577858537,47.40717894151667
137,34.54659543734273,47.40717894151667
138,34.824102931163985,47.81108368009527
139,34.94541143026014,47.81108368009527
140,35.0849533042953,48.09607532944149
141,35.40869348146213,48.09607532944149
142,35.566493117233655,48.45791533655153
143,35.75381864428644,48.45791533655153
144,35.915011321433994,48.83052063553754
145,36.0347769937166,48.83052063553754
146,36.21039767988294,49.20697254414426
147,36.53653839280908,49.20697254414426
148,36.79106649666632,49.71307979151129
149,36.964718876086486,49.71307979151129
150,37.20974794475875,50.14992382456003
151,37.43271748335137,50.14992382456003
152,37.66842121872437,50.446886751990746
153,37.77460811927185,50.446886751990746
154,38.138748785709325,50.85318211893536
155,38.231214767917486,50.85318211893536
156,38.51172413801381,51.11958041650526
157,38.69113881007871,51.11958041650526
158,38.80206860262553,51.63404442170423
159,38.93190252250407,51.63404442170423
160,39.053367981095505,52.05927336507523
161,39.355981838649406,52.05927336507523
162,39.524698614179805,52.387278590224994
163,39.64090803848752,52.387278590224994
164,39.69997513587768,52.643111379482995
165,39.892667585755824,52.643111379482995
166,40.08253857799703,52.92002458871231
167,40.28017656882236,52.92002458871231
168,40.45195219855143,53.348219615667006
169,40.58925300756577,53.348219615667006
170,40.70808224961414,53.564641515118005
171,40.871983299969614,53.564641515118005
172,40.931513807683906,53.838213834000555
173,41.11666814543628,53.838213834000555
174,41.26406267138227,54.10546575023212
175,41.36440583355229,54.10546575023212
176,41.56499741503368,54.39410719861502
177,41.72090956899778,54.39410719861502
178,41.828172136566536,54.584811021258275
179,41.863022683350316,54.584811021258275
180,42.05029613380625,54.80656093893707
181,42.173005043042224,54.80656093893707
182,42.26370874458225,55.03918673593242
183,42.332374554017164,55.03918673593242
184,42.456319942990824,55.40139145167392
185,42.582987032614724,55.40139145167392
186,42.66039539969097,55.709687295190726
187,42.78996602830418,55.709687295190726
188,42.90680534921688,55.889470019192174
189,42.988987103259845,55.889470019192174
190,43.08417330264457,56.0468735513831
191,43.19376691514983,56.0468735513831
192,43.19163335416841,56.28861356332771
193,43.21361365189184,56.28861356332771
194,43.350411221166546,56.428376927509575
195,43.52158368950019,56.428376927509575
196,43.586335756023416,56.66023383540389
197,43.62986264074209,56.66023383540389
198,43.67550795819632,56.79280266571042
199,43.75696629111286,56.79280266571042
200,43.81458583850009,57.006010750021666
201,43.889154499231225,57.006010750021666
202,43.94781671281449,57.27336217362278
203,44.08058790509506,57.27336217362278
204,44.15641099129913,57.45368054512126
205,44.25933065407909,57.45368054512126
206,44.36783470367141,57.585395565303585
207,44.479194099614006,57.585395565303585
208,44.55123403185972,57.776597419056195
209,44.62061771987363,57.776597419056195
210,44.67960815702641,57.89341010147228
211,44.76774861614514,57.89341010147228
212,44.811509274171854,58.031715196678505
213,44.84614288206625,58.031715196678505
214,44.89145368581746,58.129140758653854
215,45.003287342976776,58.129140758653854
216,45.049227056525076,58.23832456591798
217,45.102357231456516,58.23832456591798
218,45.13580066978476,58.4787065105279
219,45.17556821999167,58.4787065105279
220,45.247350291909775,58.591081964048875
221,45.33943114400492,58.591081964048875
222,45.41038278357541,58.70112837210989
223,45.51508341108794,58.70112837210989
224,45.5584707402323,58.80915026561138
225,45.63858685408902,58.80915026561138
226,45.64672071734917,58.921965223955056
227,45.705178628076844,58.921965223955056
228,45.743242787319,59.05093190262316
229,45.80125120971989,59.05093190262316
230,45.87293756528683,59.097730113466376
231,45.940607297639644,59.097730113466376
232,45.95589847269221,59.185442092692206
233,46.04493837384489,59.185442092692206
