Comparison stage no.,data//output//runtimePerformance//SPEA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize595//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,34.393215271411655,34.2469845547792,33.69681370604657,41.17302910409284,34.0363525654986,33.59883484102255,34.42402824939126
1,34.393215271411655,34.2469845547792,33.69681370604657,41.17302910409284,34.0363525654986,33.59883484102255,34.42402824939126
2,34.393215271411655,39.031839372941405,40.783255073384254,41.17302910409284,39.30657812087017,40.65842604479025,40.77952978176639
3,34.393215271411655,39.031839372941405,40.783255073384254,41.17302910409284,39.30657812087017,40.65842604479025,40.77952978176639
4,38.53745918101557,44.87052734751626,50.3551268939382,41.17302910409284,46.37615499357429,49.59767906031704,52.17591003472225
5,38.53745918101557,44.87052734751626,50.3551268939382,41.267035807538,46.37615499357429,49.59767906031704,52.17591003472225
6,43.76908215982128,50.806708617015225,58.843336470179075,45.91374633163529,53.77587316135166,57.98274970240925,61.54943456349999
7,43.76908215982128,50.806708617015225,58.843336470179075,50.793387207193796,53.77587316135166,57.98274970240925,61.54943456349999
8,49.921865633944755,56.62160753268214,65.94120880189959,54.38168270773649,59.28199451462846,64.88424807518219,68.14068371212474
9,49.921865633944755,56.62160753268214,65.94120880189959,57.63612065536932,59.28199451462846,64.88424807518219,68.14068371212474
10,54.51626411292851,60.90988188570623,71.38875143027394,61.06469226378537,64.99848423625355,70.40506016180063,72.88271423790161
11,54.51626411292851,60.90988188570623,71.38875143027394,63.57761722568811,64.99848423625355,70.40506016180063,72.88271423790161
12,58.71974453333423,64.69517630773919,75.42699362986616,66.17758546948366,69.50530204059666,74.4628261522095,76.38974310134898
13,58.71974453333423,64.69517630773919,75.42699362986616,68.4318464651012,69.50530204059666,74.4628261522095,76.38974310134898
14,62.24401877867013,67.99178319333964,78.08285130576694,70.49713900367537,72.87042816595186,77.41273591376688,78.90923574074107
15,62.24401877867013,67.99178319333964,78.08285130576694,72.26067038425455,72.87042816595186,77.41273591376688,78.90923574074107
16,65.55543405510358,70.56757302423696,80.1883290845018,73.58338036650542,75.85950632848845,79.47565627235885,80.58111127757617
17,65.55543405510358,70.56757302423696,80.1883290845018,74.73347225943934,75.85950632848845,79.47565627235885,80.58111127757617
18,68.40329135041168,72.79228669807159,81.62126675559612,75.95075572393249,78.13394601196242,80.9586680089738,81.69391159186425
19,68.40329135041168,72.79228669807159,81.62126675559612,76.89675192186259,78.13394601196242,80.9586680089738,81.69391159186425
20,70.72306264571417,74.62993943603995,82.71614362435965,77.60775562956569,79.8338311915013,82.01290974860605,82.39809259309406
21,70.72306264571417,74.62993943603995,82.71614362435965,78.37826836565537,79.8338311915013,82.01290974860605,82.39809259309406
22,72.60673952315365,76.21085378753953,83.44406607622163,79.06391437516909,81.1557110738276,82.75029582870077,82.84260085938972
23,72.60673952315365,76.21085378753953,83.44406607622163,79.6619021179644,81.1557110738276,82.75029582870077,82.84260085938972
24,74.2219731876363,77.5137190360167,83.94957142094667,80.09973141654466,82.13046225759742,83.15275385353456,83.10096799710902
25,74.2219731876363,77.5137190360167,83.94957142094667,80.48296477282163,82.13046225759742,83.15275385353456,83.10096799710902
26,75.62854601874363,78.55431783332685,84.26582258731175,80.8911814835464,82.84290520772454,83.41586020759712,83.28645679258473
27,75.62854601874363,78.55431783332685,84.26582258731175,81.23476530073211,82.84290520772454,83.41586020759712,83.28645679258473
28,76.90022024818765,79.37500623839377,84.4244874026047,81.5635790330653,83.29846946618925,83.59822838388745,83.43625497926182
29,76.90022024818765,79.37500623839377,84.4244874026047,81.8406321082297,83.29846946618925,83.59822838388745,83.43625497926182
30,77.97820352501921,80.10914631965366,84.5080536456725,82.08643532028857,83.56297737413185,83.73204240374803,83.52123694582718
31,77.97820352501921,80.10914631965366,84.5080536456725,82.2816023107002,83.56297737413185,83.73204240374803,83.52123694582718
32,78.80722349500162,80.73200181847167,84.56152455391248,82.49166232938043,83.7096549601716,83.81626884052245,83.6118708771969
33,78.80722349500162,80.73200181847167,84.56152455391248,82.6690132826044,83.7096549601716,83.81626884052245,83.6118708771969
34,79.56928571324089,81.27402269932723,84.58944405918557,82.82387323998566,83.81114138528133,83.88873404976664,83.66032658863352
35,79.56928571324089,81.27402269932723,84.58944405918557,82.96036125753089,83.81114138528133,83.88873404976664,83.66032658863352
36,80.23533850597207,81.7539117394925,84.61209927341882,83.08233887552741,83.86677641905585,83.93392726788522,83.7155793848019
37,80.23533850597207,81.7539117394925,84.61209927341882,83.20652156492167,83.86677641905585,83.93392726788522,83.7155793848019
38,80.77897316967903,82.16630131297421,84.62910321910549,83.32382485683168,83.92329759788774,83.9769217945837,83.75490056541082
39,80.77897316967903,82.16630131297421,84.62910321910549,83.42339588940297,83.92329759788774,83.9769217945837,83.75490056541082
40,81.27487757490334,82.49184002533337,84.64495277668722,83.5127761654789,83.94774631959612,84.01123986140439,83.7907476568338
41,81.27487757490334,82.49184002533337,84.64495277668722,83.58965447079329,83.94774631959612,84.01123986140439,83.7907476568338
42,81.69148566907019,82.74928465666518,84.6608100640122,83.67045309803235,83.99834147638359,84.03704427952978,83.8307551535302
43,81.69148566907019,82.74928465666518,84.6608100640122,83.73703722667169,83.99834147638359,84.03704427952978,83.8307551535302
44,82.05836882579781,82.94959888812618,84.67561508948918,83.81302909801626,84.04252282370064,84.06273264865968,83.84926507527892
45,82.05836882579781,82.94959888812618,84.67561508948918,83.87939335632944,84.04252282370064,84.06273264865968,83.84926507527892
46,82.36386574123054,83.10138772197465,84.69724322520185,83.93956628073121,84.07117198286878,84.07814369352114,83.86612043671533
47,82.36386574123054,83.10138772197465,84.69724322520185,84.00065526857792,84.07117198286878,84.07814369352114,83.86612043671533
48,82.61975308133775,83.23480420480635,84.71079547697951,84.067216009058,84.09513571858439,84.09387958956671,83.8810946248531
49,82.61975308133775,83.23480420480635,84.71079547697951,84.1172899672487,84.09513571858439,84.09387958956671,83.8810946248531
50,82.8342585155994,83.34446744236767,84.72210834042315,84.16514621949537,84.1153097211106,84.10727873283706,83.89054162334962
51,82.8342585155994,83.34446744236767,84.72210834042315,84.20664317969066,84.1153097211106,84.10727873283706,83.89054162334962
52,83.01951582123672,83.43990566480683,84.734715278711,84.24819421350837,84.12189573927158,84.12448225986711,83.90804225922665
53,83.01951582123672,83.43990566480683,84.734715278711,84.28742704984563,84.12189573927158,84.12448225986711,83.90804225922665
54,83.18208257144049,83.53024203108973,84.74504721799045,84.31981470737385,84.12996047028612,84.13428700665564,83.9152479103732
55,83.18208257144049,83.53024203108973,84.74504721799045,84.3549518773648,84.12996047028612,84.13428700665564,83.9152479103732
56,83.31815252877853,83.60379466991293,84.75053483130708,84.39043914172628,84.13397802921526,84.14638250571272,83.94071307091642
57,83.31815252877853,83.60379466991293,84.75053483130708,84.41947699652606,84.13397802921526,84.14638250571272,83.94071307091642
58,83.4344012675341,83.66396840197956,84.75287287287047,84.44801618639927,84.14032540524316,84.15246744963382,83.95248394158506
59,83.4344012675341,83.66396840197956,84.75287287287047,84.47076010742371,84.14032540524316,84.15246744963382,83.95248394158506
60,83.52930848905079,83.71574052454524,84.7545638133301,84.4961423640782,84.13446297240687,84.15513889993686,83.95672870529141
61,83.52930848905079,83.71574052454524,84.7545638133301,84.51470632771192,84.13446297240687,84.15513889993686,83.95672870529141
62,83.61499434651257,83.76956849557492,84.75555768006754,84.53168049379674,84.15030718375563,84.16317187145256,83.9647765559331
63,83.61499434651257,83.76956849557492,84.75555768006754,84.54858151123702,84.15030718375563,84.16317187145256,83.9647765559331
