Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize50//,data//output//runtimePerformance//DECMO//SolutionSetSize100//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO//SolutionSetSize300//,data//output//runtimePerformance//DECMO//SolutionSetSize400//,data//output//runtimePerformance//DECMO//SolutionSetSize500//
0,0.014485745848329668,0.00411124854363358,0.04034289923857155,0.14714675828239002,0.16264667970391528,0.06929038882777397
1,0.4354911910045466,0.01311019999249266,0.04034289923857155,0.14714675828239002,0.16264667970391528,0.06929038882777397
2,2.1668977219625476,0.054284739124583405,0.08108011494916513,0.14714675828239002,0.16264667970391528,0.06929038882777397
3,6.816607775947582,0.2659549263919752,0.08108011494916513,0.1646729653323327,0.16264667970391528,0.06929038882777397
4,14.621756710805931,1.1228985155429885,0.27152951506303724,0.1646729653323327,0.36807149408717316,0.06929038882777397
5,25.49009807327824,2.8127935882682746,0.27152951506303724,0.1646729653323327,0.36807149408717316,0.12297868041102827
6,35.29880236401757,5.965046448345235,1.0729262694865687,0.4005610246287841,0.36807149408717316,0.12297868041102827
7,47.02120853660928,10.658454231756702,1.0729262694865687,0.4005610246287841,0.36807149408717316,0.12297868041102827
8,56.14843237370909,14.645882631664591,2.5554534568686775,0.4005610246287841,1.0462604937899356,0.12297868041102827
9,63.97145256270345,20.485395943549616,2.5554534568686775,1.157255254514982,1.0462604937899356,0.12297868041102827
10,70.53043968248933,27.2348379304381,6.093830761961267,1.157255254514982,1.0462604937899356,1.0741665734637964
11,76.76309203903033,34.54654372075318,6.093830761961267,1.157255254514982,1.0462604937899356,1.0741665734637964
12,81.6542356561413,40.593340324878234,10.566062308418562,3.5355437551989555,2.529238416271508,1.0741665734637964
13,85.10016611854785,47.33538538556295,10.566062308418562,3.5355437551989555,2.529238416271508,1.0741665734637964
14,88.02548504901151,52.45425724905789,15.399402007057478,3.5355437551989555,2.529238416271508,1.0741665734637964
15,90.37690469275387,56.935688760581925,15.399402007057478,7.590972699654143,2.529238416271508,2.7054702142943636
16,92.07132710884358,62.53748344419895,20.702480184329367,7.590972699654143,5.172319232959239,2.7054702142943636
17,93.58436117311395,67.28541274345919,20.702480184329367,7.590972699654143,5.172319232959239,2.7054702142943636
18,94.70041815284524,70.78683586926442,26.806925469399562,13.414561247178364,5.172319232959239,2.7054702142943636
