Comparison stage no.,data//output//runtimePerformance//DECMO2//SolutionSetSize50//,data//output//runtimePerformance//DECMO2//SolutionSetSize100//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize300//,data//output//runtimePerformance//DECMO2//SolutionSetSize400//,data//output//runtimePerformance//DECMO2//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0034391022395105684,0.0,0.0,0.0,0.0,0.0
6,0.3821810481619284,0.0017955032149272808,0.0,0.0,0.0,0.0
7,1.1393765733686128,0.03326141009364663,0.0,0.0,0.0,0.0
8,3.2774518963832997,0.05934645813316099,0.0,0.0,0.0,0.0
9,6.359343899090193,0.11174292599345965,0.0,0.0,0.0,0.0
10,11.728134472378986,0.11394079161795215,0.0,0.0,0.0,0.0
11,17.456644224757497,0.3512317777086831,0.0,0.0,0.0,0.0
12,23.126586392186468,0.6900157466174648,0.0,0.0,0.0,0.0
13,28.720451976619586,1.2885136201904097,0.0,0.0,0.0,0.0
14,33.4805963980923,2.307688890324298,0.05960136148335694,0.0,0.0,0.0
15,38.27078851069537,3.8928305116135773,0.05960136148335694,0.0,0.0,0.0
16,42.2873825105569,6.417151804573955,0.05960136148335694,0.0,0.0,0.0
17,45.76776827416416,9.490012917858907,0.05960136148335694,0.0,0.0,0.0
18,49.03412541476473,13.033308076363886,0.10992251532639971,0.0,0.0,0.0
19,51.756962185051506,17.049302264203032,0.10992251532639971,0.0,0.0,0.0
20,54.30477365192395,20.975775354335557,0.4448467255893275,0.0,0.0,0.0
21,56.55837664818748,25.01926833275474,0.4448467255893275,0.0013374699089746785,0.0,0.0
22,58.47984138740856,28.89208432561235,0.8246610068008925,0.0013374699089746785,0.0,0.0
23,60.0876730908849,32.85456677747637,0.8246610068008925,0.0013374699089746785,0.0,0.0
24,61.56415194372508,36.26513362601765,2.1895016228797726,0.1482554124264092,0.0014391957076190687,0.0
25,62.289266946041224,39.32885887959686,2.1895016228797726,0.1482554124264092,0.0014391957076190687,0.0
26,63.42153412832302,42.46157088899067,4.280429693104122,0.1482554124264092,0.0014391957076190687,0.0
27,64.4997189260051,45.39978550113472,4.280429693104122,0.6246475032285759,0.0014391957076190687,0.0
28,65.56857172097433,48.240921912837436,7.361400494191179,0.6246475032285759,0.06289973278929663,0.0
29,66.47415574481279,50.39884125573213,7.361400494191179,0.6246475032285759,0.06289973278929663,0.0
30,67.34896589052734,52.70609961249464,11.089456514505528,1.4354242199316272,0.06289973278929663,0.010009016182539817
31,68.11872451305533,54.558775238320415,11.089456514505528,1.4354242199316272,0.06289973278929663,0.010009016182539817
32,68.70401313754884,56.44606576359038,15.619177813704658,1.4354242199316272,0.18390232518946753,0.010009016182539817
33,69.34803383304136,58.080052557432694,15.619177813704658,3.0694067740073825,0.18390232518946753,0.010009016182539817
34,69.83262184906411,59.83982470692561,20.292184869174328,3.0694067740073825,0.18390232518946753,0.010009016182539817
35,70.30896625188768,61.275350727140385,20.292184869174328,3.0694067740073825,0.18390232518946753,0.04927273606411027
36,70.6732568764399,62.627511812968436,24.613831936150405,5.95716365538048,0.7918668159470035,0.04927273606411027
37,71.03368387296517,63.7290468397812,24.613831936150405,5.95716365538048,0.7918668159470035,0.04927273606411027
38,71.32764631957768,64.86121004780766,29.169992513115705,5.95716365538048,0.7918668159470035,0.04927273606411027
39,71.58264697669509,65.84867825396344,29.169992513115705,9.651303443310743,0.7918668159470035,0.04927273606411027
40,71.81835663330789,66.73569162197316,33.28783415977706,9.651303443310743,2.2975017913794966,0.4152943910946817
41,72.02535605287534,67.54214571427559,33.28783415977706,9.651303443310743,2.2975017913794966,0.4152943910946817
42,72.2270374201588,68.3880429950976,37.32385573858302,14.63896032402113,2.2975017913794966,0.4152943910946817
43,72.3985249897938,69.1008253628525,37.32385573858302,14.63896032402113,2.2975017913794966,0.4152943910946817
44,72.56250968420186,69.74556192762033,41.14504830244462,14.63896032402113,4.9638920651163225,0.4152943910946817
45,72.71705865227187,70.25431586076955,41.14504830244462,19.65687216783938,4.9638920651163225,1.400815881386914
46,72.85000974916916,70.77311260052439,44.518438057149694,19.65687216783938,4.9638920651163225,1.400815881386914
47,72.97317658346539,71.19687752494423,44.518438057149694,19.65687216783938,4.9638920651163225,1.400815881386914
48,73.08951250417921,71.68407321619205,47.8748992908151,24.551876090568786,9.083362096016508,1.400815881386914
49,73.19646105676972,72.09988254352527,47.8748992908151,24.551876090568786,9.083362096016508,1.400815881386914
50,73.29490094851916,72.44403004820911,50.98217009093216,24.551876090568786,9.083362096016508,3.6419702630924666
51,73.3444470246804,72.78026336180248,50.98217009093216,29.633172672723855,9.083362096016508,3.6419702630924666
