Comparison stage no.,data//output//runtimePerformance//DECMO2++//SolutionSetSize50//,data//output//runtimePerformance//DECMO2++//SolutionSetSize100//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize300//,data//output//runtimePerformance//DECMO2++//SolutionSetSize400//,data//output//runtimePerformance//DECMO2++//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.017188008946494825,0.0,0.0,0.0,0.0,0.0
5,0.36854087347918274,0.0,0.0,0.0,0.0,0.0
6,1.6273494490332547,0.0025342035433404994,0.0,0.0,0.0,0.0
7,5.282677774317858,0.01674736363075447,0.0,0.0,0.0,0.0
8,10.882950059552805,0.18909066821493142,0.0,0.0,0.0,0.0
9,17.038973761659353,0.41374370804720545,0.0,0.0,0.0,0.0
10,23.157636836103485,1.086261920015109,0.0,0.0,0.0,0.0
11,28.967058436598876,2.333686871923095,0.0,0.0,0.0,0.0
12,34.42428090517327,4.6523536307134234,0.0,0.0,0.0,0.0
13,38.76339353191744,8.048961470381464,0.0,0.0,0.0,0.0
14,42.70136611106588,11.613826944472603,0.05824033815170799,0.0,0.0,0.0
15,46.68622545279128,15.623425591789223,0.05824033815170799,0.0,0.0,0.0
16,49.8398975313865,19.730006446631492,0.3684989928615639,0.0,0.0,0.0
17,52.5786009412537,24.624258885587086,0.3684989928615639,0.0,0.0,0.0
18,55.03407763561528,28.803775267522845,1.3569146292672445,0.034188437363368254,0.0,0.0
19,57.19763394252148,32.725153446256954,1.3569146292672445,0.034188437363368254,0.0,0.0
20,59.159682558116074,36.63720279875359,2.9889740078139484,0.034188437363368254,0.0,0.0
21,60.876731985748535,40.363243308375,2.9889740078139484,0.27571792013212204,0.0,0.0
22,62.55622395558088,43.905740886163656,6.299955117557143,0.27571792013212204,0.0,0.0
23,63.952887540419425,46.991777834525365,6.299955117557143,0.27571792013212204,0.0,0.0
24,65.15516958499927,49.683599495177056,10.694167911546538,0.7507498013827189,0.03322875190778018,0.0
25,66.12558819499439,52.31585743106477,10.694167911546538,0.7507498013827189,0.03322875190778018,0.0
26,66.97854369892276,54.72067677211617,16.710151759298395,0.7507498013827189,0.03322875190778018,0.0
27,67.82498553726322,56.76589526883444,16.710151759298395,2.161963182092316,0.03322875190778018,0.0
28,68.59345212401303,58.74429726890572,22.157215227645843,2.161963182092316,0.07458235509937838,0.0
29,69.20808920724706,60.459501087869626,22.157215227645843,2.161963182092316,0.07458235509937838,0.0
30,69.66522821376819,61.975555804516766,27.477044033977073,5.778930807029917,0.07458235509937838,0.04251177949611608
31,70.11786089003128,63.38888001704658,27.477044033977073,5.778930807029917,0.07458235509937838,0.04251177949611608
32,70.51188500393287,64.64457328636404,33.068337237844524,5.778930807029917,0.811898898872091,0.04251177949611608
33,70.8763389971308,65.87199852265928,33.068337237844524,10.047280970752231,0.811898898872091,0.04251177949611608
34,71.1546786352817,66.97630392007453,37.87433572269454,10.047280970752231,0.811898898872091,0.04251177949611608
35,71.41494580508473,67.85378699933318,37.87433572269454,10.047280970752231,0.811898898872091,0.16802602714619755
36,71.6165152995352,68.72917055735242,42.867431206251126,16.161987153362272,3.1044818810270103,0.16802602714619755
37,71.81770081291754,69.49785328382552,42.867431206251126,16.161987153362272,3.1044818810270103,0.16802602714619755
38,71.98451110676699,70.21446927201971,46.9467070569912,16.161987153362272,3.1044818810270103,0.16802602714619755
39,72.14158932110688,70.86783633049035,46.9467070569912,22.389247717847862,3.1044818810270103,0.16802602714619755
40,72.27835022660052,71.4991006624012,50.744995599124685,22.389247717847862,7.5163158521894795,1.2471935876022593
41,72.40125829033786,71.94241260445605,50.744995599124685,22.389247717847862,7.5163158521894795,1.2471935876022593
42,72.52013893378006,72.41747339200371,53.93118626394299,28.817912506067678,7.5163158521894795,1.2471935876022593
43,72.61257783472945,72.7800326370075,53.93118626394299,28.817912506067678,7.5163158521894795,1.2471935876022593
44,72.69951972412143,73.18698734001738,57.15979384590577,28.817912506067678,13.23259851721785,1.2471935876022593
45,72.79446411450539,73.49787291501214,57.15979384590577,34.5524384320832,13.23259851721785,4.013853386167712
46,72.87414857275282,73.80683512199175,59.77321085103772,34.5524384320832,13.23259851721785,4.013853386167712
47,72.93490768395279,74.06469734696647,59.77321085103772,34.5524384320832,13.23259851721785,4.013853386167712
48,72.99721073004828,74.32356169047497,62.06526214493967,39.82395086323663,19.528428754498165,4.013853386167712
49,73.04840709824556,74.55660976459173,62.06526214493967,39.82395086323663,19.528428754498165,4.013853386167712
50,73.10070320475747,74.7522701187339,63.9725860713741,39.82395086323663,19.528428754498165,9.172440883120526
51,73.14674697190222,74.93467671171442,63.9725860713741,44.90685148452198,19.528428754498165,9.172440883120526
52,73.18778187407379,75.11024897604375,65.76269248536838,44.90685148452198,26.56302050551032,9.172440883120526
