Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize50//,data//output//runtimePerformance//DECMO//SolutionSetSize100//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO//SolutionSetSize300//,data//output//runtimePerformance//DECMO//SolutionSetSize400//,data//output//runtimePerformance//DECMO//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.051778864113289365,0.0,0.0,0.0,0.0,0.0
8,0.127285677242378,0.0,0.0,0.0,0.0,0.0
9,0.23479687960803133,0.015659162165476977,0.0,0.0,0.0,0.0
10,0.3733320783185302,0.015730679070605783,0.0,0.0,0.0,0.0
11,0.8900849472557761,0.016929175128908194,0.0,0.0,0.0,0.0
12,1.1274581370123697,0.017199014951925246,0.0,0.0,0.0,0.0
13,1.3161538036439726,0.05791151761861327,0.0,0.0,0.0,0.0
14,1.7483967993919036,0.058058606972371654,0.0,0.0,0.0,0.0
15,2.5248515517818544,0.18619912606541736,0.0,0.0,0.0,0.0
16,3.109047574940652,0.4233055328874094,0.0,0.0,0.0,0.0
17,4.008691677709521,0.6115366753719879,0.0,0.0,0.0,0.0
18,4.659937359838421,0.7056221254310312,0.0,0.0,0.0,0.0
19,5.8060783014629935,0.9079855963202402,0.0,0.0,0.0,0.0
20,6.888153307700735,1.209959248278193,0.0956023968989271,0.0,0.0,0.0
21,7.815767501198452,1.7083535372313206,0.0956023968989271,0.0,0.0,0.0
22,8.692295849580683,1.886040027763397,0.0956023968989271,0.0,0.0,0.0
23,9.467362027618947,2.2642211915782373,0.0956023968989271,0.0,0.0,0.0
24,10.31176797127486,2.495412704842138,0.1014130831738109,0.0,0.0,0.0
25,11.224103613209051,2.8213274310067957,0.1014130831738109,0.0,0.0,0.0
26,12.196812372814216,3.6659737268813197,0.13665085293444346,0.0,0.0,0.0
27,13.128763665016246,4.096937361404327,0.13665085293444346,0.0,0.0,0.0
28,13.856988850177594,4.990625509844073,0.16169661041745187,0.0,0.01103894007520517,0.0
29,14.541038256285605,5.569349873832649,0.16169661041745187,0.0,0.01103894007520517,0.0
30,15.583942855768699,6.015201869801624,0.28336618610264686,0.10168550033310352,0.01103894007520517,0.0
31,16.482949973098968,6.500161359388752,0.28336618610264686,0.10168550033310352,0.01103894007520517,0.0
32,17.674030559233397,6.90187861230479,0.49259284239687884,0.10168550033310352,0.011160120775695673,0.0
33,18.630542950063084,7.243499342103017,0.49259284239687884,0.10168550033310352,0.011160120775695673,0.0
34,19.515622314330933,7.963186477058999,0.5307513354812979,0.10168550033310352,0.011160120775695673,0.0
35,20.250675964834507,8.766691286889245,0.5307513354812979,0.10168550033310352,0.011160120775695673,0.0
36,21.10710934408779,9.605643017971978,0.6381585150376143,0.10622635424769701,0.014541129669880649,0.0
37,22.061081796361194,10.619655333524134,0.6381585150376143,0.10622635424769701,0.014541129669880649,0.0
38,22.985270505159853,11.14446959352235,0.7400468285501987,0.10622635424769701,0.014541129669880649,0.0
39,23.89086621777907,11.722795014642626,0.7400468285501987,0.20644416612697422,0.014541129669880649,0.0
40,24.611331092827374,12.291293327183006,0.9974936397833749,0.20644416612697422,0.01670470227182579,0.0
41,25.51628108964414,13.16629056836624,0.9974936397833749,0.20644416612697422,0.01670470227182579,0.0
42,26.138174833896667,13.814049170483814,1.5916422939839834,0.25745657247505366,0.01670470227182579,0.0
43,27.17055382823202,14.279167751926664,1.5916422939839834,0.25745657247505366,0.01670470227182579,0.0
44,27.92449802534356,15.022290136292584,1.9408421353690875,0.25745657247505366,0.026363319555079073,0.0
45,28.59060770072348,15.67394880083455,1.9408421353690875,0.37692388504168856,0.026363319555079073,0.0
46,29.251902961540765,16.335416707098982,2.3643582647280192,0.37692388504168856,0.026363319555079073,0.0
47,30.205145759247586,16.8503636901391,2.3643582647280192,0.37692388504168856,0.026363319555079073,0.0
48,30.838618290670965,17.579346797204945,2.878422676616535,0.504396727246611,0.09436307276405347,0.0
49,31.48047358313119,18.315340523136076,2.878422676616535,0.504396727246611,0.09436307276405347,0.0
50,32.119792396173814,19.273935980298152,3.177982857852437,0.504396727246611,0.09436307276405347,0.0
51,32.77249658627944,19.91995096529321,3.177982857852437,0.9358095896953476,0.09436307276405347,0.0
52,33.66638412007519,20.50516549737093,3.8962781237306907,0.9358095896953476,0.19212745870394543,0.0
53,34.147738963710175,21.0557586193855,3.8962781237306907,0.9358095896953476,0.19212745870394543,0.0
54,34.54578560396644,21.660461113729987,4.376897247095243,1.2788501634013176,0.19212745870394543,0.0
55,35.245650388194264,22.286204413869804,4.376897247095243,1.2788501634013176,0.19212745870394543,0.0847730441072552
