Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,21.66335231868112,22.273364441492514
1,23.645533881508765,23.762086325245193
2,24.93813052071086,24.601708485430624
3,25.6765804600332,24.951482311174036
4,27.93355969357955,25.55847332003115
5,29.021024011116666,26.167441861781622
6,31.515991542275557,27.060286544415664
7,33.081629856395274,28.171629988055773
8,35.87936551707615,29.712720617792858
9,37.68426742772489,31.429565953496226
10,41.05370143899701,32.994878440922164
11,43.39266352593756,34.822439746284736
12,47.67586490266516,36.95500950676325
13,49.66021371811423,38.97307773041465
14,52.96665030263627,41.080777564934515
15,55.03526909099419,43.05116272773468
16,58.609523113383524,44.659775642216275
17,60.71153494913345,46.84893879521461
18,63.41269575756255,48.093704010199104
19,64.87115517453591,49.70539520819963
20,67.69730335342157,51.244319806015696
21,68.79188666175692,52.580631450659496
22,70.37926725992845,53.766811136356466
23,71.69731925394703,55.164668108778756
24,73.30956561276027,56.65292935215168
25,74.21517130180337,57.844028691296046
26,75.57805639947998,59.154428826158586
27,76.51884909656124,60.26030675025955
28,77.72150698065461,61.46625622508727
29,78.41530118393888,62.53467286694193
30,79.1808078344435,63.53345730723817
31,79.68370753753341,64.53424873241657
32,80.51403136969313,65.38874618565946
33,81.02705880367438,66.28047531423387
34,81.56237933334333,67.02658564231687
35,82.04554180355004,67.70194476261518
36,82.54224525257884,68.63564336022371
37,82.97845235964303,69.42319176926358
38,83.41043170647825,70.25829635496443
39,83.71252278686822,71.17712666699819
40,84.13038485166521,71.91821523075369
41,84.40682948865914,72.5198685146336
42,84.77522287753222,73.31656400136431
43,85.02490447328796,73.9712034850929
44,85.33047052247213,74.55229088919393
45,85.6235073582521,75.13686706453457
46,85.90600076279448,75.58490063235136
47,86.11579141392629,76.05310763360838
48,86.32995474466995,76.7493827465752
49,86.5362650238551,77.21533642807462
50,86.79263622796287,77.56977371295234
51,86.96853471866453,78.27935896044578
52,87.1869025528624,78.75673184884424
53,87.35352209066164,79.12320815484752
54,87.58129828090077,79.61451872428606
55,87.7412811011112,80.06172862590053
56,87.90835390102083,80.47456573664722
57,88.07366483392103,80.86542074479077
58,88.24841203277781,81.28088167760932
59,88.39088669013445,81.65820096411183
60,88.57054265278573,82.03605601485978
61,88.69981285406989,82.33151228922262
62,88.84613401876648,82.69786164006908
63,88.95613631428517,83.00950493176158
64,89.10393385168433,83.25283075476369
65,89.21221140644164,83.5298461391161
66,89.3406821306585,83.85169569427083
67,89.44863748667254,84.13845814974262
68,89.5826124429415,84.35889943807825
69,89.70060574674798,84.58267827727697
70,89.81299090501038,84.79433982926763
71,89.9033070854614,85.03724264631659
72,90.01780978386746,85.25599567108632
73,90.09981470468281,85.4953082740106
74,90.19705425063259,85.68498279708193
75,90.28613954847815,85.91417264048698
76,90.39703145096189,86.1287141708848
77,90.46803016819115,86.28479160042242
78,90.56749789036064,86.47742766555255
79,90.63772721138253,86.6602978082825
80,90.72129079292614,86.8079827303805
81,90.7910880723335,86.98659300506453
82,90.85762791359919,87.13544562278867
83,90.9216639829836,87.26180805191193
84,90.99638992196058,87.43295398385371
85,91.05418437124726,87.59703494942812
86,91.12948480656844,87.74524409524214
87,91.20852073339749,87.93507725806433
88,91.28086977438404,88.07314322503943
89,91.32937018115724,88.1953174704442
90,91.40382722264654,88.33726001443993
91,91.45122326818951,88.44011773978887
92,91.50821274614977,88.53687295545026
93,91.57731904139057,88.67204533803167
94,91.62946620579307,88.78530705243057
95,91.67671837499964,88.90050075690836
96,91.72307363143456,88.99597913622064
97,91.77392252167809,89.10714855985837
98,91.82394170893231,89.20643801104171
99,91.8609716086296,89.3057902738537
100,91.90029371428942,89.39925941768027
101,91.94163273176373,89.50342389018188
102,92.00544781925834,89.60910497578061
103,92.0489828273245,89.70409318629756
104,92.0911459467993,89.79651349492698
105,92.13098418601015,89.8830319898975
106,92.20345173633079,89.9723423697201
107,92.23390877546501,90.0682199483009
108,92.26694598379491,90.14406404378451
109,92.29421328773583,90.2308115982099
110,92.3450032545714,90.31109000886482
111,92.39237283621387,90.39018474344945
112,92.42941557292389,90.47292372687966
113,92.4693888610513,90.54937781312232
114,92.50214003196632,90.62838321576815
115,92.53040162521741,90.7076446983408
116,92.56699203962698,90.78517866027475
117,92.59601265215485,90.85834406395124
118,92.62442227764774,90.93113793065888
119,92.66099075405681,91.0121706410053
120,92.6887345027496,91.0826605384238
121,92.71993811475289,91.15569382228469
122,92.74841081387727,91.22049721195641
123,92.78029518077193,91.28488298075561
124,92.80142871575141,91.34118015306728
125,92.82688610944028,91.4062192071315
126,92.84945859425491,91.47084478826564
127,92.88735919193485,91.54226121009889
128,92.91154851604477,91.59999771217088
129,92.94166040152585,91.66482814598956
130,92.95979416038092,91.72152305094006
131,92.98022286955273,91.78789060538784
132,92.99656396144475,91.84699999103057
133,93.02273927581518,91.90537655518753
134,93.04855114648021,91.9590175945754
135,93.06745418436415,92.0151749213121
136,93.09803614660159,92.0760901581614
137,93.12904113646236,92.14476016639647
138,93.15132766242486,92.21070929741852
139,93.16629955973951,92.26772177700646
140,93.18851824679948,92.3186965333498
141,93.20459336638628,92.37274011034063
142,93.22431977672173,92.41921575586781
143,93.2436428643548,92.46874013749928
144,93.26031171397128,92.51363199010939
145,93.28414441399995,92.56650169075935
146,93.31042031928875,92.61124548255668
