Comparison stage no.,data//output//runtimePerformance//SPEA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,1.7725554309521365,1.946492877382583,1.7117643830890137,4.507351900111319,1.7106352383448775,1.9166413622733345,1.4356920689650543
1,1.7725554309521365,1.946492877382583,1.7117643830890137,4.507351900111319,1.7106352383448775,1.9166413622733345,1.4356920689650543
2,1.7725554309521365,2.9529926480742046,2.794921624320667,4.507351900111319,2.643249232043588,2.7217176681649016,2.2729842612951847
3,1.7725554309521365,2.9529926480742046,2.794921624320667,4.507351900111319,2.643249232043588,2.7217176681649016,2.2729842612951847
4,3.1847133502606235,4.9159418001148385,4.04550492795398,4.507351900111319,4.433589168845663,4.881043306630032,6.094824350850341
5,3.1847133502606235,4.9159418001148385,4.04550492795398,4.6027720405973644,4.433589168845663,4.881043306630032,6.094824350850341
6,4.991025970706448,8.274760654241941,6.46190667802263,4.179746788894304,7.271518603085089,8.70128326472223,11.031829127520618
7,4.991025970706448,8.274760654241941,6.46190667802263,4.6003653450647635,7.271518603085089,8.70128326472223,11.031829127520618
8,8.067040481757152,12.21510410688681,9.60224560356077,5.071609215791294,10.474260076895746,13.705674081667285,17.79136578403002
9,8.067040481757152,12.21510410688681,9.60224560356077,5.900544551422087,10.474260076895746,13.705674081667285,17.79136578403002
10,12.575038642444945,17.64511862088656,14.19161571299877,7.503363411441384,15.379226501365789,19.188538319526543,26.01044283753302
11,12.575038642444945,17.64511862088656,14.19161571299877,9.31433151887089,15.379226501365789,19.188538319526543,26.01044283753302
12,17.411798210197656,23.037843572931397,19.066834520099775,11.30860530648626,20.507145969050157,25.67429542818518,33.55163702356582
13,17.411798210197656,23.037843572931397,19.066834520099775,13.827132777564092,20.507145969050157,25.67429542818518,33.55163702356582
14,22.608158440896293,28.469703566904336,24.449640013117893,16.440442058355234,25.673343189530375,32.44705486424271,41.15903038615512
15,22.608158440896293,28.469703566904336,24.449640013117893,19.406938520213387,25.673343189530375,32.44705486424271,41.15903038615512
16,28.67690837952011,33.72736820423707,29.989093046655785,23.028970391619502,31.085899681520857,39.47688792374695,48.058194107923754
17,28.67690837952011,33.72736820423707,29.989093046655785,26.271829018941084,31.085899681520857,39.47688792374695,48.058194107923754
18,34.539531258389125,38.95467908536861,35.768059710944144,29.88266400232381,36.311424112587154,45.676464820642906,53.982179626406925
19,34.539531258389125,38.95467908536861,35.768059710944144,33.54034758804929,36.311424112587154,45.676464820642906,53.982179626406925
20,40.12928768942393,43.571624825071744,40.93388010632978,36.6016823176091,41.384067848498525,51.446343008406906,59.03766798005174
21,40.12928768942393,43.571624825071744,40.93388010632978,39.842890293685464,41.384067848498525,51.446343008406906,59.03766798005174
22,45.335483816212374,47.886971182256744,46.06309392165514,42.89568689492123,46.48576522874667,56.484996024373345,62.93790283749685
23,45.335483816212374,47.886971182256744,46.06309392165514,45.88549729771697,46.48576522874667,56.484996024373345,62.93790283749685
24,50.367357798235176,52.05251446847529,50.70520508918456,48.94907125432911,51.07827315682453,60.735272216566386,66.15434886651941
25,50.367357798235176,52.05251446847529,50.70520508918456,51.65862935463396,51.07827315682453,60.735272216566386,66.15434886651941
26,54.55752514767123,56.021049791065614,55.11138792459137,54.101507465524854,55.29522171849689,64.2674132807299,68.65190207902124
27,54.55752514767123,56.021049791065614,55.11138792459137,56.51771676997207,55.29522171849689,64.2674132807299,68.65190207902124
28,58.46364492188435,59.40876565215301,59.04864521571185,58.850235313873824,59.02360475371954,67.22588995337603,70.99074230191579
29,58.46364492188435,59.40876565215301,59.04864521571185,60.851842144738825,59.02360475371954,67.22588995337603,70.99074230191579
30,61.98551186085942,62.53052408999961,62.569840660631804,62.850033954557205,62.318379007683575,69.74515033102018,72.75638596452056
31,61.98551186085942,62.53052408999961,62.569840660631804,64.71959873045007,62.318379007683575,69.74515033102018,72.75638596452056
32,65.18842676832973,65.2910116625636,65.91119766752063,66.36470472156145,65.27291174544813,71.9006299644466,74.34489016340414
33,65.18842676832973,65.2910116625636,65.91119766752063,67.82722899426328,65.27291174544813,71.9006299644466,74.34489016340414
34,67.92749230926346,67.42611292634258,68.93910662390986,69.26935921420119,67.69866691393449,73.66562481324085,75.75329662723321
35,67.92749230926346,67.42611292634258,68.93910662390986,70.68016945260445,67.69866691393449,73.66562481324085,75.75329662723321
36,70.25210623534792,69.092574225331,71.32150923657765,71.98960058559004,69.8669113502293,75.0740082826913,76.93939529788636
37,70.25210623534792,69.092574225331,71.32150923657765,73.15780231604116,69.8669113502293,75.0740082826913,76.93939529788636
38,72.27652004442014,70.64126202877794,72.90604330395934,74.1794296151345,71.7142746195273,76.4019342232648,78.01865178394782
39,72.27652004442014,70.64126202877794,72.90604330395934,75.1946358962164,71.7142746195273,76.4019342232648,78.01865178394782
40,73.98086615636687,71.89243806501446,74.07980247808723,76.15488659489463,73.14695457175517,77.5554357375548,79.01119870599369
41,73.98086615636687,71.89243806501446,74.07980247808723,77.03460419270986,73.14695457175517,77.5554357375548,79.01119870599369
42,75.56687173283633,72.96836604750007,74.97104967041456,77.90811586722323,74.62255554022396,78.64141323840698,79.94834709362404
43,75.56687173283633,72.96836604750007,74.97104967041456,78.64651103463362,74.62255554022396,78.64141323840698,79.94834709362404
44,76.82062244426521,74.02203504547418,75.53152151396225,79.33409413268814,75.86640435842124,79.56238232026536,80.73008440079418
45,76.82062244426521,74.02203504547418,75.53152151396225,79.94824051513254,75.86640435842124,79.56238232026536,80.73008440079418
46,77.95067598961953,74.85357438535064,76.31554941434592,80.52490581751087,76.93291104500203,80.41990401293208,81.37321173673708
47,77.95067598961953,74.85357438535064,76.31554941434592,81.07551778504336,76.93291104500203,80.41990401293208,81.37321173673708
48,78.96024963925132,75.55317994932714,76.98428544182292,81.61459687599506,77.91173189027472,81.1046195707183,82.02468827313275
49,78.96024963925132,75.55317994932714,76.98428544182292,82.0902070068783,77.91173189027472,81.1046195707183,82.02468827313275
50,79.79536988717646,76.17964417218391,77.57572532495738,82.57003508531946,78.7499186393759,81.75116053010325,82.6535710417734
51,79.79536988717646,76.17964417218391,77.57572532495738,82.97866306740086,78.7499186393759,81.75116053010325,82.6535710417734
52,80.51661454047886,76.81453295680546,78.22574762660386,83.4079503846063,79.58033169102198,82.37488828121352,83.2641487392455
