Comparison stage no.,data//output//runtimePerformance//GDE3//SolutionSetSize50//,data//output//runtimePerformance//GDE3//SolutionSetSize100//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize300//,data//output//runtimePerformance//GDE3//SolutionSetSize400//,data//output//runtimePerformance//GDE3//SolutionSetSize500//
0,6.000843059479085,0.0,0.0,0.0,0.0,0.0
1,9.522028976006528,8.073034267155528,0.0,0.0,0.0,0.0
2,10.86509500798112,9.451059932943858,9.107999715192916,0.0,0.0,0.0
3,11.649203177871758,10.33048460562011,9.107999715192916,9.342833907969469,0.0,0.0
4,12.34847734548613,10.951618799378394,10.178028496938179,9.342833907969469,9.820124063185386,0.0
5,12.925887100592739,11.389823922082615,10.178028496938179,9.342833907969469,9.820124063185386,9.779024993959698
6,13.440825883128586,11.846061503816996,10.908420881368123,10.526364078920086,9.820124063185386,9.779024993959698
7,13.964510794178366,12.259887064076757,10.908420881368123,10.526364078920086,9.820124063185386,9.779024993959698
8,14.373705094029281,12.6031609038813,11.536887875185258,10.526364078920086,10.708906555486111,9.779024993959698
9,14.780174005942015,12.915853472098378,11.536887875185258,11.222507650308058,10.708906555486111,9.779024993959698
10,15.238603616226435,13.301657259411206,12.073865969468985,11.222507650308058,10.708906555486111,10.939614266547506
11,15.743592751840838,13.65414226549048,12.073865969468985,11.222507650308058,10.708906555486111,10.939614266547506
12,16.206685516528605,13.87880403919425,12.59008199488717,11.918085003026853,11.49832519129978,10.939614266547506
13,16.634022854037195,14.14073644259139,12.59008199488717,11.918085003026853,11.49832519129978,10.939614266547506
14,16.977196149537257,14.368349495480356,12.980956410914562,11.918085003026853,11.49832519129978,10.939614266547506
15,17.4015534089516,14.641889528255394,12.980956410914562,12.451077011583326,11.49832519129978,11.61580786531609
16,17.78883275258184,14.886460589899169,13.265325733078695,12.451077011583326,12.08546871963685,11.61580786531609
17,18.306219484431956,15.09383694462437,13.265325733078695,12.451077011583326,12.08546871963685,11.61580786531609
18,18.680788835258326,15.36293280963498,13.574321837928464,12.810209507714006,12.08546871963685,11.61580786531609
19,19.11041397120594,15.61288134961262,13.574321837928464,12.810209507714006,12.08546871963685,11.61580786531609
20,19.55729405394397,15.828587940984509,13.907451263546495,12.810209507714006,12.743619523537077,12.290088612311916
21,19.996720452313987,16.122200269961414,13.907451263546495,13.252137418233751,12.743619523537077,12.290088612311916
22,20.3836746290363,16.380795089070922,14.201595422938693,13.252137418233751,12.743619523537077,12.290088612311916
23,20.789817305106975,16.56322834341776,14.201595422938693,13.252137418233751,12.743619523537077,12.290088612311916
24,21.317839863128032,16.764362122771647,14.483343507199868,13.603493607869744,13.15863403084146,12.290088612311916
25,21.953982448242577,17.01164664925903,14.483343507199868,13.603493607869744,13.15863403084146,12.798026072711846
26,22.81743789714615,17.212884343162585,14.733197897953442,13.603493607869744,13.15863403084146,12.798026072711846
27,23.741652658911132,17.518676922946792,14.733197897953442,13.906367099457185,13.15863403084146,12.798026072711846
28,25.04815784013543,17.744672828951305,14.984020766919318,13.906367099457185,13.542320986561174,12.798026072711846
29,26.687377824006493,17.927242844351795,14.984020766919318,13.906367099457185,13.542320986561174,12.798026072711846
30,28.521389829421416,18.134486952411578,15.316402332122353,14.202358661557371,13.542320986561174,13.25142325785106
31,30.21390392779465,18.405790901553285,15.316402332122353,14.202358661557371,13.542320986561174,13.25142325785106
32,32.102959688041935,18.64099646171537,15.542061009474923,14.202358661557371,13.849893514353845,13.25142325785106
33,33.784019765508724,18.862774138011307,15.542061009474923,14.476991657331666,13.849893514353845,13.25142325785106
34,35.32126612987562,19.073871626984815,15.80338124010906,14.476991657331666,13.849893514353845,13.25142325785106
35,37.19911981610636,19.337358889119166,15.80338124010906,14.476991657331666,13.849893514353845,13.552166860242949
36,39.025053657959134,19.692992262852744,16.050917966362487,14.741931910835754,14.182714150721345,13.552166860242949
37,40.868085267969505,19.938605353614868,16.050917966362487,14.741931910835754,14.182714150721345,13.552166860242949
38,42.55991308230066,20.30363396846348,16.236968845492665,14.741931910835754,14.182714150721345,13.552166860242949
39,45.0369275645701,20.69337989826823,16.236968845492665,14.998331433632545,14.182714150721345,13.552166860242949
40,46.498220152677476,20.939843136397368,16.438053023071458,14.998331433632545,14.525986607693406,13.866935215595689
41,48.41188617981427,21.254539908693136,16.438053023071458,14.998331433632545,14.525986607693406,13.866935215595689
42,50.50872298966193,21.528968887029116,16.72361124540951,15.268932904603513,14.525986607693406,13.866935215595689
43,52.672007817829716,21.92117897259016,16.72361124540951,15.268932904603513,14.525986607693406,13.866935215595689
44,54.160570050873815,22.59835081486763,16.976905879903647,15.268932904603513,14.800084242814481,13.866935215595689
45,55.53556459526756,22.930132898760018,16.976905879903647,15.541075030238805,14.800084242814481,14.258157250051395
46,57.48829734707971,23.427246871166258,17.27200103442369,15.541075030238805,14.800084242814481,14.258157250051395
47,59.285435887422835,23.969198869039516,17.27200103442369,15.541075030238805,14.800084242814481,14.258157250051395
48,60.99065073253275,24.75926002921718,17.485904987162645,15.77558746949925,15.107673652160928,14.258157250051395
49,62.487774324551395,25.453601735770036,17.485904987162645,15.77558746949925,15.107673652160928,14.258157250051395
50,64.13519274488291,26.379289007518437,17.70235744034827,15.77558746949925,15.107673652160928,14.580620368352182
51,65.7196470019221,27.131798952019288,17.70235744034827,16.006657637351147,15.107673652160928,14.580620368352182
52,67.1105184894168,27.985652617847524,17.959850800354275,16.006657637351147,15.349535991459112,14.580620368352182
53,68.3186143426927,28.935523447539268,17.959850800354275,16.006657637351147,15.349535991459112,14.580620368352182
54,69.93988377564979,29.700558743003974,18.18105478512453,16.251654333202307,15.349535991459112,14.580620368352182
55,71.69545020001554,30.698724454705207,18.18105478512453,16.251654333202307,15.349535991459112,14.818853622795606
56,73.16449283690892,31.5046910336668,18.38203219427987,16.251654333202307,15.629046929783453,14.818853622795606
57,74.69716394665217,32.43960582316334,18.38203219427987,16.458996776750336,15.629046929783453,14.818853622795606
58,76.15619252719401,33.32764788876034,18.637050307858843,16.458996776750336,15.629046929783453,14.818853622795606
59,77.629251884376,34.11543836876999,18.637050307858843,16.458996776750336,15.629046929783453,14.818853622795606
60,78.85840777186628,35.05679437617052,18.942380775684924,16.717312984820072,15.900268369053656,15.159481159384267
61,79.8579529384403,36.173199862931455,18.942380775684924,16.717312984820072,15.900268369053656,15.159481159384267
62,80.61835802104991,37.17687475701917,19.151731655199026,16.717312984820072,15.900268369053656,15.159481159384267
63,81.45419387173422,38.0821421527201,19.151731655199026,16.95363001279879,15.900268369053656,15.159481159384267
64,82.208870080735,39.01598863830951,19.46437368546481,16.95363001279879,16.114499278607248,15.159481159384267
65,83.21715043713985,40.06171033113123,19.46437368546481,16.95363001279879,16.114499278607248,15.412950569384984
66,84.13159917117561,40.94967548027543,19.665869648995564,17.19945180435714,16.114499278607248,15.412950569384984
67,84.82791259511316,41.93168254028832,19.665869648995564,17.19945180435714,16.114499278607248,15.412950569384984
68,85.36234614155127,42.854334598188,20.046272681717152,17.19945180435714,16.366340255202648,15.412950569384984
69,85.85164358897659,43.87114297464583,20.046272681717152,17.422274235293735,16.366340255202648,15.412950569384984
70,86.21847908409178,44.79598255409957,20.358064465158233,17.422274235293735,16.366340255202648,15.65954345850046
71,86.52234678071724,45.87387867327219,20.358064465158233,17.422274235293735,16.366340255202648,15.65954345850046
72,86.80231861336256,46.9725495802646,20.651779166319848,17.651788617456965,16.589689554654736,15.65954345850046
73,87.0415005580358,48.09349801457623,20.651779166319848,17.651788617456965,16.589689554654736,15.65954345850046
74,87.21819595339252,48.92350793147857,21.09212478552675,17.651788617456965,16.589689554654736,15.65954345850046
75,87.46351314170697,49.93213942392009,21.09212478552675,17.883971468404024,16.589689554654736,15.89580759775036
76,87.63882886612824,51.02757916316468,21.53178448964455,17.883971468404024,16.82508879424549,15.89580759775036
77,87.82349000217268,52.019526433425,21.53178448964455,17.883971468404024,16.82508879424549,15.89580759775036
78,87.9743064365209,53.18614297160432,22.18714616540838,18.127905225686685,16.82508879424549,15.89580759775036
79,88.13961120997362,54.2677823636181,22.18714616540838,18.127905225686685,16.82508879424549,15.89580759775036
80,88.29769621941661,55.058940106672715,22.70708277426659,18.127905225686685,17.068089164528065,16.135032032181293
81,88.43042473298657,56.05967880493809,22.70708277426659,18.332777120210068,17.068089164528065,16.135032032181293
82,88.55230636879229,57.0477356003608,23.12920273522926,18.332777120210068,17.068089164528065,16.135032032181293
83,88.66321157084661,58.1560691371906,23.12920273522926,18.332777120210068,17.068089164528065,16.135032032181293
84,88.74688863211821,59.0501303652919,23.576989810817043,18.54282366070749,17.357076691040557,16.135032032181293
85,88.86814663574005,60.255224590646314,23.576989810817043,18.54282366070749,17.357076691040557,16.372666366492886
86,88.9524242106951,61.257736814974706,24.15951724031784,18.54282366070749,17.357076691040557,16.372666366492886
87,89.0384817430591,62.445176459957274,24.15951724031784,18.78777840905818,17.357076691040557,16.372666366492886
88,89.08829875468294,63.51010159929695,24.91766298630946,18.78777840905818,17.646476902310635,16.372666366492886
89,89.18279565301621,64.53724196235831,24.91766298630946,18.78777840905818,17.646476902310635,16.372666366492886
90,89.25690383329722,65.52356579014746,25.331600800795574,19.050388240535273,17.646476902310635,16.680923002663356
91,89.33705914635262,66.47002481692834,25.331600800795574,19.050388240535273,17.646476902310635,16.680923002663356
92,89.4140418521472,67.82481006295767,26.03185807899647,19.050388240535273,17.899974502359967,16.680923002663356
93,89.47473659976912,69.03018373341057,26.03185807899647,19.3035588529708,17.899974502359967,16.680923002663356
94,89.5564016509549,70.03031187149735,26.676729734094064,19.3035588529708,17.899974502359967,16.680923002663356
95,89.62335132784149,70.99257069892354,26.676729734094064,19.3035588529708,17.899974502359967,16.948281748812235
96,89.72258464512893,71.8632641801449,27.69304481759123,19.61297704493903,18.120411366130973,16.948281748812235
97,89.78384513325837,72.80021359468408,27.69304481759123,19.61297704493903,18.120411366130973,16.948281748812235
98,89.88099139422359,73.58209244315603,28.519368641340442,19.61297704493903,18.120411366130973,16.948281748812235
99,89.93607651973748,74.43474900320933,28.519368641340442,19.929071924331904,18.120411366130973,16.948281748812235
100,90.0081967059589,75.1306593776716,29.476551390046428,19.929071924331904,18.346536672096533,17.197004953901025
101,90.0757738604685,75.86678698786599,29.476551390046428,19.929071924331904,18.346536672096533,17.197004953901025
102,90.10956121082906,76.46630377843532,30.310631440708164,20.2977883339585,18.346536672096533,17.197004953901025
103,90.19290278023698,77.18486572252374,30.310631440708164,20.2977883339585,18.346536672096533,17.197004953901025
104,90.28151111988518,77.83928354302142,31.244859256671088,20.2977883339585,18.667296906612577,17.197004953901025
105,90.32867895840728,78.6373348399707,31.244859256671088,20.683382287610566,18.667296906612577,17.457693957964487
106,90.39533729305498,79.43051618678341,32.118718851010115,20.683382287610566,18.667296906612577,17.457693957964487
107,90.44961744406858,80.22773335848639,32.118718851010115,20.683382287610566,18.667296906612577,17.457693957964487
108,90.52027444028793,80.96530823325273,33.207862479509046,21.03090194846378,18.949759933348478,17.457693957964487
109,90.57776571691018,81.75195835984462,33.207862479509046,21.03090194846378,18.949759933348478,17.457693957964487
110,90.64444144440165,82.54969185286663,34.12536453851507,21.03090194846378,18.949759933348478,17.752086883313172
111,90.70005374812743,83.17285033677494,34.12536453851507,21.554387225513633,18.949759933348478,17.752086883313172
112,90.76405654666357,83.82166109737415,35.08002751620405,21.554387225513633,19.11900833350683,17.752086883313172
113,90.81527360045632,84.62650862628888,35.08002751620405,21.554387225513633,19.11900833350683,17.752086883313172
114,90.88622935029602,85.32154951834829,36.12853598386717,21.912117808953315,19.11900833350683,17.752086883313172
115,90.92086516276248,85.90742767444115,36.12853598386717,21.912117808953315,19.11900833350683,17.965389929447774
116,90.96642681688459,86.43184231321258,36.95213277125893,21.912117808953315,19.381286527096634,17.965389929447774
117,91.01692286886563,86.93976013396706,36.95213277125893,22.551838782460695,19.381286527096634,17.965389929447774
118,91.04365180308312,87.42201115109157,37.908744502627265,22.551838782460695,19.381286527096634,17.965389929447774
119,91.08234879997637,87.89386833384218,37.908744502627265,22.551838782460695,19.381286527096634,17.965389929447774
120,91.11146486100961,88.38280672418938,38.82341404520185,23.128255708146657,19.62862645866052,18.204208185656803
121,91.14589474909866,88.81721837654484,38.82341404520185,23.128255708146657,19.62862645866052,18.204208185656803
122,91.19042020888692,89.15848240999277,39.70048284720355,23.128255708146657,19.62862645866052,18.204208185656803
