Comparison stage no.,data//output//runtimePerformance//SPEA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.09448808304611672,0.0,0.0,0.0
10,0.0,0.0,0.0,0.14128678128556052,0.0,0.0,0.0
11,0.0,0.0,0.0,0.2415583639715744,0.0,0.0,0.0
12,0.0,0.0,0.0,0.3233963861041135,0.0,0.0,0.0
13,0.0,0.0,0.0,0.6031550063435972,0.0,0.0,0.0
14,0.0,0.0,0.0,0.7549099999803075,0.0,0.05960136148335694,0.05824033815170799
15,0.0,0.0,0.0,1.1436907305172554,0.0,0.05960136148335694,0.05824033815170799
16,0.0,0.0,0.0,1.7650337895504888,0.0,0.05960136148335694,0.3684989928615639
17,0.0,0.0,0.0,2.697054258428314,0.0,0.05960136148335694,0.3684989928615639
18,0.0,0.0,0.0,3.7951639891579347,0.0,0.10992251532639971,1.3569146292672445
19,0.0,0.0,0.0,4.9825270952532055,0.0,0.10992251532639971,1.3569146292672445
20,0.03743503923993272,0.03712994064663545,0.0,6.4309026064473365,0.007046977477995737,0.4448467255893275,2.9889740078139484
21,0.03743503923993272,0.03712994064663545,0.0,7.781671148352731,0.007046977477995737,0.4448467255893275,2.9889740078139484
22,0.08139071116661523,0.14024686800498934,0.0,9.499656277616044,0.10485564871025188,0.8246610068008925,6.299955117557143
23,0.08139071116661523,0.14024686800498934,0.0,11.198584688693016,0.10485564871025188,0.8246610068008925,6.299955117557143
