Comparison stage no.,data//output//runtimePerformance//SPEA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,9.107999715192916,0.0,7.712790231028345,8.113291496243338,7.735903016294977
3,0.0,0.0,9.107999715192916,8.537849735070052,7.712790231028345,8.113291496243338,7.735903016294977
4,0.0,0.0,10.178028496938179,9.458557674514863,9.449109587139118,9.795004465394623,10.363941654616706
5,0.0,0.0,10.178028496938179,9.878357493104023,9.449109587139118,9.795004465394623,10.363941654616706
6,0.0,0.0,10.908420881368123,10.121483532023165,10.180111861235655,11.092032769143243,11.680606398690838
7,0.0,0.0,10.908420881368123,10.331413361514453,10.180111861235655,11.092032769143243,11.680606398690838
8,0.0,0.0,11.536887875185258,10.380216708372785,10.78058442974282,12.40202189548697,13.141880348748467
9,0.0,0.0,11.536887875185258,10.641661642027234,10.78058442974282,12.40202189548697,13.141880348748467
10,0.0,0.0,12.073865969468985,10.974033245398466,11.326988093944427,13.435006788485818,14.279803097207408
11,0.0,0.0,12.073865969468985,11.262220036622312,11.326988093944427,13.435006788485818,14.279803097207408
12,0.0,0.0,12.59008199488717,11.588865386325903,11.878659894542956,14.443577860169999,15.248352995886497
13,0.0,0.0,12.59008199488717,11.921354972349103,11.878659894542956,14.443577860169999,15.248352995886497
14,0.0,0.0,12.980956410914562,12.20391698977841,12.301728559525873,15.333021045953535,15.947756411704598
15,0.0,0.0,12.980956410914562,12.449006010861568,12.301728559525873,15.333021045953535,15.947756411704598
16,0.0,0.0,13.265325733078695,12.666624012200362,12.688981412747708,15.963287741248635,16.606679820323112
17,0.0,0.0,13.265325733078695,12.908410816825612,12.688981412747708,15.963287741248635,16.606679820323112
18,0.0,0.0,13.574321837928464,13.16559572670008,13.038640906701609,16.557423124303874,17.212131190309908
19,0.0,0.0,13.574321837928464,13.33902636305247,13.038640906701609,16.557423124303874,17.212131190309908
