Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,78.9048863706666,79.23856510535991
1,84.52529355914534,83.75793903275697
2,86.76571315002472,86.9328233580214
3,88.14375197313753,88.07197842543427
4,90.333894494813,89.87917219212999
5,91.5001757800674,91.37276924783887
6,92.86013055667307,92.67108483576801
7,93.75208695792644,93.55200068978566
8,94.63572343874353,94.29159452646228
9,95.2435658329269,94.98593870371862
10,95.7093071844993,95.46958464362699
11,96.17856664811596,95.94204234502982
12,96.58015856393382,96.29334442726307
13,96.96934363360751,96.56070628199934
14,97.27961795618657,96.7779344759789
15,97.51489450461534,96.97125701776082
16,97.7882071794812,97.12508333381778
17,97.95465464789264,97.28816714680809
18,98.13209083105065,97.39490270265075
19,98.25593873627399,97.46589936837331
20,98.36937111879503,97.57262469304678
21,98.46660688728618,97.66123412535985
22,98.54291643621785,97.75738971601739
23,98.6080537097735,97.81761342766578
24,98.66962223188197,97.87967188489588
25,98.71569757064059,97.92566016705646
26,98.7524916894263,97.96101137374025
27,98.78205884871537,97.99717025382186
28,98.81071620550611,98.04339397311634
29,98.8313254705332,98.06891160730567
30,98.85803975340865,98.10287899422494
31,98.88600403739287,98.13164215240815
32,98.90649859071046,98.16018003506363
33,98.92136049520605,98.18979924698911
34,98.93506636043602,98.21064530770109
35,98.946278314869,98.22721611361432
36,98.95448678083996,98.24473178913705
37,98.96486008922959,98.25567568914407
38,98.97692328520576,98.26669363735388
39,98.9861288421614,98.28302911696633
40,98.99420244430775,98.29685556763195
41,99.00026013332631,98.30747980419368
42,99.0060827522797,98.32516126687153
43,99.01022128240388,98.34153495083709
44,99.01581097961304,98.34887911631517
45,99.01943582617447,98.35268131392408
46,99.02198627664252,98.35965202828493
47,99.02517930291327,98.36456080995185
48,99.02782212079822,98.36729061899243
49,99.03249233791198,98.3710418397478
50,99.03598348828858,98.37633102456672
51,99.03938953923533,98.37915134570056
52,99.04212449458196,98.38277036707267
53,99.04550304160392,98.38822517105015
54,99.04918779193476,98.39056485265925
55,99.05177072778494,98.39501976625458
56,99.05336321438985,98.39698718882616
57,99.05654702295529,98.40046477951678
58,99.05900792366819,98.40553187698548
59,99.06039945600735,98.40859467578208
60,99.0613043292054,98.41207908751922
61,99.06488721915993,98.41398443643693
62,99.06561664263498,98.41547895869515
63,99.06706055567679,98.41718256473744
64,99.06807548038852,98.41872141245526
65,99.06978277604054,98.4206044618709
66,99.0705179545222,98.42202870492257
67,99.07261442451018,98.42299340733716
68,99.073465722663,98.42380495973009
69,99.07538310868627,98.42457418420176
70,99.07770399457526,98.42497771720831
71,99.0787811371164,98.42559568233811
72,99.08024259627103,98.42635498792993
73,99.08106773259249,98.43076868636601
74,99.08268994908885,98.43254882092155
75,99.08362818222132,98.43326163321325
76,99.08500540174117,98.43466018960422
77,99.08628795353223,98.43686880948452
78,99.08689965570531,98.43726856833979
79,99.08757820501465,98.43757756391435
80,99.08796236625653,98.43785229801841
81,99.08862063508775,98.43812258849081
82,99.08909738340026,98.4384639192821
83,99.09099969795888,98.43865331387033
