Comparison stage no.,data//output//runtimePerformance//SPEA2//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize595//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0026285605154003073
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0026285605154003073
14,0.0,0.0,0.0,0.0,0.0,0.0,0.12917031384990244
15,0.0,0.0,0.0,0.0,0.0,0.0,0.12917031384990244
16,0.0,0.0,0.0,0.0,0.0,0.028569689329446687,0.5286191763441103
17,0.0,0.0,0.0,0.0,0.0,0.028569689329446687,0.5286191763441103
18,0.0,0.03412008561235349,0.0,0.0,0.0,0.2774204788017658,1.1515215527302338
19,0.0,0.03412008561235349,0.0,0.010856813418773474,0.0,0.2774204788017658,1.1515215527302338
20,0.002752538704256727,0.11134421459104811,0.0,0.010856813418773474,0.05318049613413699,0.510429800504751,3.04321598334308
21,0.002752538704256727,0.11134421459104811,0.0,0.10811122379553041,0.05318049613413699,0.510429800504751,3.04321598334308
22,0.021864086744984645,0.571111047406855,0.0,0.11875533360182615,0.0674884715862785,1.1313073306525467,5.779149944208563
23,0.021864086744984645,0.571111047406855,0.0,0.11875533360182615,0.0674884715862785,1.1313073306525467,5.779149944208563
