Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,43.42307050059675,43.835772049995
1,46.161221378818,45.81879786664899
2,47.709530537925595,47.60783787019949
3,48.87988608262833,48.82013988848444
4,50.27673898033529,49.68199968871584
5,51.63671649470783,51.09829493640103
6,53.84796799977318,52.851937966059495
7,55.13541535785359,54.11356271266822
8,57.37436999077169,55.681517629167956
9,58.4064124141104,57.570496971966165
10,60.16711574856283,59.454769265384655
11,61.48244821900136,61.321381395921506
12,63.93065095711389,63.10185703398139
13,65.04779515854052,64.89126256572999
14,66.9471413165941,66.82491078265454
15,67.86621530368959,68.97203664965001
16,69.25091360738537,70.86754314374586
17,70.50243797952697,72.98993065251844
18,71.61268001385879,74.8149962548166
19,72.63519882091796,76.52504167040053
20,73.98831449167119,78.03996118824779
21,75.03823175171024,79.27975333471085
22,76.68505736769863,80.19822579449222
23,77.79582579797491,81.42425284626565
24,78.86365394183586,82.46080204531485
25,79.72128462502164,83.24975618012321
26,80.3605536751568,83.94942527621335
27,81.1174797380734,84.45070055179951
28,81.92318364697564,85.18527621647536
29,82.67269872493621,85.78031650668753
30,83.3819392630173,86.3735343578185
31,83.94756057670625,86.70459855490341
32,84.57264741123664,87.25852992475286
33,85.13574692236571,87.52454331046872
34,85.63581470098208,87.87660879006543
35,86.04805537437046,88.21259173696659
36,86.39640615594246,88.54836368688237
37,86.87133041353358,88.72332113266698
38,87.31005779742073,88.90491192991557
39,87.62235740956464,89.08095393251206
40,87.95963304732815,89.2074742994242
41,88.22052139223902,89.38692593212237
42,88.5577089337837,89.60240898222358
43,88.77955406906597,89.74869022395727
44,89.05464702316965,89.82376702887906
45,89.2420669155105,89.93038573765796
46,89.49855275890852,90.01471810998834
47,89.65412704369169,90.08928358222451
48,89.86326643585208,90.14421998939935
49,89.99473019560426,90.22644320566788
50,90.19460705724111,90.30140455780796
51,90.35185189398076,90.35728639232764
52,90.48836614734974,90.44706131819956
53,90.61185372311053,90.47390221232666
54,90.82431860232697,90.53356061071402
55,90.93175859857286,90.5671387873639
56,91.01542317870869,90.61968743237787
57,91.12919705706354,90.64919968866823
58,91.20257995107663,90.70550024899002
59,91.33067123499174,90.73537075792756
60,91.39808547676864,90.76333453947595
61,91.46431518418224,90.79353919781637
62,91.52774098858337,90.8294908678499
63,91.64396829983414,90.87892554443185
64,91.70334668613883,90.89587137145823
65,91.75349903406129,90.92541350599855
66,91.81210166265387,90.95007965438717
67,91.86405303131508,90.96294018073847
68,91.92359059042414,90.9774574247654
69,91.9574555319377,90.98873808311174
70,92.01444232077897,91.00082435520872
71,92.04047202623849,91.01851344424595
72,92.12104029272342,91.05328728493241
73,92.14878471668982,91.07527743594288
74,92.17649226302188,91.08345014738316
75,92.21527188751432,91.08991683525
76,92.25590586581504,91.10857948210658
77,92.27767272211628,91.11873723278083
78,92.3183653685521,91.12267957637411
79,92.34920936117003,91.15116051529205
80,92.38172705137359,91.15726328341691
81,92.40228799520281,91.16703871579396
82,92.44171183846395,91.17096135557757
83,92.47039769001564,91.17870904824954
84,92.48948835569689,91.18829163079117
85,92.51581809051379,91.1948626900012
86,92.53783874867202,91.19891024269478
87,92.57004452445308,91.20302675144546
88,92.59435610217758,91.20457993024561
89,92.61365874757756,91.210071408067
90,92.62953205621024,91.21100035571084
91,92.67144666643168,91.21320283976104
92,92.68781316804035,91.2140995577862
93,92.7095127329776,91.2158443250265
94,92.72272226005497,91.21759989935686
95,92.73814105624601,91.21999954083964
96,92.75154913332013,91.22375239509746
97,92.7749199034202,91.22475548614788
98,92.80390454799345,91.22621494911141
99,92.81369641134563,91.229478817902
100,92.85034698002872,91.22978517135843
101,92.86590487384959,91.23003443950635
102,92.88870176954825,91.23151040646967
103,92.9165617121408,91.23244169047899
104,92.93261429875929,91.23373017049695
105,92.94261379766682,91.23474757802258
106,92.95224934115478,91.23538669654454
107,92.96038336184955,91.23603814511948
108,92.975560822757,91.23653659769522
109,92.98322415135972,91.23709144235914
110,93.0150940164945,91.2375371809929
111,93.01868440901784,91.24017906316503
112,93.03277481444367,91.24099574546321
113,93.03725820583892,91.24224639751247
114,93.0495503142235,91.24289262785341
115,93.05523346695712,91.24377905899092
116,93.08007702336606,91.2448966450372
117,93.09336852850545,91.24671182526329
118,93.09929956565263,91.24688720658676
119,93.11449225301656,91.24762227762973
120,93.12572503205664,91.24891749979412
121,93.13117979443163,91.25043499802972
122,93.15047011664078,91.25069190801102
123,93.15495794112348,91.25133151431262
124,93.16810371647058,91.25180727880921
125,93.18754772932897,91.25204567667447
126,93.19416633856453,91.25418885855642
127,93.20018715813059,91.25427043139004
128,93.20555535908295,91.25553800864682
129,93.20926928830247,91.25800236545321
130,93.21347222851865,91.25893435725854
131,93.22263535812127,91.25925802882877
132,93.22899900551384,91.26079784868092
133,93.23292231117478,91.26204413298022
134,93.23596277828948,91.26250608826672
135,93.24408923586304,91.26334124197949
136,93.27085955814186,91.26345502197202
137,93.27518160398313,91.26377992920344
138,93.2842996952819,91.26419665018655
139,93.28764544367463,91.26442420653318
140,93.29019922002223,91.2649553897048
141,93.29323031382827,91.26573723047493
142,93.294750279411,91.26588625320349
143,93.29982927126213,91.26599774790094
144,93.30375088309162,91.26786917174985
145,93.30737855444688,91.26854375775902
146,93.31313488203688,91.2686089107757
147,93.31815230560336,91.26938073686108
148,93.32223509852817,91.26980150112118
149,93.32528691850926,91.27059806698448
150,93.33497164323295,91.27131991951389
151,93.336909235116,91.27141551374112
152,93.34055844411871,91.27165657514307
153,93.3461049999933,91.27241739867456
154,93.35443648331783,91.27248607663199
155,93.36395657876686,91.27264061038689
156,93.3714818972927,91.27399892808529
157,93.37519118022033,91.27405618509633
158,93.38707430286485,91.27479839440235
159,93.38898647107135,91.27525456483671
160,93.39383073809657,91.27547454701117
161,93.39509716722684,91.27568870028452
162,93.40602584158741,91.27574095992676
163,93.40918916550697,91.27587350383222
164,93.411893190145,91.27607074385725
165,93.41388670044431,91.27744539858843
166,93.41857467184302,91.27808886011925
167,93.42317862463672,91.27813497815853
168,93.42604062999979,91.27913619237496
169,93.42892920037887,91.27935342798311
170,93.43500703616417,91.27956666361199
171,93.43670947536619,91.27965695493933
172,93.4378739857047,91.27969794971183
173,93.44027706632178,91.28001428134472
174,93.44097221220909,91.28035896545182
175,93.44194457245466,91.28045478115256
176,93.44838565098318,91.28049053038
177,93.44967084538115,91.28061907758104
178,93.45018388084408,91.28067366813205
179,93.45260353584034,91.28085366706016
180,93.453855209785,91.28111488707006
181,93.4544317754596,91.28121181399607
182,93.4559678726603,91.28139841610532
183,93.45861506982541,91.28148615245934
184,93.46113931124465,91.28158985495546
185,93.46328331402835,91.28161863440283
