Comparison stage no.,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize100//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize400//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize500//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize595//
23,0.002353171132758477,0.009255844651075215,0.008790812465314497,0.010423340600360483,8.778368406966652E-4,0.0012079503244602405,1.1231862821337549E-4
24,0.0029526252426764796,0.023447634393443162,0.010288232073587474,0.010990403600490892,0.00128809378403653,0.0012920027297756219,1.8768212153200603E-4
25,0.0036151224853214524,0.0194890145074318,0.011697493318071583,0.05085060240536888,0.0016815947118649984,0.002017070844677246,4.631469677900141E-4
26,0.005502734479556017,0.020100625974452717,0.009437865811853095,0.05216137320264633,0.003359532693888129,0.0028033444536068697,0.001254929193803639
27,0.006134788693432663,0.06181430297039312,0.010530392578338524,0.05419523645953853,0.003633821281583779,0.004477476496593353,0.0018614846398524935
28,0.007436145507296671,0.0911264001186591,0.011977397232020823,0.054337573227342215,0.0037657180274037333,0.0319972889942457,0.002112033707353869
29,0.00878416698627967,0.12714497417240128,0.012995831115977149,0.054452619783563694,0.0047408057311678,0.03353638017048901,0.0025011879546899254
30,0.011247718391559289,0.19823755719410185,0.013836110065892788,0.05531503416810603,0.005900151427661099,0.03520796431107468,0.003406792862738565
31,0.011588523018271745,0.23774277366075142,0.06368305524018615,0.05576416448752486,0.007051012620008722,0.03734484829002862,0.04580698369850081
32,0.015622635505288798,0.23964302853484828,0.06539497916932303,0.06279718670067852,0.008985576421257817,0.03976873532155002,0.047045864950259364
33,0.017963497881625535,0.26071806201742753,0.06627374217553829,0.06464730782473818,0.010508396520873606,0.056989032099291584,0.047332032752721985
34,0.029827585422006017,0.2908611671512977,0.06927430457024404,0.06556928632024271,0.08382129004195885,0.057418543512691586,0.04793715809783553
35,0.03250132787915116,0.2945341566501039,0.07254034991199977,0.08121864387789834,0.08384621082107142,0.061898148540307486,0.04915832045129892
36,0.03419829756550213,0.5272348785978515,0.07473046102143055,0.14816688492858898,0.08642118140508605,0.1345768200242788,0.011102710817729953
37,0.03792691501758711,0.7778734571355077,0.11647018087868062,0.15093150516380496,0.0902522949487254,0.1528486536743619,0.013684505007323836
38,0.04049045570941421,0.7654122620256263,0.11787901551225757,0.15555808689921075,0.0909775632255725,0.15498465575114664,0.01584155052185206
39,0.07213282707623883,0.8044504472255729,0.13272218504208555,0.15977989515697258,0.10697313708593989,0.22236713180429887,0.021435587512706255
40,0.07616770101720927,0.9061175946464616,0.1797425837807824,0.16194584948575633,0.11208293906944762,0.22564194192118886,0.024435543067215442
41,0.07945134078824267,0.9871585385791334,0.1828868792923865,0.2260563688519658,0.11426800168422556,0.24094196958387937,0.028133363793967046
42,0.12446802379817119,1.1770922647452995,0.20318250908229873,0.2555323322028155,0.12171243388572016,0.27971341511369063,0.030937893855496747
43,0.15574154058537817,1.3124989510565093,0.21016130998202162,0.27202070002361955,0.12405858628954192,0.3093949060279344,0.03692077648983499
44,0.17540261466121626,1.3176292193666186,0.2857476503177436,0.28368301644883537,0.1277860736629716,0.3318681247855746,0.03772463899460467
45,0.2033858418422389,1.4588735246029154,0.3128589730258292,0.2978280753111873,0.16045839566676937,0.36376937966954503,0.039268930677826185
46,0.25687526338576433,1.5792728361925479,0.3482935458838245,0.3314636962233841,0.29731615473176715,0.4006436261126758,0.04335672390067226
47,0.2618226943803718,1.7511526361783423,0.46571862573402045,0.3457483430917826,0.407760122686181,0.45277148674680273,0.04634395464510806
48,0.38481462142397194,1.9611258710555537,0.6162543399784164,0.36191240263206786,0.7605760787260435,0.4601708690992671,0.05062734618106395
49,0.38849913301151695,2.0941798638303677,0.6457968710387431,0.590868297411897,0.9814642407195685,0.4885195056918763,0.055686662800359235
50,0.465396078300043,2.2916697491342215,0.694511671779014,0.5951568001103228,1.1071135876824494,0.5267183429437292,0.06154041603167683
51,0.7471202498968036,2.4794982115861623,0.7222247442970965,0.7106341627058046,1.3801871755712842,0.5381286409663095,0.06329963502884742
52,0.7555705729823411,2.8060898062563093,0.8889116138743037,0.9064509662301918,1.534746765815473,0.6087933138970325,0.06610650560447962
53,0.8942730887932028,3.0359236286428706,0.9933332884015587,0.9623181762968643,1.5704325409302504,0.6122672860621206,0.070386666002734
54,0.992145927967507,3.1996777179150686,1.1397884761087758,0.9880714554748525,1.7365578883788721,0.7329210976492382,0.07330533223926913
55,1.0165194680057121,3.459797076782187,1.3500438481581782,1.0420919184110657,2.058582254974099,0.9232046161759621,0.07696637274758943
56,1.0548565089300925,3.7465257814952033,1.4415763759090532,1.0824835302979792,2.324098647966427,0.9583599122569987,0.08215976394013284
57,1.1004795494025303,3.993298659176256,1.6021345736335155,1.1295973136224517,2.5852157833574108,1.04343858330618,0.132616298074718
58,1.2880555632905997,4.286073258039312,1.7297771333602847,1.318447909679901,2.7080846850330036,1.0839538935618023,0.13767694133029343
59,1.3912722455098496,4.584066768340627,2.0096009047856125,1.5699257734244254,2.858043898896752,1.0663132098148598,0.13778872239659012
60,1.5153476791076925,4.791846577735236,2.157659581079109,1.6169408608676008,3.086746257937672,1.1662223161231735,0.15369200126798196
61,1.5636998066015575,5.142583686401378,2.5795808879585294,1.670191484233896,3.227136228043135,1.4087194160719905,0.1659208447299365
62,1.9151132169569425,5.923418262311841,2.7071519985000023,1.6460352617196288,3.2988850774876024,1.466438106052357,0.17229597514590794
63,2.2671114560861447,6.299767763206673,2.977075995189426,2.0124994320513707,3.4700940572046814,1.5289369101785477,0.17641323265220973
64,2.8072594385270175,6.520517987726339,3.2407291485967065,2.0826740013091003,3.654249314594006,1.577416283173914,0.18237655909488926
65,3.046811763669366,6.829942585201739,3.422440334972384,2.2810998951137282,3.5176360349286973,1.6616979100568547,0.1858398921193937
66,3.149267266701292,7.039128975658718,3.7495668118188124,2.5886267368770284,3.79173568117275,1.7419047983038445,0.1889324251838239
67,3.5873045084197233,7.383781685542133,4.1008553726703525,2.961469484529897,3.8327200583603207,1.989253998334363,0.31492861285734597
68,3.813844405179958,7.7109438463372575,4.465301510395144,3.1147195927027806,3.9119479619387834,2.142510352019363,0.3180818619029351
69,4.062688783782218,8.021865139288625,4.669604606917499,3.367341742464828,4.006807423955328,2.24871506958362,0.321175472673456
70,4.192354885780157,8.331009204588527,4.88971933481922,3.486447515664265,4.419709159564286,2.279463642381585,0.344340356314394
71,4.426345120395395,8.817547059226179,5.195914734561648,3.6086872219561235,4.721076131444512,2.425021671903311,0.3472585327977899
72,4.578612108251872,9.454022039632173,5.417711606692914,3.6814898258055417,4.93160831864441,2.687752459021262,0.35946727343993923
73,4.774717629949971,9.697984779037691,5.572032512910025,4.133103619992556,5.175551308003056,2.935531930095099,0.4398251995068182
74,4.939592054977883,10.187142099757118,6.201069056329795,4.50768030886602,5.278354903510076,3.141394466292327,0.5423647814149988
75,5.541039080231816,10.465940629840137,6.514416598204144,4.864876608706161,5.567730074974672,3.2496058564667356,0.5763725917023848
76,5.72248558399373,10.709746974059493,6.994532792465476,4.911769856884046,5.904519308570103,3.44065545672317,0.5822682399540426
77,5.9282640984608665,10.884560536851716,7.45961878819054,5.352673518469306,6.170984065952914,3.575859404591926,0.6015456123498338
78,6.129120843124697,11.387573945590487,7.892795456213713,5.728839231713528,6.379509501685915,3.639230547398351,0.6315268958796062
79,6.268541580457478,12.009307119857835,8.118850898261377,6.303770391478605,6.786954617835512,3.7951929952231596,0.6909072407314854
80,6.451127890111488,12.359447728292523,8.340295040116859,6.708466925972729,7.086324055665089,4.028681198433302,0.8982899391777723
81,6.635348933578903,12.76383727569734,8.780942034673739,7.019847248292778,7.240021306150873,4.201141556975559,0.9302035630265107
82,6.891977443774257,13.510541277758199,9.020107057824704,7.573362257320798,7.41848891268817,4.1978603039266424,0.9645574992569761
83,7.105112473327269,13.512315527896776,9.410525406973031,7.99770603394713,7.744208008228129,4.330998600986293,1.0504395759882732
84,7.371974734135598,13.730119350396672,9.827032762234866,8.315320291032839,8.07185111750678,4.555432476658169,1.0753057910211294
85,7.634300327170402,14.143157741362918,10.149714295062816,8.613728742138266,8.314365542783763,4.804257819428884,1.2031821290763605
86,7.866925950523523,14.549273828186527,10.456706665309174,8.865788699982039,8.732150217330858,5.022818014528988,1.2114576826701884
87,8.214137562929096,14.997763647255043,10.573582963501263,9.06633394026696,8.964595994612543,5.294234115788903,1.399710128919749
88,8.686434544641473,15.226141599669457,10.951297437154945,9.322570211708634,9.18133386028028,5.441795127251056,1.6010072698958422
89,9.01314750000708,15.554973801487195,11.327041109809887,9.635429132393199,9.430273513074209,5.613308690895928,1.7026645781036025
90,9.16755052140603,15.760673787094372,11.465493281218837,9.81627693970601,9.795474715921939,5.666944184424442,1.7162840868683182
91,9.58361640557668,16.21025894387008,11.69031388325408,10.194886330489853,10.018432521957982,5.985053432880832,2.085950539519983
92,9.780349118166772,16.766814824223278,12.354716570107128,10.596279999336916,10.240260969129224,6.071428471343034,2.150129202910307
93,10.165236234066814,17.020701372550377,12.799603153847535,10.889185406689114,10.495160849455818,6.4438408818618615,2.2683611404981696
94,11.08918247226644,17.268573465118294,13.24601198355164,11.362573989072146,10.811435605710532,6.542952568875082,2.367793236383136
95,11.36520094080622,17.729941455205125,13.498782299983624,11.523076834156559,11.008954220012951,6.602181091723825,2.6216159655126727
96,11.698411175295767,17.834011006116285,14.071274955050333,12.045286894257874,11.358974054323294,6.83671759084621,2.6720977274530977
97,11.93487466197266,18.032847649959688,14.357063933113634,12.34877914954274,11.49091249089971,6.941620134201395,2.782040505386858
98,12.159067269922545,18.43394786411325,14.706245427516738,12.627833439720105,11.86253479935248,7.10460610581546,3.086304699129682
99,12.39331220026165,18.95897133226319,15.008124805198042,13.212157269084141,12.115323280674065,7.198445257872117,3.0669281626040332
100,12.569035581251287,19.366458139917153,15.27026729911109,13.503570929300219,12.59561461629956,7.384793249028704,3.133442996310277
101,12.717570632994683,19.491940694095042,15.55299538853649,13.952443917083473,12.937215464614793,7.581371655525788,3.1685544500606637
102,12.89058215448633,19.643536384328264,15.813885792208085,14.152691788933863,13.428681490378649,7.865683541245061,3.2974106434021064
103,13.315973258503993,19.988483627605056,16.16273610913608,14.440934101007496,13.571703568510223,8.061595244903323,3.3816440406122554
104,13.471952139514858,20.254116807399928,16.552624585203198,14.683491409598915,14.096017512060492,8.177209563865718,3.5608428197369877
105,13.85779081368064,20.84739449551537,16.91044732666151,14.926746007807063,14.38017440205538,8.451349440482685,3.6472825942875526
106,14.216805081111156,21.176818055961704,17.255300707489635,15.338317372694254,14.666436834074545,8.700572351953218,3.704650920797718
107,14.4223020454389,21.479731598879926,17.718034674386388,15.919854177563469,14.840055543580434,8.95749904260661,3.7802545219092862
108,14.624762624807108,21.767627265553976,18.051860721082832,16.11711125236666,15.095313745090836,9.105142595527084,3.7662757672068774
109,14.957570273452195,22.03443000287626,18.373969858409577,16.29426953247689,15.197931772933849,9.392043324385385,3.8787301651472865
110,15.291697052917202,22.309761342512164,18.646058563079897,16.543503921528544,15.5182619865793,9.611844352370351,4.052026434456058
111,15.671990077842862,22.406302260030106,18.8969706768488,16.747038051411753,15.709176779847597,9.876300778541195,4.221736157783865
112,16.011440627158684,22.663660543980853,19.16238023384469,17.028351326792556,15.938261127160846,9.991571937294918,4.253596601915334
113,16.38862987734481,22.847490590504744,19.46783489659546,17.39980573318218,16.213620982371783,10.349731052679164,4.443003610889104
114,16.542326270789175,23.260253303759736,19.787335668481465,17.615927499849438,16.52129875792504,10.481007657536164,4.690267495227466
115,16.709265385734675,23.465661490438833,20.172186148100447,17.90295955802114,16.92801928203011,10.789434636146131,4.8720598987725765
116,16.99093492041169,23.771281428806294,20.442409866474673,18.421383109771917,17.136266629260444,10.897157447126835,5.0117067465959195
117,17.1485312895818,24.043486118096197,20.68628941988448,18.670620047698183,17.583418456939278,11.047917273204957,5.114387392197187
118,17.30627352102444,24.458542139029866,20.959486472533914,19.009532344030056,17.754587272561178,11.186034796667673,5.222330151687329
119,17.64055870918461,24.609503658969736,21.22653965424128,19.465647141904974,17.855788556348624,11.371547635903644,5.271899853072477
120,17.752525085115632,24.803405984633446,21.514207582632753,19.842794662788013,18.157830383420453,11.62198053010618,5.322834002362384
121,17.9935267956995,25.020174258329988,22.059088650406835,19.977702069475587,18.410389746129454,11.865988271145746,5.3674346874349315
122,18.232303101009048,25.13899465322982,22.4153450280437,20.194995677100323,18.609193344011207,12.223511494799945,5.66551333296509
123,18.496487936004772,25.38410368181459,22.654486308572302,20.558532993584603,18.872642512039178,12.41579930279559,5.96395818021409
124,18.673675892106722,25.55970773628451,22.98657388014035,20.692183977174004,19.16149169375839,12.70019932490158,6.053545342960568
125,18.983542030222303,25.924639849497723,23.226003719590626,21.133292108065763,19.632426010867263,12.896070743267998,6.3484234587034925
126,19.277712909156747,26.150775482510756,23.447736946438305,21.633650902542975,19.869624439558898,13.074861461498113,6.438502943287727
127,19.586301596173247,26.412038544503257,23.637586141141917,21.96149071257654,20.115480057594702,13.32670154562331,6.625563932854647
128,19.82413686305121,26.659707762181377,24.00819010537543,22.180187318101563,20.23477232142394,13.43442810250837,6.679668269984653
129,20.18357491888119,26.871774611783522,24.252470539101395,22.581884582469506,20.375693157929998,13.610669758753907,6.89514217373721
130,20.398078046738526,27.008975112929225,24.59521339980182,22.95519174611863,20.53061966943374,13.725750244874602,7.137242371410789
131,20.55670253778329,27.208095356381705,24.8059954237715,23.19431433798444,20.804673849663438,14.092487407403384,7.239054333119715
132,20.707399830984464,27.52600432996095,24.947744739728556,23.58177694730615,20.978043722494775,14.330345020977783,7.377540659547447
133,20.988198899569625,27.820790160095417,25.455928967582047,23.84510571364525,21.21523668305368,14.57449962996643,7.589766153415415
134,21.33772902948669,27.961605556899276,25.683249903314042,24.089694499414648,21.4539039339534,14.773536585032303,7.722687472622491
135,21.78605967227396,28.29363788622491,25.91577512188467,24.410120424361967,21.696801394308164,14.892049496182604,7.86777720459249
136,21.925316242117827,28.59921672870957,26.09973046013768,24.562821936827635,21.89351824117071,15.269851476116763,8.061846253822411
137,22.098279563653833,28.97225372683792,26.323027229702166,24.92993733712025,22.213383333294335,15.408439267801874,8.16399101312134
138,22.25586579405903,28.99660351156158,26.44145489776814,25.125604794397926,22.505398509330195,15.504531764994104,8.303241966338485
139,22.62481043618075,29.16549306250652,26.738113048751877,25.306607887015304,22.99463354211887,15.745828407372505,8.460726233396944
140,22.740592979360045,29.397396591774744,26.980609760660435,25.811283469331908,23.117390093610805,16.008527382288005,8.727045713790373
141,22.826642682486202,29.502977479525438,27.192233818152108,26.021744447178214,23.387747954688745,16.202397409015564,8.913339702468217
142,23.049703844963645,29.728485212676688,27.504716789460602,26.349851156468468,23.6956876195411,16.390628752270004,9.041178649364916
143,23.258487246854337,30.010848936636204,27.844424180964687,26.491731406519232,23.94025189602823,16.604619643930306,9.141871098302017
144,23.4890869469522,30.298096185979105,28.18420874918074,26.736458052223522,24.270207090543323,16.713959567491766,9.224655290787936
145,23.649095918226802,30.468003229629463,28.31463415099911,26.919255991087145,24.49307830070936,16.895349063237052,9.485468565041458
146,23.855090421354074,30.732233066377347,28.52746893938888,27.431016559349708,24.719437701106237,17.270484647433282,9.619649360516418
147,23.930637290225786,30.86423140185523,28.77003379429823,27.662408363457878,24.836223336453266,17.39431105685176,9.780704966572483
148,24.234442876411034,30.890894856250007,28.97460463110686,27.87921424811938,24.951849696266674,17.73681162546022,9.899122208736765
149,24.311154231142986,31.058880123684606,29.190122600298846,28.004410566959674,25.110258645304874,17.908119905154972,10.218459311650419
150,24.424277550269895,31.196667712480092,29.323453941753826,28.139664966610678,25.3161027978787,18.048221060976203,10.318053366779505
151,24.55936543786716,31.5169432875853,29.489924287572045,28.447804306582196,25.60757861401163,18.22793760409687,10.500126796081059
152,24.77605526300952,31.717245165762524,29.51042905806792,28.65319214717178,25.92735583134418,18.45149966726079,10.577697956355802
153,24.956488981442554,31.94767206945609,29.760689037315107,28.757471466728934,26.135780598246498,18.68234780776393,10.717608457540782
154,25.146841934958246,32.11146845333533,30.20001853569404,29.023943591639195,26.3914355472936,18.87595307428962,10.92628926655279
155,25.317114677045787,32.3091240896944,30.3651684686734,29.227462089020793,26.570952110354355,19.170031141277608,11.352393466190854
156,25.45506051090608,32.48119736111463,30.51266403432432,29.41999063909828,26.84598450702348,19.474294507948542,11.47314270828313
157,25.724323209150874,32.66860201457529,30.655044714157185,29.665820551944876,27.04509212947804,19.63029623548256,11.753582032961525
158,25.88841629704559,32.750934297868206,30.785448255037444,29.83948441358395,27.18499549094096,19.925692369025462,11.868381934378919
159,26.158003952464746,32.898496128409384,30.915584531443162,30.127806325045686,27.453073762671583,20.112978199114387,11.924357360235966
160,26.27722745138196,33.041380182836235,31.01841786898667,30.31429279019453,27.676555682273936,20.385232312301945,12.16348168616421
161,26.39357660327441,33.31065947272308,31.16766576322244,30.598151267282205,27.847612367801954,20.586985521330753,12.334797265502052
162,26.548334199455294,33.45050340715823,31.36975392440984,30.791946258851077,28.029062995627697,20.780272721270833,12.504173794771958
163,26.75960555859507,33.69306290134841,31.530060061554916,30.9243901262617,28.232913562364477,20.928583063092514,12.593930363218982
164,26.95310415661582,33.8509642885068,31.684648724975904,31.125886390374163,28.482150741064967,21.2100744314948,12.680349681713308
165,27.15602407759066,34.005129329769055,31.844266030856687,31.245622689929007,28.609500422303245,21.465729834638008,12.721794480778584
166,27.314762832978275,34.213117457828595,32.05083884912355,31.587074208080924,28.853317895648594,21.76613552646003,12.800655329695681
167,27.47447630680242,34.42717138925406,32.1863166156927,31.835864965458292,29.0699385838421,22.070446797299585,12.901975709726809
168,27.732750337979304,34.523673357946535,32.45172273971727,32.15408177007859,29.2817791258331,22.23168183689913,13.069479996091783
169,27.955334469397798,34.62285708117264,32.682909151147314,32.27040517279963,29.450162290191173,22.368548835613392,13.261183389634459
170,28.19272416775486,34.85314383787307,32.78182733335212,32.544625998939196,29.56018572366657,22.52841863368781,13.276402067532118
171,28.442595049602517,34.97437021127592,32.90459585732847,32.796080928970085,29.76047815060758,22.795155036634654,13.443671779196698
172,28.605668504090755,35.171068802285085,33.038087521764425,32.82641020265587,30.017181390315535,23.039617386370075,13.606648120839662
173,28.745208963756625,35.21350149490077,33.26888426947396,33.045710054805134,30.246031723792544,23.24407112584697,13.727376477711758
174,28.934351410717817,35.453296445650544,33.47796969942106,33.28805351205099,30.5869616688141,23.462351542068564,14.002647827657782
175,29.057132693724384,35.62525041079496,33.59157126320833,33.429451280618125,30.93568844127692,23.69986609911171,14.092881026189733
176,29.313787586259977,35.736226392701745,33.746155391743834,33.546849114685706,31.087390335927918,23.86661555300353,14.186342627429296
177,29.550793793273165,35.9069527176633,33.90450663829261,33.713762657887706,31.2407867513167,23.971411446093853,14.401432237228514
178,29.657474418757584,36.11373510501126,34.096892364302484,33.825575967172156,31.396568169079416,24.11846507194522,14.658102768864168
179,29.824826023406224,36.24264034729374,34.25473390648221,33.96376175408348,31.572282067311562,24.449550898535193,14.851290226738314
180,29.91500965573404,36.42328276213129,34.39242807167438,34.21670974331238,31.70963778487278,24.65028128438119,15.021214102111047
181,30.113471974490608,36.59515912748936,34.656822084439405,34.33907535414907,32.00429884505686,24.79413331331932,15.185335866218558
182,30.277275833905243,36.72382478284511,34.834360418022115,34.584865345845905,32.15466904022325,24.97356900375789,15.35275394330614
183,30.461728421536865,36.826103672607935,34.98826711121722,34.725627235109236,32.26957829148962,25.17209073160947,15.596618837204588
184,30.625365610761584,37.00145035419567,35.24222150215814,34.872809645451284,32.4487343856167,25.3533605118852,15.749116189806166
185,30.884833753221063,37.090682747837704,35.429999922684836,35.03395171936489,32.530332594045525,25.530972476744797,16.04925331712621
186,31.07034997768261,37.30958185402598,35.51936753772038,35.18480245320492,32.72612568080957,25.76657156778462,16.291254744168622
187,31.26912950519426,37.45084291664042,35.67759997194723,35.355252531057616,32.819345726033646,26.014021646203705,16.417768912647194
188,31.467649778829255,37.51350359813041,35.90250124659526,35.50518661228699,33.00644031129052,26.17417206234107,16.516746372691042
189,31.590722242859442,37.66065078968622,36.083869186510185,35.63614797565304,33.356417407339165,26.32615299117147,16.64395795452169
190,31.710168111070907,37.77101571297858,36.278787379612304,35.80457031980766,33.59731178726574,26.52608896098933,16.75678353630122
191,31.85737403863352,37.95499673627491,36.438893270592885,35.95167286243554,33.87065245256776,26.61310622107191,16.992466216146887
192,32.08099415959053,38.163501087530236,36.626882546343126,36.10063871741673,34.056122238714785,26.73463441836801,17.22069762941033
193,32.27848552226333,38.288446846688736,36.76438287315734,36.22960945202337,34.20258129398692,26.880595245195117,17.39266827918987
194,32.46775708416945,38.468023771922894,36.94681731347238,36.433235584187685,34.306502695737876,27.041850492204905,17.736962254704974
195,32.57910347816439,38.55114876558437,37.14357672228812,36.598646759624486,34.47296848516533,27.147699779482092,17.957976832769713
196,32.78616709773697,38.64864130573943,37.33805082504451,36.850103798549576,34.66451871728024,27.284210051338302,18.12159148446022
197,32.929806773182015,38.78587102372331,37.47091476101795,37.02000238341814,34.94168821105967,27.54523655922681,18.229368328199747
198,33.094988547325805,38.94897393063406,37.6121851289772,37.173523481891266,35.141629953264385,27.686694504173186,18.566235193176734
199,33.22797838841688,39.09779993403532,37.806445979715946,37.332711207056214,35.3165196994701,27.843834285219277,18.68542135624697
200,33.38466029299045,39.20633250663493,37.90713516827943,37.39829361525039,35.551309078900346,28.00078523765837,18.810455786317608
201,33.518783486802725,39.47966933987257,38.10677936737772,37.482170260026585,35.72126169008988,28.199878137655464,19.02021669119535
202,33.6070179047858,39.627859260859246,38.31507805482163,37.62096211476503,35.82506378821319,28.344645580391198,19.195327531776876
203,33.72959448099031,39.77514058541572,38.47181839892163,37.81788698134337,36.03112105925078,28.541102678455292,19.394478433033665
204,33.867755617283734,39.95190623884825,38.653653661695955,37.94450262306228,36.15577080170913,28.685326592218125,19.69740695548279
205,34.12709321380967,40.09596573986448,38.86812852697502,38.05043330802898,36.28283967841647,28.903895281958818,19.92249004521197
206,34.30263393023805,40.23162224429445,39.090165916389296,38.19139048770376,36.437830845059416,29.129259790016306,20.1759798474059
207,34.42375119019352,40.463267398179354,39.262137997941494,38.348063911872636,36.596609773614084,29.279249075461923,20.3987290852954
208,34.59354266989837,40.57700043191006,39.404209143654995,38.407509831851556,36.7428631028049,29.3833531513576,20.56349048020209
209,34.79540533958379,40.64442400349097,39.55696540937333,38.53551322857487,36.96171723087034,29.498118113528975,20.682257573350203
210,34.95759297176106,40.84103221667686,39.78811311518689,38.63015454790779,37.10056964597993,29.764872206920582,20.761998372887664
211,35.15359089788254,40.9329568236573,39.97926840656201,38.70688475235757,37.27076259900924,29.79265114018842,20.947894365239623
212,35.333862915963024,41.060581077227845,40.19513745148391,38.93188273405907,37.48149477832781,30.034119629252466,21.2442861867408
213,35.46477252244238,41.2397958249818,40.376174204072534,39.03060711470849,37.62030367285656,30.20660928553818,21.426823708307914
214,35.63525459357449,41.38329212637552,40.53561053823922,39.118125286163554,37.76787512158416,30.59681159520926,21.659388059725615
215,35.711978089497535,41.518268023725064,40.68495070786429,39.26708968667154,37.951101776292774,30.717120776293637,21.848369109510973
216,35.93158006026595,41.73568272889228,40.86023559268448,39.42960334333576,38.117499252989056,30.87602516484785,21.9778968093804
217,36.10906502372004,41.91301830297609,41.058486557046606,39.54787421340663,38.2584216911643,31.004272568167373,22.195945248703
218,36.234190532608935,42.041505627184684,41.18095653417502,39.616931724533366,38.368527157889154,31.242382977919135,22.39010914036499
219,36.368984263713486,42.141118850580526,41.33781920174298,39.797066033970005,38.517942760302866,31.46848050868608,22.549973691286755
220,36.48659409999082,42.264817861462966,41.48285902550529,39.99728783789404,38.749493888856286,31.60841284790015,22.701371353474716
221,36.659366700891745,42.37626421923191,41.59364725472533,40.13446923564318,38.87888661938713,31.73404641612597,22.808073233061226
222,36.77371191641512,42.49370109048861,41.71205512149839,40.203012627587015,39.179465982978776,31.902022632257182,22.99286168841886
223,36.90230411086295,42.661710676424335,41.83003079062265,40.30513600564652,39.34265153357139,32.082844633914256,23.130379471852308
224,37.091004121669265,43.02385646222619,42.012685614951835,40.39961408822744,39.44151214473836,32.30863756909721,23.324057698215938
225,37.22904788792714,43.21218847143812,42.13142952317732,40.52449601239392,39.55382733013661,32.44587222105463,23.486948036664145
226,37.46543105650579,43.35145469897474,42.25809624647322,40.627694947439075,39.729878248463315,32.67233855990903,23.625722517471168
227,37.59883779113267,43.528265934468486,42.44817191021973,40.73076543283549,39.8720552754686,32.81807511657408,23.75302812301486
228,37.701158783371284,43.64228909229416,42.61400294471373,40.83493851776219,40.008658844547234,33.00786312411359,23.846501804287165
229,37.847984613838214,43.79561062153354,42.90691464167175,40.9319640984734,40.13771072156852,33.15133958465357,23.97050827097686
230,38.02140544042469,43.9401007344245,43.06989279381621,41.072213898475184,40.24462049945568,33.371773333722906,24.145252134418776
231,38.2742405837137,44.106774729802865,43.205000201896965,41.175506377347226,40.41860745408233,33.62755061456034,24.252945655399415
232,38.46004096628327,44.26472503718867,43.33971342592359,41.333105404771366,40.56569639385442,33.90260343177927,24.373095928800463
233,38.60793065212925,44.51260918269631,43.5640775103919,41.4697242611546,40.714360218790695,34.09635147867061,24.625299367295042
