Comparison stage no.,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSizeLitRecom//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize100//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize400//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize500//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize595//
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.004777809068052459,0.0,0.0,0.0,0.0,0.0,0.0
10,0.004777809068052458,0.0,0.0,0.0,0.0,0.0,0.0
11,0.004777809068052458,0.0013953225221580861,0.016498344412250013,0.03687719903587759,0.0,0.0,0.0
12,0.05195483747895169,0.0053348912209495065,0.01764432539191966,0.038561154100358694,0.0,0.0,0.0
13,0.05195483747895169,0.08206784673330536,0.024262036949182116,0.046054833959151414,0.02035110676483111,0.0,0.0
14,0.11920505281292079,0.1381579652156837,0.058662517183909454,0.08831058659844,0.02035110676483111,0.0,0.0
15,0.24155192718813254,0.3044121159290048,0.1360409925546737,0.17534455236473634,0.0203937679391304,0.04962318262983727,0.0
16,0.4452787741233542,0.4794577388753906,0.2870264724573934,0.3202048995408019,0.08348935197721168,0.061515501450386395,0.0
17,0.8159874499210642,0.6589893208536566,0.5087673174046154,0.502714237012433,0.31290854825032965,0.13584957930393932,0.018477213063727044
18,0.9415774936996864,0.8464135670833279,0.773338431869291,0.7995619497270772,0.5630568850872933,0.20322062474676675,0.0395983548617226
19,1.3672557518735677,1.2182790823040401,1.2329662484238326,1.209935935999766,1.0786310002837578,0.3096234118880889,0.0801053666075468
20,1.8334325893497598,1.6151057371607995,1.7222464555095938,1.716771739415919,1.457275887299494,0.44641586874518524,0.13515005129949975
