Comparison stage no.,data//output//runtimePerformance//DECMO2//SolutionSetSize50//,data//output//runtimePerformance//DECMO2//SolutionSetSize100//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize300//,data//output//runtimePerformance//DECMO2//SolutionSetSize400//,data//output//runtimePerformance//DECMO2//SolutionSetSize500//
0,23.945101009627678,24.67777119036541,31.226206755517282,34.716711232311454,37.40497687826589,39.0536859592896
1,33.984807260477176,28.9847874110152,31.226206755517282,34.716711232311454,37.40497687826589,39.0536859592896
2,43.70152485547554,35.53880371272711,36.04249986969292,34.716711232311454,37.40497687826589,39.0536859592896
3,51.126580975170924,41.328468903015704,36.04249986969292,39.83159086272546,37.40497687826589,39.0536859592896
4,56.86773296866111,47.17763248921275,42.44552112641988,39.83159086272546,42.59985889856376,39.0536859592896
5,62.13495007704499,51.90185064807572,42.44552112641988,39.83159086272546,42.59985889856376,44.12373313072746
6,66.18404204193237,56.46316665228783,48.43608998139723,46.13802565572414,42.59985889856376,44.12373313072746
7,69.17076060069051,60.2653228197805,48.43608998139723,46.13802565572414,42.59985889856376,44.12373313072746
8,71.67330182053956,63.478543944764944,53.60390076417083,46.13802565572414,48.53079946302199,44.12373313072746
9,73.61690336501819,66.38444625402727,53.60390076417083,52.26096257770131,48.53079946302199,44.12373313072746
10,75.15028364057095,69.17927385219237,58.8141375849377,52.26096257770131,48.53079946302199,50.26691596623646
11,76.39183012920714,71.40303335071344,58.8141375849377,52.26096257770131,48.53079946302199,50.26691596623646
12,77.492108325091,73.36381180723778,63.44167159843608,57.965018843750784,55.04566964789629,50.26691596623646
13,78.49747944218146,75.1567659189788,63.44167159843608,57.965018843750784,55.04566964789629,50.26691596623646
14,79.24611484877911,76.65436174784774,67.30734914243327,57.965018843750784,55.04566964789629,50.26691596623646
15,79.96055286819715,77.95192720876021,67.30734914243327,62.79351303141748,55.04566964789629,56.52615568277442
16,80.58505766393706,79.14112205508621,70.88155379316535,62.79351303141748,60.38018252777856,56.52615568277442
17,81.11800724975457,80.25759068832586,70.88155379316535,62.79351303141748,60.38018252777856,56.52615568277442
