Comparison stage no.,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,41.33195065081152,41.41954916657183,41.41213331635095,41.22996287128737
1,43.327748783359375,43.375574543918006,43.71398860107102,43.018641993849144
2,44.49654571731787,44.385580415210185,44.84150666381118,44.22329720703906
3,45.17140695186608,45.167273751182435,45.70801902196074,44.841308322947555
4,46.9909403842082,46.445725420098015,46.86235190170796,45.600462170996344
5,48.284081039824095,46.76467072728427,47.70703076435462,46.69300134316823
6,50.10701608323483,47.69308598526778,48.8251399021233,48.06160935003837
7,51.06140743135366,48.023335505995576,49.6096843389472,49.35940565845847
8,53.02214143963941,48.824219601105625,51.03108344888631,50.85111874632939
9,53.84672220167496,49.04355686206916,51.81605860951348,52.376819615722816
10,55.72562006706628,50.03076130928156,53.107539027384085,53.9242024540495
11,56.63616711432526,50.358283342785995,54.16485851452762,55.80546053540299
12,58.54749602746836,51.39867338658559,55.27873582602879,57.73533162665697
13,59.187877548293535,51.83874113301661,56.42609481791173,59.42001016384616
14,60.95997462036459,52.98099921470493,57.38922713493131,61.190798334723695
15,61.710445535569924,53.313843443370516,58.19959005149061,62.712838255891675
16,63.257256763772176,53.99796145240956,59.000040126581375,64.12283905278865
17,63.81255821065081,54.25513561885521,60.0116853356139,65.40966160759368
18,65.26585939730303,55.275199392767014,61.25621692844583,66.52029567727656
19,65.80995373900387,55.65537101309966,62.09159478028711,67.78869648818373
20,66.94010133104996,56.35985368512873,63.293264813795425,68.6881054768549
21,67.48826147440755,56.52360794624147,64.23418419279076,69.89854991491431
22,68.64026301718143,57.19173248243579,65.14459515469396,70.77882137939925
23,69.05389809028543,57.4334804984194,65.70141229374137,71.75366936581435
24,70.12415851493662,58.16510697068505,66.732979828276,72.64709061349085
25,70.64690946301255,58.28227712679022,67.43938334946782,73.5863063387801
26,71.42089083354743,59.059658874753204,68.22810915717992,74.33731869817942
27,71.89003748939389,59.28247475726166,68.89709217010738,74.90621040689386
28,72.46226710422363,59.79218514477071,69.717828357189,75.48517661816801
