Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize100//,data//output//runtimePerformance//DECMO2//SolutionSetSize100//,data//output//runtimePerformance//DECMO2++//SolutionSetSize100//,data//output//runtimePerformance//SPEA2//SolutionSetSize100//,data//output//runtimePerformance//GDE3//SolutionSetSize100//,data//output//runtimePerformance//NSGA2//SolutionSetSize100//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize100//
0,10.209939785926641,10.131132924093256,10.21728397314096,10.093917753663467,10.188131901934645,10.19579119262958,10.220268964590742
1,11.795025271484828,11.680087290109709,11.643609476445546,10.093917753663467,11.816800693699433,11.571423655720041,12.004487093931683
2,13.254219158128658,13.576378591199765,14.049210460099516,11.462273038642687,13.207864374961689,13.092058561872605,12.807158121353996
3,14.66398394860017,15.329983779419877,16.199145261172593,12.888269413097857,14.562403074841484,14.575622836544554,13.414365773847475
4,16.024344733953896,17.093475892014997,18.280215535291433,14.338569544394414,15.807212495514616,16.08316265471943,14.208176168499124
5,17.35297846858054,18.856865375373868,20.39240031190332,15.834908206357818,17.014962050318303,17.656138280648243,15.186050947460172
6,18.81306391901396,20.599798966238907,22.377260341293624,17.243869992379217,18.235385098823603,19.300499152106166,16.180295802342417
7,20.30692483283831,22.36721266846958,24.359924115781897,18.736808016380753,19.439950892065745,20.8174264589645,17.19346102255893
8,21.642072886107375,24.058137179310112,26.170119958675613,20.159957523557804,20.68262381745949,22.34699080701177,18.229299035411653
9,23.001547894843306,25.657516077993083,27.878757196011332,21.55768495158585,21.90994984110091,23.81314278066597,19.109356741526227
10,24.312384075193133,27.246277292793604,29.51157365709923,22.906617180575537,23.19309756309499,25.216500817913683,19.99267108446004
11,25.71444597007568,28.6992253983585,31.112632758567052,24.18855239992045,24.419428674335787,26.49753288165446,20.871103844343327
12,26.998678737772504,30.090908061711485,32.63881112447652,25.424958037982126,25.523412805112972,27.702674667142155,21.75630042313708
13,28.179929735587706,31.387496594807995,34.186522850496715,26.576189126900104,26.62325821294845,28.844465354099395,22.614713204396036
14,29.2659739153007,32.62530686572597,35.70745220570392,27.73157367862946,27.681197046899502,30.00512745034315,23.41285862065353
15,30.272401525592297,33.9051491646047,37.179759980900144,28.79452306395443,28.706429234047686,31.094324369362546,24.225262454709807
16,31.397913925807757,35.227516525045175,38.61923088109765,29.814975384371223,29.640116630053637,32.17583222890411,25.066830610811635
17,32.482767164211786,36.526522562130104,40.04749947265491,30.848043910750498,30.519017693303223,33.2762267675382,25.79752247754976
18,33.48444122153901,37.867470876529055,41.49822250928402,31.930340866193998,31.415291328955202,34.414771792517136,26.48096980487294
19,34.51482640282066,39.16463128306432,42.8899569429731,32.988605080214064,32.34852100011911,35.45847758641988,27.193371360689397
20,35.469541165439374,40.480837123568165,44.26423430858152,34.04747179132127,33.268730089035515,36.528884294011725,27.867816980663488
21,36.527591022384335,41.814318522795126,45.598586122173984,35.089341707133805,34.24266182322394,37.54936379680147,28.53523884237738
22,37.54614606276401,43.1463020005648,46.915106777746765,36.121734167364124,35.396919536492625,38.54364792299322,29.177018550447904
23,38.47504344863753,44.470816701595986,48.26134876132482,37.11718400106514,36.67155358007716,39.46002151364534,29.77918596776623
24,39.45113678496288,45.865194779670006,49.530141275170706,38.09782573969894,37.876450487828784,40.361700792210264,30.33484582919097
25,40.38101002076664,47.22842919189009,50.79847217238365,39.05515550938059,39.18131012378138,41.25288044059245,30.867466694893096
26,41.47137949176416,48.53192800446197,52.0990645665072,39.9401953994274,40.35074006365367,42.084621751498226,31.411964500491784
27,42.62035637900229,49.824526842258365,53.34876720482085,40.813893426934804,41.4664857741654,42.89279196981928,31.9470919218045
28,43.69906922801534,51.16712047530136,54.58383157471841,41.655428289949725,42.51835174512586,43.68941618300508,32.434698846244515
29,44.891866194608696,52.498599839180336,55.70142522716599,42.439222959930575,43.54765748222498,44.45005576824419,32.90542906893747
30,46.006368761045074,53.746044058967854,56.87092614953427,43.20059510634182,44.530667103193394,45.1958630519274,33.37215833910664
31,47.23474006302399,54.90865387191774,57.972297285242696,43.957431673022576,45.57365757985907,45.905688825166095,33.85245112659513
32,48.414092350991254,56.01241645185496,59.02692611083952,44.65379095705783,46.58607935471313,46.59211079087671,34.27182883144328
33,49.504246522439125,57.07329653875952,59.99648832085972,45.33020894971847,47.52572636424222,47.26556740545463,34.70356312579018
34,50.48774032049879,58.09666971859799,60.943091754866785,45.99435227330376,48.478706304268314,47.9000961697672,35.11338063058769
35,51.45211658834997,59.03574191794668,61.83864826371409,46.62788803161848,49.435308572332076,48.487629128564535,35.524362549242
36,52.556321624251055,59.89746051291829,62.67132891529858,47.22095816691454,50.418937564890804,49.07167338864182,35.933811814988594
37,53.53236415925584,60.76576102731891,63.42473871658419,47.80898861489938,51.358819416594116,49.62112946241384,36.350621347029694
38,54.46564728931297,61.5681400666528,64.22052170803494,48.386486298594804,52.243268075623625,50.1562500318102,36.76332933590745
39,55.34169066331283,62.358404232908285,64.92260172898025,48.92517756414277,53.0749476448689,50.698780967941815,37.12686406000442
40,56.20897612047343,63.0715959026574,65.66890442371326,49.442269892379976,53.89604091070072,51.18340562100349,37.504995599376215
41,57.15345136323888,63.802076476341284,66.27456640109669,49.934429497282444,54.68352350342427,51.66769911753505,37.87290097393475
42,58.01846976115367,64.50167528599161,66.91184707579485,50.39014996574435,55.4389359444997,52.141269520460405,38.236978999797905
43,58.872283960010904,65.16335683502759,67.4824801189476,50.847988884925975,56.147494808180085,52.62273763335333,38.604893233744
44,59.701070648728646,65.85292487103546,68.09553565751028,51.287974938323096,56.83519728163098,53.085538578677536,38.938320872528315
45,60.398422608845124,66.49988534915046,68.67357239104234,51.72535799595809,57.50799784152628,53.545161931075896,39.31067016227372
46,61.22283559946106,67.1177297902471,69.22730993291555,52.131914213347216,58.13348937157089,53.99175105344514,39.67344503890596
47,61.9805952116059,67.74147459634418,69.72064647192533,52.54432232198101,58.784290878631246,54.419667087160576,39.980265139076934
48,62.75676486317574,68.3512338911869,70.20598766873391,52.93383255043474,59.387895300664916,54.837749096554994,40.346906780337655
49,63.414066589063026,68.93534093376563,70.65610626738889,53.324892565220345,59.987791365953186,55.225468759773506,40.69759457216164
50,64.05597086480026,69.5376390249474,71.10025401297203,53.71155233676926,60.55062817504696,55.62480002164503,41.03626261795247
51,64.75503906804913,70.10388196828787,71.51195341313196,54.066162320823786,61.11967785014539,56.007575675188214,41.37178390336073
52,65.40987336415888,70.6238936528745,71.87383511709442,54.4207150272295,61.67566476816501,56.36154258979313,41.72494222189472
53,66.05494059714512,71.12575365406195,72.25553918901964,54.77888844671946,62.198451500023204,56.71667696296433,42.05090830766444
54,66.63849529951679,71.6029592142434,72.63570224447477,55.09890755810026,62.70713543827946,57.081379505108565,42.35683121971207
55,67.1606644881266,72.06107691761711,73.01425402601224,55.411632121066994,63.18932708339188,57.43223035380039,42.70865419642592
56,67.80978143046418,72.51514603501523,73.36087136984322,55.73158547379986,63.662608013004125,57.767723186279596,43.057331141424726
57,68.3734905996842,72.90912670989557,73.7056112221247,56.03936003284756,64.13068874678339,58.105128400477284,43.37445589294871
58,68.91806719589775,73.30458134621946,74.04400277468254,56.33766354440197,64.58196534635354,58.4514062288278,43.71797029185728
59,69.43599188879892,73.67614494808677,74.37769346177993,56.63628338392344,65.02396870658765,58.73608317787561,44.033071120475576
60,69.89467903075581,74.0445463568293,74.67446080674203,56.92256030113653,65.44509726308935,59.02922001338524,44.36305194953433
61,70.37689680709502,74.38002962881806,74.94762427863762,57.1970864890109,65.89305482562304,59.3253422686136,44.69453491370303
62,70.85274946824372,74.71854443319256,75.20035246968418,57.496996884012965,66.29593426262936,59.62056143817759,45.07721057399447
63,71.32604595785544,75.02255528603014,75.46671054906543,57.76857058071486,66.68032176225253,59.917551574452645,45.43573545648725
64,71.76369497472126,75.33690602658534,75.71677147695637,58.02862786781274,67.1000831883518,60.188211687042234,45.74145695067286
65,72.15165097032633,75.60323100267298,75.97517105998816,58.275246582755095,67.56110401156104,60.44712349769209,46.046102575570686
66,72.59082551802902,75.89610550839143,76.19932066573536,58.529533175858056,67.98489529048165,60.7013239801682,46.3773656959729
67,72.97665186853034,76.16151671075623,76.41977341966792,58.77137213298056,68.4303117153141,60.9413070622226,46.700490716425435
68,73.34822168338802,76.39719219014285,76.67336778443628,59.02923549246232,68.86200955245096,61.210025699039186,47.03953608469906
69,73.69788082867885,76.63209689495191,76.90860355969254,59.262764414361214,69.32247606527764,61.44830644231917,47.36631411160603
70,73.96874061712418,76.86391217058339,77.12837256583738,59.51010966720588,69.74844788395427,61.689239782145016,47.69568928373852
71,74.28602223712274,77.0955704692863,77.33662518091114,59.732431407730495,70.19643184255602,61.92577037788436,48.03110266642261
72,74.58720241058505,77.33441312320853,77.54168443661929,59.95591002103685,70.62004765895871,62.16191283562763,48.3413740746048
73,74.88785237317606,77.53146078606487,77.73044149319628,60.16212521537332,71.00723437178642,62.38253872853959,48.70104641654951
74,75.14992787590982,77.74659364521325,77.92418481149346,60.38355319663577,71.38922595093192,62.61196870252835,49.03554656693266
75,75.37952445471959,77.95277076109465,78.09925141722628,60.60067909808669,71.75876773765326,62.83798331453513,49.331053225455065
76,75.65971917679649,78.16348198574416,78.28999695826572,60.808771626699105,72.09581782413416,63.05117675641132,49.61125834962134
77,75.89081352760053,78.33499307992501,78.4749780784315,61.01825771744823,72.42096716035427,63.249784359956024,49.91330714395095
78,76.11565831868245,78.53446732081292,78.64357117279998,61.20809282184975,72.72370997008477,63.4549437129729,50.23929598979095
79,76.33704833517807,78.7133341995086,78.81028007247016,61.40279530187571,73.00773728214816,63.670062768740976,50.535071134005015
