Comparison stage no.,data//output//runtimePerformance//DECMO2//SolutionSetSize50//,data//output//runtimePerformance//DECMO2//SolutionSetSize100//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize300//,data//output//runtimePerformance//DECMO2//SolutionSetSize400//,data//output//runtimePerformance//DECMO2//SolutionSetSize500//
0,54.75156424869243,55.80879012001036,61.57207383216408,64.62933676866531,66.13301945243029,67.73502598300163
1,64.37299760079698,60.45400205111557,61.57207383216408,64.62933676866531,66.13301945243029,67.73502598300163
2,71.70412234513475,65.87921876949619,65.7464979681028,64.62933676866531,66.13301945243029,67.73502598300163
3,77.16277782590018,70.25224244371894,65.7464979681028,68.5454771851959,66.13301945243029,67.73502598300163
4,81.54291385551122,73.92395397192126,70.94584347635737,68.5454771851959,69.950407649243,67.73502598300163
5,84.77178841292158,77.13908578492688,70.94584347635737,68.5454771851959,69.950407649243,71.41561396914591
6,87.09960798225777,79.63658998326612,75.35229025205611,73.76848924271371,69.950407649243,71.41561396914591
7,88.95464556546546,81.91478642980945,75.35229025205611,73.76848924271371,69.950407649243,71.41561396914591
8,90.46473822806584,84.0560333542905,78.99912604240232,73.76848924271371,75.1186716873977,71.41561396914591
9,91.6993877141908,85.71571163409982,78.99912604240232,78.03326760845358,75.1186716873977,71.41561396914591
10,92.69345391816991,87.0888934143269,82.00757241777083,78.03326760845358,75.1186716873977,76.32855556189769
11,93.49905753068977,88.46991481867562,82.00757241777083,78.03326760845358,75.1186716873977,76.32855556189769
12,94.18456764350387,89.63066616268826,84.32416806388608,81.5095123060839,79.47419432907375,76.32855556189769
13,94.74439426732982,90.62771512580215,84.32416806388608,81.5095123060839,79.47419432907375,76.32855556189769
14,95.2505276058882,91.44765446540931,86.35154899040566,81.5095123060839,79.47419432907375,76.32855556189769
15,95.64033361421022,92.17161995669015,86.35154899040566,84.14343663979734,79.47419432907375,80.54421047105178
16,96.01429863257108,92.8359982995811,87.97101299893795,84.14343663979734,83.09064702800487,80.54421047105178
17,96.29533518993394,93.4033005586756,87.97101299893795,84.14343663979734,83.09064702800487,80.54421047105178
18,96.56282764490517,93.94090211827273,89.29518752467182,86.3811112017507,83.09064702800487,80.54421047105178
19,96.8188702092978,94.41438911525319,89.29518752467182,86.3811112017507,83.09064702800487,80.54421047105178
20,97.02274360184134,94.78740730540758,90.44862452278701,86.3811112017507,85.66181278952078,83.78682829654886
21,97.21400069039603,95.16207153841414,90.44862452278701,88.18936856585374,85.66181278952078,83.78682829654886
22,97.39076580807625,95.49576615319194,91.51763581762626,88.18936856585374,85.66181278952078,83.78682829654886
23,97.54796606175012,95.77748729282591,91.51763581762626,88.18936856585374,85.66181278952078,83.78682829654886
24,97.67405333696821,96.05663258012555,92.40345555870059,89.756659297685,87.67289863308916,83.78682829654886
