Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//
0,62.317035151763825,62.84185072900503
1,62.317035151763825,62.84185072900503
2,64.93535783376257,65.80510631200282
3,64.93535783376257,65.80510631200282
4,68.19800973049837,69.35409921574231
5,68.19800973049837,69.35409921574231
6,71.25985488298932,72.50225836226595
7,71.25985488298932,72.50225836226595
8,73.95986175418089,75.14958095029375
9,73.95986175418089,75.14958095029375
10,76.2631453878966,77.55373393578897
11,76.2631453878966,77.55373393578897
12,78.18247950545378,79.24585633082954
13,78.18247950545378,79.24585633082954
14,79.7202671943532,80.7521002531433
15,79.7202671943532,80.7521002531433
16,81.01763103073506,81.89395370028096
17,81.01763103073506,81.89395370028096
18,82.09734961674089,82.89874122841167
19,82.09734961674089,82.89874122841167
20,82.95081847314472,83.73018442614178
21,82.95081847314472,83.73018442614178
22,83.69619514480111,84.37268535225975
23,83.69619514480111,84.37268535225975
24,84.34419954519818,84.96339120796151
25,84.34419954519818,84.96339120796151
26,84.88713445991819,85.46622767220614
27,84.88713445991819,85.46622767220614
28,85.35573883018714,85.87312824379154
29,85.35573883018714,85.87312824379154
30,85.72944946400794,86.23163055834621
31,85.72944946400794,86.23163055834621
32,86.04341834475584,86.51572709749296
33,86.04341834475584,86.51572709749296
34,86.30186470382873,86.76546452907935
35,86.30186470382873,86.76546452907935
36,86.54155174846461,86.97008992206104
37,86.54155174846461,86.97008992206104
38,86.76844752654202,87.1512230754557
39,86.76844752654202,87.1512230754557
40,86.95863208572031,87.30231323693117
41,86.95863208572031,87.30231323693117
42,87.12136368166327,87.43772268259079
43,87.12136368166327,87.43772268259079
44,87.28097287673798,87.5568799226223
45,87.28097287673798,87.5568799226223
46,87.40292904970475,87.65852261542304
47,87.40292904970475,87.65852261542304
48,87.51127327355171,87.75524711556999
49,87.51127327355171,87.75524711556999
50,87.6071489121984,87.83216675254539
51,87.6071489121984,87.83216675254539
52,87.68889917004478,87.90614755657138
53,87.68889917004478,87.90614755657138
54,87.76215052891025,87.97005597802169
55,87.76215052891025,87.97005597802169
56,87.82691937360013,88.02921997927021
57,87.82691937360013,88.02921997927021
58,87.88225462026558,88.08044006852607
59,87.88225462026558,88.08044006852607
60,87.93740782255239,88.12634348315186
61,87.93740782255239,88.12634348315186
62,87.98791686328859,88.16813199053728
63,87.98791686328859,88.16813199053728
64,88.03096645689733,88.20452038371715
65,88.03096645689733,88.20452038371715
66,88.07185295803994,88.24239846611404
67,88.07185295803994,88.24239846611404
68,88.11793703615255,88.27643177205944
69,88.11793703615255,88.27643177205944
70,88.1509222739273,88.30785220500464
71,88.1509222739273,88.30785220500464
72,88.18249735417497,88.33661091610462
73,88.18249735417497,88.33661091610462
74,88.21146122250147,88.36345258677399
75,88.21146122250147,88.36345258677399
76,88.24126703973566,88.38805024375489
77,88.24126703973566,88.38805024375489
78,88.26520140154275,88.41077889817456
79,88.26520140154275,88.41077889817456
80,88.28976754907882,88.43207842791998
81,88.28976754907882,88.43207842791998
82,88.31055579371129,88.45288006581569
83,88.31055579371129,88.45288006581569
84,88.33074982861018,88.47115869262704
85,88.33074982861018,88.47115869262704
86,88.3493999570662,88.48511707790179
87,88.3493999570662,88.48511707790179
88,88.36545321633639,88.50182104743928
89,88.36545321633639,88.50182104743928
90,88.38131428092267,88.51728887757044
91,88.38131428092267,88.51728887757044
92,88.40011700887175,88.5324466334681
93,88.40011700887175,88.5324466334681
94,88.41347339948778,88.54391306158536
95,88.41347339948778,88.54391306158536
96,88.42466508429919,88.55805921456802
97,88.42466508429919,88.55805921456802
98,88.43860076099855,88.57095053207344
99,88.43860076099855,88.57095053207344
100,88.44964704736213,88.58271266387709
101,88.44964704736213,88.58271266387709
102,88.4627125791689,88.59509710978783
103,88.4627125791689,88.59509710978783
104,88.47185159479002,88.60677372228021
105,88.47185159479002,88.60677372228021
106,88.48364658235724,88.61511728979643
107,88.48364658235724,88.61511728979643
108,88.49427404327743,88.62333815371478
109,88.49427404327743,88.62333815371478
110,88.50550706956315,88.63253378665738
111,88.50550706956315,88.63253378665738
112,88.51647579302966,88.64001215699732
113,88.51647579302966,88.64001215699732
114,88.52495618770918,88.64680983697096
115,88.52495618770918,88.64680983697096
116,88.53252721125381,88.65450677948935
117,88.53252721125381,88.65450677948935
118,88.54075414234823,88.66175057758633
119,88.54075414234823,88.66175057758633
120,88.54701931782274,88.6683216919533
121,88.54701931782274,88.6683216919533
122,88.55139726818386,88.67522007884504
123,88.55139726818386,88.67522007884504
124,88.56006998416011,88.68190786286534
125,88.56006998416011,88.68190786286534
126,88.56603137530959,88.68682546928433
127,88.56603137530959,88.68682546928433
128,88.5721818192573,88.69258573916163
129,88.5721818192573,88.69258573916163
130,88.57747160094905,88.69784657598039
131,88.57747160094905,88.69784657598039
132,88.5860162391406,88.7044798205479
133,88.5860162391406,88.7044798205479
134,88.59237991807997,88.70883957025022
135,88.59237991807997,88.70883957025022
136,88.59874658523238,88.71527691798738
137,88.59874658523238,88.71527691798738
138,88.60587416523079,88.72083118300478
139,88.60587416523079,88.72083118300478
140,88.61234981561215,88.72701338339944
141,88.61234981561215,88.72701338339944
142,88.61528349623946,88.73223794663878
143,88.61528349623946,88.73223794663878
144,88.62040165363693,88.73883540517032
145,88.62040165363693,88.73883540517032
146,88.62470436890537,88.74508948971099
147,88.62470436890537,88.74508948971099
148,88.6293982713683,88.7508235943216
149,88.6293982713683,88.7508235943216
150,88.63357717432937,88.75730065199993
