Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,29.528035301961047,29.394429193490883
1,30.69017374198575,30.713424903917357
2,31.21458640472421,31.350802746175958
3,31.543068345297144,31.816161047448805
4,32.13836718980174,32.433405716024396
5,32.689765858717436,33.14830956381775
6,33.53869039583596,34.28422846785084
7,34.564999875160645,35.33445779125688
8,35.28204975135267,36.795665372302274
9,35.975270621145434,38.13986764062488
10,37.05259571456467,39.5081798387475
11,37.64317451549925,40.948695283897955
12,38.33550743935188,42.96632344295478
13,38.989869032256664,44.98134426100811
14,39.88974595892898,46.75478699746315
15,40.6394317884369,48.49237877163416
16,41.44818614874898,50.535216607268055
17,42.181939320063904,52.5096249222273
18,43.39934206226854,54.20686857152707
19,44.292787810139366,56.787695948357516
20,45.373098483943664,58.53252866713164
21,46.074172243266524,60.64520859586337
22,47.026462478589714,62.76167875312283
23,47.76202490714109,64.1590771101456
24,48.775546811608464,65.70492539225181
25,49.777407860983345,66.98098604782992
26,50.857817087636704,68.88028002973601
27,51.670085439590686,70.27939201689776
28,52.569884594132844,71.60957214090948
29,53.33395459175014,72.93467862302779
30,54.337561473435095,73.98766532370851
31,55.11451727669133,75.49673521231094
32,55.97166355190459,76.62858746741652
33,56.85809046361645,77.57738958338385
34,57.559988707765854,78.58867970168713
35,58.425584034151804,79.68597680832141
36,59.28753861346904,80.71344737125676
37,59.89408042218041,81.40303141109227
38,60.577871375728634,82.438253707997
39,61.02249827740622,83.29735842732147
40,61.63935373185453,84.11359559099293
41,62.266650572606395,84.62262249880814
42,63.12329859363278,85.28254926872373
43,63.78164876597494,85.84998648343837
44,64.58040298248166,86.30224586686488
45,65.08437750167532,86.93140739970276
46,66.0036800674328,87.59499620254664
47,66.61566516707255,87.99631580407205
48,67.18346102044623,88.60537203027181
49,67.63737764873605,88.96877184065247
50,68.15340399158976,89.27533525226848
51,68.58322307796884,89.69830117480755
52,69.18170760211662,90.10352573411858
53,69.6556131343742,90.28364355601626
54,70.30434609669545,90.57738180580908
55,70.83321333784117,90.81452274315274
56,71.505835106936,91.08142862852557
57,72.07624542128254,91.30850009675444
58,72.72988044263043,91.62355736048883
59,73.04132310442107,91.89099204930679
60,73.52229323065697,92.07518207752096
61,73.89385697162979,92.22972156240223
62,74.43616022085601,92.35226806896507
63,74.8900840071618,92.55749573367888
64,75.23713621367968,92.72233994130275
65,75.58354089429986,92.82976279562806
66,75.91846054076359,93.02441893930872
67,76.24018385959167,93.10615011948516
68,76.60304349527172,93.25421548668277
69,76.97115843559568,93.35392095813073
70,77.31198220895212,93.44820915787662
71,77.65854487775198,93.58454148371135
72,77.93551434252278,93.64157003745134
73,78.28305379794642,93.74928014628735
74,78.59340374763065,93.86239636910358
75,78.83149688741453,93.95306516611356
76,79.20656797275078,94.0436198238441
77,79.47766951250165,94.11748276378059
78,79.76337976641004,94.18868739348021
79,79.88395725586216,94.23803273396179
80,80.19218888436701,94.30140812025063
81,80.36260621098184,94.35863150711938
82,80.64960253079546,94.42914811047812
83,81.00074615069757,94.4696873357088
84,81.24271906008846,94.50734564278766
85,81.45445563760762,94.54871270108843
86,81.72556877843938,94.59374862928276
87,81.88732541416861,94.65048079858772
88,82.05160428093703,94.6827786247897
89,82.29778115770911,94.70638125038843
90,82.5547896903844,94.75062249366701
91,82.68431518990795,94.7886436998459
92,82.81920049511905,94.82146748556356
93,82.97581609247749,94.84409249054879
94,83.29686663767042,94.88403383053907
95,83.47181695086802,94.91065982731486
96,83.57038927106062,94.94270609406814
97,83.76299582153773,94.9748615046859
98,83.96980225758759,95.00571297659667
99,84.07380359733799,95.03754566518167
100,84.20577388168006,95.07216639142624
101,84.4057203219011,95.08450921377937
102,84.59094112558334,95.10779159632177
103,84.72050186243733,95.1233605141322
104,84.83351599990444,95.19146537619285
105,85.02905402890165,95.20800423661616
106,85.1810435460507,95.2605636908986
107,85.38324671812127,95.2864348702149
108,85.56439405548615,95.29939949202334
109,85.65009099166865,95.31303889707601
110,85.79564136554613,95.33264282527522
111,85.86873044110614,95.36144217453308
112,86.05326989199283,95.38835099297725
113,86.15187999527781,95.3939011786483
114,86.26372668964562,95.42358648312867
115,86.43838560595412,95.4372473605119
116,86.5494680383943,95.45085714788117
117,86.60907501232563,95.47602415004879
118,86.77344599720946,95.48662524883534
119,86.88874172652567,95.50670701584791
120,86.95108973019056,95.52768550497058
121,86.9907619859616,95.54093203837947
122,87.04868226290574,95.54853461355499
123,87.20050630698059,95.55911408037025
124,87.31894573116472,95.56669757721018
125,87.38394241740451,95.5747706159347
126,87.52603020089525,95.58592473130804
127,87.63262941923811,95.6078601830511
128,87.73140987398851,95.61704070524642
129,87.85325801866868,95.64100335492819
130,87.90837173585095,95.64807194015245
131,87.98714435782227,95.65474273781079
132,88.0657639729401,95.67114788766766
133,88.13126575535604,95.68306036623981
134,88.19501882418956,95.6906916942068
135,88.25897505158089,95.70137932061621
136,88.32257959170597,95.70585907912898
137,88.43967007598803,95.71421982851685
138,88.53951023405459,95.72230973169185
139,88.6119738114847,95.7293239532172
140,88.69698440492567,95.73410986789375
141,88.7601681831523,95.74158965453248
142,88.8440767890213,95.74931302822739
143,88.88690933340362,95.75726750685983
144,88.92425902580948,95.76267843251954
145,89.00933004835265,95.77292828142976
146,89.08249657083567,95.77839292974399
147,89.14454693623568,95.78571347751114
148,89.20307215515138,95.79055054095389
149,89.22955504214791,95.79691277695316
150,89.26938062560396,95.80038664999337
151,89.32156080732487,95.80666494127438
152,89.34976685104284,95.81225435316637
153,89.36996403579937,95.81686958210985
154,89.41602667812103,95.82376171462073
155,89.44133309682078,95.83177756518187
156,89.48309788683552,95.83796408838323
157,89.55225022698728,95.84442281016493
158,89.62552639091999,95.8482110278951
159,89.68603037321112,95.85466927414497
160,89.74072867587383,95.86796601577102
161,89.79291571437939,95.87483087371791
162,89.83303317387158,95.87875857358
163,89.86268125863742,95.8854374876182
164,89.91726032625171,95.89361611553593
165,89.9679210131819,95.89905849159
166,89.98243091374394,95.91038685520242
167,90.03681146575899,95.91791365487998
168,90.10381579824261,95.92262518629735
169,90.13366695685642,95.9288317161025
170,90.16241184694283,95.93882925176773
171,90.19575988326153,95.94798282704382
172,90.25819420710636,95.95322852680025
173,90.27920367105892,95.97222199500736
174,90.32282493846829,95.97944181933258
175,90.36683430939047,95.98566671371353
176,90.39132743986082,95.99100855528846
177,90.4165030174081,95.99694339887866
178,90.43535890046205,96.00253131649819
179,90.47998256674126,96.00653315758044
180,90.4989704090707,96.01177496111194
181,90.53702721616557,96.0157846760274
182,90.56778852806742,96.0195927383017
