Comparison stage no.,data//output//runtimePerformance//DECMO2++//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize300//
0,28.759613510497537,28.491694329684165,28.7459590874138,28.820763403692283
1,29.539097763974,29.437225899747872,29.673070665155233,29.998168971168234
2,29.98512863821528,29.89123581086048,30.15598125047749,30.457087674673083
3,30.36940715479524,30.261616736982518,30.503300109142558,30.759659622452766
4,31.092651924061286,30.816260347452552,31.00533856056209,31.02000829894261
5,31.54180805473516,31.05233395163732,31.31640228246041,31.321367673318782
6,32.414047064774934,31.56380119584195,32.14108089014201,31.87164545018711
7,32.79299472767793,31.703555867893556,32.76155678890778,32.37303090013226
8,33.71982114151563,32.260496691686306,33.208461256996436,33.04608471506084
9,34.03395114124557,32.44306807041836,33.77749942757971,33.76900097637135
10,34.70986300168989,32.85292540918461,34.626463232516095,34.83270885367287
11,35.09001951032059,32.98130382509532,35.1683981763301,35.91202687157395
12,35.82140646677394,33.35210457969896,35.65981501192423,37.12792620135871
13,36.126278315075915,33.562574880390855,36.15753971309952,38.43363156906414
14,36.743125293420654,34.03886292222585,36.75493788880959,39.46413449037591
15,37.02273945673427,34.349587256477285,37.44368969747855,41.01701848875017
16,37.66035100030197,34.895872903823445,38.195840010061296,42.166662770001864
17,37.98052886816932,35.04842340016465,38.773536016045384,43.17520666854617
18,38.39849786752203,35.4142182430583,39.64089705136024,44.36930015251109
19,38.62163331137949,35.57871419568949,40.13011946821709,45.95886566869701
20,39.415727982049994,35.841913715371156,40.62726887621708,47.382823440732416
21,39.67302179007469,36.05282675572119,41.40208557409305,48.93484011126606
22,40.2289955400381,36.43626419004506,42.245232061600284,50.240694927824734
23,40.53029352799614,36.58069027510536,42.79964139798415,51.74756073981449
24,41.06538563875517,36.9598742890977,43.4639843598307,53.187829371475146
25,41.36550632625199,37.0589123168328,44.39068635782443,54.61061345029605
26,41.95451163530836,37.508622553458274,45.21879559325197,55.82903711593678
27,42.24535314703373,37.74470872808269,45.7174716389318,57.198151208582914
28,42.797940747744306,38.09440405466885,46.526444417767614,58.66679684986943
29,43.29711760438227,38.17016790414837,47.15949104138065,59.979359138816115
30,43.92029078182359,38.660527759968296,47.78258837702937,60.969333952960014
31,44.35405908953859,38.81854850580727,48.545870634302254,62.27002295391269
32,45.00542770076539,39.19691904345513,49.54328988526273,63.340151099709644
33,45.30168389155851,39.44625312875204,50.03643828953015,64.35318984070744
34,45.815350336341176,40.005407076583644,50.56246395196054,65.7165535919457
35,46.063763400296764,40.1620368941902,51.28886828337135,66.89126806830262
36,46.66871077041574,40.72321468075674,52.071650051757665,68.05000055842736
37,46.87876129908531,40.818624862046704,52.622605692994796,68.86054115013918
38,47.48971582242887,41.13107838908007,53.30234991070323,69.80015261257185
39,47.82201989346396,41.32117222765473,53.85905103161828,71.03378979159106
40,48.456117988708186,41.73890234049616,54.59748246764599,71.99625561668022
41,48.75531195490238,42.10669379474889,55.11947234996282,73.04229002110159
42,49.39478436885789,42.362540364385914,55.80037050597162,73.64672048712688
43,49.76539761673076,42.64061334277051,56.23931822821665,74.16898908303104
44,50.35944978625756,43.02828317100076,56.95641991432595,74.9899505439174
45,50.668155664734385,43.35866365203152,57.46968662731498,75.53118383233172
46,51.2747977083745,43.59199181372072,58.15098734608907,76.11874592947133
47,51.4254840655112,43.70861421825488,58.61999696969288,76.82028614456603
48,51.87235539636441,44.2128955137901,59.321393291821614,77.31306599590413
49,52.19608983191261,44.44289041325555,59.90667357409741,77.77505908754695
50,52.82567143738085,44.776222564836345,60.55084479118564,78.18340127431382
51,53.05043125668445,44.97378724761893,61.13065866373354,78.67818463317109
52,53.50842567792798,45.60255092393984,61.6976775465009,79.17247892484829
53,53.925776397123734,45.762729916039326,61.99985305087664,79.55348708295674
54,54.41207953653071,46.18339747970575,62.32914594840957,80.0180231265765
55,54.60500903775495,46.295546117497196,63.15775384561941,80.56982052912376
56,54.98918203262016,46.62504974959034,63.80820026653134,80.98477426870586
57,55.252818329158195,46.76838699922543,64.2921914490313,81.35297919223304
58,55.53324913543811,47.16354025043657,64.74849778172745,81.67081882470153
59,55.84157132928155,47.241912735693234,65.12442571284997,81.98787025567842
60,56.211534527376685,47.48843844216584,65.58403943243283,82.3045407744337
61,56.54361404108824,47.669766986019994,65.94633005002484,82.54155577249965
62,56.97714998528159,47.99431630155053,66.35647141985166,82.72586467629041
63,57.14489409445155,48.09913109185969,66.87229155827906,82.91890536353326
64,57.4927434641309,48.5444348087485,67.33063420175131,83.17030613480762
65,57.78307472931537,48.5931906000662,67.81595464640004,83.33414104213018
66,58.221631708595055,48.88991718064197,68.24567833728035,83.5549105270605
67,58.32946483640319,48.9081081175076,68.53756838906708,83.73343085822349
68,58.620681576542346,49.27454295811125,68.9413874687485,83.949742883565
69,59.017240462775625,49.37790047669122,69.37933753926315,84.09835563451828
70,59.3226302560195,49.77108270466894,69.83285304571388,84.23596346730734
71,59.49474090567847,49.8203947007182,70.32315856174506,84.39201468046687
72,59.87866583770934,50.0329262270784,70.78565043207568,84.52457855175327
73,60.09177808863792,50.13001777191861,71.15334958454787,84.67904578587367
74,60.39869761378298,50.4402910580029,71.50074470025785,84.78734390282273
75,60.66947242513208,50.61154906496682,71.80552663261682,84.9194735039919
76,61.05274027648663,50.83319202515042,72.14179583819337,85.04605073725799
77,61.185868044889006,50.88527919456587,72.53062932586536,85.21049759651792
78,61.54586111242968,51.26227582322741,72.90059917404406,85.38624667980683
79,61.67473239530352,51.38349861272423,73.12540897138578,85.48618694385426
80,62.24664020341072,51.86364632986869,73.5544180879521,85.55395151766739
81,62.42519627022068,51.930246912111414,73.86874608139098,85.67124160270859
82,62.73930670193359,52.25212460857405,74.25299998031765,85.78682346832136
83,62.851249067105606,52.311155308111104,74.66335567713581,85.87982306462031
84,63.09002605301619,52.75224249390224,74.89208532681307,86.00060208323235
85,63.2785842869651,52.85640107997853,75.16746147502099,86.10106827042414
86,63.6850114236801,53.191203270902,75.53987421913101,86.22948691540876
87,63.85740137700784,53.24701314117083,75.7266357715331,86.33749169775682
88,64.17643470208412,53.607756456155386,75.92029305068488,86.38265178155768
89,64.4358516729074,53.75378931080535,76.10252467914589,86.45909047266346
90,64.73903537600226,53.985978702010854,76.41431250983182,86.53488149250896
91,64.82996509502073,54.01998063839544,76.69772386572866,86.59511122132193
92,65.16925795284047,54.44595230249445,76.81573288710683,86.65020005651692
93,65.49614413603089,54.53131929704072,77.15434813455728,86.76897832150534
94,65.8926350338935,54.94138656958339,77.36197119474704,86.82990232509385
95,66.15525531514704,55.060748096450354,77.55104812223011,86.87595586796971
96,66.45975690069272,55.41540082621809,77.76737280647745,86.96822306349671
97,66.56237093328356,55.50264268078385,77.96719794613735,87.05905931834164
98,66.93599250248562,55.645202055384935,78.22291499180076,87.10038245130457
99,67.08521622836547,55.75712708282726,78.48238472395155,87.14357572659432
