Comparison stage no.,data//output//runtimePerformance//NSGA2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.3567110411838695
19,0.0,0.3567110411838695
20,0.0,0.8850569079886976
21,0.0,0.8850569079886976
22,0.0,1.0048156436093416
23,0.0,1.0048156436093416
24,0.0,1.7190804155371386
25,0.0,1.7190804155371386
26,0.0,2.126307459438843
27,0.0,2.126307459438843
28,0.0,2.234187267479754
29,0.0,2.234187267479754
30,0.0,3.148458249792178
31,0.0,3.148458249792178
32,0.0,4.352575465180919
33,0.0,4.352575465180919
34,0.0,7.297209613297845
35,0.0,7.297209613297845
36,0.0,9.433792247159301
37,0.0,9.433792247159301
38,0.0,12.734139791563258
39,0.0,12.734139791563258
40,0.0,15.80304882668363
41,0.0,15.80304882668363
42,0.0,19.109100211627997
43,0.0,19.109100211627997
44,0.0,22.847583829216827
45,0.0,22.847583829216827
46,0.0,27.79042737657978
47,0.0,27.79042737657978
48,0.0,33.17568197446081
49,0.0,33.17568197446081
50,0.0,38.72873103826024
51,0.0,38.72873103826024
52,0.0,43.96776436998789
53,0.0,43.96776436998789
54,0.0,51.25820765620075
55,0.0,51.25820765620075
56,0.0,56.69755384185491
57,0.0,56.69755384185491
58,0.0,63.20732290994202
59,0.0,63.20732290994202
60,0.0,68.59863606938926
61,0.0,68.59863606938926
62,0.0,73.61072990993672
63,0.0,73.61072990993672
64,0.0,77.90866634103561
65,0.0,77.90866634103561
66,0.0,81.20622163480256
67,0.0,81.20622163480256
68,0.0,84.71135787830379
69,0.0,84.71135787830379
70,0.0,87.85387119129068
71,0.0,87.85387119129068
72,0.0,90.42721661355539
73,0.0,90.42721661355539
74,0.0,92.31761365311343
75,0.0,92.31761365311343
76,0.0,93.72637315111933
77,0.0,93.72637315111933
78,0.0,94.74296157033721
79,0.0,94.74296157033721
80,0.0,95.89796877140304
81,0.0,95.89796877140304
82,0.0,96.70284578946583
83,0.0,96.70284578946583
84,0.0,97.33112075196861
85,0.0,97.33112075196861
86,0.0,97.80933946969552
87,0.0,97.80933946969552
88,0.0,98.22864057370441
89,0.0,98.22864057370441
90,0.0,98.63694363753055
91,0.0,98.63694363753055
92,0.0,98.92693556527344
93,0.0,98.92693556527344
94,0.0,99.14399271808243
95,0.0,99.14399271808243
96,0.0,99.30354866130378
97,0.0,99.30354866130378
98,0.0,99.46116600234994
99,0.0,99.46116600234994
100,0.0,99.60326776131264
101,0.0,99.60326776131264
102,0.0,99.70733791764853
103,0.0,99.70733791764853
104,0.0,99.78504288957036
105,0.0,99.78504288957036
106,0.0,99.86454958184433
107,0.0,99.86454958184433
108,0.0,99.92673044802844
109,0.0,99.92673044802844
110,0.0,99.98327610969245
111,0.0,99.98327610969245
112,0.0,100.0
113,0.0,100.0
114,4.762831373715431E-6,100.0
115,4.762831373715431E-6,100.0
116,0.009226357860597464,100.0
117,0.009226357860597464,100.0
118,0.010650594688139652,100.0
119,0.010650594688139652,100.0
120,0.02965089150478687,100.0
121,0.02965089150478687,100.0
122,0.03087923244213676,100.0
123,0.03087923244213676,100.0
124,0.04236095675543607,100.0
125,0.04236095675543607,100.0
126,0.10543909768727668,100.0
127,0.10543909768727668,100.0
128,0.20828663341563555,100.0
129,0.20828663341563555,100.0
130,0.2866950347942749,100.0
131,0.2866950347942749,100.0
132,0.48303958528541013,100.0
133,0.48303958528541013,100.0
134,0.7657080759378346,100.0
135,0.7657080759378346,100.0
136,1.0071479437369895,100.0
137,1.0071479437369895,100.0
138,1.4063886443733848,100.0
139,1.4063886443733848,100.0
140,2.112504770633131,100.0
141,2.112504770633131,100.0
142,2.9073595396123384,100.0
143,2.9073595396123384,100.0
144,3.763016925596021,100.0
145,3.763016925596021,100.0
146,4.728390146066263,100.0
147,4.728390146066263,100.0
148,5.841292805101792,100.0
149,5.841292805101792,100.0
150,6.971615653138892,100.0
151,6.971615653138892,100.0
152,8.282833669864702,100.0
153,8.282833669864702,100.0
154,9.794062809181385,100.0
155,9.794062809181385,100.0
156,11.238295621684268,100.0
157,11.238295621684268,100.0
158,12.877497870102442,100.0
159,12.877497870102442,100.0
160,14.614564996878144,100.0
161,14.614564996878144,100.0
162,16.293842042481792,100.0
163,16.293842042481792,100.0
164,18.09052857652983,100.0
165,18.09052857652983,100.0
166,19.821693923173996,100.0
167,19.821693923173996,100.0
168,21.703827076013386,100.0
169,21.703827076013386,100.0
170,23.48960637643472,100.0
171,23.48960637643472,100.0
172,25.266505632419584,100.0
173,25.266505632419584,100.0
174,26.958130657888972,100.0
175,26.958130657888972,100.0
176,28.625185640617758,100.0
177,28.625185640617758,100.0
178,30.453195252541565,100.0
179,30.453195252541565,100.0
180,32.17892896422087,100.0
181,32.17892896422087,100.0
182,33.88810469496276,100.0
183,33.88810469496276,100.0
184,35.75558233311003,100.0
185,35.75558233311003,100.0
186,37.462762465684165,100.0
187,37.462762465684165,100.0
188,39.09009495697059,100.0
189,39.09009495697059,100.0
190,40.686300145481404,100.0
191,40.686300145481404,100.0
192,42.337622146137,100.0
193,42.337622146137,100.0
194,43.87053842415387,100.0
195,43.87053842415387,100.0
196,45.51906789790232,100.0
197,45.51906789790232,100.0
198,46.991285212359585,100.0
199,46.991285212359585,100.0
200,48.531301208291545,100.0
201,48.531301208291545,100.0
202,49.95062039051038,100.0
203,49.95062039051038,100.0
204,51.39131134560328,100.0
205,51.39131134560328,100.0
206,52.7592631651298,100.0
207,52.7592631651298,100.0
208,54.191388455865074,100.0
209,54.191388455865074,100.0
210,55.525552251280864,100.0
211,55.525552251280864,100.0
212,56.83417078384363,100.0
213,56.83417078384363,100.0
214,58.13473055262312,100.0
215,58.13473055262312,100.0
216,59.375267541616,100.0
217,59.375267541616,100.0
218,60.5175477615355,100.0
219,60.5175477615355,100.0
220,61.70501503178052,100.0
221,61.70501503178052,100.0
222,62.86349863286952,100.0
223,62.86349863286952,100.0
224,63.99070105877993,100.0
225,63.99070105877993,100.0
226,65.05372097833104,100.0
227,65.05372097833104,100.0
228,66.15418751657776,100.0
229,66.15418751657776,100.0
230,67.19239892151087,100.0
231,67.19239892151087,100.0
232,68.21275428664755,100.0
233,68.21275428664755,100.0
234,69.20282815197497,100.0
235,69.20282815197497,100.0
236,70.19878632773914,100.0
237,70.19878632773914,100.0
238,71.13389945401622,100.0
239,71.13389945401622,100.0
240,72.01963794743186,100.0
241,72.01963794743186,100.0
242,72.91484695014336,100.0
243,72.91484695014336,100.0
244,73.74810597302977,100.0
245,73.74810597302977,100.0
246,74.53915847879931,100.0
247,74.53915847879931,100.0
248,75.32500255925146,100.0
249,75.32500255925146,100.0
250,76.0699118647141,100.0
251,76.0699118647141,100.0
252,76.80962691602184,100.0
253,76.80962691602184,100.0
254,77.51345825039473,100.0
255,77.51345825039473,100.0
256,78.17022398649942,100.0
257,78.17022398649942,100.0
258,78.84154000097193,100.0
259,78.84154000097193,100.0
260,79.46949188246896,100.0
261,79.46949188246896,100.0
262,80.08078473524724,100.0
263,80.08078473524724,100.0
264,80.69516483665932,100.0
265,80.69516483665932,100.0
266,81.25680112239814,100.0
267,81.25680112239814,100.0
268,81.83189299513928,100.0
269,81.83189299513928,100.0
270,82.38615328814302,100.0
271,82.38615328814302,100.0
272,82.91848800325637,100.0
273,82.91848800325637,100.0
274,83.4382464403486,100.0
275,83.4382464403486,100.0
276,83.95627326382417,100.0
277,83.95627326382417,100.0
278,84.44055062994676,100.0
279,84.44055062994676,100.0
280,84.89290505319752,100.0
281,84.89290505319752,100.0
282,85.34186857994538,100.0
283,85.34186857994538,100.0
284,85.78753944412902,100.0
285,85.78753944412902,100.0
286,86.217123662503,100.0
287,86.217123662503,100.0
288,86.62496087063447,100.0
289,86.62496087063447,100.0
290,87.03319536762575,100.0
291,87.03319536762575,100.0
292,87.4154808289386,100.0
293,87.4154808289386,100.0
294,87.79636466740979,100.0
295,87.79636466740979,100.0
296,88.1584847458348,100.0
297,88.1584847458348,100.0
298,88.51834674762343,100.0
299,88.51834674762343,100.0
300,88.86194108879188,100.0
301,88.86194108879188,100.0
302,89.19222966801462,100.0
303,89.19222966801462,100.0
