Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize50//,data//output//runtimePerformance//DECMO2//SolutionSetSize50//,data//output//runtimePerformance//DECMO2++//SolutionSetSize50//,data//output//runtimePerformance//SPEA2//SolutionSetSize50//,data//output//runtimePerformance//GDE3//SolutionSetSize50//,data//output//runtimePerformance//NSGA2//SolutionSetSize50//,data//output//runtimePerformance//MOEAD_DRA//SolutionSetSize50//
0,0.0,0.02705191896092721,0.0,0.001234223291720593,0.0,0.06536310382680179,0.2844014508602739
1,0.3518959359421965,0.3132565991899658,0.5386005091340362,0.42865449358377267,0.030931200816187398,0.3735871367750957,0.960676463823559
2,2.375052192001639,3.032349195241991,4.443922428443501,1.4198117961822512,0.176366365090006,2.526172892343284,2.6609748806878417
3,6.703489093840723,9.748068037464193,14.915970258307393,4.227996383689368,1.158244772893038,8.6413261555631,4.002617137520744
4,13.016522852330356,18.303463561572336,24.664739477087014,11.624632292399642,3.12465840764186,16.718788393245916,5.827929337435878
5,20.479475836845378,27.867289361607344,33.552180893120884,19.49642663773807,6.4889333674539404,25.388123949067403,9.181259166214033
6,27.122086943427338,35.25604752445397,41.26439731728154,26.779179515198102,11.016974026288327,32.52317010610759,11.632492892564548
7,34.178282756295964,41.8651905461533,47.43574591118371,33.135621862277226,17.493262006274726,38.586971666598586,13.8695860269148
8,39.924974985936295,46.95316671985256,52.20999397469578,39.21630145892574,23.09666486369883,44.20687804562625,16.253194784494614
9,44.80134026853979,51.5962236024961,56.24028872571735,44.12871705691994,28.492381133093236,49.28591105992421,18.65836644632365
10,49.13062580883208,55.441108225267,60.10895625388118,48.49269598196397,33.73871808470649,53.609319158872204,20.764508207988456
11,52.948418481171956,58.74141595974977,63.51248470212284,52.2642991600232,38.378791232643266,57.23873216363624,22.759781796851737
12,56.15051138658795,61.96632412382782,66.74974774012222,55.752534715900005,42.49166232254545,60.437585894674854,24.574819993108825
13,59.15732450759709,64.65675204538887,69.28592190415466,58.87846255187923,46.38919436878757,63.41946812848077,26.76469191391612
14,61.83643145863101,67.13686198288595,71.2823832803634,61.905148877955526,49.869997068119126,65.88533451928923,28.10994406056787
15,64.24064958647146,69.34690852488231,73.07392747485763,64.53437631012459,53.02400029182207,68.38644996984394,29.947746784124103
16,66.4028882542938,71.16611156599538,74.67720366417538,66.89130866390315,55.75740043275751,70.71275657056414,31.66695351887373
17,68.43463072889801,72.90631316270706,76.09239996588006,69.03389119153002,58.288335895499976,72.82308555052637,33.049228061859594
18,70.24820668195858,74.46240581905991,77.38090973803892,70.93901792670694,60.83794389931613,74.7543914484285,34.30137658548389
19,72.02069365462927,75.90260867073582,78.50359052692902,72.7499789745981,63.03982678883225,76.56987067520583,35.65522754291882
20,73.6546817390575,77.00989967332366,79.5160835548431,74.43801617373452,65.02938794318915,78.09493007078369,36.593991070305584
21,75.06881422547723,78.21780625164294,80.41921852225563,75.98685526424568,66.99317259719207,79.55205957094843,37.51133471545125
22,76.27707580643364,79.16744366075437,81.18921745375339,77.40285922649203,68.78753198710183,80.81695920695198,38.661448655153976
23,77.53265013564307,80.0801420975834,81.92842998950853,78.71623341949328,70.485841294071,81.97797320022006,39.64997266647298
24,78.61713554397323,80.96282592069213,82.59445709005942,79.8976348040897,72.01062069483648,82.99760181308956,40.73058506092979
25,79.69973266521936,81.39979447158863,83.2481067342409,80.88534202176031,73.42670228899537,83.99826190857954,42.087549753351844
26,80.66319572527007,82.14856761300474,83.880297418887,81.81677197356306,74.75774295548581,84.79364022750444,42.97831590072542
27,81.47406893490238,82.91777403434455,84.39591178325296,82.63233806395785,75.80291016707561,85.58173294530751,44.00586560490001
28,82.24240395020138,83.42716923235413,84.91861012713701,83.48137914393693,76.96245823868331,86.2719997650999,44.95602399327911
29,82.91479692010668,83.96113408418938,85.38747093882425,84.21634912042992,78.04247302334535,86.87479559118015,45.86994787893811
30,83.63279433995241,84.48510031696833,85.82295441886546,84.78631491177589,79.01552105900767,87.40815707302882,46.884273495644315
