Comparison stage no.,data//output//runtimePerformance//GDE3//SolutionSetSize50//,data//output//runtimePerformance//GDE3//SolutionSetSize100//,data//output//runtimePerformance//GDE3//SolutionSetSize200//,data//output//runtimePerformance//GDE3//SolutionSetSize300//,data//output//runtimePerformance//GDE3//SolutionSetSize400//,data//output//runtimePerformance//GDE3//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0029678262799154725,0.0,0.0,0.0,0.0,0.0
12,0.0029678262799154725,0.0,0.0,0.0,0.0,0.0
13,0.005795555907883231,0.0,0.0,0.0,0.0,0.0
14,0.005795555907883231,0.0,0.0,0.0,0.0,0.0
15,0.03889616740792348,0.0,0.0,0.0,0.0,0.0
16,0.07486017739772143,0.0,0.0,0.0,0.0,0.0
17,0.32162927464498126,0.0,0.0,0.0,0.0,0.0
18,0.6184966524303452,0.0,0.0,0.0,0.0,0.0
19,1.0771900156931302,0.0,0.0,0.0,0.0,0.0
20,2.0176060876922617,0.0,0.0,0.0,0.0,0.0
21,3.4993660160537976,0.0,0.0,0.0,0.0,0.0
22,6.006180065556021,0.0,0.0,0.0,0.0,0.0
23,8.679133096197127,0.0,0.0,0.0,0.0,0.0
24,11.662148840098954,0.0,0.0,0.0,0.0,0.0
25,14.74206040574115,0.0,0.0,0.0,0.0,0.0
26,17.722641578038047,0.0,0.0,0.0,0.0,0.0
27,21.48286773206389,0.0,0.0,0.0,0.0,0.0
28,24.770909035923562,0.0,0.0,0.0,0.0,0.0
29,27.96115543280181,0.0,0.0,0.0,0.0,0.0
30,30.816647585596847,0.0024785336753729054,0.0,0.0,0.0,0.0
31,33.73336239912309,0.01090965792477875,0.0,0.0,0.0,0.0
32,35.9734534956165,0.01090965792477875,0.0,0.0,0.0,0.0
33,38.541467462065214,0.01945574302005329,0.0,0.0,0.0,0.0
34,40.70597490004767,0.04635850782291791,0.0,0.0,0.0,0.0
35,42.59468271554473,0.127601124649062,0.0,0.0,0.0,0.0
36,44.3064854453445,0.21743440728477603,0.0,0.0,0.0,0.0
37,45.839757226535504,0.3783078006283722,0.0,0.0,0.0,0.0
38,47.18433907990493,0.49456409828395914,0.0,0.0,0.0,0.0
39,48.54392692936283,0.625516178918225,0.0,0.0,0.0,0.0
40,49.74791368315679,0.998378533546315,0.0,0.0,0.0,0.0
41,50.85161262861217,1.4317853674741252,0.0,0.0,0.0,0.0
42,51.82960351161914,2.0141924797128143,0.0,0.0,0.0,0.0
43,52.721537717046374,2.9204888497536294,0.0,0.0,0.0,0.0
44,53.5581973662286,3.6947044871887864,0.0,0.0,0.0,0.0
45,54.33774896319644,5.186007444576851,0.0,0.0,0.0,0.0
46,55.09768640650804,6.115470859444438,0.0,0.0,0.0,0.0
47,55.72849840314657,7.477355378166281,0.0,0.0,0.0,0.0
48,56.371731963279025,8.72862335890089,0.0,0.0,0.0,0.0
49,56.91492506166642,10.499451665194067,0.0,0.0,0.0,0.0
50,57.43670476834525,12.034511931543129,0.0,0.0,0.0,0.0
51,57.88597765883476,13.76816985438337,0.0,0.0,0.0,0.0
52,58.325351234108794,15.510400751351494,0.005846297339662853,0.0,0.0,0.0
53,58.77594404134491,17.287407686644496,0.005846297339662853,0.0,0.0,0.0
54,59.147069271846775,19.170164044899145,0.005846297339662853,0.0,0.0,0.0
55,59.469364492422486,20.670576798548662,0.005846297339662853,0.0,0.0,0.0
56,59.74157379428854,22.5258320174235,0.005846297339662854,0.0,0.0,0.0
57,60.020061525074084,24.168288559492197,0.005846297339662854,0.0,0.0,0.0
58,60.268700034261514,26.015482663976947,0.018053401639994273,0.0,0.0,0.0
59,60.50647481435447,27.54392521123583,0.018053401639994273,0.0,0.0,0.0
60,60.71984030062042,29.11996806093633,0.018053401639994273,0.0,0.0,0.0
61,60.91400874378235,30.60044882979021,0.018053401639994273,0.0,0.0,0.0
62,61.08997141908573,31.849166218453973,0.018053401639994276,0.0,0.0,0.0
63,61.255745728965806,33.21979071067481,0.018053401639994276,0.0,0.0,0.0
64,61.404845595683625,34.537594088143784,0.09625390934821107,0.0,0.0,0.0
65,61.58723173922688,35.61795777473077,0.09625390934821107,0.0,0.0,0.0
66,61.72484349750369,36.76065116613406,0.09625390934821107,0.0,0.0,0.0
67,61.87109299962715,38.1069854103109,0.09625390934821107,0.0,0.0,0.0
68,61.99666051948539,39.16349753499599,0.0989433256681519,0.0,0.0,0.0
69,62.10734935221802,40.25162994199245,0.0989433256681519,0.0,0.0,0.0
