Comparison stage no.,data//output//runtimePerformance//DECMO2//SolutionSetSize50//,data//output//runtimePerformance//DECMO2//SolutionSetSize100//,data//output//runtimePerformance//DECMO2//SolutionSetSize200//,data//output//runtimePerformance//DECMO2//SolutionSetSize300//,data//output//runtimePerformance//DECMO2//SolutionSetSize400//,data//output//runtimePerformance//DECMO2//SolutionSetSize500//
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0037603599668153973,0.0,0.0,0.0,0.0,0.0
20,0.11755609156028721,0.0,0.0,0.0,0.0,0.0
21,0.18832564917578123,0.0,0.0,0.0,0.0,0.0
22,0.19537839269442575,0.0,0.0,0.0,0.0,0.0
23,0.5839712730902775,0.0,0.0,0.0,0.0,0.0
24,1.0842634888168103,0.0,0.0,0.0,0.0,0.0
25,1.6327097365699095,0.0,0.0,0.0,0.0,0.0
26,2.1580605646562807,0.0,0.0,0.0,0.0,0.0
27,3.002606572301329,0.0,0.0,0.0,0.0,0.0
28,4.217559579452718,0.0,0.0,0.0,0.0,0.0
29,5.871858275456517,0.0,0.0,0.0,0.0,0.0
30,7.356416079237067,0.0,0.0,0.0,0.0,0.0
31,9.087307127136205,0.0,0.0,0.0,0.0,0.0
32,11.14896696073092,0.0,0.0,0.0,0.0,0.0
33,12.909502671004427,0.005889770508767776,0.0,0.0,0.0,0.0
34,14.386710736233848,0.005889770508767776,0.0,0.0,0.0,0.0
35,16.03460868773941,0.015506110765584351,0.0,0.0,0.0,0.0
36,18.031513320453406,0.06660367288831828,0.0,0.0,0.0,0.0
37,19.669096872813814,0.47276646814703716,0.0,0.0,0.0,0.0
38,21.283653372611397,0.9362359977600829,0.0,0.0,0.0,0.0
39,22.77281438742093,1.4218743229757929,0.0,0.0,0.0,0.0
40,24.26277550594932,2.1998010347281873,0.0,0.0,0.0,0.0
41,25.071051660624622,3.4591920727092234,0.0,0.0,0.0,0.0
42,26.352828865844863,4.950934872624879,0.0,0.0,0.0,0.0
43,27.271964866066806,6.528535892115691,0.0,0.0,0.0,0.0
44,27.83223497540789,8.59590638693518,0.0,0.0,0.0,0.0
45,28.27511332203536,11.135521421045867,0.0,0.0,0.0,0.0
46,29.13475820690032,13.485193068393242,0.0,0.0,0.0,0.0
47,30.042766875241266,16.10181357725915,0.0,0.0,0.0,0.0
48,30.927373337800134,19.493304366317357,0.0,0.0,0.0,0.0
49,31.753357885228763,22.558166885508285,0.0,0.0,0.0,0.0
50,32.24638026899659,26.6855470950547,0.0,0.0,0.0,0.0
51,33.283870372188716,31.019186580501383,0.0,0.0,0.0,0.0
52,34.025388296940164,34.54635720131819,0.0,0.0,0.0,0.0
53,34.63175665499156,38.00013225974981,0.0,0.0,0.0,0.0
54,35.413468800443006,41.47614346811971,0.0,0.0,0.0,0.0
55,36.17151166190591,44.81805891473577,0.0,0.0,0.0,0.0
56,36.93946393966943,48.33419942919687,0.0,0.0,0.0,0.0
57,37.88866888318341,50.71719339287654,0.0,0.0,0.0,0.0
58,38.70383823727516,53.392256114577286,0.02030950876895761,0.0,0.0,0.0
59,39.43567343830641,55.667578863223014,0.02030950876895761,0.0,0.0,0.0
60,40.31128389655717,57.60838442415387,0.02030950876895761,0.0,0.0,0.0
61,40.8177296558438,59.45090006375378,0.02030950876895761,0.0,0.0,0.0
62,41.44198283999272,60.83325693226762,0.1360166572999853,0.0,0.0,0.0
63,41.94704233456023,61.884658980065545,0.1360166572999853,0.0,0.0,0.0
64,42.54565602137898,63.07099976652738,0.6506841873334618,0.0,0.0,0.0
65,42.99272594407706,64.09737828631486,0.6506841873334618,0.0,0.0,0.0
66,43.32534085127476,65.25214244662473,1.0353148992684575,0.0,0.0,0.0
67,43.97920410574304,66.21990231285626,1.0353148992684575,0.0,0.0,0.0
68,44.45356826151751,67.03940532845034,1.6840445098559853,0.0,0.0,0.0
69,45.33298054984988,67.49525501838556,1.6840445098559853,0.0,0.0,0.0
70,46.09732792756097,68.2123095482316,3.041874598866903,0.0,0.0,0.0
71,46.61869857460173,68.86197438025422,3.041874598866903,0.0,0.0,0.0
