Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize50//,data//output//runtimePerformance//DECMO//SolutionSetSize100//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO//SolutionSetSize300//,data//output//runtimePerformance//DECMO//SolutionSetSize400//,data//output//runtimePerformance//DECMO//SolutionSetSize500//
0,33.5005373323876,34.50139040698423,40.55740462868479,43.2932364491501,45.64870765484046,47.611485175735204
1,44.85758811668162,40.172378168905375,40.55740462868479,43.2932364491501,45.64870765484046,47.611485175735204
2,55.097883848183706,45.6443102015778,45.405591789634634,43.2932364491501,45.64870765484046,47.611485175735204
3,62.752713886298004,51.184470367956834,45.405591789634634,48.36110140146076,45.64870765484046,47.611485175735204
4,68.78234258352323,56.57423233378771,51.30714187683614,48.36110140146076,50.73293741038965,47.611485175735204
5,74.00926882147056,61.21641292973274,51.30714187683614,48.36110140146076,50.73293741038965,52.47704760054512
6,77.85193649769626,65.45837920710387,56.808828189182336,53.955091512294665,50.73293741038965,52.47704760054512
7,80.68360128412996,69.45609531492549,56.808828189182336,53.955091512294665,50.73293741038965,52.47704760054512
8,82.77805019753919,72.77755185972165,62.0788247782054,53.955091512294665,56.44880240454289,52.47704760054512
9,84.53757144452857,75.78422638845703,62.0788247782054,59.77096647418727,56.44880240454289,52.47704760054512
10,85.81871546046615,78.30745443870028,66.72931883261298,59.77096647418727,56.44880240454289,57.877455953232456
11,86.89643936999936,80.85621808513683,66.72931883261298,59.77096647418727,56.44880240454289,57.877455953232456
12,87.71738068796422,82.97594777081831,70.993613512526,65.0153378653821,61.888464536330275,57.877455953232456
13,88.51514053784938,84.8506878248761,70.993613512526,65.0153378653821,61.888464536330275,57.877455953232456
14,89.11739487802107,86.34682082051647,74.3999107483238,65.0153378653821,61.888464536330275,57.877455953232456
15,89.61086787561058,87.58295784516588,74.3999107483238,69.55103722420544,61.888464536330275,63.425925349746294
16,90.0710632464261,88.65472761213333,77.381596541556,69.55103722420544,67.19157086233363,63.425925349746294
17,90.45782949891473,89.56290020392161,77.381596541556,69.55103722420544,67.19157086233363,63.425925349746294
18,90.87696764536838,90.28680883944554,80.11485429285595,73.2941505144299,67.19157086233363,63.425925349746294
19,91.18874874278168,90.8612920794397,80.11485429285595,73.2941505144299,67.19157086233363,63.425925349746294
20,91.44282247514374,91.39499765749127,82.46682953378088,73.2941505144299,71.42237536722497,68.29009021971945
21,91.68870369691528,91.9003661646596,82.46682953378088,76.60764529005986,71.42237536722497,68.29009021971945
22,91.88784382871928,92.33268569548565,84.73380782465954,76.60764529005986,71.42237536722497,68.29009021971945
23,92.11284999154645,92.681513001868,84.73380782465954,76.60764529005986,71.42237536722497,68.29009021971945
24,92.29869551991425,92.99689613502979,86.71009814074971,79.61356450195683,75.34213796476153,68.29009021971945
25,92.41167268543074,93.24767853885206,86.71009814074971,79.61356450195683,75.34213796476153,72.65418797726754
26,92.58102776952397,93.54270560546469,88.29961167145828,79.61356450195683,75.34213796476153,72.65418797726754
27,92.73078742993398,93.80759008196158,88.29961167145828,82.26719141075105,75.34213796476153,72.65418797726754
28,92.83898564417424,94.00866127506556,89.68197157235335,82.26719141075105,78.48172604654076,72.65418797726754
29,92.92513936375106,94.21324348992266,89.68197157235335,82.26719141075105,78.48172604654076,72.65418797726754
30,93.02218584366823,94.35917815062359,90.83205303541374,84.51651277170863,78.48172604654076,76.3354010160168
31,93.11070981637849,94.53299225504487,90.83205303541374,84.51651277170863,78.48172604654076,76.3354010160168
32,93.16476733445504,94.69767627592515,91.8315198598367,84.51651277170863,81.35169756549476,76.3354010160168
33,93.28107755283536,94.84139235506208,91.8315198598367,86.42820700520575,81.35169756549476,76.3354010160168
34,93.31229328831702,94.99259990017266,92.67679976161723,86.42820700520575,81.35169756549476,76.3354010160168
35,93.44549404195814,95.11388322368627,92.67679976161723,86.42820700520575,81.35169756549476,79.47830834459697
36,93.48100339457935,95.23382928512841,93.37692729117987,88.12339161962508,83.83791531350845,79.47830834459697
37,93.56010978240357,95.34769713899267,93.37692729117987,88.12339161962508,83.83791531350845,79.47830834459697
38,93.61952142174236,95.44139328712086,93.95710007534542,88.12339161962508,83.83791531350845,79.47830834459697
39,93.70447998568801,95.52406766984106,93.95710007534542,89.5937977986098,83.83791531350845,79.47830834459697
40,93.80839430216623,95.59326498904102,94.43605541507382,89.5937977986098,85.90393128921924,82.17040797680187
41,93.83556853023175,95.69470070920953,94.43605541507382,89.5937977986098,85.90393128921924,82.17040797680187
42,93.81750541637318,95.78138330661284,94.8658221892481,90.8395361205682,85.90393128921924,82.17040797680187
43,93.86658813725398,95.8473838262811,94.8658221892481,90.8395361205682,85.90393128921924,82.17040797680187
44,93.89723326938093,95.92830470990147,95.25437688033725,90.8395361205682,87.70736243966284,82.17040797680187
45,93.94505627645208,95.95853245033385,95.25437688033725,91.88824443140679,87.70736243966284,84.4733236840582
46,93.99600093835029,96.0446578259698,95.58600747847424,91.88824443140679,87.70736243966284,84.4733236840582
47,94.02735031218606,96.10861882467621,95.58600747847424,91.88824443140679,87.70736243966284,84.4733236840582
48,94.04567408512806,96.15486008767745,95.8630859993485,92.87891090672312,89.25684016446145,84.4733236840582
49,94.08786236510097,96.19610864146459,95.8630859993485,92.87891090672312,89.25684016446145,84.4733236840582
50,94.08074448965958,96.23876853676664,96.09457426670946,92.87891090672312,89.25684016446145,86.57840839822723
51,94.0752702335857,96.29779219625182,96.09457426670946,93.71812189573616,89.25684016446145,86.57840839822723
52,94.14643400695786,96.32344991103797,96.29773624141261,93.71812189573616,90.63713752782486,86.57840839822723
53,94.1259325294153,96.39335042765107,96.29773624141261,93.71812189573616,90.63713752782486,86.57840839822723
54,94.16166536581619,96.43986681526358,96.48034952421662,94.4490420786563,90.63713752782486,86.57840839822723
55,94.19728575760139,96.45135530081453,96.48034952421662,94.4490420786563,90.63713752782486,88.34682598511115
56,94.23105237313995,96.49435621890987,96.64273368680996,94.4490420786563,91.79374307660542,88.34682598511115
57,94.1965824361667,96.54148467360429,96.64273368680996,95.03213154239522,91.79374307660542,88.34682598511115
58,94.15755515039795,96.59208848465,96.79168100561603,95.03213154239522,91.79374307660542,88.34682598511115
59,94.21133632892966,96.61877193889967,96.79168100561603,95.03213154239522,91.79374307660542,88.34682598511115
60,94.17067821440983,96.63766053149392,96.90874380080292,95.53146604893446,92.79894953413302,89.87325226376305
61,94.22115556288419,96.66574936994594,96.90874380080292,95.53146604893446,92.79894953413302,89.87325226376305
62,94.2635911445612,96.70207253777953,97.04102187362606,95.53146604893446,92.79894953413302,89.87325226376305
63,94.25749837620411,96.73361465119696,97.04102187362606,95.94801451649589,92.79894953413302,89.87325226376305
64,94.2126269197355,96.76722842007698,97.15383825297961,95.94801451649589,93.64286413164974,89.87325226376305
65,94.23211758779438,96.76964311195395,97.15383825297961,95.94801451649589,93.64286413164974,91.19588654320444
66,94.23294987346551,96.78971276438105,97.25710556604582,96.28967668378198,93.64286413164974,91.19588654320444
67,94.24430060527396,96.8090654248675,97.25710556604582,96.28967668378198,93.64286413164974,91.19588654320444
68,94.2593514031179,96.83018212546851,97.34698660229112,96.28967668378198,94.37478965773214,91.19588654320444
69,94.3187972816735,96.84941008498875,97.34698660229112,96.58551845027561,94.37478965773214,91.19588654320444
70,94.29605568788446,96.84861728337101,97.43258916506183,96.58551845027561,94.37478965773214,92.29793893935658
71,94.27013569994479,96.89080759379895,97.43258916506183,96.58551845027561,94.37478965773214,92.29793893935658
72,94.29823094116453,96.91355220490162,97.50641640451984,96.83483930296215,95.00731668003712,92.29793893935658
73,94.3082428442703,96.91535025880725,97.50641640451984,96.83483930296215,95.00731668003712,92.29793893935658
74,94.30061012941647,96.93881243982173,97.58088172276975,96.83483930296215,95.00731668003712,92.29793893935658
75,94.33575431958175,96.92394920882478,97.58088172276975,97.05411276260459,95.00731668003712,93.26102109041803
76,94.38552518733569,96.95370730204566,97.64492471837507,97.05411276260459,95.57069439610913,93.26102109041803
77,94.35230894643789,96.95727964510694,97.64492471837507,97.05411276260459,95.57069439610913,93.26102109041803
78,94.3683011088934,96.97916510563581,97.70427924047132,97.24406740962966,95.57069439610913,93.26102109041803
79,94.35900620397982,96.99689958956651,97.70427924047132,97.24406740962966,95.57069439610913,93.26102109041803
80,94.3448059619278,96.98942957458115,97.73891891845608,97.24406740962966,96.0465379688898,94.05842910134203
81,94.32176973628272,97.01537083673144,97.73891891845608,97.41748576638273,96.0465379688898,94.05842910134203
82,94.34126439244568,97.03735114577748,97.79636833868011,97.41748576638273,96.0465379688898,94.05842910134203
83,94.35536488613664,97.05133113464454,97.79636833868011,97.41748576638273,96.0465379688898,94.05842910134203
84,94.36604163949829,97.05801155428873,97.85242432098681,97.56436922860618,96.47639054999394,94.05842910134203
85,94.3523915170336,97.0539952234222,97.85242432098681,97.56436922860618,96.47639054999394,94.77621500534329
86,94.35034600232568,97.08261784041092,97.90056481777367,97.56436922860618,96.47639054999394,94.77621500534329
87,94.36361502564348,97.10142384474572,97.90056481777367,97.69374386203305,96.47639054999394,94.77621500534329
88,94.35234451708834,97.11514262735164,97.95210307269295,97.69374386203305,96.83009662807308,94.77621500534329
89,94.32496372815265,97.12916079336182,97.95210307269295,97.69374386203305,96.83009662807308,94.77621500534329
90,94.33157916392005,97.10453509691584,97.99025361710561,97.80019362009867,96.83009662807308,95.40323267759538
91,94.35399078673674,97.11105185014866,97.99025361710561,97.80019362009867,96.83009662807308,95.40323267759538
92,94.30034330879917,97.12781809393827,98.0299376718782,97.80019362009867,97.12932377350377,95.40323267759538
93,94.31712958869556,97.13811505391413,98.0299376718782,97.91586076470391,97.12932377350377,95.40323267759538
94,94.35400387083958,97.14184337829906,98.0675734566134,97.91586076470391,97.12932377350377,95.40323267759538
95,94.3692158146469,97.14550063101925,98.0675734566134,97.91586076470391,97.12932377350377,95.93225135561346
96,94.3679392037574,97.14564488858535,98.09470579746076,98.01939738047507,97.37772478166447,95.93225135561346
97,94.39670826724036,97.15713698285481,98.09470579746076,98.01939738047507,97.37772478166447,95.93225135561346
98,94.37656178102523,97.17320959111228,98.12846710131696,98.01939738047507,97.37772478166447,95.93225135561346
99,94.40689897472508,97.18536977418731,98.12846710131696,98.1051038245374,97.37772478166447,95.93225135561346
100,94.42590167852666,97.17812523554603,98.14368547644287,98.1051038245374,97.58753728301055,96.38992218350785
101,94.39184658361228,97.19278204435736,98.14368547644287,98.1051038245374,97.58753728301055,96.38992218350785
102,94.39219655902043,97.21912996770845,98.1796375122133,98.18337758886159,97.58753728301055,96.38992218350785
103,94.36984674822858,97.2246164794108,98.1796375122133,98.18337758886159,97.58753728301055,96.38992218350785
104,94.38668706774634,97.21915162615325,98.20784545709911,98.18337758886159,97.77155151875894,96.38992218350785
105,94.37696495856245,97.2111096486119,98.20784545709911,98.24895153940757,97.77155151875894,96.80149945008291
106,94.3610722960602,97.23106813388398,98.23686897420389,98.24895153940757,97.77155151875894,96.80149945008291
107,94.34444542927268,97.24514141549759,98.23686897420389,98.24895153940757,97.77155151875894,96.80149945008291
108,94.38266752602405,97.25990070396998,98.26337643883058,98.3103115381087,97.91925820262126,96.80149945008291
109,94.41453083870425,97.27993316993822,98.26337643883058,98.3103115381087,97.91925820262126,96.80149945008291
110,94.43617506647648,97.26213399974037,98.28337215412371,98.3103115381087,97.91925820262126,97.14219424097034
111,94.44953436562041,97.27886685340741,98.28337215412371,98.36589677841283,97.91925820262126,97.14219424097034
112,94.42513734268269,97.29482728216549,98.30575973340244,98.36589677841283,98.0579667165839,97.14219424097034
113,94.38610330640775,97.29449426790038,98.30575973340244,98.36589677841283,98.0579667165839,97.14219424097034
114,94.40918767475053,97.29084301357555,98.32322542843738,98.41477103627213,98.0579667165839,97.14219424097034
115,94.39031020319344,97.2762991741947,98.32322542843738,98.41477103627213,98.0579667165839,97.43559281054436
116,94.37036539779282,97.28458814203812,98.34153924518513,98.41477103627213,98.17864358497097,97.43559281054436
117,94.37675668753593,97.29087042947339,98.34153924518513,98.46431889789218,98.17864358497097,97.43559281054436
118,94.38606321020167,97.30870351533632,98.35993662314642,98.46431889789218,98.17864358497097,97.43559281054436
119,94.35428335102625,97.31576045855522,98.35993662314642,98.46431889789218,98.17864358497097,97.43559281054436
120,94.33555156157699,97.29850917926946,98.36605996320571,98.50844212364207,98.28396707698403,97.67505063620864
121,94.36227562267679,97.30042382448173,98.36605996320571,98.50844212364207,98.28396707698403,97.67505063620864
122,94.36058566405802,97.3052205339668,98.39513786853179,98.50844212364207,98.28396707698403,97.67505063620864
123,94.37596978755067,97.31897930187066,98.39513786853179,98.55017257339237,98.28396707698403,97.67505063620864
124,94.40678476095269,97.32815243828067,98.41164164238218,98.55017257339237,98.37552180641087,97.67505063620864
125,94.46620791082171,97.29910359783077,98.41164164238218,98.55017257339237,98.37552180641087,97.87118517908497
126,94.43444397093761,97.32068988125765,98.42978069337404,98.59018059149525,98.37552180641087,97.87118517908497
127,94.39295901940847,97.3329149790634,98.42978069337404,98.59018059149525,98.37552180641087,97.87118517908497
128,94.44202594572194,97.3462757858303,98.44532657103116,98.59018059149525,98.45951308882323,97.87118517908497
129,94.44550397529105,97.34498982456749,98.44532657103116,98.62349761683714,98.45951308882323,97.87118517908497
130,94.45586734004675,97.33284784734457,98.45767475105227,98.62349761683714,98.45951308882323,98.05957664898658
131,94.42666990227026,97.33657960220745,98.45767475105227,98.62349761683714,98.45951308882323,98.05957664898658
132,94.39698137534606,97.34913721005594,98.47674411089145,98.65621127206693,98.53192295165385,98.05957664898658
133,94.42040247589834,97.35352221394045,98.47674411089145,98.65621127206693,98.53192295165385,98.05957664898658
134,94.41647202005385,97.36539625729465,98.49284769629628,98.65621127206693,98.53192295165385,98.05957664898658
135,94.34825768718542,97.34951811655174,98.49284769629628,98.67974428062674,98.53192295165385,98.21739839951908
136,94.34090389757398,97.35241491210839,98.50122405052535,98.67974428062674,98.5999520513994,98.21739839951908
137,94.43079198473089,97.37269789173968,98.50122405052535,98.67974428062674,98.5999520513994,98.21739839951908
138,94.40002143842094,97.38359826455529,98.5117675978402,98.71342362815217,98.5999520513994,98.21739839951908
139,94.41733127699017,97.38517454912605,98.5117675978402,98.71342362815217,98.5999520513994,98.21739839951908
140,94.47557787951676,97.35095470879642,98.51554858392913,98.71342362815217,98.65691911374843,98.34976229902541
141,94.44767611991206,97.3618556265181,98.51554858392913,98.74465077506606,98.65691911374843,98.34976229902541
142,94.39523883531855,97.3537457376377,98.53220976308624,98.74465077506606,98.65691911374843,98.34976229902541
143,94.40343298469702,97.36970127424097,98.53220976308624,98.74465077506606,98.65691911374843,98.34976229902541
144,94.44045521636566,97.38593850443993,98.54966785524553,98.76791746186987,98.71142561616827,98.34976229902541
145,94.40766754181098,97.35979949077559,98.54966785524553,98.76791746186987,98.71142561616827,98.46438263936571
